% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.737397411e+05 +8.737397411e+05 +8.737756411e+05 +8.737756411e+05 +7.1352e-01 -3.0490e+00 +1.9060e+00 +6.6986e-01 +3.2488e+00 -1.2366e+00 +5.5851e-01 -4.8975e+00 -4.6928e+00 -1.5869e+00 +3.1502e-01 +1.9695e+00 -3.5888e+00 +7.2251e-01 +1.1038e+00 -4.2251e+00 +4.2442e-01 +1.4834e-01 +4.8919e+00 +1.7302e+00
17 +3.472755148e+05 +3.472755148e+05 +3.473114148e+05 +3.473114148e+05 +3.3834e+00 +4.1334e+00 +8.1013e-01 +4.0299e-01 -4.7835e+00 -3.4042e+00 +2.8647e+00 +1.5178e+00 +1.7646e+00 -4.7235e+00 -1.4455e+00 +1.4894e+00 -1.2911e+00 +8.8560e-01 -3.1652e+00 -4.8358e+00 +1.4840e+00 +2.2575e-01 -3.4428e+00 -4.0649e+00
98 +2.233738443e+05 +2.233738443e+05 +2.234097443e+05 +2.234097443e+05 +5.0000e+00 +4.9892e+00 +4.8869e+00 +2.9744e+00 -4.7483e+00 -2.8793e+00 +5.0000e+00 -2.6632e-01 +4.5233e+00 -4.8261e+00 -5.5448e-01 +4.7019e+00 -2.7921e+00 +2.2270e+00 -3.2391e+00 -4.8325e+00 +2.2763e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00
178 +1.457361001e+05 +1.457361001e+05 +1.457720001e+05 +1.457720001e+05 +3.8429e+00 +4.9845e+00 +2.4719e+00 +3.5446e+00 -4.6097e+00 -3.7806e+00 +5.0000e+00 -6.7913e-01 -9.3994e-02 -4.8195e+00 +4.3443e-01 +1.7459e+00 -7.8894e-01 +0.0000e+00 -2.8259e+00 -4.9150e+00 +0.0000e+00 +5.0000e+00 -4.2232e+00 -5.0000e+00
286 +6.912828546e+04 +6.912828546e+04 +6.916418546e+04 +6.916418546e+04 +2.8105e+00 +4.9759e+00 +5.0000e+00 +2.8754e+00 -4.2105e+00 -3.4671e+00 +5.0000e+00 -5.0000e+00 -1.6662e+00 -5.0000e+00 -1.4756e-02 +2.5129e+00 -5.0000e+00 -2.2297e-01 -5.0000e+00 -4.8770e+00 +1.4064e+00 +5.0000e+00 -3.6574e+00 -5.0000e+00
353 +5.969445641e+04 +5.969445641e+04 +5.973035641e+04 +5.973035641e+04 +2.8017e+00 +4.9810e+00 +4.8624e+00 +3.0594e+00 -4.2258e+00 -4.2184e+00 +5.0000e+00 -5.0000e+00 -1.4488e+00 -4.9886e+00 +8.8419e-01 +1.8913e+00 -4.9039e+00 -1.6258e+00 -4.6975e+00 -4.8904e+00 +1.4554e+00 +5.0000e+00 -3.6632e+00 -5.0000e+00
362 +3.468889326e+04 +3.468889326e+04 +3.472479326e+04 +3.472479326e+04 +2.8198e+00 +4.9869e+00 +4.9745e+00 +2.4682e+00 -4.2582e+00 -4.0847e+00 +5.0000e+00 -5.0000e+00 +7.1523e-02 -4.9874e+00 +1.0062e+00 +1.4425e+00 -4.8910e+00 -1.5625e+00 -4.9545e+00 -4.9380e+00 +1.5383e+00 +5.0000e+00 -2.8402e+00 -5.0000e+00
479 +1.060421696e+04 +1.060421696e+04 +1.064011696e+04 +1.064011696e+04 +2.4266e+00 +5.0000e+00 +5.0000e+00 +2.3838e+00 -4.2776e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 +6.4611e-01 -4.9881e+00 +1.0960e+00 +5.1560e-01 -5.0000e+00 -1.4160e+00 -5.0000e+00 -4.9899e+00 +2.0411e+00 +4.9913e+00 -3.7678e+00 -4.9770e+00
612 +8.239621780e+03 +8.239621780e+03 +8.275521780e+03 +8.275521780e+03 +2.1749e+00 +5.0000e+00 +5.0000e+00 +2.3265e+00 -4.2736e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 +8.4712e-01 -4.9065e+00 +9.5506e-01 -1.6322e-02 -5.0000e+00 -2.5191e+00 -5.0000e+00 -4.9946e+00 +2.2075e+00 +4.9847e+00 -3.8868e+00 -4.9616e+00
1186 +6.042560451e+03 +6.042560451e+03 +6.078460451e+03 +6.078460451e+03 +1.7998e+00 +5.0000e+00 +4.9608e+00 +1.7952e+00 -4.5888e+00 -4.9379e+00 +5.0000e+00 -5.0000e+00 +1.3628e+00 -4.9712e+00 +4.8539e-01 -3.3810e-01 -4.9241e+00 -2.4877e+00 -4.9815e+00 -4.9258e+00 +2.5342e+00 +4.9939e+00 -4.3575e+00 -4.9572e+00
1576 +3.935184179e+03 +3.935184179e+03 +3.971084179e+03 +3.971084179e+03 +1.7966e+00 +5.0000e+00 +4.9633e+00 +2.2040e+00 -5.0000e+00 -4.9357e+00 +5.0000e+00 -5.0000e+00 +1.9461e+00 -4.9683e+00 +1.2659e+00 -5.4112e-01 -4.9098e+00 -2.0316e+00 -4.9865e+00 -4.9140e+00 +2.4283e+00 +4.9950e+00 -4.5270e+00 -4.9434e+00
1947 +2.148629578e+03 +2.148629578e+03 +2.184529578e+03 +2.184529578e+03 +1.6616e+00 +4.9999e+00 +4.9472e+00 +2.4115e+00 -5.0000e+00 -4.9527e+00 +5.0000e+00 -5.0000e+00 +1.8453e+00 -4.9838e+00 +1.3623e+00 -2.2697e-01 -4.9330e+00 -1.8729e+00 -4.9859e+00 -4.9456e+00 +2.9172e+00 +4.9965e+00 -4.1139e+00 -4.9077e+00
3374 +1.408892108e+03 +1.408892108e+03 +1.444792108e+03 +1.444792108e+03 +1.9591e+00 +5.0000e+00 +4.9760e+00 +2.3376e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 +1.6211e+00 -4.9849e+00 +1.3432e+00 -4.8290e-02 -4.9099e+00 -1.8320e+00 -4.9687e+00 -4.9979e+00 +2.7165e+00 +4.9997e+00 -4.1056e+00 -4.8570e+00
4054 +9.429799572e+02 +9.429799572e+02 +9.788799572e+02 +9.788799572e+02 +1.9297e+00 +5.0000e+00 +4.9937e+00 +2.3146e+00 -5.0000e+00 -4.9992e+00 +5.0000e+00 -5.0000e+00 +1.5978e+00 -4.9933e+00 +1.3635e+00 -8.3143e-02 -4.7009e+00 -1.7641e+00 -4.9700e+00 -5.0000e+00 +2.6669e+00 +4.9997e+00 -3.9852e+00 -4.8432e+00
4174 +6.152570753e+02 +6.152570753e+02 +6.511570753e+02 +6.511570753e+02 +1.7262e+00 +5.0000e+00 +4.9812e+00 +2.3238e+00 -5.0000e+00 -4.9955e+00 +5.0000e+00 -5.0000e+00 +1.5249e+00 -5.0000e+00 +1.2623e+00 -1.1127e-01 -4.4152e+00 -1.7711e+00 -4.9749e+00 -4.9919e+00 +2.8576e+00 +4.9996e+00 -3.6733e+00 -4.7969e+00
4510 +3.879652939e+02 +3.879652939e+02 +4.238652939e+02 +4.238652939e+02 +1.5008e+00 +5.0000e+00 +4.9904e+00 +2.3027e+00 -5.0000e+00 -4.9943e+00 +5.0000e+00 -5.0000e+00 +1.5484e+00 -4.9978e+00 +1.4914e+00 -2.0679e-01 -4.2341e+00 -1.7241e+00 -4.9778e+00 -4.9795e+00 +2.7833e+00 +4.9996e+00 -3.8184e+00 -4.7826e+00
4724 +2.367693546e+02 +2.367693546e+02 +2.726693546e+02 +2.726693546e+02 +1.1668e+00 +5.0000e+00 +4.9754e+00 +2.2946e+00 -5.0000e+00 -4.9943e+00 +5.0000e+00 -5.0000e+00 +1.5476e+00 -4.9976e+00 +1.5944e+00 -1.7640e-01 -3.9851e+00 -1.8452e+00 -4.9801e+00 -4.9847e+00 +2.8763e+00 +4.9994e+00 -3.6265e+00 -4.7929e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.245613955e+06 +1.245613955e+06 +1.245645325e+06 +1.245645325e+06 -3.9874e+00 +2.9094e-02 +2.6492e+00 -4.0462e+00 -2.2159e+00 -1.9627e+00 +1.0316e+00 -1.5620e+00 -1.2152e+00 +7.0689e-01 -3.4217e+00 -2.5016e+00 -4.8546e+00 +1.7644e+00 +2.6272e+00 -2.0222e+00 -1.6326e+00 -1.9671e+00 -1.6332e+00 -2.9210e+00
3 +6.290700391e+05 +6.290700391e+05 +6.291014091e+05 +6.291014091e+05 -1.3453e+00 +4.0108e+00 -2.7186e+00 +6.1486e-01 -1.2473e+00 -1.2717e+00 -5.7200e-01 +4.4835e+00 -3.3246e+00 +1.5194e+00 -5.6754e-02 +9.8045e-01 -3.5544e+00 -3.5723e+00 +2.9637e+00 -3.5517e+00 +1.0398e+00 +2.8839e+00 -1.0228e+00 +2.5786e+00
12 +3.055874494e+05 +3.055874494e+05 +3.056188194e+05 +3.056188194e+05 +3.6901e+00 +3.0682e+00 -4.3340e+00 +1.7801e+00 +4.4466e+00 -5.7370e-01 +2.3444e-01 +1.9147e+00 +1.4009e+00 -1.2867e-01 +1.6517e+00 +4.5630e+00 -9.4794e-01 -1.0326e+00 +3.7013e+00 +3.4853e+00 -6.8294e-01 +1.8013e-01 +2.7374e+00 -4.5994e+00
80 +2.347293932e+05 +2.347293932e+05 +2.347607632e+05 +2.347607632e+05 +2.2726e-02 -4.4891e+00 -2.6808e+00 +2.2883e+00 -3.1666e+00 -4.0367e+00 -1.0612e+00 -1.9225e+00 +1.8747e+00 +4.3934e+00 +4.3139e-01 +5.0000e+00 +8.8403e-01 -1.7840e+00 +1.8699e+00 -9.6153e-02 -1.5991e+00 -3.9398e+00 -2.3616e+00 -5.0000e+00
