% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.899741007e+06 +1.899741007e+06 +1.899776907e+06 +1.899776907e+06 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
2 +1.559245643e+06 +1.559245643e+06 +1.559281543e+06 +1.559281543e+06 -2.6886e+00 +1.8222e+00 -7.6504e-01 -4.5610e+00 -1.5995e+00 -4.9012e+00 +4.8513e-01 +9.6247e-01 -1.0587e+00 +2.5534e+00 -2.1181e+00 +4.1756e+00 +4.4239e+00 -1.2018e+00 +2.1396e+00 +2.7015e+00 +1.7427e+00 -3.7477e+00 +2.9367e+00 +2.1379e+00
15 +6.024229582e+05 +6.024229582e+05 +6.024588582e+05 +6.024588582e+05 -3.2373e+00 +3.1797e+00 -3.8905e-01 +8.6918e-01 -2.6212e+00 -2.6559e+00 +4.4546e+00 -7.5111e-01 +2.8386e+00 +6.2049e-01 +1.0212e+00 -8.0567e-01 -2.5883e+00 -4.4731e+00 -4.5439e-01 -3.5857e+00 +3.5604e+00 +8.1594e-01 +1.1263e-01 -1.9365e+00
127 +3.939879719e+05 +3.939879719e+05 +3.940238719e+05 +3.940238719e+05 +0.0000e+00 +1.0975e+00 -1.3183e+00 +3.1490e-02 -5.0000e+00 -1.9614e+00 +1.0255e+00 -4.4312e+00 +2.0413e+00 +0.0000e+00 +4.0388e-01 -2.6813e+00 -3.0903e+00 -3.3902e+00 +2.8629e+00 -4.0752e+00 +5.0000e+00 +9.8440e-01 -1.9928e+00 -1.4379e+00
320 +2.240008544e+05 +2.240008544e+05 +2.240367544e+05 +2.240367544e+05 -2.3068e+00 +3.1963e+00 -3.9081e-01 +2.0086e+00 -3.2515e+00 -7.9085e-01 -8.0443e-01 -3.4905e+00 +2.0574e+00 -3.3367e+00 -5.0000e+00 +1.5365e+00 -2.5906e+00 -4.7254e+00 +4.0505e+00 -3.8260e+00 +5.0000e+00 +3.7914e+00 -1.9468e+00 -6.3410e-01
414 +1.335400144e+05 +1.335400144e+05 +1.335759144e+05 +1.335759144e+05 -5.0000e+00 +5.0000e+00 +1.9795e+00 +4.4327e+00 -3.7881e+00 -2.4846e+00 -4.9567e+00 -5.0000e+00 -2.0226e+00 +8.2093e-01 -4.3162e+00 +2.3854e-01 -1.3597e+00 -5.0000e+00 +4.5833e+00 -5.0000e+00 +5.0000e+00 +4.8687e+00 -2.0800e+00 -5.0000e+00
554 +8.510447685e+04 +8.510447685e+04 +8.514037685e+04 +8.514037685e+04 -3.6265e+00 +5.0000e+00 +2.4522e+00 +4.9505e+00 -4.3377e+00 -3.5253e+00 -3.6572e+00 -4.6934e+00 -1.2106e+00 +1.2027e+00 -3.0770e+00 -5.6164e-01 -2.0665e+00 -4.9137e+00 +4.1810e+00 -5.0000e+00 +5.0000e+00 +4.6097e+00 -3.1739e+00 -3.1487e+00
598 +6.302239199e+04 +6.302239199e+04 +6.305829199e+04 +6.305829199e+04 -3.0734e+00 +5.0000e+00 +4.8901e+00 +4.8194e+00 -4.3702e+00 -4.2403e+00 +2.1458e-01 -3.9243e+00 -1.6016e+00 -5.0000e+00 -3.5646e+00 -9.4557e-01 -3.6143e-01 -5.0000e+00 +3.8111e+00 -5.0000e+00 +5.0000e+00 +4.2850e+00 -3.0320e+00 -3.5934e+00
649 +3.858585668e+04 +3.858585668e+04 +3.862175668e+04 +3.862175668e+04 -2.4643e+00 +5.0000e+00 +5.0000e+00 +4.6222e+00 -4.1498e+00 -4.0396e+00 +7.1746e-01 -4.3072e+00 -5.3907e-01 -2.9679e+00 -3.4366e+00 -1.0984e+00 +6.6690e-01 -4.0701e+00 +2.9423e+00 -4.9996e+00 +4.7734e+00 +4.6890e+00 -2.9328e+00 -3.4775e+00
735 +2.222897393e+04 +2.222897393e+04 +2.226487393e+04 +2.226487393e+04 -1.4052e-01 +5.0000e+00 +4.7604e+00 +4.0405e+00 -4.6642e+00 -3.4892e+00 +2.4148e+00 -2.5282e+00 -5.0737e-01 -4.8825e+00 -2.6808e+00 -1.5297e-01 +1.4493e+00 -4.1668e+00 +3.1679e+00 -4.9993e+00 +4.9814e+00 +4.8175e+00 -1.9698e+00 -2.3151e+00
