% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.165741729e+05 +3.165741729e+05 +3.166504429e+05 +3.166504429e+05 +1.4367e+00 -8.9044e-01 +2.3037e+00 -3.0607e+00 -1.3646e+00 -8.6842e-01 -3.2115e+00 +3.2551e+00 +2.5310e+00 -4.2767e-01 +3.0253e+00 +8.9911e-01 +8.1885e-01 -9.1676e-01 +1.8267e+00 +9.8438e-02 -1.7062e-01 -8.4945e-01 +8.7168e-01 -3.3214e+00
3 +4.488692342e+04 +4.488692342e+04 +4.496319342e+04 +4.496319342e+04 +2.0256e+00 -3.5628e+00 +3.7324e+00 +1.8639e-01 -2.7482e+00 +8.4758e-01 -7.0354e-01 +6.7637e-02 -3.5092e-01 +7.1463e-01 +2.2256e+00 +2.2791e+00 +2.4501e+00 +5.0706e-01 +4.4072e+00 +1.4356e+00 +2.2111e+00 -3.2544e+00 +8.3210e-01 -3.6348e+00
16 +6.044168797e+02 +6.044168797e+02 +6.806868797e+02 +6.806868797e+02 +2.8258e+00 -1.3583e+00 +3.4495e+00 -4.2681e+00 +1.6400e-02 -3.5713e+00 -1.2837e+00 +5.4916e+00 +3.1976e+00 +1.1237e+00 +4.5557e+00 +4.6353e-01 +3.8641e+00 +2.9441e-01 +4.1911e+00 +4.0276e+00 +1.0494e+00 -1.7104e+00 +2.0470e+00 -3.8353e+00
22 +2.765626121e+02 +2.765626121e+02 +3.528326121e+02 +3.528326121e+02 +1.6822e+00 -2.3388e+00 +1.2774e+00 -3.6904e+00 -1.2192e+00 -3.7483e+00 -4.7463e+00 +6.6546e-02 -4.2740e-01 -2.4620e+00 +3.5243e+00 +4.0651e-01 +2.2270e+00 -3.1266e-01 -3.4031e-01 +7.0740e-01 +1.6832e+00 -3.1590e+00 -1.3002e+00 -5.7973e+00
5864 +2.471733480e+02 +2.471733480e+02 +3.234433480e+02 +3.234433480e+02 +3.8182e+00 -3.3337e+00 -2.2191e-01 +1.3888e+00 -3.6291e+00 -5.8517e+00 -3.0239e+00 +1.7639e+00 +3.5754e+00 +7.7776e-01 +1.5937e+00 -2.8936e+00 +4.3578e+00 -1.5740e+00 +4.1180e+00 +1.9168e+00 +5.6724e+00 -2.2525e+00 +4.8587e-02 +2.4490e+00
6228 +1.494884857e+02 +1.494884857e+02 +2.257584857e+02 +2.257584857e+02 +4.3649e+00 -3.1494e+00 +2.6188e-01 +1.8573e+00 -5.5795e+00 -4.1903e+00 -3.7312e+00 +3.1289e+00 +2.6569e-01 +1.1839e+00 +1.1268e+00 -1.7600e+00 +1.5441e+00 +2.2912e+00 +3.2730e+00 +1.3482e+00 +1.3930e+00 -1.9311e+00 +1.1799e+00 +2.1986e+00
6449 +9.977678076e+01 +9.977678076e+01 +1.760467808e+02 +1.760467808e+02 +3.8115e+00 -3.9953e+00 -1.0052e+00 +1.1675e+00 -2.0895e+00 -2.5657e+00 -1.4979e+00 +2.6001e+00 -6.6089e-01 +7.7287e-01 +2.1391e+00 -1.9225e+00 -1.1191e-01 -3.0914e-01 +1.6057e+00 +3.3052e-03 +2.6544e-01 -1.4423e+00 +5.0279e-01 +2.8071e+00
6766 +6.201758649e+01 +6.201758649e+01 +1.382875865e+02 +1.382875865e+02 +3.1070e+00 -3.3842e+00 -4.9669e-01 +1.1363e+00 -1.6352e+00 -3.2400e+00 -8.6423e-01 +1.6232e+00 -2.5644e+00 +6.9653e-02 +2.7124e+00 -8.8303e-01 -9.4974e-01 +1.9246e+00 +4.7708e-01 -2.3593e-02 -1.1094e+00 -1.5046e+00 +1.2719e+00 +3.3612e-01
7639 +3.771047811e+01 +3.771047811e+01 +1.139804781e+02 +1.139804781e+02 +3.1525e+00 -4.7625e+00 -8.9980e-01 +8.3354e-01 -1.0491e+00 -3.5108e+00 -1.5040e+00 +6.1780e-01 -2.3222e+00 +1.8519e+00 +3.5883e+00 -2.1978e+00 -1.6015e+00 +2.9394e+00 -4.9048e-01 -7.0629e-01 -3.1927e-01 -1.4362e+00 +3.7625e-01 -1.9749e+00
8340 +2.469854747e+01 +2.469854747e+01 +1.009685475e+02 +1.009685475e+02 +7.8954e-01 -4.8564e+00 -4.2369e-01 +1.0294e+00 -6.9894e-01 -3.6864e+00 -8.0011e-01 +7.4655e-01 -1.5283e+00 +1.8128e+00 +4.2071e+00 -1.6934e+00 -1.6674e+00 +2.0666e+00 -1.7195e+00 -9.1404e-01 +2.8961e-01 -1.4505e+00 +2.1523e-01 -1.4075e+00
8722 +1.553291119e+01 +1.553291119e+01 +9.180291119e+01 +9.180291119e+01 +9.6410e-01 -4.2136e+00 -4.9574e-01 +7.0213e-01 -7.3673e-01 -2.9479e+00 -6.4333e-01 +3.4506e-01 -2.2776e+00 +1.8812e+00 +3.4638e+00 -2.0168e+00 -1.7275e+00 +2.8625e+00 -2.0806e+00 -1.1083e+00 +1.2410e+00 -1.5771e+00 +2.9794e-01 -1.6660e+00
9219 +9.848051702e+00 +9.848051702e+00 +8.611805170e+01 +8.611805170e+01 +3.1776e-01 -4.1899e+00 -6.2860e-01 +1.2256e+00 -8.0640e-01 -2.3932e+00 -1.0615e+00 +9.1505e-01 -2.0721e+00 +1.6537e+00 +2.5384e+00 -2.2408e+00 -1.8694e+00 +3.2798e+00 -1.8162e+00 -1.8065e+00 +1.4084e+00 -1.7084e+00 +6.8676e-01 -1.4564e+00
9576 +5.204817250e+00 +5.204817250e+00 +8.147481725e+01 +8.147481725e+01 +1.1210e-01 -3.5810e+00 -9.2212e-01 +1.0210e+00 -1.1027e+00 -2.4091e+00 -1.0985e+00 +7.5191e-01 -2.0118e+00 +1.9355e+00 +2.4030e+00 -1.8643e+00 -2.3720e+00 +2.9426e+00 -1.9907e+00 -1.7343e+00 +1.7578e+00 -2.5434e+00 +7.6771e-01 -1.9552e+00
9779 +3.734382534e+00 +3.734382534e+00 +8.000438253e+01 +8.000438253e+01 -8.2602e-01 -3.5022e+00 -1.1094e+00 +8.9386e-01 -8.9103e-01 -2.2267e+00 -1.2273e+00 +9.7298e-01 -1.9881e+00 +2.0663e+00 +2.2206e+00 -2.0392e+00 -3.0097e+00 +3.2584e+00 -2.5028e+00 -1.9411e+00 +1.9587e+00 -2.8162e+00 +8.5893e-01 -2.0133e+00
10108 +2.394534397e+00 +2.394534397e+00 +7.866453440e+01 +7.866453440e+01 -6.0276e-01 -3.6493e+00 -8.0270e-01 +7.5241e-01 -1.4856e+00 -2.2335e+00 -1.3107e+00 +1.0988e+00 -1.5729e+00 +2.6246e+00 +2.1148e+00 -2.3487e+00 -2.5121e+00 +3.2869e+00 -2.5462e+00 -1.5280e+00 +1.8395e+00 -3.1587e+00 +9.2391e-01 -1.7011e+00
10319 +1.410576962e+00 +1.410576962e+00 +7.768057696e+01 +7.768057696e+01 -8.6514e-01 -3.4881e+00 -1.0071e+00 +6.5172e-01 -1.3280e+00 -2.2797e+00 -1.0394e+00 +9.7532e-01 -1.5211e+00 +2.4054e+00 +2.3620e+00 -2.2190e+00 -2.6766e+00 +3.2557e+00 -2.4071e+00 -1.7060e+00 +1.3896e+00 -2.9242e+00 +7.0671e-01 -1.9273e+00
10414 +8.552070974e-01 +8.552070974e-01 +7.712520710e+01 +7.712520710e+01 -8.0931e-01 -3.2562e+00 -1.1146e+00 +8.5766e-01 -1.5421e+00 -2.1826e+00 -1.0158e+00 +1.2852e+00 -1.3348e+00 +2.6593e+00 +2.0753e+00 -2.2062e+00 -2.5148e+00 +3.2934e+00 -2.0923e+00 -1.7684e+00 +1.4796e+00 -2.8877e+00 +5.6126e-01 -1.6819e+00
10635 +5.325591107e-01 +5.325591107e-01 +7.680255911e+01 +7.680255911e+01 -1.1467e+00 -3.0828e+00 -1.1803e+00 +4.4598e-01 -1.4558e+00 -2.2516e+00 -6.8591e-01 +1.3472e+00 -1.1903e+00 +2.9112e+00 +2.1817e+00 -2.3749e+00 -2.3719e+00 +3.3059e+00 -2.0990e+00 -1.7344e+00 +1.6970e+00 -3.1079e+00 +4.3040e-01 -2.0374e+00
10831 +3.241836175e-01 +3.241836175e-01 +7.659418362e+01 +7.659418362e+01 -9.4036e-01 -3.0732e+00 -1.1067e+00 +6.2514e-01 -1.9386e+00 -2.1624e+00 -8.7631e-01 +1.3799e+00 -1.1753e+00 +2.9302e+00 +2.3892e+00 -2.1851e+00 -2.5403e+00 +3.2129e+00 -2.1602e+00 -1.7953e+00 +1.3614e+00 -3.0881e+00 +5.1341e-01 -1.9221e+00
10926 +2.317881410e-01 +2.317881410e-01 +7.650178814e+01 +7.650178814e+01 -8.8893e-01 -3.1098e+00 -1.1912e+00 +4.7357e-01 -1.7329e+00 -2.3363e+00 -7.2810e-01 +1.2924e+00 -1.1020e+00 +2.9290e+00 +2.4098e+00 -2.3304e+00 -2.5496e+00 +3.1393e+00 -2.1969e+00 -1.7088e+00 +1.3976e+00 -3.1378e+00 +6.5536e-01 -2.0728e+00
11041 +1.381712687e-01 +1.381712687e-01 +7.640817127e+01 +7.640817127e+01 -9.5591e-01 -3.1439e+00 -1.2330e+00 +5.0897e-01 -1.6848e+00 -2.2960e+00 -7.4607e-01 +1.3543e+00 -1.1422e+00 +2.8398e+00 +2.3343e+00 -2.3390e+00 -2.6027e+00 +3.1714e+00 -2.1363e+00 -1.7463e+00 +1.2656e+00 -3.2225e+00 +6.4280e-01 -1.9921e+00
