% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.326309070e+09 +4.326309070e+09 +4.326308449e+09 +4.326308449e+09 +1.9654e+00 +4.6691e+00 +3.5865e+00 -1.8652e+00 +1.4484e+00 +4.8089e+00 -4.7829e+00 +1.4934e+00 +3.7365e+00 +2.2441e+00 +3.1641e+00 -4.9211e+00 +1.1037e+00 -3.0874e+00 -4.7938e+00 +4.6703e+00 -4.3165e+00 -5.1721e-01 +3.9671e+00 +4.6757e+00
2 +1.435236642e+09 +1.435236642e+09 +1.435236021e+09 +1.435236021e+09 +3.7051e+00 +2.5525e+00 -4.4585e+00 +4.4245e-01 +4.8517e+00 -9.9531e-01 +4.9560e+00 +2.3464e+00 -8.0732e-01 +1.6539e+00 -4.9865e-01 +5.8301e-01 -4.4629e+00 -8.3223e-01 +1.5711e+00 +2.3619e+00 +3.2714e+00 +1.9623e-02 +1.5106e+00 -3.0544e+00
9 +4.855640484e+08 +4.855640484e+08 +4.855634273e+08 +4.855634273e+08 -2.5124e+00 +4.0256e+00 +4.5992e+00 +2.2396e+00 +1.3609e+00 -3.2660e+00 +2.7181e+00 +2.6813e+00 -1.4305e-01 +3.1385e+00 +6.2602e-01 -2.9031e+00 -2.5957e+00 +3.3715e+00 +1.8703e+00 -3.1693e+00 -4.8489e+00 -1.8700e+00 -4.1743e-01 +2.7792e+00
14 +3.677998005e+08 +3.677998005e+08 +3.677991793e+08 +3.677991793e+08 +4.8590e+00 +4.5817e+00 +1.1074e+00 -2.4726e+00 +4.7037e+00 +1.4858e+00 +2.0160e+00 -9.4036e-01 +1.5894e+00 -1.3294e+00 -3.8866e+00 +3.0046e+00 +3.2585e+00 +3.6190e+00 +2.5543e+00 -8.0535e-01 +8.3144e-01 +2.7217e+00 -3.0370e+00 -4.2864e+00
19 +2.230189027e+08 +2.230189027e+08 +2.230182816e+08 +2.230182816e+08 +1.4701e+00 +2.6532e+00 -3.9786e+00 -8.6616e-01 +2.2278e+00 -3.1919e+00 +1.8419e+00 +1.9252e+00 -6.2571e-01 +2.7052e+00 +7.2331e-01 +2.2172e+00 -1.1395e+00 -1.5485e+00 +5.2224e-01 +2.5138e+00 +3.9319e+00 +3.4089e+00 -1.1053e+00 +1.1661e+00
64 +1.133819080e+08 +1.133819080e+08 +1.133812869e+08 +1.133812869e+08 +4.1783e+00 +5.0000e+00 -2.9227e+00 -3.2273e+00 +4.0805e+00 -3.5142e+00 -9.1430e-01 +1.5065e+00 +4.7862e+00 +1.8831e+00 +1.1134e+00 +4.2805e+00 +4.6744e+00 +3.2447e+00 +1.1773e+00 -8.2258e-01 +2.2824e+00 +3.3607e+00 -1.2863e+00 +7.1357e-01
213 +9.127434235e+07 +9.127434235e+07 +9.127372124e+07 +9.127372124e+07 +3.2890e+00 +1.5730e+00 -1.4724e+00 -1.5096e+00 +2.1797e+00 -4.0869e+00 +6.6979e-01 +1.5700e+00 +1.6148e-01 +2.1895e+00 +2.8516e+00 +8.1078e-01 +2.4539e+00 +6.2243e-01 +3.3113e+00 -5.0000e+00 -8.8677e-02 +4.0948e+00 -3.2533e-01 +3.4171e-01
383 +6.194531756e+07 +6.194531756e+07 +6.194469645e+07 +6.194469645e+07 +2.8765e+00 +4.4083e+00 -2.3143e+00 -6.0693e-02 -2.2453e+00 -2.1785e+00 +2.4188e+00 +1.7493e+00 +2.4742e+00 +2.0371e+00 -1.2188e+00 +2.7574e+00 +3.9027e+00 +1.9917e+00 +1.2810e+00 -4.0656e+00 +2.4079e+00 +1.6496e+00 -7.7808e-01 +8.3108e-01
577 +3.913106021e+07 +3.913106021e+07 +3.913043910e+07 +3.913043910e+07 +1.0201e-02 +3.9131e+00 +7.0520e-01 -1.3410e+00 -3.5595e-01 -4.4720e+00 +2.1466e+00 -2.4909e-01 +1.2833e+00 +2.7049e+00 +1.7746e+00 +8.0201e-01 +2.6250e+00 +2.7030e+00 +1.7801e+00 -4.2663e+00 +1.9611e+00 +2.7679e+00 -7.4129e-01 +1.2162e+00
760 +2.270213423e+07 +2.270213423e+07 +2.270151312e+07 +2.270151312e+07 -1.6948e-01 +4.1386e+00 -1.7291e-01 -4.4791e+00 +8.1001e-02 -3.9540e+00 +1.0289e+00 -7.1914e-01 +1.6791e+00 +6.1657e-01 +2.2865e+00 +2.4817e+00 +4.3324e+00 -1.1955e-01 +2.0863e+00 -3.0911e+00 +1.8341e+00 +2.2504e+00 +6.1228e-01 +1.8160e+00
995 +1.443240931e+07 +1.443240931e+07 +1.443178820e+07 +1.443178820e+07 -1.0393e-01 +4.4165e+00 -1.4315e+00 -5.0000e+00 -1.3507e+00 -3.1502e+00 -1.2617e-01 -9.2755e-01 +5.3339e-01 -8.1743e-01 +2.0229e+00 +1.9810e+00 +4.5002e+00 +9.0676e-01 +2.4594e+00 -1.7900e+00 +7.6002e-01 +2.4454e+00 +1.0771e+00 -7.4673e-01
1081 +9.614619873e+06 +9.614619873e+06 +9.613998763e+06 +9.613998763e+06 -1.2113e+00 +4.0114e+00 -9.5739e-01 -4.9972e+00 -1.3893e+00 -2.7123e+00 +1.3517e+00 -2.8804e-01 +2.2192e+00 -7.8405e-01 +2.2221e+00 +1.4116e+00 +4.3766e+00 +1.5754e+00 +3.2058e+00 -1.7711e+00 +8.3680e-01 +1.2308e+00 +5.0315e-01 -6.0689e-01
1423 +6.224357245e+06 +6.224357245e+06 +6.223736135e+06 +6.223736135e+06 -2.1804e+00 +3.3107e+00 -7.1873e-01 -4.9968e+00 -2.8884e-01 -2.3985e+00 +1.3721e+00 -3.2754e-01 +2.0262e+00 -2.4456e-01 +2.2884e+00 +3.6055e+00 +4.0220e+00 +1.0182e+00 +3.5268e+00 -1.8701e+00 +2.0694e+00 +7.0737e-01 -6.4232e-01 -5.3200e-01
1587 +3.373877089e+06 +3.373877089e+06 +3.373255979e+06 +3.373255979e+06 -1.3185e+00 +3.6007e+00 -6.0411e-01 -4.9994e+00 -8.8165e-02 -2.5946e+00 +3.6309e-01 -6.9952e-01 +1.0561e+00 -5.7917e-02 +2.1560e+00 +2.1897e+00 +4.3453e+00 +8.9224e-01 +3.4469e+00 -1.7192e+00 +9.3961e-01 +1.6873e+00 -3.1177e-01 -5.7833e-01
1858 +2.059514790e+06 +2.059514790e+06 +2.058893680e+06 +2.058893680e+06 -1.6420e+00 +3.5312e+00 -4.4388e-01 -4.9862e+00 +2.1267e-01 -2.4477e+00 +4.6941e-02 -7.6073e-01 +1.5926e+00 +1.6297e-01 +1.7427e+00 +2.4556e+00 +4.2068e+00 +8.3930e-01 +3.1074e+00 -1.6399e+00 +1.1453e+00 +9.3452e-01 -5.5971e-01 -5.5475e-01
2262 +1.543846135e+06 +1.543846135e+06 +1.543225025e+06 +1.543225025e+06 -1.5296e+00 +3.7448e+00 -4.3065e-01 -4.9898e+00 +2.7975e-03 -2.3707e+00 +2.5830e-01 -7.3642e-01 +1.6689e+00 +9.4399e-02 +1.6156e+00 +2.6803e+00 +4.1692e+00 +8.7402e-01 +3.1715e+00 -1.8441e+00 +1.3158e+00 +9.8479e-01 -5.7642e-01 -6.0281e-01
2491 +8.942125023e+05 +8.942125023e+05 +8.935913923e+05 +8.935913923e+05 -1.6905e+00 +3.5532e+00 -3.8363e-01 -4.9852e+00 +3.1748e-01 -2.2141e+00 +2.4630e-01 -8.7387e-01 +1.7251e+00 +3.5627e-02 +1.3497e+00 +2.6820e+00 +4.2012e+00 +8.2392e-01 +3.3200e+00 -1.9526e+00 +1.3694e+00 +1.1175e+00 -8.6392e-01 -3.8046e-01
2762 +4.912417814e+05 +4.912417814e+05 +4.906206714e+05 +4.906206714e+05 -1.9831e+00 +3.5748e+00 -2.9201e-01 -4.9926e+00 +2.9074e-01 -2.2386e+00 +4.6727e-01 -8.7866e-01 +1.7630e+00 +4.0971e-02 +1.1407e+00 +2.5166e+00 +4.2017e+00 +6.9210e-01 +3.1200e+00 -1.9359e+00 +2.0272e+00 +1.1514e+00 -1.1754e+00 +2.7882e-02
3187 +3.696392709e+05 +3.696392709e+05 +3.690181609e+05 +3.690181609e+05 -1.9335e+00 +3.6097e+00 -2.9525e-01 -4.9920e+00 +3.0827e-01 -2.2249e+00 +4.5128e-01 -9.4070e-01 +1.7247e+00 -1.8559e-02 +1.0360e+00 +2.4748e+00 +4.2720e+00 +7.7832e-01 +3.1854e+00 -1.9676e+00 +1.8829e+00 +1.1879e+00 -9.3476e-01 +3.9633e-02
3620 +1.833161557e+05 +1.833161557e+05 +1.826950457e+05 +1.826950457e+05 -1.7952e+00 +3.5925e+00 -3.8195e-01 -4.9919e+00 +3.3203e-01 -2.2183e+00 +1.3315e-01 -9.3535e-01 +1.5346e+00 -7.3074e-02 +9.6180e-01 +2.4922e+00 +4.2505e+00 +8.1089e-01 +3.2611e+00 -1.9203e+00 +1.7412e+00 +1.2016e+00 -9.4401e-01 +2.8790e-01
3713 +1.464385645e+05 +1.464385645e+05 +1.458174545e+05 +1.458174545e+05 -1.7763e+00 +3.5980e+00 -3.9722e-01 -4.9920e+00 +3.3183e-01 -2.2311e+00 +3.6293e-01 -9.3140e-01 +1.4232e+00 -2.2912e-01 +9.6206e-01 +2.5521e+00 +4.1942e+00 +8.4967e-01 +3.2886e+00 -1.8708e+00 +1.7845e+00 +1.1872e+00 -9.4028e-01 +2.2826e-01
3770 +9.152547158e+04 +9.152547158e+04 +9.090436158e+04 +9.090436158e+04 -1.7744e+00 +3.6508e+00 -4.0507e-01 -4.9920e+00 +3.2452e-01 -2.2398e+00 +2.5291e-01 -9.2714e-01 +1.4498e+00 -8.2267e-02 +9.3356e-01 +2.5672e+00 +4.2124e+00 +8.6467e-01 +3.2570e+00 -1.9021e+00 +1.8032e+00 +1.2322e+00 -9.6025e-01 +2.0410e-01
4180 +6.163584128e+04 +6.163584128e+04 +6.101473128e+04 +6.101473128e+04 -1.7401e+00 +3.6671e+00 -4.5070e-01 -4.9919e+00 +3.0915e-01 -2.2395e+00 +2.9928e-01 -8.1800e-01 +1.4507e+00 -1.0505e-01 +1.0450e+00 +2.5329e+00 +4.1154e+00 +9.3215e-01 +3.2692e+00 -1.9235e+00 +1.6821e+00 +1.2893e+00 -9.9372e-01 +1.2185e-01
