% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.520411710e+05 +2.520411710e+05 +2.521650010e+05 +2.521650010e+05 +3.2427e+00 -4.8940e+00 -3.5401e+00 -9.5829e-01 +1.7958e+00 +3.2708e+00 +4.2972e+00 +1.5947e+00 +2.8397e+00 -1.5678e+00 -1.0629e-01 +2.4252e+00 +1.3078e+00 +1.2756e-01 +4.5892e-01 +2.2128e+00 -2.9754e+00 +8.9794e-01 -4.0587e+00 -2.1268e+00
8 +1.801501445e+05 +1.801501445e+05 +1.802739745e+05 +1.802739745e+05 +1.1488e+00 +1.7302e+00 -1.6783e+00 +1.7326e+00 +3.3766e+00 +2.3857e+00 +2.2818e+00 +3.2662e+00 -1.0825e+00 +3.0541e+00 +6.8699e-02 -4.8098e+00 -1.1450e+00 +4.2164e+00 -6.8591e-01 +9.2384e-01 -1.6269e+00 -2.5055e+00 -5.8531e-03 +3.1808e-01
14 +1.352291391e+05 +1.352291391e+05 +1.353529691e+05 +1.353529691e+05 +3.7439e+00 +3.2481e+00 +3.2494e+00 +2.4736e+00 +1.1636e+00 +1.2126e+00 -1.9690e+00 -4.1503e+00 +3.9361e+00 +8.7002e-01 +1.4803e+00 +3.9005e+00 -2.3308e+00 +3.7939e-01 +1.5522e+00 +4.1315e-01 -3.6062e+00 +3.5305e-02 +1.2472e+00 +8.5874e-02
102 +7.659700990e+04 +7.659700990e+04 +7.672083990e+04 +7.672083990e+04 +6.8691e-01 +3.3792e+00 -1.8648e+00 -1.0624e+00 +2.9786e+00 +1.1973e+00 +9.5437e-01 +1.8381e+00 -2.1509e+00 +5.5621e-01 +3.8815e-01 +3.8692e-01 -7.8444e-01 +2.0882e+00 +1.7692e+00 +2.7489e+00 +5.0000e+00 +4.8044e-01 -2.7905e-01 -3.9340e+00
195 +4.541668882e+04 +4.541668882e+04 +4.554051882e+04 +4.554051882e+04 +1.2777e+00 +4.8670e-01 -2.3737e+00 +0.0000e+00 +1.8992e+00 +3.0625e+00 +1.8066e+00 +9.7506e-01 -1.6816e+00 +0.0000e+00 +1.5809e+00 +0.0000e+00 -6.1397e-01 +0.0000e+00 +1.2233e+00 +1.6287e+00 +5.0000e+00 -4.9006e-01 -2.2969e+00 -4.9132e-01
205 +2.191299611e+04 +2.191299611e+04 +2.203682611e+04 +2.203682611e+04 -8.7095e-01 +1.1180e+00 +0.0000e+00 -2.7108e+00 +1.4209e+00 +2.0042e+00 +1.1361e+00 -8.0343e-01 -1.3832e+00 +3.3253e-01 +7.3697e-01 +6.0575e-02 +6.2169e-01 -5.6464e-01 +1.8856e+00 +2.3768e+00 +1.4938e+00 +2.4249e-01 -1.1318e+00 -6.5672e-01
273 +1.506409455e+04 +1.506409455e+04 +1.518792455e+04 +1.518792455e+04 -1.3060e+00 -7.0743e-01 +6.3137e-01 +6.0094e-02 +1.1259e+00 +0.0000e+00 +4.3477e-01 +2.6388e+00 -2.4799e+00 +1.3825e+00 +9.2157e-01 -3.4264e-01 +1.1571e+00 +8.9897e-01 +1.8633e+00 +3.4222e+00 +0.0000e+00 +1.2075e+00 +0.0000e+00 +4.0368e-01
280 +7.787649579e+03 +7.787649579e+03 +7.911479579e+03 +7.911479579e+03 +0.0000e+00 +2.8189e+00 -7.1003e-01 -6.1750e-01 +1.0439e+00 +0.0000e+00 +1.4220e+00 -8.2952e-01 -2.3212e+00 +1.3065e+00 -1.1937e+00 -9.7976e-01 -2.6804e-01 -9.6682e-01 +1.0266e+00 -1.9173e+00 +0.0000e+00 +2.6236e+00 +6.7632e-01 -5.8539e-01
1330 +1.737462847e+03 +1.737462847e+03 +1.861292847e+03 +1.861292847e+03 -2.6748e-01 +0.0000e+00 +1.0744e+00 +0.0000e+00 -7.1522e-01 +2.7005e-01 +2.3835e-01 +5.5856e-01 +6.0654e-01 +7.0881e-01 -4.3377e-01 +2.9420e-02 -8.2348e-01 -1.3482e+00 +1.0870e+00 -8.0475e-01 -4.4155e-01 -6.0600e-01 +1.3102e+00 -4.1665e-01
117852 +7.770893263e+02 +7.770893263e+02 +9.009193263e+02 +9.009193263e+02 +3.8943e-01 +2.4014e+00 +4.5787e-01 -4.2807e-01 -8.3241e-01 +1.1212e+00 +6.3288e-01 +9.9587e-01 +5.1341e-01 +8.3391e-01 -9.0309e-02 -5.2367e-01 +4.6433e-02 -4.6648e-01 -8.2755e-04 -2.3162e-01 -4.0363e-02 -6.1150e-01 -3.4819e-01 +4.4130e-01
