% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.823945778e+09 +1.823945778e+09 +1.823945157e+09 +1.823945157e+09 -1.4466e+00 +1.9506e+00 -3.9361e+00 -1.6019e+00 -1.8870e+00 -2.6223e+00 +3.9455e+00 -4.1190e+00 -2.1958e-01 +1.0490e+00 +5.7059e-01 -2.4927e+00 +1.2330e+00 +3.8101e+00 -2.7452e-01 +1.5745e+00 -4.2600e+00 -2.9914e+00 -4.9506e+00 -1.9032e+00
2 +4.759432163e+08 +4.759432163e+08 +4.759425952e+08 +4.759425952e+08 -1.2339e+00 +3.5806e+00 +3.1543e+00 -3.9847e+00 -9.2382e-01 +3.5086e+00 +2.8901e+00 +2.5625e+00 +4.9706e+00 -4.2704e+00 +3.4995e-01 -3.8453e+00 -7.2958e-01 +2.1726e+00 +4.0292e+00 +9.6167e-01 -2.0465e+00 +8.7971e-01 -1.2160e+00 -4.7139e+00
21 +3.979015941e+08 +3.979015941e+08 +3.979009730e+08 +3.979009730e+08 +2.7850e+00 -6.6112e-01 -2.8177e+00 -3.3304e+00 +4.6141e+00 -2.3740e+00 +1.3414e+00 +2.2396e-01 +3.4990e+00 +3.5237e+00 +3.7362e+00 -2.1653e+00 -5.6825e-01 +4.9542e+00 +1.8121e+00 -4.2633e+00 -3.4237e+00 +2.5662e+00 -1.4872e+00 -1.5009e+00
64 +1.660193435e+08 +1.660193435e+08 +1.660187223e+08 +1.660187223e+08 -1.5324e+00 +2.1427e+00 +4.0086e+00 -2.8958e+00 -3.6059e-01 +2.0252e+00 -3.3569e+00 +1.6815e-01 +5.0000e+00 +1.0501e+00 +2.9362e-01 +2.4004e+00 +2.6760e+00 +2.1650e+00 -4.5295e-01 -5.0000e+00 +5.0000e+00 +1.5961e+00 +1.8252e+00 -1.4289e+00
114 +1.190729515e+08 +1.190729515e+08 +1.190723304e+08 +1.190723304e+08 +1.7873e+00 +2.1806e+00 +2.0788e+00 -2.8012e+00 -1.7638e+00 -1.4059e+00 -8.7891e-01 -5.7108e-01 +5.0000e+00 -9.9357e-01 +3.3388e+00 +5.0000e+00 +2.4235e+00 +5.0000e+00 -4.0962e-01 -4.9907e+00 +3.2098e+00 +1.8820e+00 +2.6957e+00 -5.0000e+00
168 +8.041952385e+07 +8.041952385e+07 +8.041890274e+07 +8.041890274e+07 +3.4098e-01 +4.4507e+00 +2.4128e+00 -1.5429e+00 +2.6416e+00 -3.1299e+00 +1.1834e-01 +1.7617e+00 +5.0000e+00 -8.4761e-01 -2.2526e+00 +2.3076e+00 +5.5087e-01 +2.6014e+00 +1.3279e+00 -3.8471e+00 -3.9249e-01 +5.0000e+00 +1.9475e+00 -1.6605e+00
258 +6.079004150e+07 +6.079004150e+07 +6.078942039e+07 +6.078942039e+07 +1.0049e+00 +4.4057e+00 +1.0798e+00 -1.3020e+00 +2.6775e+00 -3.2315e+00 +2.1957e+00 +1.2957e+00 +5.0000e+00 +1.5500e+00 -1.6459e+00 +2.0069e+00 +3.1339e+00 +3.1075e+00 +4.4404e-01 -3.2739e+00 +1.1864e+00 +3.5215e+00 +2.4941e+00 -2.0991e+00
374 +3.570343477e+07 +3.570343477e+07 +3.570281366e+07 +3.570281366e+07 -3.8296e-02 +4.1586e+00 -3.0562e-01 -4.3861e+00 +1.4332e-01 -2.5396e+00 +7.9175e-01 +1.4511e-01 +4.0138e+00 +1.9291e+00 -2.0494e+00 +3.4562e+00 +3.5754e+00 +3.3061e+00 +1.1945e+00 -2.2209e+00 +1.8153e+00 +3.2354e+00 +1.1567e+00 -1.5627e+00
474 +1.560893279e+07 +1.560893279e+07 +1.560831168e+07 +1.560831168e+07 +2.7925e-01 +3.7719e+00 -9.6223e-01 -4.1294e+00 -4.4048e-01 -1.9776e+00 +2.0091e+00 -1.3326e+00 +2.6177e+00 +1.4023e+00 +3.8516e-01 +3.2647e+00 +3.4952e+00 +2.6433e+00 +1.0857e+00 -2.0526e+00 +1.6169e+00 +3.5785e+00 +1.5152e+00 +1.5273e-01
617 +9.255998828e+06 +9.255998828e+06 +9.255377718e+06 +9.255377718e+06 +3.7320e-01 +4.8551e+00 -1.2965e-01 -3.8993e+00 -3.0098e-01 -1.5279e+00 +1.7421e+00 -1.5642e+00 +2.6414e+00 +1.5130e-01 +1.6127e+00 +3.0782e+00 +3.4521e+00 +2.1106e+00 +1.7651e+00 -1.9483e+00 +1.7094e+00 +1.7856e+00 +1.8036e+00 +2.4692e-01
