% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.980573781e+03 +1.980573781e+03 +2.980573781e+03 +2.980573781e+03 +6.4300e-01 +5.4115e-01 -2.6072e+00 -3.8383e+00 +5.8222e-01 +1.8341e+00 +2.1895e+00 -4.4223e+00 +2.5110e+00 +3.6074e+00 -9.3118e-01 +2.4588e+00 -2.6973e+00 +2.0457e+00 +2.0946e+00 -2.6050e+00 -4.1701e+00 -4.3316e+00 +2.9300e-01 +2.8718e+00
7 +1.581097993e+03 +1.581097993e+03 +2.581097993e+03 +2.581097993e+03 +4.2428e+00 -4.2740e+00 -1.5430e+00 -1.8922e+00 -3.3318e+00 -3.1509e+00 -1.5710e+00 +1.6328e+00 +2.9333e+00 +2.4841e+00 +5.9403e-01 -4.6311e+00 -1.3046e+00 +4.2384e+00 -1.6940e+00 -2.8042e+00 +4.7061e+00 +1.1404e+00 +2.9308e+00 +4.1100e+00
16 +9.223011019e+02 +9.223011019e+02 +1.922301102e+03 +1.922301102e+03 +3.6781e+00 -7.1229e-01 -1.4389e+00 -3.3843e+00 +5.0000e+00 -5.0000e+00 -4.0190e-01 +2.0242e-01 -2.0286e+00 +1.0822e+00 +1.4737e+00 -4.0947e-01 -3.6707e+00 +3.5724e+00 +3.2571e+00 +4.9585e-02 +6.1791e-01 -9.1515e-01 -3.3440e+00 +7.1597e-01
99 +6.258585822e+02 +6.258585822e+02 +1.625858582e+03 +1.625858582e+03 +2.8727e+00 +1.4804e+00 -1.4194e+00 +7.0983e-01 +3.8710e+00 -4.9394e+00 -3.3835e-02 -7.1834e-01 -1.0875e+00 +3.4336e+00 -1.5800e+00 -2.2868e+00 -4.6050e+00 +3.0036e+00 +2.0203e+00 +3.4331e+00 +0.0000e+00 +2.7341e+00 -3.5190e+00 +1.6502e-01
222 +3.764583677e+02 +3.764583677e+02 +1.376458368e+03 +1.376458368e+03 +1.5227e+00 +1.5387e+00 +2.3957e-01 +2.8392e+00 +4.1989e+00 -4.8065e+00 -2.1456e+00 -1.5144e+00 -1.1197e+00 +8.9862e-01 +4.8660e-01 -1.5772e+00 -5.0000e+00 -5.8094e-01 +1.5350e+00 +3.2456e+00 +2.0172e+00 -1.9239e+00 +2.1912e-01 +1.4840e+00
501 +2.410330169e+02 +2.410330169e+02 +1.241033017e+03 +1.241033017e+03 +8.0731e-01 +1.7160e-01 +3.1599e+00 +2.9375e+00 +3.7261e+00 -4.7772e+00 -2.2228e-01 -1.2884e+00 -2.2701e+00 +6.7828e-01 -1.7384e-01 -2.1510e+00 -3.8494e+00 -5.0000e+00 +1.7199e+00 +3.5630e+00 +1.9048e+00 -1.4575e+00 +5.0639e-02 +1.1410e+00
5933 +1.470328810e+02 +1.470328810e+02 +1.147032881e+03 +1.147032881e+03 -2.4821e+00 +1.6967e+00 +1.1272e+00 +2.4607e+00 +3.8010e+00 -4.7550e+00 -3.8259e-01 -1.8430e+00 -1.8975e+00 -7.9820e-01 -1.8889e-01 -2.4807e+00 -2.2409e+00 -4.7882e+00 +1.9073e+00 +3.3870e+00 +1.7282e+00 -1.0330e+00 +4.4502e-01 +4.8949e-01
13875 +9.988604886e+01 +9.988604886e+01 +1.099886049e+03 +1.099886049e+03 -2.4899e+00 +1.6908e+00 +1.2387e+00 +2.4268e+00 +3.8293e+00 -4.7655e+00 -3.8375e-01 -1.9190e+00 -1.9229e+00 -8.4169e-01 -1.8503e-01 -2.4135e+00 -2.2519e+00 -4.7643e+00 +1.9309e+00 +3.5720e+00 +1.6908e+00 -9.9539e-01 +4.0518e-01 +5.5686e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.122923779e+04 +1.122923779e+04 +1.129926779e+04 +1.129926779e+04 +2.1337e+00 -7.9556e-01 +4.7169e+00 +2.8196e+00 +1.9927e+00 +2.9067e+00 -8.6735e-01 +3.7321e+00 +3.9984e+00 +3.2161e+00 -2.8193e+00 -4.9434e+00 +3.3286e+00 -2.9348e+00 +8.1954e-02 +3.0803e+00 +3.8040e+00 +4.3352e+00 +3.2202e+00 +4.1101e+00
2 +1.774482535e+03 +1.774482535e+03 +1.844512535e+03 +1.844512535e+03 +2.2340e+00 +4.5189e+00 +1.2537e+00 +3.9496e-01 +1.5733e+00 -4.8155e+00 -2.0049e+00 +4.8720e+00 -3.7362e+00 -3.8553e+00 +4.5928e+00 +1.9265e+00 -2.7054e-01 +9.0083e-01 -1.0114e+00 -2.7225e+00 -4.5338e+00 -1.8103e-01 -1.0828e+00 +3.5478e+00
4 +1.451919079e+03 +1.451919079e+03 +1.521949079e+03 +1.521949079e+03 +3.4278e+00 -3.0183e+00 -3.0149e+00 -2.0760e-02 -2.1370e+00 -4.6174e+00 +9.1367e-03 +6.2751e-01 +1.1782e-01 +1.5877e+00 +6.8053e-01 -2.7016e+00 -4.9679e+00 -3.9609e+00 -3.4196e-01 +4.7827e+00 +1.7549e+00 -2.9239e+00 -1.6947e+00 +3.8807e+00
33 +9.944004927e+02 +9.944004927e+02 +1.064430493e+03 +1.064430493e+03 +0.0000e+00 -1.5487e+00 -1.2192e+00 -7.5708e-01 -2.1628e+00 +1.8157e+00 -6.0834e-01 -2.4379e+00 -1.9556e+00 +0.0000e+00 +1.8428e+00 -1.9043e+00 +4.0566e+00 -4.0510e+00 +5.0000e+00 +3.1218e+00 -1.9297e+00 +3.3962e+00 -2.4901e+00 -2.4557e+00
130 +5.351903519e+02 +5.351903519e+02 +6.052203519e+02 +6.052203519e+02 -2.1796e+00 -2.8013e+00 -1.4157e-01 -1.5548e+00 +4.3373e-01 +3.7475e-01 -2.1915e+00 -1.5263e+00 +4.8110e-02 -1.8468e+00 -3.5300e+00 -2.6718e+00 +3.9068e+00 -3.2034e+00 -1.2987e+00 -1.2235e+00 -2.3663e+00 +3.3386e+00 -2.2147e+00 -4.7466e-01
