% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.359318310e+02 +2.359318310e+02 +3.154118310e+02 +3.154118310e+02 -4.4634e+00 -1.2514e+00 -1.7660e-01 +3.2919e+00 -3.0106e+00 -3.3779e+00 -4.2381e+00 +1.7719e+00 -1.4157e+00 +3.2861e+00 +6.3754e-01 +4.8438e+00 +1.6019e+00 -2.7988e+00 -2.1208e+00 +2.0157e+00 +9.6788e-01 -4.7846e+00 -4.7422e+00 -2.4693e+00
22 +1.459439643e+02 +1.459439643e+02 +2.254239643e+02 +2.254239643e+02 +4.1598e+00 -2.4769e+00 -5.0000e+00 -9.2230e-02 -7.0975e-01 +5.0000e+00 -7.4633e-01 +2.4588e-01 +2.0199e+00 -6.6786e-01 -2.1398e+00 +3.2128e+00 -1.2261e+00 -4.4059e-01 +1.3338e+00 +2.5242e+00 +3.1406e+00 +4.8315e-01 +2.1981e+00 -2.7564e+00
79 +8.199128077e+01 +8.199128077e+01 +1.614712808e+02 +1.614712808e+02 +1.5492e+00 -2.1936e+00 +4.1915e-01 +4.5418e+00 -1.2119e+00 +4.3811e+00 -3.9043e-01 -6.9087e-01 -2.2070e+00 -2.9366e+00 -4.2356e+00 +5.0000e+00 +2.1109e+00 +1.0811e+00 +1.2115e+00 +2.2461e+00 +3.7647e+00 -1.4906e+00 +1.1921e+00 -2.1128e+00
96 +5.236770643e+01 +5.236770643e+01 +1.318477064e+02 +1.318477064e+02 +1.2329e+00 -2.5926e+00 +6.6906e-01 +3.9908e+00 -8.8104e-01 +2.7806e+00 -2.0358e+00 -3.4121e-02 -1.5734e+00 -1.4024e+00 -4.0133e+00 +4.7836e+00 +3.7773e+00 -2.9125e-01 +1.9893e+00 +2.4012e+00 -1.5981e-01 -2.0420e+00 +2.2259e+00 -1.1796e+00
167 +3.927658925e+01 +3.927658925e+01 +1.187565893e+02 +1.187565893e+02 +1.1472e+00 -2.7240e+00 +6.0101e-01 +3.3362e+00 -2.9058e+00 -1.6080e-01 -2.5147e+00 +1.4507e-01 -5.0081e-01 -2.8254e+00 -4.4407e+00 +4.8604e+00 +1.3973e+00 -8.9570e-01 +2.6508e+00 +1.9044e+00 +1.7221e+00 -2.7929e+00 +9.1374e-01 -1.2466e+00
324 +2.491266300e+01 +2.491266300e+01 +1.043926630e+02 +1.043926630e+02 +9.9894e-01 -1.7729e+00 -8.4644e-01 +3.4901e+00 -4.0430e+00 +8.6774e-01 -1.0204e+00 +5.6594e-01 -1.0730e+00 -2.6186e+00 -4.3375e+00 +4.8430e+00 +1.5291e+00 -4.4096e-01 +2.5583e+00 +2.5832e+00 +4.7130e-01 -4.8254e+00 +1.9383e+00 -1.2446e+00
734 +1.571467825e+01 +1.571467825e+01 +9.519467825e+01 +9.519467825e+01 +7.3266e-01 -1.6658e+00 -2.3205e-01 +1.7837e+00 -2.5939e+00 +1.4814e-01 +3.5249e-01 +3.2724e-01 -1.1486e+00 -2.6190e+00 -4.7663e+00 +4.8338e+00 +9.2961e-01 -1.8985e-01 +3.0576e+00 +3.1802e+00 -5.0404e-01 -3.2882e+00 +2.7171e+00 -7.0876e-01
1169 +9.979183554e+00 +9.979183554e+00 +8.945918355e+01 +8.945918355e+01 +7.6296e-01 -1.3583e+00 -7.1123e-01 +1.9794e+00 -2.7875e+00 +6.0684e-01 -6.8551e-01 +3.7544e-01 -1.5731e+00 -3.0864e+00 -4.7132e+00 +4.8296e+00 +9.1949e-01 -3.2068e-01 +3.6685e+00 +2.5603e+00 +1.9528e-02 -3.4569e+00 +2.5967e+00 +1.0682e+00
2106 +6.105024578e+00 +6.105024578e+00 +8.558502458e+01 +8.558502458e+01 +2.9532e-01 -1.2332e+00 -7.6565e-01 +1.7884e+00 -2.7121e+00 +4.0273e-01 +2.2748e-01 +1.7233e-01 -1.9248e+00 -2.9852e+00 -4.6333e+00 +4.1532e+00 +1.0781e+00 +1.1838e-01 +3.6529e+00 +2.7564e+00 -2.2412e-01 -4.5415e+00 +2.7881e+00 +1.5989e+00
2201 +3.948897217e+00 +3.948897217e+00 +8.342889722e+01 +8.342889722e+01 +1.7320e-01 -9.9785e-01 -4.8431e-01 +2.1065e+00 -2.6936e+00 +5.1425e-01 -3.2317e-01 +2.7545e-01 -1.9197e+00 -3.1827e+00 -4.6209e+00 +3.6751e+00 +1.0819e+00 +3.3534e-02 +3.5767e+00 +2.7327e+00 -2.4107e-01 -3.6487e+00 +2.6864e+00 +1.6226e+00
2251 +2.465895269e+00 +2.465895269e+00 +8.194589527e+01 +8.194589527e+01 +1.2784e-01 -1.1106e+00 -1.6741e-01 +2.1911e+00 -2.6956e+00 +4.0887e-01 -9.1652e-02 +3.0449e-01 -1.9687e+00 -3.1831e+00 -4.6342e+00 +3.0191e+00 +1.0854e+00 +4.2370e-02 +3.7465e+00 +3.0649e+00 -2.4838e-01 -3.5701e+00 +2.5224e+00 +1.6236e+00
2326 +1.482665945e+00 +1.482665945e+00 +8.096266595e+01 +8.096266595e+01 +3.6507e-01 -1.2254e+00 -4.6002e-01 +2.0993e+00 -2.7230e+00 +2.4033e-01 -3.2375e-01 +3.5797e-01 -1.9245e+00 -3.1056e+00 -4.6142e+00 +2.3314e+00 +1.0606e+00 -2.6292e-01 +3.9210e+00 +3.2873e+00 -3.4203e-01 -3.7934e+00 +2.6080e+00 +1.6517e+00
2573 +9.655342840e-01 +9.655342840e-01 +8.044553428e+01 +8.044553428e+01 +3.6724e-01 -1.2520e+00 -4.5992e-01 +1.9325e+00 -2.7159e+00 +5.4027e-01 +1.3877e-01 +1.9213e-01 -1.6906e+00 -3.0390e+00 -4.5966e+00 +2.0638e+00 +1.0886e+00 -2.2939e-01 +3.7289e+00 +2.9019e+00 -3.7542e-01 -3.8818e+00 +2.5971e+00 +1.6536e+00
3771 +6.228832966e-01 +6.228832966e-01 +8.010288330e+01 +8.010288330e+01 +1.7718e-01 -1.1108e+00 -6.9386e-01 +1.9775e+00 -2.6663e+00 +3.6613e-01 -5.8211e-02 +1.5518e-01 -1.6643e+00 -2.9980e+00 -4.5080e+00 +2.0726e+00 +1.0733e+00 +1.1264e-01 +3.5897e+00 +2.9295e+00 -2.4553e-01 -3.9021e+00 +2.5017e+00 +1.6553e+00
3842 +3.933095003e-01 +3.933095003e-01 +7.987330950e+01 +7.987330950e+01 +2.5997e-01 -1.1192e+00 -4.9066e-01 +1.9633e+00 -2.5594e+00 +4.6827e-01 -1.4018e-01 +3.7565e-02 -1.6452e+00 -3.1521e+00 -4.2307e+00 +2.0721e+00 +1.0627e+00 -2.6443e-01 +3.5397e+00 +2.9612e+00 -1.5415e-01 -3.8886e+00 +2.5025e+00 +1.6566e+00
3932 +2.456641067e-01 +2.456641067e-01 +7.972566411e+01 +7.972566411e+01 +2.7807e-01 -1.1216e+00 -6.6223e-01 +1.9126e+00 -2.5336e+00 +5.6347e-01 -8.5186e-02 +5.4451e-02 -1.6680e+00 -3.0910e+00 -4.0502e+00 +1.8768e+00 +1.0703e+00 +5.1191e-02 +3.6527e+00 +2.9314e+00 -1.1622e-01 -3.8982e+00 +2.5277e+00 +1.6564e+00
4051 +1.564562363e-01 +1.564562363e-01 +7.963645624e+01 +7.963645624e+01 +1.9311e-01 -1.1002e+00 -7.7664e-01 +1.8926e+00 -2.6808e+00 +3.3930e-01 -2.0752e-01 +1.2727e-01 -1.6804e+00 -3.0858e+00 -3.9045e+00 +1.9618e+00 +1.1122e+00 -1.2285e-01 +3.6691e+00 +2.8711e+00 -1.0869e-01 -3.8912e+00 +2.5201e+00 +1.6560e+00
4721 +9.613589308e-02 +9.613589308e-02 +7.957613589e+01 +7.957613589e+01 +2.7269e-01 -1.1362e+00 -7.3295e-01 +1.9173e+00 -2.6594e+00 +4.5344e-01 -1.0148e-01 +1.0406e-01 -1.6068e+00 -3.0304e+00 -3.8593e+00 +2.0418e+00 +1.0901e+00 -7.3035e-02 +3.6533e+00 +2.9158e+00 -1.3090e-01 -3.9098e+00 +2.4155e+00 +1.6558e+00
5305 +4.688415700e-02 +4.688415700e-02 +7.952688416e+01 +7.952688416e+01 +2.0658e-01 -1.2007e+00 -7.3600e-01 +1.9154e+00 -2.6802e+00 +4.6223e-01 -8.1076e-02 +1.3286e-01 -1.5897e+00 -2.9811e+00 -3.8298e+00 +2.0494e+00 +1.0755e+00 -6.4906e-02 +3.6819e+00 +2.9315e+00 -1.5645e-01 -3.9028e+00 +2.3389e+00 +1.5233e+00
5311 +3.670250614e-02 +3.670250614e-02 +7.951670251e+01 +7.951670251e+01 +2.9232e-01 -1.1846e+00 -7.1932e-01 +1.9131e+00 -2.6791e+00 +4.6786e-01 -8.3102e-02 +1.3402e-01 -1.6101e+00 -3.0129e+00 -3.8313e+00 +2.0414e+00 +1.0872e+00 -7.1918e-02 +3.6588e+00 +2.9128e+00 -1.3596e-01 -3.9043e+00 +2.3430e+00 +1.5234e+00
5376 +1.643515220e-02 +1.643515220e-02 +7.949643515e+01 +7.949643515e+01 +2.3296e-01 -1.1881e+00 -7.0837e-01 +1.9218e+00 -2.6809e+00 +4.4685e-01 -8.6547e-02 +1.4160e-01 -1.6711e+00 -2.9615e+00 -3.8518e+00 +2.0476e+00 +1.0741e+00 -6.2761e-02 +3.6615e+00 +2.9016e+00 -1.3620e-01 -3.9044e+00 +2.3381e+00 +1.3890e+00
5460 +1.385526396e-02 +1.385526396e-02 +7.949385526e+01 +7.949385526e+01 +2.3427e-01 -1.1870e+00 -7.1054e-01 +1.9241e+00 -2.6814e+00 +4.4701e-01 -9.3423e-02 +1.4339e-01 -1.6434e+00 -2.9792e+00 -3.8528e+00 +2.0514e+00 +1.0765e+00 -5.5170e-02 +3.6649e+00 +2.9006e+00 -1.3647e-01 -3.9065e+00 +2.3358e+00 +1.3134e+00
5497 +9.037723646e-03 +9.037723646e-03 +7.948903772e+01 +7.948903772e+01 +2.3401e-01 -1.1857e+00 -6.9356e-01 +1.9262e+00 -2.6671e+00 +4.4765e-01 -8.8943e-02 +1.4283e-01 -1.6343e+00 -3.0242e+00 -3.8497e+00 +2.0241e+00 +1.0632e+00 -3.9795e-02 +3.6486e+00 +2.8981e+00 -1.3650e-01 -3.9024e+00 +2.3328e+00 +1.3508e+00
5746 +5.416801499e-03 +5.416801499e-03 +7.948541680e+01 +7.948541680e+01 +2.4796e-01 -1.1814e+00 -7.1431e-01 +1.9267e+00 -2.6798e+00 +4.4753e-01 -8.7228e-02 +1.3897e-01 -1.6431e+00 -3.0542e+00 -3.8532e+00 +2.0191e+00 +1.0631e+00 -8.1667e-02 +3.6319e+00 +2.9228e+00 -1.3640e-01 -3.9034e+00 +2.3374e+00 +1.3897e+00
6155 +3.853396949e-03 +3.853396949e-03 +7.948385340e+01 +7.948385340e+01 +2.5891e-01 -1.1508e+00 -7.1316e-01 +1.9184e+00 -2.6749e+00 +4.4798e-01 -8.6665e-02 +1.2409e-01 -1.6504e+00 -3.0501e+00 -3.8617e+00 +2.0202e+00 +1.0581e+00 -8.5580e-02 +3.6415e+00 +2.9143e+00 -1.3539e-01 -3.9048e+00 +2.3511e+00 +1.3843e+00
6350 +2.415374868e-03 +2.415374868e-03 +7.948241537e+01 +7.948241537e+01 +2.5637e-01 -1.1668e+00 -7.1027e-01 +1.9281e+00 -2.6783e+00 +4.4555e-01 -8.9663e-02 +1.2766e-01 -1.6436e+00 -3.0500e+00 -3.8582e+00 +2.0217e+00 +1.0820e+00 -8.8652e-02 +3.6496e+00 +2.9081e+00 -1.3857e-01 -3.9061e+00 +2.3464e+00 +1.3734e+00
6602 +1.549151340e-03 +1.549151340e-03 +7.948154915e+01 +7.948154915e+01 +2.5166e-01 -1.1456e+00 -7.1144e-01 +1.9272e+00 -2.6833e+00 +4.4236e-01 -1.0121e-01 +1.0486e-01 -1.6429e+00 -3.0449e+00 -3.8584e+00 +2.0241e+00 +1.0779e+00 -8.6813e-02 +3.6524e+00 +2.9012e+00 -1.2393e-01 -3.9071e+00 +2.3601e+00 +1.3629e+00
