% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.439594401e+03 +1.439594401e+03 +9.775044015e+02 +9.775044015e+02 -2.5590e+00 +8.4578e-01 -2.4432e+00 +1.0302e+00 -1.9665e+00 -2.4705e+00 -2.2623e+00 +3.5122e+00 +3.7272e+00 -2.4896e+00 +2.6331e+00 +2.3792e+00 +1.5943e+00 -2.3407e+00 -2.6405e+00 -3.8800e-01 +2.3974e+00 -5.2536e-01 -3.2100e+00 +2.8484e+00
26 +6.985381891e+02 +6.985381891e+02 +2.364481891e+02 +2.364481891e+02 -3.6625e+00 +4.6347e-01 -3.4106e+00 +3.7859e+00 -2.1860e+00 -2.9501e+00 +1.4623e-02 +1.2443e+00 +1.0528e-01 -4.0157e-01 -7.5263e-01 +1.1335e-01 +8.2819e-01 -5.4175e+00 -2.6055e+00 -1.1712e+00 +1.5006e+00 +2.0482e+00 -6.6161e-01 +7.0870e-01
47 +4.734286431e+02 +4.734286431e+02 +1.133864306e+01 +1.133864306e+01 -6.6502e+00 -6.4731e-01 -1.0803e+00 +5.0835e+00 +1.1471e+00 -4.5576e+00 +9.5480e-03 +9.7077e-01 +8.2249e-01 -9.0899e-01 +8.8954e-02 -3.3225e+00 -2.0407e-01 -4.2955e+00 -1.8430e+00 -3.8726e+00 -1.4086e+00 +1.1723e+00 -2.4044e+00 +2.0157e+00
56 +3.780271306e+02 +3.780271306e+02 -8.406286935e+01 -8.406286935e+01 -3.9040e+00 -1.7649e+00 -9.7153e-01 +8.6642e-01 -1.7707e+00 -2.5034e-01 -3.1366e-01 +1.3080e+00 +4.0315e+00 +1.3311e-01 -2.3392e+00 -1.6370e+00 -1.1900e-01 -2.8016e+00 +4.9366e-01 -4.2381e+00 -1.4717e+00 +2.5405e+00 -8.5961e-01 +8.0736e-01
246 +2.328138643e+02 +2.328138643e+02 -2.292761357e+02 -2.292761357e+02 -1.2340e+00 +1.8977e+00 -2.0795e+00 +2.0618e+00 +1.5481e+00 +3.0247e+00 +4.1415e+00 +6.9759e-01 -1.6295e-01 -1.1671e+00 -4.2346e+00 -3.2604e+00 -1.1043e+00 -3.7914e+00 -1.8572e+00 -4.7525e+00 -3.3128e-01 +3.4149e+00 -1.5058e+00 +2.9387e+00
1222 +1.582525700e+02 +1.582525700e+02 -3.038374300e+02 -3.038374300e+02 -1.3290e+00 +5.4992e-01 -3.6120e-01 -1.8342e+00 +3.7491e+00 +2.2006e+00 +3.0131e+00 +2.7804e+00 +1.2215e+00 -5.0945e-01 -2.9195e+00 -4.5565e+00 +1.4732e+00 -2.8138e+00 -1.8419e+00 -4.0158e+00 -3.3814e-01 +3.6047e+00 -2.8448e+00 +1.8442e+00
1565 +9.902972511e+01 +9.902972511e+01 -3.630602749e+02 -3.630602749e+02 -1.4734e+00 +5.1630e-01 -5.8798e-01 -1.8610e+00 +3.9806e+00 +2.1409e+00 +3.3409e+00 +2.5752e+00 +1.8859e+00 -5.6929e-01 -2.7155e+00 -4.2164e+00 +1.3403e+00 -3.0316e+00 -1.3754e+00 -3.4563e+00 -3.2247e-02 +3.8695e+00 -2.8133e+00 +1.8569e+00
1815 +6.273853617e+01 +6.273853617e+01 -3.993514638e+02 -3.993514638e+02 -1.3405e+00 +4.5522e-01 -4.7242e-01 -1.7672e+00 +3.9163e+00 +2.0911e+00 +3.2655e+00 +2.5687e+00 +1.8171e+00 -5.5394e-01 -2.7108e+00 -4.3846e+00 +1.2338e+00 -2.9892e+00 -1.4239e+00 -3.5025e+00 -3.1404e-01 +3.7556e+00 -2.8384e+00 +1.8683e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.472849208e+03 +1.472849208e+03 +1.550509208e+03 +1.550509208e+03 +3.0997e+00 +2.0450e+00 -2.2261e+00 -2.0489e+00 -2.1400e+00 -2.6566e+00 -2.0568e+00 -1.6752e+00 +3.8395e+00 +3.7620e+00 +1.1324e+00 +2.6360e+00 +2.9154e+00 +1.7893e+00 -3.1663e+00 -1.4928e+00 +2.2914e+00 -2.2156e+00 -2.8605e+00 -2.4200e+00
18 +5.913383954e+02 +5.913383954e+02 +6.689983954e+02 +6.689983954e+02 +3.6738e+00 -8.3537e-01 -2.9907e+00 -1.0149e+00 -3.5835e+00 -2.5113e+00 -2.0332e+00 +3.5007e-01 +1.9956e+00 +1.1289e-01 +8.0293e-01 +2.3523e+00 +3.2592e+00 -1.2948e+00 -4.7043e+00 +6.1908e-01 -2.8838e-02 -7.8686e-01 +2.7054e-01 -2.3086e+00
76 +3.744879498e+02 +3.744879498e+02 +4.521479498e+02 +4.521479498e+02 -4.5104e-01 -2.0519e-01 -3.3823e+00 -7.3327e-01 -1.7658e+00 +2.6458e+00 +1.8782e+00 -1.1703e+00 -1.0318e+00 -1.2188e-01 +2.3819e+00 -1.0951e+00 +1.7907e+00 -6.6398e-01 -4.5796e+00 +2.0433e+00 -7.7165e-01 -3.1716e+00 +3.3894e+00 -5.7189e+00
