% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.535610883e+04 +5.535610883e+04 +5.480960883e+04 +5.480960883e+04 +2.6694e+00 +3.0630e+00 -2.0287e+00 +7.9584e-01 +1.8251e+00 -1.6041e-01 +3.0341e+00 +1.9743e+00 +2.6528e+00 +2.4982e+00 +2.0332e+00 +2.8422e+00 +3.1040e+00 -2.3287e+00 +1.7470e+00 +8.0508e-01 +2.6020e-01 -2.8036e+00 +1.7786e+00 -7.5120e-01
14 +3.897192555e+04 +3.897192555e+04 +3.842542555e+04 +3.842542555e+04 +3.2189e+00 +3.1169e+00 +2.0069e+00 -1.6742e+00 +3.3882e+00 -2.6227e+00 +2.9886e+00 -1.5467e+00 +6.6229e-01 +5.1420e+00 +1.3758e+00 +1.8256e+00 +4.4163e+00 +3.2638e-01 +2.7258e+00 +1.9930e-01 +1.5465e+00 -4.0108e+00 -1.7648e+00 -8.6915e-01
22 +1.790121924e+04 +1.790121924e+04 +1.735471924e+04 +1.735471924e+04 -5.3453e-01 +7.2890e-01 -3.1832e+00 +1.7412e+00 +1.2758e+00 -3.9175e+00 +2.0399e+00 +1.9073e+00 +2.7873e+00 +7.1077e-01 +3.1717e+00 +8.6198e-01 +2.9696e+00 -1.8208e+00 +1.5812e+00 +1.3271e+00 +1.6547e+00 -3.0861e+00 -2.1644e+00 +1.5407e+00
72 +1.032690037e+04 +1.032690037e+04 +9.780400372e+03 +9.780400372e+03 +3.5151e+00 +3.6448e+00 -1.7345e+00 +3.1929e+00 -2.0718e-01 -2.0122e+00 +6.0302e-02 +2.9027e+00 -4.0932e-01 +6.4780e-01 -8.1740e-01 -8.3843e-04 +3.1752e+00 -5.5009e-01 +8.6255e-01 -1.7614e+00 +5.8530e-01 -2.8235e+00 -1.9655e+00 +3.3899e+00
93 +6.825008253e+03 +6.825008253e+03 +6.278508253e+03 +6.278508253e+03 +1.7354e+00 +4.6665e+00 -2.5207e+00 +1.3041e+00 -8.1697e-01 -1.8432e+00 +4.0152e-01 +9.3216e-01 -7.6833e-01 +1.1860e+00 +2.2494e+00 -4.5524e-01 +3.8202e+00 +1.1754e+00 +3.8378e+00 +8.5099e-01 +5.1575e-01 -1.5324e+00 -8.1372e-01 +2.7025e+00
106 +5.857925704e+03 +5.857925704e+03 +5.311425704e+03 +5.311425704e+03 +2.8093e+00 +7.9207e-01 -3.6164e+00 +5.9808e-01 -6.1646e-01 -2.2362e-01 +1.1879e+00 +1.4191e-02 +1.0328e+00 +1.5643e+00 +2.8779e+00 +4.0416e-01 +1.0299e+00 -1.5235e-01 +1.9127e+00 -1.4088e+00 +1.6289e+00 -2.9952e+00 -2.3219e+00 +2.6649e+00
123 +2.808483225e+03 +2.808483225e+03 +2.261983225e+03 +2.261983225e+03 +2.4254e+00 +3.9120e+00 -2.7682e+00 +1.8352e-01 -5.1683e-01 -2.4460e-01 +1.0209e+00 +3.9095e-02 -1.7772e+00 +2.7033e+00 +2.3454e+00 +1.7239e+00 +9.3430e-01 +1.2041e-01 +1.5152e+00 +5.2466e-01 +1.4986e+00 -1.7637e+00 -1.3005e+00 +1.7688e+00
130 +2.462003848e+03 +2.462003848e+03 +1.915503848e+03 +1.915503848e+03 +2.3436e+00 -4.3866e-01 -3.1101e+00 -3.4943e-01 +1.6679e+00 -1.5281e-01 +4.6342e-01 +2.8015e+00 +1.3057e+00 +2.1398e+00 +7.4372e-01 +1.6679e+00 +2.3970e+00 +5.6591e-02 +3.9260e-01 -1.3119e+00 +2.4590e+00 +3.3208e-02 -1.4427e+00 +1.1981e+00
138 +1.386754468e+03 +1.386754468e+03 +8.402544676e+02 +8.402544676e+02 +2.7423e+00 +5.6296e-01 -2.4699e+00 -2.9915e-01 +1.3540e+00 +9.5602e-01 +9.5501e-01 +2.9092e+00 +1.4761e+00 +3.6768e+00 +1.2957e+00 -6.6877e-02 +2.0467e+00 +1.9196e-01 +2.0988e+00 -2.9003e-01 +1.5962e+00 -1.8083e+00 -1.3231e+00 +2.2685e+00
162 +6.595307170e+02 +6.595307170e+02 +1.130307170e+02 +1.130307170e+02 -4.4968e-02 +3.6109e+00 -2.0444e+00 +4.9524e-02 +1.2144e+00 -1.3126e+00 +1.2556e+00 +2.3470e+00 +3.1922e-01 +2.7690e+00 +7.4357e-01 +1.6542e+00 +1.3740e+00 -9.0528e-01 +1.7738e+00 -2.5867e-01 +1.3907e+00 -1.1579e+00 -2.7948e+00 +1.0660e+00
212 +3.235522709e+02 +3.235522709e+02 -2.229477291e+02 -2.229477291e+02 +4.5437e-01 +2.4146e+00 -2.7879e+00 +3.4204e-02 -1.5009e-01 -2.2479e+00 -3.0909e-01 +2.1954e-01 -1.4728e+00 +2.4535e+00 +2.4119e+00 +1.0983e+00 +1.3907e+00 -6.1447e-01 +1.4585e+00 -5.1838e-01 +1.4790e+00 -1.0898e+00 -1.5750e+00 +1.0919e+00
