% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.584034500e+01 +8.584034500e+01 +1.266203450e+02 +1.266203450e+02 +2.9932e+00 +1.6770e+00 +7.8635e-01 -2.4740e-01 -1.4983e+00 -4.6366e+00 +1.1164e-01 -4.8269e+00 +3.5407e+00 +2.7560e+00 -4.2432e+00 +1.3900e+00 +4.6655e+00 +3.1021e+00 -9.5957e-01 -4.6325e+00 +7.8583e-01 -3.6897e+00 -1.6995e+00 +4.6090e+00
611 +6.300862596e+01 +6.300862596e+01 +1.037886260e+02 +1.037886260e+02 +1.2544e+00 -3.2159e+00 +2.1593e+00 +5.3848e-01 +7.9545e-01 +2.5937e+00 -2.2922e+00 +1.0222e+00 +4.2119e+00 -1.2737e-02 -4.7221e-01 -9.8252e-01 -1.2810e+00 +3.5118e-01 -9.2361e-01 +7.1350e-01 +4.8576e+00 +3.6787e+00 +1.1613e+00 +2.6410e-01
1149 +3.849712229e+01 +3.849712229e+01 +7.927712229e+01 +7.927712229e+01 -5.9802e-01 -3.7585e+00 +2.1912e+00 -4.3892e-01 +1.1664e+00 +5.5221e-01 -4.1265e+00 +1.5201e+00 +2.5963e+00 +1.4364e-01 -1.6266e+00 +5.5385e-01 -6.9406e-01 +2.6616e+00 +5.3218e-01 -1.6746e-01 +2.9993e+00 +4.8087e+00 +9.4728e-01 +6.2801e-02
2760 +2.224150990e+01 +2.224150990e+01 +6.302150990e+01 +6.302150990e+01 -1.3592e+00 -1.7599e+00 +3.2037e+00 -1.4720e+00 +2.8057e+00 +2.4453e+00 -2.2537e+00 +1.7378e+00 +2.8617e+00 +6.0519e-01 -5.5040e-01 +4.5981e-01 -5.6195e-01 +3.3592e+00 +1.9753e+00 +4.3216e-01 +9.9524e-01 +4.8030e+00 +4.8418e-01 -8.7356e-01
5028 +1.553174912e+01 +1.553174912e+01 +5.631174912e+01 +5.631174912e+01 -1.0476e+00 -2.7223e+00 +3.4726e+00 -1.7947e+00 +3.2385e+00 +2.5735e+00 -2.1229e+00 +1.5012e+00 +3.5555e+00 +5.7638e-01 -5.8578e-02 +2.0124e+00 -4.5946e-01 +3.4086e+00 +2.6679e+00 +5.4797e-01 +2.0367e+00 +4.4667e+00 +1.5828e+00 -3.7526e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.580092383e+01 +8.580092383e+01 +8.420092383e+01 +8.420092383e+01 +6.1459e-01 -4.6293e+00 +2.9140e+00 -2.5769e+00 -3.2445e+00 +1.6729e+00 +1.7848e+00 -1.2085e+00 +4.8392e+00 -2.2557e+00 +2.7470e+00 +4.0157e+00 +4.2754e+00 +4.1070e+00 +2.4698e+00 +3.6519e+00 -1.0834e-01 -1.8137e+00 +6.5213e-01 +4.7165e+00
395 +6.262168060e+01 +6.262168060e+01 +6.102168060e+01 +6.102168060e+01 +3.8862e+00 +1.7760e+00 +4.2389e-01 +0.0000e+00 +0.0000e+00 +3.9095e+00 -2.5216e+00 -7.6361e-01 +2.6442e+00 -5.0000e+00 +1.2239e+00 +2.6407e+00 +1.5646e+00 -3.9350e+00 +1.1319e+00 -3.7314e+00 +1.4626e+00 +1.9414e+00 +1.7237e+00 +3.3022e+00
1009 +3.928938402e+01 +3.928938402e+01 +3.768938402e+01 +3.768938402e+01 +4.0426e+00 +2.4211e+00 +9.6381e-01 -2.9665e+00 +1.5693e+00 +4.1102e+00 -4.4438e+00 +8.5634e-01 +3.4256e+00 -4.8170e+00 +2.2560e-01 +4.0452e+00 +5.0000e+00 -4.4823e-01 +1.9623e+00 -2.5550e+00 -2.0978e-02 +2.9487e+00 +1.6905e+00 +3.3177e+00
1242 +2.486496328e+01 +2.486496328e+01 +2.326496328e+01 +2.326496328e+01 +3.6349e+00 +1.8478e+00 +3.7861e-01 -9.5975e-01 +5.6522e-01 +4.0179e+00 -4.7368e+00 +4.1276e-01 +2.4328e+00 -4.4300e+00 -4.6500e-01 +4.9195e+00 +5.0000e+00 -8.9070e-01 +7.3683e-01 -3.9297e+00 +9.5300e-01 +1.1185e+00 +2.0381e+00 +3.2718e+00
