% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.468118127e+01 +8.468118127e+01 -9.153188187e+02 -9.153188187e+02 +5.8066e-01 +1.5485e+00 -1.8007e-01 +1.6798e+00 +8.5714e-01 -2.6848e+00 -1.8897e+00 -3.2217e+00 -1.9904e+00 +2.6139e-01 +1.9050e-01 +3.4128e+00 +3.7099e+00 +1.6053e+00 +2.2574e+00 -3.2883e+00 +9.1770e-01 -6.9255e-01 +2.0819e+00 -2.6949e+00
256 +6.056569533e+01 +6.056569533e+01 -9.394343047e+02 -9.394343047e+02 +3.6073e+00 -5.0000e+00 +0.0000e+00 +2.4052e+00 -4.0842e+00 +1.2406e+00 -4.0796e+00 +5.0000e+00 +5.0000e+00 -1.8758e-02 -2.8676e+00 +2.5388e+00 -1.6909e+00 -3.1446e+00 +5.7744e-01 -2.1078e+00 +4.7433e+00 +5.0000e+00 -1.7277e+00 -3.5021e-01
537 +3.645557049e+01 +3.645557049e+01 -9.635444295e+02 -9.635444295e+02 +3.7369e+00 -4.9580e+00 +2.6584e-01 +2.5714e+00 -4.0282e+00 +7.5618e-02 -1.0633e+00 +4.9282e+00 +3.0754e+00 +4.4407e-01 -3.0448e+00 +2.7190e+00 -2.0639e+00 -3.1903e+00 -1.7808e+00 -3.3179e+00 +2.7926e+00 +3.8789e+00 +4.6369e-01 +1.4026e+00
901 +2.418255609e+01 +2.418255609e+01 -9.758174439e+02 -9.758174439e+02 +1.1606e+00 -3.9895e+00 +7.8261e-01 +3.7459e+00 -3.9194e+00 -3.6811e-01 -3.4806e+00 +4.9997e+00 +4.4091e+00 -2.3209e+00 -2.2935e+00 +2.8864e+00 -2.5193e+00 -2.8700e+00 -3.1921e+00 -2.4668e+00 +3.0448e+00 +3.3102e+00 +3.9224e+00 +1.1920e-01
1596 +1.569748201e+01 +1.569748201e+01 -9.843025180e+02 -9.843025180e+02 +2.5286e+00 -3.3062e+00 +7.2354e-01 +1.8165e+00 -3.9584e+00 +1.2661e+00 -1.3865e+00 +4.9438e+00 +4.8806e+00 -1.5552e+00 -4.2381e+00 +2.6683e+00 -3.0974e+00 -4.6393e+00 -6.2681e-01 -1.0759e+00 +2.3710e+00 +3.6366e+00 +2.1590e+00 +2.2649e+00
1870 +9.564148778e+00 +9.564148778e+00 -9.904358512e+02 -9.904358512e+02 +1.1957e+00 -3.3366e+00 +1.5082e+00 +3.3304e+00 -4.3609e+00 -4.5724e-03 -2.4559e+00 +4.3137e+00 +4.7455e+00 -1.3421e+00 -3.0210e+00 +2.3150e+00 -2.9937e+00 -4.5394e+00 -9.9095e-01 -1.6176e+00 +2.4246e+00 +2.7562e+00 +2.1731e+00 +2.4376e+00
3750 +6.303718651e+00 +6.303718651e+00 -9.936962813e+02 -9.936962813e+02 +2.2663e+00 -2.7729e+00 +1.4437e+00 +3.4785e+00 -4.6985e+00 +7.2001e-01 -2.1718e+00 +4.2494e+00 +4.0396e+00 -3.0545e-01 -3.9046e+00 +1.0955e+00 -2.6560e+00 -4.6548e+00 -5.1173e-01 +1.4616e-01 +2.8423e+00 +2.3079e+00 +2.5912e+00 +2.3759e+00
4990 +3.972094149e+00 +3.972094149e+00 -9.960279059e+02 -9.960279059e+02 +1.5412e+00 -2.8439e+00 +1.6416e+00 +3.2809e+00 -4.5496e+00 +8.7510e-01 -2.3767e+00 +4.2182e+00 +3.7150e+00 -2.4467e-01 -3.5056e+00 +2.4378e+00 -2.3978e+00 -4.2611e+00 -8.8729e-01 -4.7783e-01 +2.8780e+00 +2.5395e+00 +2.8093e+00 +1.3950e+00
5681 +2.388170178e+00 +2.388170178e+00 -9.976118298e+02 -9.976118298e+02 +1.3596e+00 -2.0153e+00 +5.9969e-01 +3.0155e+00 -4.6184e+00 +3.9491e-01 -2.4874e+00 +3.6069e+00 +3.2317e+00 -3.8848e-01 -3.5482e+00 +1.6844e+00 -2.7863e+00 -3.2858e+00 -1.0173e+00 -5.9609e-01 +2.5477e+00 +2.5410e+00 +3.1869e+00 +1.7392e+00
9395 +1.419496693e+00 +1.419496693e+00 -9.985805033e+02 -9.985805033e+02 +1.4830e+00 -1.6935e+00 +1.0278e+00 +3.8381e+00 -4.9063e+00 +4.9890e-01 -1.8833e+00 +2.9130e+00 +4.1578e+00 -7.1622e-01 -3.6772e+00 +2.3153e+00 -2.8325e+00 -2.4580e+00 -1.0327e+00 -3.5255e-01 +2.5883e+00 +3.4923e+00 +3.7131e+00 +2.4613e+00
10490 +8.970031649e-01 +8.970031649e-01 -9.991029968e+02 -9.991029968e+02 +1.5134e+00 -1.6562e+00 +1.2427e+00 +3.7831e+00 -4.8741e+00 +4.3038e-01 -2.0904e+00 +3.4997e+00 +4.1204e+00 -9.3078e-01 -3.4054e+00 +2.1654e+00 -2.7818e+00 -2.4587e+00 -1.1690e+00 -3.0925e-01 +2.7834e+00 +3.5262e+00 +3.8080e+00 +2.4657e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.518610724e+01 +8.518610724e+01 +1.085186107e+03 +1.085186107e+03 -4.4574e+00 +7.6410e-01 -2.3046e+00 -1.3383e+00 +3.4436e-02 +3.7125e+00 +3.4206e-01 +1.5548e+00 +2.5521e+00 -4.0000e+00 +3.8017e+00 -4.3234e+00 +2.4207e+00 +4.2052e+00 +2.8396e+00 -1.2551e+00 +1.8683e+00 +3.7067e+00 +1.4829e-01 -1.9456e-01
739 +6.254837912e+01 +6.254837912e+01 +1.062548379e+03 +1.062548379e+03 -2.0605e+00 -2.6270e+00 +3.0696e+00 -2.8996e+00 -1.6161e-01 -4.7256e-01 -4.7133e+00 -2.9850e+00 -3.8269e+00 +3.1858e+00 -4.7176e+00 -2.0608e+00 -4.7419e+00 +3.0195e+00 -6.0863e-01 +3.1299e+00 -7.5290e-01 -8.8964e-01 +1.0704e+00 -5.0000e+00
2829 +3.883302385e+01 +3.883302385e+01 +1.038833024e+03 +1.038833024e+03 -1.0973e+00 -1.5691e+00 +2.4233e+00 -3.3854e+00 -5.1465e-01 -4.5218e-01 -3.6399e+00 -4.5896e+00 -2.3651e+00 +3.7794e+00 -3.4364e+00 -3.3210e+00 -4.9747e+00 +4.3083e+00 +4.3970e-01 +1.4995e+00 -4.1670e-01 +1.0552e+00 +1.5970e+00 -4.8856e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.617917841e+01 +8.617917841e+01 +3.704917841e+01 +3.704917841e+01 +3.9540e+00 -2.7324e+00 +3.2774e+00 -4.6671e+00 -4.7659e+00 -6.8130e-01 -1.5572e-01 +3.1492e+00 +5.3908e-01 +6.6438e-01 +2.6393e-01 -2.8276e+00 +4.2720e+00 +4.6014e+00 -2.9752e+00 -3.4492e-01 -2.4750e+00 -4.7833e+00 -2.0794e+00 -2.8381e+00
