% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.869900881e+01 +3.869900881e+01 -6.385099119e+01 -6.385099119e+01 +3.2346e+00 -3.2718e+00 -5.3159e-01 -8.8688e-01 -3.1624e+00 -3.7339e+00 +3.8430e+00 -3.8207e+00 +8.1578e-01 +3.0689e+00 -1.0450e-01 +3.7197e+00 -7.5761e-01 -2.8848e+00 +2.6946e+00 +4.5453e+00 -4.4104e+00 -1.0199e+00 +5.3488e-01 +8.0879e-01
30 +2.414724415e+01 +2.414724415e+01 -7.840275585e+01 -7.840275585e+01 +1.0428e+00 -1.9869e+00 +1.3350e+00 +4.4401e+00 +4.6264e+00 -1.6634e+00 -1.3658e+00 -1.4519e-01 +1.0075e+00 -1.1774e+00 -4.9624e-01 +5.1060e-01 -2.9970e+00 -9.5876e-01 -2.9054e+00 -2.6591e+00 -1.3820e+00 -1.4389e+00 +2.2195e+00 +7.5500e-01
221 +1.581730701e+01 +1.581730701e+01 -8.673269299e+01 -8.673269299e+01 +1.9910e+00 +1.0487e+00 -1.7189e+00 -9.1513e-01 -1.7228e+00 -3.5268e-01 -1.5187e-01 -3.2689e+00 -1.1966e+00 -3.6291e-01 -1.7075e+00 +5.4782e-02 -2.3777e+00 -3.1585e-01 +9.4256e-01 +9.0435e-02 +2.5192e+00 +1.0097e-01 -9.5045e-02 -6.0003e-01
312 +9.261341949e+00 +9.261341949e+00 -9.328865805e+01 -9.328865805e+01 +4.1377e-01 +1.7666e-01 +0.0000e+00 -2.7851e+00 -2.1090e+00 +1.6405e+00 -5.6189e-01 +0.0000e+00 -1.7065e+00 -1.5240e+00 -5.1385e-01 +1.1974e+00 +3.0451e+00 -1.0301e-01 -3.4391e+00 +1.2028e+00 +7.1608e-01 +2.5000e-01 -1.1083e+00 +1.3642e+00
2061 +5.100540508e+00 +5.100540508e+00 -9.744945949e+01 -9.744945949e+01 +2.1860e+00 -6.2334e-01 +2.6256e-01 -1.9289e+00 -3.9737e-01 +3.9347e-01 +2.1305e-01 +2.4022e+00 -1.4901e+00 -4.1455e-01 -2.6049e-01 +1.3599e+00 +3.1249e+00 +4.4786e-02 -2.0018e+00 +1.4461e+00 -9.0375e-01 +9.5080e-01 -5.7032e-01 +1.9347e+00
19900 +3.950576342e+00 +3.950576342e+00 -9.859942366e+01 -9.859942366e+01 +2.1860e+00 -6.2355e-01 +2.6293e-01 -1.9291e+00 -3.9747e-01 +3.9347e-01 +2.1303e-01 +2.4023e+00 -1.4903e+00 -4.1398e-01 -2.6049e-01 +1.3599e+00 +3.1252e+00 +4.4820e-02 -2.0018e+00 +1.4463e+00 -9.0377e-01 +9.5078e-01 -5.7031e-01 +1.9352e+00
33846 +2.509195099e+00 +2.509195099e+00 -1.000408049e+02 -1.000408049e+02 +2.1854e+00 -6.2511e-01 +2.6280e-01 -1.9302e+00 -3.9860e-01 +3.9335e-01 +2.1306e-01 +2.4014e+00 -1.4927e+00 -4.1758e-01 -2.6188e-01 +1.3599e+00 +3.1258e+00 +4.2854e-02 -2.0001e+00 +1.4483e+00 -9.0215e-01 +9.5061e-01 -5.7028e-01 +1.9356e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.680526454e+01 +9.680526454e+01 +1.684952645e+02 +1.684952645e+02 -4.5100e+00 -2.9265e+00 -1.9713e+00 -4.9862e+00 -2.5306e-02 +3.1990e+00 +3.2567e+00 +9.7244e-01 +3.5587e+00 -2.6112e+00 -3.5188e+00 -1.8251e+00 -4.9590e+00 -2.6065e+00 -4.1698e+00 +3.0654e+00 +4.6176e+00 +4.5961e+00 -3.5194e+00 +2.8744e+00
2 +5.273894755e+01 +5.273894755e+01 +1.244289475e+02 +1.244289475e+02 +2.1346e+00 -3.7654e+00 -2.1394e+00 +1.7174e+00 +1.9084e+00 +1.4132e+00 +3.7040e+00 +2.9962e+00 +5.3644e-01 -4.3614e+00 +3.7675e+00 +5.3519e-01 +2.3832e+00 +1.1573e+00 -2.5225e+00 +3.5244e+00 -2.7107e+00 +1.1391e-01 -3.2561e+00 -3.3550e+00
