% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.651006305e+02 +1.651006305e+02 +2.364506305e+02 +2.364506305e+02 +3.0788e+00 -1.8873e+00 +1.4878e+00 -1.2870e+00 -6.2270e-01 -3.0261e+00 -3.8351e+00 -2.8334e+00 -1.7307e+00 -3.2180e-01 +1.4573e+00 +1.5815e+00 +8.9801e-01 -1.8406e+00 +5.6079e-01 -1.2093e+00 -3.1562e+00 -1.5156e+00 +1.3881e+00 +2.2740e+00
2 +5.954518781e+01 +5.954518781e+01 +1.308951878e+02 +1.308951878e+02 +2.2137e+00 -5.2184e+00 +1.7385e+00 -7.1160e-01 -2.9156e+00 -6.4428e-01 -1.4568e+00 -2.9087e+00 -1.0761e+00 +2.7475e-02 +1.0838e+00 +3.0330e+00 -2.7862e-01 +2.5258e+00 +2.8799e-01 -9.8147e-01 -1.0227e+00 -1.3971e+00 +1.1968e+00 +6.0933e-01
599 +3.964281076e+01 +3.964281076e+01 +1.109928108e+02 +1.109928108e+02 +3.2248e+00 -6.9260e+00 -4.0682e+00 -4.3659e+00 +6.8758e-01 -4.9246e+00 -2.8123e+00 +4.7289e+00 +4.0720e-01 +1.1797e+00 -2.5886e+00 +2.7627e-01 -6.6257e-01 +1.8147e+00 +4.5596e+00 -4.7759e-01 -3.8798e+00 -7.6017e-01 -2.1061e+00 -4.8401e+00
2570 +2.181061580e+01 +2.181061580e+01 +9.316061580e+01 +9.316061580e+01 -8.5802e-01 +4.8534e+00 +3.5819e+00 +5.9712e+00 +3.3636e+00 -6.7723e+00 +5.1802e-01 +5.3824e+00 +6.3950e+00 -3.5460e+00 +2.7353e+00 +5.4667e+00 -1.8005e+00 +3.6845e+00 +2.7820e+00 -6.3291e+00 +4.5564e+00 -2.7785e+00 -2.5189e+00 +5.3209e+00
3348 +1.580098039e+01 +1.580098039e+01 +8.715098039e+01 +8.715098039e+01 -2.8571e-01 +5.1959e+00 +3.8102e+00 +5.5311e+00 +3.0744e+00 -7.0009e+00 -9.9539e-02 +5.0313e+00 +6.7599e+00 -3.9068e+00 +3.6319e+00 +5.3369e+00 -1.5039e+00 +3.1929e+00 +2.6257e+00 -5.9151e+00 +5.3503e+00 -1.9440e+00 -2.3173e+00 +5.2488e+00
3824 +9.490623572e+00 +9.490623572e+00 +8.084062357e+01 +8.084062357e+01 -4.8847e-01 +4.9267e+00 +3.7527e+00 +5.3471e+00 +3.2942e+00 -7.1448e+00 -5.5637e-02 +5.1634e+00 +6.6182e+00 -3.8030e+00 +3.5695e+00 +5.3915e+00 -1.4786e+00 +3.4323e+00 +2.6933e+00 -5.8238e+00 +5.2182e+00 -2.2458e+00 -2.7291e+00 +4.7549e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.380711300e+01 +9.380711300e+01 -2.614128870e+02 -2.614128870e+02 +3.5689e+00 +9.4555e-01 -1.7801e+00 -6.1715e-01 +1.4360e-01 +2.4523e+00 -1.7548e+00 -4.9979e-01 -1.3627e+00 -1.4800e+00 -1.6116e+00 -7.2648e-01 +9.0087e-01 -1.5589e+00 +9.4858e-01 +2.6293e+00 +1.3188e+00 +2.5512e+00 -2.2552e-01 -1.9807e+00
12 +5.141921704e+01 +5.141921704e+01 -3.038007830e+02 -3.038007830e+02 +4.8394e+00 -2.5728e-01 -6.7776e-01 -2.8168e+00 +3.1558e-01 -1.5568e+00 -2.7410e+00 +4.2431e-01 -2.0047e+00 +9.9307e-01 -2.8741e+00 -5.3769e+00 -1.5624e+00 +5.5244e-01 +7.2213e-01 +3.3877e+00 +3.2072e+00 -1.6896e+00 -1.5149e+00 -3.3893e+00
263 +3.817930617e+01 +3.817930617e+01 -3.170406938e+02 -3.170406938e+02 -4.0349e+00 -1.1365e+00 +1.2846e+00 +2.2420e+00 -1.1387e+00 +1.1014e+00 -3.4907e+00 -4.0782e+00 +5.2376e+00 -1.4001e+00 -3.4121e+00 +3.8938e+00 +2.4647e+00 -2.9211e+00 +5.7799e+00 +5.6036e-01 -3.6493e+00 +4.2823e+00 -4.7933e+00 -5.3035e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.537437747e+01 +8.537437747e+01 +1.845443775e+02 +1.845443775e+02 -2.7715e+00 +2.3476e+00 +3.7746e+00 -8.3525e-01 -1.2686e+00 -1.0030e-02 +2.4503e+00 -3.5096e+00 -1.6197e+00 -1.8444e+00 -3.5442e+00 +2.9634e+00 +2.2403e+00 -1.8198e+00 +8.9209e-02 -3.4074e+00 +1.3937e+00 -3.8936e+00 -2.3595e+00 -1.7623e+00
4 +4.378084753e+01 +4.378084753e+01 +1.429508475e+02 +1.429508475e+02 -5.9797e+00 +2.8623e+00 +1.6617e+00 +1.9950e+00 -2.8788e+00 +1.0475e+00 +2.8890e+00 -5.3534e+00 -5.9611e+00 -1.9628e+00 -5.5655e+00 +4.1923e+00 +3.2558e+00 +1.5651e+00 +1.2718e+00 -4.6946e+00 +2.1544e+00 -5.9118e+00 -2.3985e+00 -1.8588e+00
112 +3.603992515e+01 +3.603992515e+01 +1.352099252e+02 +1.352099252e+02 -6.0877e+00 +2.7165e+00 +2.6307e+00 +2.8602e+00 -7.6929e-01 +1.5350e+00 -6.8958e-01 -4.6864e+00 -4.2671e+00 +2.5644e+00 -2.6199e+00 +5.0808e+00 +1.2784e+00 +1.2707e+00 -5.8301e-01 -2.9425e+00 +8.3764e-02 -4.1013e+00 -4.1703e+00 -7.0401e-01
1534 +2.378316209e+01 +2.378316209e+01 +1.229531621e+02 +1.229531621e+02 +7.5462e-01 -4.6463e-01 +6.0077e+00 -6.5282e-01 -2.3421e+00 +3.1560e+00 +4.1184e+00 -5.4443e+00 -1.9821e+00 -1.3202e+00 +7.3846e-01 -2.7199e-01 -3.2172e+00 -1.3716e+00 +2.0652e+00 -5.7409e+00 -1.9632e+00 -4.0943e+00 -4.1032e+00 +4.3031e+00
1688 +1.490660920e+01 +1.490660920e+01 +1.140766092e+02 +1.140766092e+02 +8.0089e-01 +2.6378e-01 +5.9730e+00 -1.2049e+00 -2.0649e+00 +3.0890e+00 +3.0937e+00 -5.7357e+00 -2.0660e+00 -1.4428e+00 +9.9466e-01 +8.1932e-02 -4.3515e+00 -1.9590e+00 +2.1976e+00 -6.4043e+00 -2.3992e+00 -4.5188e+00 -3.6003e+00 +4.4198e+00
2166 +8.673574313e+00 +8.673574313e+00 +1.078435743e+02 +1.078435743e+02 +1.5177e-01 -2.5710e-01 +6.0209e+00 -1.5804e+00 -2.0519e+00 +3.2089e+00 +3.2980e+00 -5.1856e+00 -2.1658e+00 -1.9150e+00 +1.4277e+00 +2.7674e-01 -4.1414e+00 -1.7834e+00 +2.6078e+00 -6.5837e+00 -2.4394e+00 -5.1367e+00 -4.2435e+00 +4.2723e+00
2293 +5.444463353e+00 +5.444463353e+00 +1.046144634e+02 +1.046144634e+02 -1.2422e-01 -4.0528e-01 +6.1590e+00 -1.7144e+00 -1.9581e+00 +3.3642e+00 +3.3583e+00 -5.1317e+00 -2.1350e+00 -1.8150e+00 +1.1049e+00 +5.5692e-01 -4.2101e+00 -1.7762e+00 +2.6923e+00 -6.6415e+00 -2.1920e+00 -5.0757e+00 -4.2379e+00 +4.5021e+00
2661 +3.734307681e+00 +3.734307681e+00 +1.029043077e+02 +1.029043077e+02 -1.9662e-01 -5.3746e-01 +6.1824e+00 -1.7227e+00 -1.7753e+00 +3.3926e+00 +3.3209e+00 -4.9358e+00 -2.1254e+00 -1.9646e+00 +1.1235e+00 +3.6930e-01 -4.4040e+00 -1.7900e+00 +2.5886e+00 -6.6773e+00 -2.3048e+00 -5.0227e+00 -4.3000e+00 +4.6053e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.965729203e+01 +3.965729203e+01 -4.782527080e+02 -4.782527080e+02 +2.5054e+00 +5.2598e-01 -3.5902e+00 +2.7244e-02 +1.5657e+00 -2.0143e+00 +2.4231e+00 -7.2178e-01 +3.7687e+00 +9.1300e-01 -8.4556e-01 -3.5726e+00 -4.9381e-01 +1.1765e+00 -2.8955e+00 -2.8644e+00 +2.8733e+00 -1.2776e+00 -2.7480e+00 +1.4098e+00
1572 +2.508929195e+01 +2.508929195e+01 -4.928207080e+02 -4.928207080e+02 -3.1731e+00 -1.5450e+00 -5.9902e+00 +6.0824e+00 +2.8906e+00 -9.3830e-01 -1.6275e+00 -3.2553e-01 +5.7809e+00 -5.2152e-01 -5.9336e+00 -1.3503e+00 +2.3363e+00 +1.3686e+00 +5.3719e-01 +4.0462e+00 -4.1542e+00 -7.3143e+00 -4.4603e-01 -4.2976e+00
1772 +1.531162677e+01 +1.531162677e+01 -5.025983732e+02 -5.025983732e+02 -4.3025e+00 -1.3393e+00 -6.0639e+00 +5.8929e+00 +3.7113e+00 -3.4690e-01 -1.6992e+00 -4.3154e-01 +5.4858e+00 -4.7444e-01 -5.2184e+00 -2.7325e+00 +3.2530e+00 +1.8959e+00 +1.6781e-01 +3.6100e+00 -3.9685e+00 -6.7751e+00 -2.2095e+00 -3.7254e+00
2113 +8.768981160e+00 +8.768981160e+00 -5.091410188e+02 -5.091410188e+02 -4.2150e+00 -1.3330e+00 -5.2958e+00 +5.5855e+00 +3.3390e+00 -6.1512e-01 -1.4928e+00 -9.6474e-02 +5.6506e+00 -3.5808e-01 -4.7958e+00 -2.3567e+00 +3.1207e+00 +1.6590e+00 -3.6927e-01 +3.7757e+00 -4.0561e+00 -6.4346e+00 -1.5263e+00 -3.9650e+00
2345 +6.282957313e+00 +6.282957313e+00 -5.116270427e+02 -5.116270427e+02 -4.4115e+00 -1.5245e+00 -5.2727e+00 +5.6422e+00 +3.4323e+00 -2.7190e-01 -1.5756e+00 -1.3382e-02 +5.8347e+00 -4.5319e-02 -4.4937e+00 -2.5188e+00 +3.3406e+00 +2.1315e+00 +2.5249e-01 +4.0783e+00 -3.9924e+00 -6.4634e+00 -1.4181e+00 -4.2363e+00
2854 +3.892365427e+00 +3.892365427e+00 -5.140176346e+02 -5.140176346e+02 -4.0737e+00 -1.2740e+00 -5.3454e+00 +5.6395e+00 +3.2774e+00 -8.9727e-01 -1.6256e+00 -1.0621e-01 +5.8542e+00 -2.4037e-01 -4.3680e+00 -2.2434e+00 +3.4582e+00 +2.2968e+00 -4.6019e-02 +4.1240e+00 -4.2902e+00 -6.2106e+00 -1.1548e+00 -4.2602e+00
3530 +2.454839416e+00 +2.454839416e+00 -5.154551606e+02 -5.154551606e+02 -4.3089e+00 -1.3636e+00 -5.3139e+00 +5.5901e+00 +3.3321e+00 -8.6112e-01 -1.6279e+00 -1.1755e-01 +5.9344e+00 -1.5335e-01 -4.3795e+00 -2.2011e+00 +3.4724e+00 +2.1423e+00 -1.2704e-02 +4.0505e+00 -4.2270e+00 -6.3332e+00 -1.1875e+00 -4.2432e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.686441703e+01 +5.686441703e+01 -3.455829743e-01 -3.455829743e-01 +6.8622e-01 -1.2640e-01 -6.7558e-01 -9.7526e-01 +2.7063e+00 -1.8491e+00 -4.6110e-01 +1.7842e+00 +2.0035e+00 -2.0449e+00 -3.8326e-02 -3.5258e+00 -3.7827e+00 -8.8325e-02 -2.5945e+00 +1.3003e+00 +2.6709e+00 -2.3322e+00 -1.8059e+00 +1.0973e+00
173 +3.967983522e+01 +3.967983522e+01 -1.753016478e+01 -1.753016478e+01 +8.9502e-01 -7.2035e+00 -4.2329e+00 -2.8260e+00 +1.2312e+00 -1.1760e+00 -2.8169e+00 +2.2434e+00 -3.7844e+00 +8.9354e-01 +2.2464e+00 -2.6908e+00 -2.8783e+00 -1.4210e-01 -6.4560e-01 +4.1847e+00 +3.9086e+00 +4.4681e-01 -4.9722e+00 +4.5956e+00
1312 +2.465353312e+01 +2.465353312e+01 -3.255646688e+01 -3.255646688e+01 +5.4840e+00 +4.6180e+00 -1.8435e+00 +1.7312e+00 -1.6299e+00 +3.8756e+00 -3.4371e-01 +3.2959e-01 +1.2887e+00 -5.7061e+00 +4.7360e+00 -2.1676e+00 -6.7798e+00 +2.1267e+00 +6.0568e-01 -1.3758e+00 +8.6846e-01 -2.8098e+00 -9.5062e-01 +4.7643e+00
1695 +1.382730575e+01 +1.382730575e+01 -4.338269425e+01 -4.338269425e+01 +4.8608e+00 +4.9470e+00 -2.2942e+00 +2.2617e+00 -2.8424e+00 +2.6946e+00 -7.1126e-01 +1.1013e+00 +8.0452e-01 -4.9611e+00 +4.9238e+00 -2.4889e+00 -6.8664e+00 +1.4204e+00 -9.4915e-01 -1.5026e+00 +5.2453e-03 -2.7002e+00 -1.8411e-01 +4.3824e+00
