% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.285037553e+03 +3.285037553e+03 +3.377977553e+03 +3.377977553e+03 -5.4895e-01 -1.8480e+00 -2.5858e+00 +4.2497e+00 -3.4594e+00 -2.9665e+00 +1.2459e+00 -4.5786e+00 +1.1388e+00 -7.3773e-01 +4.6617e+00 +2.8468e+00 +3.3476e+00 +2.8332e+00 +3.8015e+00 +5.0658e-01 +1.3094e+00 -4.3395e+00 +5.8832e-01 +3.4345e+00
2 +1.640225444e+03 +1.640225444e+03 +1.733165444e+03 +1.733165444e+03 +1.8431e+00 +1.3282e-01 +2.3646e+00 -1.4700e+00 +1.7870e+00 +1.5415e+00 -1.8211e+00 -2.8209e+00 +2.4861e-01 +4.2806e+00 -1.9209e+00 -5.0916e-01 -1.5862e+00 +2.2409e+00 +4.9434e+00 -3.7193e+00 +9.3279e-01 -2.7078e+00 +2.3435e+00 +4.4510e+00
8 +1.259124352e+03 +1.259124352e+03 +1.352064352e+03 +1.352064352e+03 -1.5370e-01 +1.0872e+00 +4.8772e-01 +4.7620e+00 -4.4889e+00 +3.6618e+00 +1.2772e-01 +4.0698e+00 +2.5340e+00 +3.9548e+00 +3.1105e+00 -3.3887e+00 +4.6561e+00 -2.5310e+00 +2.0571e+00 -3.0665e+00 -2.1814e+00 -1.4833e+00 +4.4824e-01 +4.4798e+00
11 +7.474619602e+02 +7.474619602e+02 +8.404019602e+02 +8.404019602e+02 +3.9982e+00 +3.7564e-01 +4.6352e+00 -1.7669e+00 +2.1962e+00 +3.0634e+00 -1.5220e+00 +2.2149e-01 +4.2036e+00 +3.0487e+00 +3.1637e+00 -2.8447e+00 +6.3862e-01 +2.7006e+00 +2.7671e+00 +4.4520e-01 +2.7205e+00 -4.4693e+00 -2.4354e+00 +7.3530e-01
209 +6.074498936e+02 +6.074498936e+02 +7.003898936e+02 +7.003898936e+02 -1.7935e+00 -7.5665e-01 +3.0396e+00 +1.7884e+00 +2.5308e+00 +2.7518e+00 +1.4153e+00 -3.4680e-01 +5.0000e+00 -1.0841e+00 +9.1184e-01 -3.1971e+00 +1.1054e+00 -5.0000e+00 +2.4290e+00 +5.0000e+00 +1.3158e+00 +1.6964e+00 +5.0000e+00 +7.8564e-01
619 +3.398048551e+02 +3.398048551e+02 +4.327448551e+02 +4.327448551e+02 +1.5703e+00 +1.3243e-01 -5.4413e-01 +4.5978e+00 -4.7281e-01 +2.3860e+00 -2.3864e+00 +3.1884e+00 +4.7739e+00 +1.5929e+00 +2.2786e+00 -2.2207e+00 -3.3097e+00 -4.9229e+00 +2.5295e+00 +3.8862e+00 +4.9928e+00 -1.5681e+00 +4.1945e+00 +3.1889e+00
1034 +2.131883978e+02 +2.131883978e+02 +3.061283978e+02 +3.061283978e+02 +2.1708e+00 +2.2428e+00 -1.7117e-01 +4.8801e+00 +2.0860e-01 +3.8182e+00 +1.3092e+00 +2.2987e+00 +5.0000e+00 -1.4150e+00 +3.4065e+00 -2.5386e+00 -2.4204e+00 -4.6771e+00 +1.1680e+00 +3.1089e+00 +4.1661e+00 -3.3395e+00 +3.6843e+00 +9.6969e-01
1740 +1.449563241e+02 +1.449563241e+02 +2.378963241e+02 +2.378963241e+02 +2.3437e+00 +1.9887e+00 +2.6641e+00 +4.9982e+00 +2.0050e+00 +4.2830e+00 +1.8609e+00 +4.9859e-01 +4.9541e+00 +7.5347e-01 +2.8386e+00 -2.1365e+00 -1.6030e+00 -1.1123e+00 +3.3473e-01 +3.7219e+00 +3.4657e+00 -3.9940e+00 +4.5801e+00 -1.2630e+00
2093 +9.040612109e+01 +9.040612109e+01 +1.833461211e+02 +1.833461211e+02 +2.2716e-02 +1.8984e+00 +2.3558e+00 +4.9798e+00 +2.7746e+00 +4.9827e+00 +2.4433e+00 -1.5604e+00 +4.9614e+00 +1.0400e+00 +2.2546e+00 -1.3612e+00 +2.9432e-02 +6.4178e-02 +4.3676e-01 +3.6289e+00 +3.9022e+00 -4.5702e+00 +4.3562e+00 +9.6397e-02
2669 +5.008836242e+01 +5.008836242e+01 +1.430283624e+02 +1.430283624e+02 +2.9657e-01 +2.1669e+00 +1.4986e+00 +4.4449e+00 +1.3576e+00 +3.9493e+00 +0.0000e+00 -2.1188e+00 +4.8690e+00 +2.2495e+00 +2.0520e+00 -2.6771e+00 -3.9335e+00 -7.9735e-01 +7.3618e-01 +2.8357e+00 +4.3295e+00 -3.3269e+00 +4.2295e+00 -6.2070e-01
3486 +3.730723248e+01 +3.730723248e+01 +1.302472325e+02 +1.302472325e+02 -3.4105e-02 +2.2854e+00 +5.5308e-01 +3.7875e+00 +1.2336e+00 +4.0383e+00 +1.2434e+00 -9.1477e-01 +4.9047e+00 +2.0465e+00 +2.0914e+00 -3.1860e+00 -2.5807e+00 -8.5905e-01 +8.1094e-01 +2.6274e+00 +4.1393e+00 -3.2356e+00 +4.0411e+00 +8.4317e-01
5698 +1.932504386e+01 +1.932504386e+01 +1.122650439e+02 +1.122650439e+02 +3.8878e-01 +1.6923e+00 +7.9378e-01 +3.3798e+00 +1.9394e+00 +4.1170e+00 +7.3010e-01 -1.9728e+00 +4.8541e+00 +1.5798e+00 +2.6281e+00 -3.2040e+00 -3.9670e+00 -1.3473e+00 +1.6485e+00 +3.2912e+00 +3.8882e+00 -3.0164e+00 +4.1509e+00 +3.8156e-01
7139 +1.339189476e+01 +1.339189476e+01 +1.063318948e+02 +1.063318948e+02 +6.1946e-01 +1.8925e+00 +1.0209e+00 +3.3192e+00 +1.8032e+00 +4.1339e+00 +6.0900e-01 -2.0102e+00 +4.8280e+00 +1.5377e+00 +2.6429e+00 -3.1381e+00 -3.4276e+00 -1.5702e+00 +1.5049e+00 +3.0563e+00 +3.9205e+00 -3.1187e+00 +4.1650e+00 +3.4947e-01
11582 +9.261119460e+00 +9.261119460e+00 +1.022011195e+02 +1.022011195e+02 +6.7956e-01 +1.6432e+00 +9.5113e-01 +2.8445e+00 +1.7499e+00 +4.1350e+00 +3.7929e-01 -2.0634e+00 +4.6482e+00 +1.8864e+00 +2.7200e+00 -3.4889e+00 -3.1718e+00 -1.0915e+00 +1.5668e+00 +3.2101e+00 +3.8773e+00 -3.1254e+00 +4.3698e+00 -3.1947e-01
17975 +5.978764596e+00 +5.978764596e+00 +9.891876460e+01 +9.891876460e+01 +4.3628e-01 +1.4771e+00 +5.6415e-01 +3.0903e+00 +1.5662e+00 +3.8520e+00 +7.1420e-01 -2.1193e+00 +4.5610e+00 +1.5083e+00 +2.5214e+00 -3.4298e+00 -3.1527e+00 -1.1966e+00 +1.4873e+00 +3.2385e+00 +3.9132e+00 -3.0401e+00 +4.1864e+00 -1.0936e-01
