% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.076879548e+02 +8.076879548e+02 +9.102979548e+02 +9.102979548e+02 -2.5116e-01 +2.5547e+00 +4.5607e+00 -1.8208e+00 -5.6206e-01 +2.2584e+00 +1.2838e+00 +2.2345e+00 -2.9740e+00 +1.5472e+00 -1.5367e+00 -7.6225e-01 +4.3872e+00 +3.6118e+00 +2.0640e+00 -1.1036e+00 +4.4682e+00 -1.5840e+00 +2.9699e+00 -4.5732e+00
10 +6.200073513e+02 +6.200073513e+02 +7.226173513e+02 +7.226173513e+02 -1.3388e+00 -2.2220e+00 +1.3352e-01 +3.5669e+00 +2.2104e+00 -2.8362e+00 -3.9270e+00 +6.9201e-01 +3.3389e+00 +4.6875e-01 +2.7554e+00 -2.4281e+00 -1.6557e+00 +4.5490e-01 +1.5299e+00 -4.7929e-01 -7.4284e-01 +2.3749e+00 +3.5271e+00 +5.0873e-01
91 +3.241029723e+02 +3.241029723e+02 +4.267129723e+02 +4.267129723e+02 -1.9302e+00 -3.6644e-01 -1.7040e+00 +1.2439e+00 +1.2129e+00 -3.2266e+00 -2.8905e+00 -1.6996e+00 -3.3184e+00 +1.9471e+00 -1.5930e+00 -1.3421e+00 -1.0816e+00 +1.1443e+00 -1.0981e+00 -3.4049e+00 +1.4160e+00 -8.1667e-01 +9.7913e-01 -6.6551e-01
3508 +1.947292088e+02 +1.947292088e+02 +2.973392088e+02 +2.973392088e+02 +2.8630e-01 +3.8735e-01 -1.6083e+00 +1.0618e+00 +1.9526e+00 -2.1390e+00 -9.9005e-01 -2.4225e+00 -2.3851e+00 +4.0282e-01 -1.1752e+00 -1.4881e+00 -7.0831e-01 +1.5924e+00 -1.7410e+00 -1.5001e+00 +1.0723e+00 +3.5765e-01 +1.4980e-01 +8.4144e-01
20318 +1.541769223e+02 +1.541769223e+02 +2.567869223e+02 +2.567869223e+02 +2.5964e-01 +5.0464e-01 -1.7939e+00 +1.1008e+00 -7.4318e-01 -2.4029e+00 -1.1433e+00 -2.1675e+00 -2.3883e+00 +4.2167e-01 +1.8737e-01 -7.7645e-02 -8.9903e-01 +1.4728e+00 -1.7007e+00 -1.3421e+00 +1.0712e+00 -5.7099e-02 +2.2741e-01 +9.2085e-01
126454 +9.996588332e+01 +9.996588332e+01 +2.025758833e+02 +2.025758833e+02 +2.3505e-01 +5.3370e-01 -1.7650e+00 +1.1207e+00 -7.9932e-01 -2.3974e+00 -1.1303e+00 -2.1583e+00 -2.3715e+00 +4.3342e-01 +1.6875e-01 -8.4852e-02 -8.8746e-01 +1.5187e+00 -1.6949e+00 -1.3451e+00 +1.0697e+00 -2.8978e-02 +1.9962e-01 +9.3991e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.008381510e+03 +1.008381510e+03 +1.101681510e+03 +1.101681510e+03 -3.6671e+00 -1.7893e+00 +1.9526e+00 +4.5091e+00 +3.2992e+00 -1.5923e+00 -4.1132e+00 -9.5110e-02 +7.1616e-01 +4.3098e+00 +2.3487e+00 -7.4159e-01 -4.7238e+00 +4.7125e+00 +1.2284e+00 -1.7917e+00 -2.1215e+00 -3.6819e+00 +1.7984e+00 -4.3312e+00
2 +8.211111410e+02 +8.211111410e+02 +9.144111410e+02 +9.144111410e+02 -1.3557e+00 -3.4731e+00 +4.0095e+00 +1.5797e+00 -3.2479e+00 -1.2592e+00 +3.6974e+00 -4.9331e+00 -3.3856e+00 +4.3418e+00 -1.7990e+00 +3.4436e+00 -3.6408e+00 -2.4035e+00 +2.2996e+00 +1.7881e+00 +3.8818e-01 -2.5911e+00 +2.4217e+00 -3.0703e+00
8 +5.084653809e+02 +5.084653809e+02 +6.017653809e+02 +6.017653809e+02 +5.1051e-01 +2.8135e+00 +2.4638e+00 -2.1145e-01 -2.3990e+00 +4.6809e+00 -2.1234e+00 +3.5675e+00 -5.9355e-02 -3.4523e+00 +4.9738e+00 -1.2824e+00 +2.4965e+00 -7.7810e-02 -2.8971e+00 -1.2715e+00 +1.2462e+00 +2.9298e+00 -1.3276e+00 -2.5681e+00
128 +3.445609299e+02 +3.445609299e+02 +4.378609299e+02 +4.378609299e+02 +1.8014e+00 +5.7523e-01 -2.7097e+00 -1.6063e+00 +2.9804e-01 +1.0522e+00 +0.0000e+00 +0.0000e+00 -1.6098e+00 -9.6942e-01 +5.0000e+00 -7.0135e-02 +8.3722e-01 -4.6669e-01 -7.1409e-01 -3.0989e+00 +5.6084e-01 +1.5884e-01 -2.4013e+00 +4.5858e-01
619 +2.491241384e+02 +2.491241384e+02 +3.424241384e+02 +3.424241384e+02 +1.7454e+00 -2.1729e-01 -5.9183e-01 -5.7164e-02 -8.7234e-01 +0.0000e+00 -2.4936e+00 +1.6225e+00 -2.1115e+00 -5.8109e-01 +2.3612e+00 -6.3381e-01 +2.6196e-01 -1.9842e-01 -1.6628e+00 +1.4500e-01 -3.5926e-01 +1.1357e+00 -2.7460e+00 -8.9500e-01
6950 +1.571787503e+02 +1.571787503e+02 +2.504787503e+02 +2.504787503e+02 +1.6734e+00 -1.3394e+00 -1.7638e+00 -1.5194e+00 -5.0273e-01 +1.9033e+00 +9.1077e-01 +1.0723e+00 -2.5670e+00 -6.7964e-01 +3.3117e-01 +3.0592e+00 +2.3365e+00 -5.9846e-01 -1.5477e+00 -9.0682e-01 -1.2267e+00 +6.2595e-01 -1.5192e+00 -2.0682e+00
