% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.289149659e+05 +2.289149659e+05 +2.283684659e+05 +2.283684659e+05 -2.4307e+00 +2.9891e+00 +4.7355e+00 -4.8663e+00 -1.3746e+00 -1.9732e+00 -4.0274e+00 -1.3206e+00 +4.4173e+00 -3.7741e+00 -8.7959e-01 -3.3498e+00 -3.3503e+00 +1.2502e-02 -2.5726e+00 +1.0684e+00 -2.7281e+00 -6.5312e-01 -4.8437e+00 +5.4514e-01
2 +1.583248068e+05 +1.583248068e+05 +1.577783068e+05 +1.577783068e+05 +4.8317e+00 +2.3679e+00 +5.0030e-02 +1.8315e-01 -2.6731e+00 -3.4222e+00 +2.2479e+00 -1.4609e+00 +4.6693e+00 -6.9185e-01 -1.8434e+00 +7.2557e-01 +2.8686e+00 +1.1928e-01 -1.7494e+00 +1.0834e+00 +1.2926e+00 -4.1498e+00 +4.7076e+00 +1.8016e+00
7 +9.979075581e+04 +9.979075581e+04 +9.924425581e+04 +9.924425581e+04 +3.7648e+00 +4.4345e+00 -3.5368e+00 -1.8887e+00 +8.2420e-01 -5.3899e-01 +4.5451e+00 +3.6794e+00 -1.7999e-01 +4.2686e+00 -2.1330e+00 -3.8917e+00 +1.1485e+00 -1.3516e+00 +2.9753e+00 +1.7952e+00 +1.1569e+00 +1.3304e+00 -2.3036e+00 +4.7620e+00
44 +6.212092717e+04 +6.212092717e+04 +6.157442717e+04 +6.157442717e+04 -4.0793e+00 +3.2864e+00 +2.6127e+00 +4.4763e+00 +3.4375e+00 -1.4598e+00 -1.7699e+00 -7.9506e-02 -4.1148e+00 -3.6975e+00 +3.8928e+00 +7.5039e-01 +4.3999e+00 -4.1913e+00 +1.4376e+00 +1.7111e+00 +2.1946e+00 -2.2074e+00 -4.3557e+00 +2.3410e+00
71 +3.206236226e+04 +3.206236226e+04 +3.151586226e+04 +3.151586226e+04 +4.9133e+00 -3.8488e+00 +2.9644e+00 +1.4355e+00 +3.8755e+00 -1.5454e+00 -1.0349e+00 -1.0798e+00 +4.1680e-01 +1.8203e-01 +1.2261e+00 +1.2051e+00 -2.4122e+00 -2.2336e+00 +3.7915e-01 -1.5959e-01 +2.1856e+00 -2.1872e+00 -3.3044e+00 -1.0868e+00
281 +2.319154195e+04 +2.319154195e+04 +2.264504195e+04 +2.264504195e+04 +2.3499e+00 -8.5585e-01 +2.9828e+00 -2.0216e-01 +2.5161e+00 -2.4633e-01 -1.9868e+00 +3.6784e-01 +1.4021e-02 +1.6280e+00 +2.4543e+00 +3.2815e+00 -2.9713e+00 -1.7738e+00 +4.1516e-01 -4.0785e+00 -1.0461e+00 -4.0439e+00 -1.7458e+00 +1.3946e+00
415 +1.080075870e+04 +1.080075870e+04 +1.025425870e+04 +1.025425870e+04 +3.9829e+00 -1.2568e+00 +2.8266e+00 +2.7694e+00 +4.3579e+00 -4.1773e-01 -2.2763e+00 -9.8738e-01 +1.5366e+00 +2.6864e+00 +2.7834e+00 +1.5107e+00 +3.2579e-01 -1.2139e+00 -3.4154e-01 -4.1055e+00 -1.9751e-01 -2.9230e+00 -6.1939e-01 +5.0404e-01
468 +2.101644523e+03 +2.101644523e+03 +1.555144523e+03 +1.555144523e+03 +0.0000e+00 -1.2465e+00 +7.2370e-01 -2.9265e-01 +2.6433e+00 +0.0000e+00 -1.1204e+00 -6.2797e-01 -3.2735e-01 +2.1670e+00 -5.3617e-01 +3.8030e+00 -3.7925e-01 -6.5459e-01 +7.2695e-01 -1.5907e-01 +1.2139e+00 -2.6288e-01 -1.2975e+00 +1.8034e+00
1445 +1.323917539e+03 +1.323917539e+03 +7.774175388e+02 +7.774175388e+02 -5.8404e-01 -1.8748e+00 +1.1200e+00 +1.0199e+00 +4.0813e+00 +1.1394e-02 -1.5970e+00 -2.1019e-01 +5.1297e-01 +1.9873e+00 -6.2799e-01 +3.4314e+00 -4.6309e-01 -8.5903e-01 +2.5531e-01 -5.4536e-01 +7.5562e-01 -6.5581e-01 -2.7555e+00 +1.7296e+00
1506 +8.992136323e+02 +8.992136323e+02 +3.527136323e+02 +3.527136323e+02 -7.5260e-03 -9.8824e-01 +7.2160e-01 +1.2068e-01 +2.1641e+00 +8.3886e-01 -7.7918e-01 +4.9999e-01 +1.0430e-01 +1.1815e+00 -6.2759e-01 +2.5558e+00 +1.9846e+00 -7.5535e-01 +1.5948e+00 +1.2509e-01 +2.5899e+00 -8.5051e-01 -2.5556e+00 +1.6268e+00
2062 +4.464452553e+02 +4.464452553e+02 -1.000547447e+02 -1.000547447e+02 +6.9140e-01 -1.4969e+00 +5.0912e-02 +1.1832e-01 +2.9258e+00 -8.5535e-01 -7.9272e-01 +1.2438e+00 -2.6282e-01 +2.0423e+00 +3.5759e-01 +2.8634e+00 +8.4462e-01 -2.4668e+00 +1.3666e-01 -1.0617e+00 +2.9047e+00 -8.5466e-01 -1.2311e+00 +1.2383e+00
2182 +3.406167483e+02 +3.406167483e+02 -2.058832517e+02 -2.058832517e+02 +3.6470e-01 -1.7519e+00 -8.9371e-01 +2.7900e-01 +2.8235e+00 -3.8538e-01 -2.1233e+00 -1.6513e-02 +7.5247e-01 +4.0815e-01 +1.1432e+00 +2.1923e+00 +1.0059e+00 -5.5915e-01 +2.7132e+00 -1.1037e+00 +2.0928e+00 -1.1453e+00 -1.9432e+00 +2.1067e+00
2217 +8.508975993e+01 +8.508975993e+01 -4.614102401e+02 -4.614102401e+02 -2.2482e+00 -1.6849e+00 -1.2980e-01 -1.6838e-01 +2.4017e+00 -2.1172e+00 -1.6711e+00 -3.8731e-01 -4.7462e-01 +2.8967e+00 +8.5047e-01 +2.0668e+00 +1.5924e+00 -3.8094e-01 +1.6604e+00 -7.1879e-01 +2.3068e+00 -3.0517e-01 -2.3728e+00 +2.2282e+00
2992 +5.114488148e+01 +5.114488148e+01 -4.953551185e+02 -4.953551185e+02 -4.7111e-01 -1.3282e+00 +2.9663e-01 +6.9376e-01 +2.2993e+00 -9.2916e-01 -9.1789e-01 +1.1949e+00 -1.1227e+00 +2.2908e+00 +1.8642e+00 +2.2618e+00 +0.0000e+00 -4.2330e-01 +1.3010e+00 -5.8171e-01 +1.1381e+00 -8.2659e-01 -2.1705e+00 +5.5800e-01
3835 +4.757001874e+00 +4.757001874e+00 -5.417429981e+02 -5.417429981e+02 +2.3392e-01 -1.2957e+00 -9.5298e-02 +2.0452e-01 +2.1254e+00 -1.8542e+00 -1.2179e+00 +1.1894e+00 -7.6162e-02 +2.3253e+00 +1.8363e+00 +2.2463e+00 +9.3124e-02 -1.7820e+00 +1.2793e+00 -5.6563e-01 +1.1824e+00 -7.6382e-01 -1.3392e+00 +1.2914e+00
5173 +3.714765896e+00 +3.714765896e+00 -5.427852341e+02 -5.427852341e+02 +6.1241e-01 -1.5717e+00 -1.0387e+00 +2.5911e-01 +2.0057e+00 -1.9441e+00 -1.1193e+00 +1.7110e+00 +2.4942e-01 +2.1441e+00 +1.6963e+00 +2.1625e+00 +1.6586e+00 -1.9368e+00 +1.3569e+00 -8.0205e-01 +1.0584e+00 -9.5063e-01 -1.2167e+00 +1.7299e+00
18602 +2.375821613e+00 +2.375821613e+00 -5.441241784e+02 -5.441241784e+02 -9.9966e-01 +1.3701e+00 -9.2636e-01 -1.1396e-02 +2.7347e+00 -2.0892e+00 -7.9621e-01 +7.2024e-01 -2.4079e-01 +6.2960e-01 +1.8011e+00 +2.1728e+00 -1.2447e-01 -2.5991e+00 +9.1704e-01 -1.6775e+00 +1.6047e+00 -1.8405e+00 -2.2194e+00 +2.0538e+00
42040 +1.570179816e+00 +1.570179816e+00 -5.449298202e+02 -5.449298202e+02 -1.0340e+00 +1.3735e+00 -9.1894e-01 +1.6288e-01 +2.6324e+00 -1.9961e+00 -8.8790e-01 +1.7027e+00 +1.0794e-02 +5.4823e-01 +1.8812e+00 +2.1514e+00 +1.5670e+00 -2.2469e+00 +9.0846e-01 -1.3282e+00 +1.6281e+00 -1.8395e+00 -2.1804e+00 +2.0841e+00
83228 +9.172834374e-01 +9.172834374e-01 -5.455827166e+02 -5.455827166e+02 -1.0259e+00 +1.3766e+00 -9.0402e-01 +1.3137e-01 +2.7085e+00 -1.9589e+00 -2.1446e+00 +2.0777e+00 +1.4379e-01 +2.6571e+00 +1.9675e+00 +2.1358e+00 +1.5716e+00 -2.2335e+00 +9.1205e-01 -2.4343e+00 +1.5950e+00 -1.8333e+00 -2.1734e+00 +2.1010e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.220908974e+05 +1.220908974e+05 +1.230908974e+05 +1.230908974e+05 -3.1463e+00 +3.5309e+00 -3.9974e+00 -1.0016e+00 -2.5282e+00 -4.0208e+00 +2.9952e+00 +3.0401e+00 -4.6745e+00 -3.9914e+00 +3.3119e+00 -1.5005e+00 +3.3431e+00 -4.5144e+00 +4.0613e+00 +1.7345e+00 -2.4214e+00 +2.5247e-02 -3.7097e+00 +1.2186e+00
