% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.628674309e+03 +2.628674309e+03 +2.721614309e+03 +2.721614309e+03 +1.6309e+00 +4.1051e-01 -2.7173e+00 -4.3484e+00 +5.1279e-01 +3.2162e+00 +1.2785e+00 +3.9432e+00 +1.3302e+00 +2.6004e+00 -1.1144e+00 +2.2086e+00 -1.9445e+00 +2.6135e+00 -2.9098e+00 -2.7494e+00 -1.7738e-01 +1.0450e+00 +1.7377e+00 +1.8645e+00
4 +2.450787387e+03 +2.450787387e+03 +2.543727387e+03 +2.543727387e+03 +3.3043e+00 -4.5863e+00 -2.6811e+00 +4.4609e-01 +3.5528e+00 -7.4187e-01 -1.3376e+00 -3.4244e+00 +5.5716e-01 -3.0925e+00 -3.9094e+00 -6.0811e-01 +6.5201e-01 -2.0392e-01 -2.1432e+00 -3.8472e+00 +4.8134e+00 -3.8809e-01 -1.9745e+00 -4.0395e+00
5 +9.822907465e+02 +9.822907465e+02 +1.075230747e+03 +1.075230747e+03 -4.1257e+00 -5.1310e-01 -2.9142e+00 +5.0336e-01 +1.0364e+00 -4.6085e-01 +9.5317e-01 +3.2274e+00 +3.8044e+00 +2.7406e+00 -4.1508e+00 -4.9867e-01 -1.0723e+00 -1.4426e+00 -2.7959e+00 -4.2804e+00 +4.1564e+00 +1.5159e+00 -7.5810e-01 -2.8432e+00
51 +4.867702095e+02 +4.867702095e+02 +5.797102095e+02 +5.797102095e+02 +2.3158e+00 +4.8490e+00 -5.3602e-01 +6.5157e-01 +1.1250e+00 +8.0529e-01 +5.8354e-01 +8.6670e-03 +2.9895e-01 -1.2378e-01 +1.8386e+00 -2.7914e+00 +8.6609e-01 -2.3865e+00 +9.7021e-01 +2.2506e+00 +4.8226e+00 -3.9166e+00 -3.2623e+00 -3.1355e+00
120 +3.758257887e+02 +3.758257887e+02 +4.687657887e+02 +4.687657887e+02 +5.0000e+00 +4.9494e+00 -4.1537e+00 +5.0000e+00 -1.4567e+00 +4.4932e-01 +4.1623e+00 -2.8853e+00 +3.4891e+00 -1.5767e+00 +4.9748e+00 -4.8439e+00 -2.6367e+00 -5.0000e+00 +4.0070e+00 +2.6579e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -9.8534e-01
562 +2.348042618e+02 +2.348042618e+02 +3.277442618e+02 +3.277442618e+02 -2.9311e+00 +3.8600e+00 +3.2046e+00 +1.9652e+00 +4.7980e-01 -1.5792e+00 +4.5628e+00 -5.0000e+00 +5.0000e+00 +2.2509e+00 -2.9280e+00 -4.9893e+00 +5.0000e+00 -3.1850e-01 -1.7644e+00 +1.8817e+00 +5.0000e+00 -9.9927e-01 -4.2127e+00 -1.9467e+00
2066 +1.498709327e+02 +1.498709327e+02 +2.428109327e+02 +2.428109327e+02 -5.5791e-01 +5.0000e+00 +5.0000e+00 +7.7781e-01 +1.1838e+00 +1.9242e+00 +2.9573e+00 -5.0000e+00 +3.2451e+00 +5.0000e+00 -3.8366e+00 -5.0000e+00 +3.6452e+00 +3.4445e+00 -7.4316e-01 +1.4811e+00 +5.0000e+00 -5.0000e+00 -4.5487e+00 -2.9389e+00
23282 +9.627011054e+01 +9.627011054e+01 +1.892101105e+02 +1.892101105e+02 +3.2856e-01 +5.0000e+00 +2.3259e+00 +2.2778e+00 +5.7257e-01 +5.0000e+00 +5.0000e+00 -2.9328e-01 -3.2192e+00 +5.0000e+00 -5.6717e-01 -5.0000e+00 +4.5201e-01 +2.4099e+00 -2.1564e+00 +1.9082e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -3.4750e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.293434670e+03 +6.293434670e+03 +6.328784670e+03 +6.328784670e+03 +2.4259e+00 -4.5945e+00 -3.5252e+00 +3.3933e+00 +1.1997e+00 -2.5702e+00 -1.1034e+00 +1.7234e+00 -3.8141e+00 -1.7847e+00 +1.2347e-01 +3.5771e+00 +2.1003e-01 -2.5917e+00 +1.4832e+00 -3.8343e+00 +9.5447e-02 -2.6406e+00 -3.2334e+00 -4.4786e+00
