% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.860370727e+10 +1.860370727e+10 +1.860370665e+10 +1.860370665e+10 -2.7493e+00 -4.8603e+00 -4.2449e+00 -1.3078e+00 +2.8663e+00 +4.0955e+00 +4.4131e+00 -4.6829e+00 +3.1310e+00 -1.4808e+00 +4.9584e+00 -2.1635e+00 +3.8946e+00 +1.9066e+00 +1.0923e+00 +4.7344e+00 -3.5394e+00 +1.5546e+00 -2.1944e+00 -4.9191e+00
2 +9.750126613e+09 +9.750126613e+09 +9.750125992e+09 +9.750125992e+09 -1.1248e+00 -3.2132e+00 +1.2929e+00 +2.0162e+00 +3.3135e+00 +3.1349e+00 +1.3542e+00 +3.0516e+00 -3.3857e+00 +9.0504e-02 +4.4874e+00 -2.3127e+00 +4.2644e+00 +1.4823e+00 -2.2646e-01 +3.0866e+00 +1.7317e+00 -1.0486e+00 +1.2128e+00 -4.3757e+00
4 +1.041904598e+09 +1.041904598e+09 +1.041903977e+09 +1.041903977e+09 -1.6109e+00 -1.9904e+00 +4.8233e+00 -4.4696e-01 -3.7200e+00 -4.3473e+00 -4.7766e-01 -4.2702e+00 -2.9248e+00 -2.6901e+00 -2.0130e+00 +2.9398e+00 +4.4129e+00 +3.0496e-01 -1.2305e+00 -3.7221e+00 -1.7193e-01 +3.3254e+00 +4.3829e+00 -7.9636e-01
12 +6.518581822e+08 +6.518581822e+08 +6.518575610e+08 +6.518575610e+08 -3.9921e+00 +1.9007e+00 +4.1732e+00 +3.1600e+00 -2.0350e+00 -2.3183e+00 +3.0862e+00 +4.4685e+00 -4.3652e+00 +1.3943e+00 -1.6631e+00 +4.9289e+00 +4.6788e+00 -2.7946e+00 +5.2869e-01 -4.9095e-01 +3.5407e+00 +3.9990e+00 -3.3683e+00 +2.9128e-01
20 +5.674873510e+08 +5.674873510e+08 +5.674867299e+08 +5.674867299e+08 +4.7657e+00 +3.4659e+00 +2.5792e+00 -5.1744e-01 -9.0960e-01 +1.8551e+00 -1.5130e+00 -7.2811e-01 -2.6249e+00 +4.6352e+00 -7.5971e-01 -5.5271e-01 +2.0597e+00 +1.5365e+00 -2.0304e+00 -1.5706e+00 +3.8788e-01 +2.4793e+00 -3.3656e+00 +1.0211e+00
27 +3.001626989e+08 +3.001626989e+08 +3.001620778e+08 +3.001620778e+08 +3.0203e+00 +1.2705e+00 -1.7290e+00 +5.0167e-01 -9.7465e-01 -1.0235e+00 +4.9347e-01 +1.0968e+00 +4.0945e+00 +3.4633e+00 -3.4962e+00 +8.3262e-01 -3.8008e-01 +9.6759e-01 -3.3812e+00 -3.3344e+00 -2.2660e+00 -1.6674e+00 +2.2947e+00 +2.9322e+00
31 +1.976372128e+08 +1.976372128e+08 +1.976365917e+08 +1.976365917e+08 -5.8275e-01 +2.0918e+00 -5.1347e-01 -1.9631e+00 -3.4510e-01 +2.4595e-01 +1.4152e+00 -4.3696e+00 +2.2341e+00 -2.8174e-01 -1.4091e+00 +1.3668e+00 +9.1740e-01 +3.8821e+00 +1.8623e-01 -4.1914e+00 +4.0106e+00 +1.1269e+00 -2.4054e+00 -3.0384e+00
59 +1.047532417e+08 +1.047532417e+08 +1.047526206e+08 +1.047526206e+08 -1.1527e-01 +4.5360e+00 +5.1965e-01 -2.4591e-01 -2.8960e-01 -1.4133e-01 +4.8803e+00 -1.7977e+00 +5.0000e+00 -1.2072e-01 -6.2585e-02 +3.1148e+00 -4.1162e-01 +5.0000e+00 +6.9586e-01 -5.0000e+00 +2.1404e+00 +2.8647e-01 +2.9439e-01 -1.9012e+00
129 +9.887843381e+07 +9.887843381e+07 +9.887781270e+07 +9.887781270e+07 +7.3441e-01 +5.0000e+00 +3.8676e-01 -2.7309e+00 -2.1598e+00 -2.3193e+00 +5.0000e+00 +0.0000e+00 +4.1766e+00 -1.3316e+00 -1.8370e+00 +1.3234e-01 -3.1358e-01 +5.0000e+00 +8.7467e-01 -4.3997e+00 +4.5950e+00 +9.4074e-01 +6.4742e-01 -1.7786e+00
331 +6.277353385e+07 +6.277353385e+07 +6.277291274e+07 +6.277291274e+07 +2.0346e-01 +5.0000e+00 +3.2277e+00 -5.9992e-01 -9.3357e-01 -3.9526e+00 +4.8905e+00 +3.5320e-01 +1.7727e+00 -1.2742e+00 -7.9993e-01 +3.8786e-01 +0.0000e+00 +4.7952e+00 +1.5302e+00 -3.6685e+00 +1.9523e+00 +3.0041e+00 +2.4851e+00 -4.2761e-01
