% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.899753764e+01 +5.899753764e+01 +1.303475376e+02 +1.303475376e+02 -1.8664e+00 +2.0576e+00 +2.3736e+00 -6.7427e-01 -7.6071e-01 +1.8851e+00 +2.0058e+00 +4.1019e+00 +1.8508e+00 -1.2099e+00 +2.3185e-01 +2.8286e+00 -3.8278e+00 -2.5755e+00 +3.0128e+00 -1.9677e+00 +1.0995e+00 -9.9995e-01 -1.4060e+00 -1.7281e+00
149 +3.832581078e+01 +3.832581078e+01 +1.096758108e+02 +1.096758108e+02 +4.9518e+00 -3.2110e+00 -2.0252e+00 -1.5764e-01 -2.4275e+00 +1.3712e+00 -6.7922e-01 +2.7391e+00 -2.5288e+00 +3.0904e+00 -4.9123e+00 +3.6997e+00 -3.2773e+00 +4.8458e+00 -1.8878e+00 +1.0652e+00 +1.2289e+00 +5.5589e-01 -1.3236e+00 +1.1046e+00
1834 +2.026312018e+01 +2.026312018e+01 +9.161312018e+01 +9.161312018e+01 -1.0591e+00 -3.7037e+00 +4.7629e+00 +8.0599e-02 -6.0744e-01 +5.0000e+00 -6.8591e-01 +5.0000e+00 -5.0000e+00 +2.1024e+00 -2.3254e+00 +5.0000e+00 +1.6351e+00 +7.0044e-01 +3.2130e+00 +8.0980e-01 +5.0000e+00 -3.1595e-01 -4.9994e+00 -7.7445e-01
5782 +8.536176821e+00 +8.536176821e+00 +7.988617682e+01 +7.988617682e+01 -8.1111e-01 -3.5967e+00 +4.5453e+00 -1.9568e-01 +1.5697e-02 +5.0000e+00 -6.6550e-01 +5.0000e+00 -5.0000e+00 +2.8684e+00 -2.3760e+00 +5.0000e+00 +1.3508e+00 +7.8939e-01 +3.4291e+00 +7.7358e-01 +5.0000e+00 -2.9807e-01 -4.9997e+00 -3.9266e-01
21294 +5.512227314e+00 +5.512227314e+00 +7.686222731e+01 +7.686222731e+01 -9.2825e-01 -3.5859e+00 +4.7610e+00 -1.8739e-01 -1.0139e-02 +5.0000e+00 -6.8964e-01 +5.0000e+00 -5.0000e+00 +2.8911e+00 -2.4489e+00 +5.0000e+00 +1.3779e+00 +6.2543e-01 +3.4750e+00 +7.3407e-01 +5.0000e+00 -3.3131e-01 -4.9999e+00 -2.3901e-01
31731 +3.914545044e+00 +3.914545044e+00 +7.526454504e+01 +7.526454504e+01 -8.8449e-01 -3.5428e+00 +4.7659e+00 -2.5640e-01 -1.3830e-02 +5.0000e+00 -7.8017e-01 +5.0000e+00 -5.0000e+00 +2.8466e+00 -2.4261e+00 +5.0000e+00 +1.4561e+00 +6.3571e-01 +3.4111e+00 +7.4728e-01 +5.0000e+00 -3.5719e-01 -4.9999e+00 -2.6742e-01
71741 +2.511759212e+00 +2.511759212e+00 +7.386175921e+01 +7.386175921e+01 -8.9501e-01 -3.5071e+00 +4.7371e+00 -2.8548e-01 +1.4131e-02 +5.0000e+00 -7.9608e-01 +5.0000e+00 -5.0000e+00 +2.8264e+00 -2.4072e+00 +5.0000e+00 +1.4256e+00 +6.6855e-01 +3.4061e+00 +7.5335e-01 +5.0000e+00 -3.4366e-01 -4.9998e+00 -2.6323e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.021487188e+02 +1.021487188e+02 -2.530712812e+02 -2.530712812e+02 +9.4094e-01 -2.5215e+00 +4.9850e+00 +1.3764e+00 -1.0102e+00 +9.2599e-01 -6.7756e-01 +2.9223e+00 -2.6389e+00 -3.8624e+00 -3.4775e-01 +8.9906e-01 +2.2971e-01 -2.5601e+00 +2.6473e+00 +4.2910e+00 +1.0013e+00 +4.1778e+00 -2.9636e+00 +1.4798e+00
2 +4.547640128e+01 +4.547640128e+01 -3.097435987e+02 -3.097435987e+02 +9.3238e-01 +4.7987e+00 -4.3012e+00 +3.3700e+00 -3.8185e+00 +1.4361e+00 +2.3817e+00 -2.6864e+00 +9.5961e-01 -1.6291e+00 -3.4987e-01 +2.0315e-01 -3.3725e+00 +6.1366e-01 +1.7683e+00 -2.8289e+00 -3.6050e+00 +4.2615e+00 -2.4135e+00 +4.7548e+00
59 +3.963738395e+01 +3.963738395e+01 -3.155826161e+02 -3.155826161e+02 -1.0047e+00 +3.2451e+00 +4.0183e+00 +2.5430e+00 +1.8034e+00 -2.7024e+00 +2.3236e-02 +2.4411e+00 +3.5950e+00 -3.7200e+00 -1.2798e+00 +3.5035e+00 -1.8308e+00 +3.4202e+00 -2.4961e-01 +1.8230e+00 -1.0786e+00 -1.1705e+00 +2.4161e+00 +2.1709e+00
3603 +2.418381033e+01 +2.418381033e+01 -3.310361897e+02 -3.310361897e+02 +1.4140e+00 -4.7788e+00 +4.8752e+00 -3.0117e+00 +9.2725e-01 -9.8440e-01 +5.0000e+00 -2.1655e+00 -3.6037e+00 +5.8776e-01 +1.6323e-01 +3.2793e+00 +1.8983e+00 +4.5706e-01 +2.0255e+00 -1.5936e+00 -2.4369e-01 +6.1983e-01 -3.0679e+00 -4.0998e+00
29049 +1.396876679e+01 +1.396876679e+01 -3.412512332e+02 -3.412512332e+02 +4.3232e+00 -1.1857e+00 +3.9271e+00 -5.0000e+00 -3.5816e+00 +4.5251e-01 +3.6407e+00 +6.2816e-01 -5.0000e+00 -9.3804e-01 +2.3621e+00 +3.1349e+00 -2.7948e+00 -1.3143e+00 +5.0000e+00 +1.3632e+00 +5.0000e+00 +1.7464e+00 -1.5541e+00 -4.7671e+00
33326 +9.256655563e+00 +9.256655563e+00 -3.459633444e+02 -3.459633444e+02 +4.7278e+00 -9.8215e-01 +3.8739e+00 -5.0000e+00 -3.5585e+00 +7.9883e-01 +3.7916e+00 +5.1645e-01 -5.0000e+00 -9.3895e-01 +2.4033e+00 +3.4102e+00 -2.7252e+00 -1.5899e+00 +5.0000e+00 +1.3712e+00 +5.0000e+00 +1.5652e+00 -1.5483e+00 -4.7799e+00
