% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.244682174e+04 +4.244682174e+04 +4.259597174e+04 +4.259597174e+04 -4.2904e+00 +2.6231e+00 +7.1747e-02 +9.5087e-01 -3.6420e+00 -7.6960e-01 +2.6753e-01 -2.7254e+00 -3.6211e+00 -4.1976e+00
9 +3.367116989e+04 +3.367116989e+04 +3.382031989e+04 +3.382031989e+04 -1.4427e+00 -2.6980e+00 +1.4435e+00 +2.1654e+00 -4.2605e+00 -2.9507e+00 -4.2334e+00 +1.3998e+00 +3.3284e+00 +2.2602e+00
57 +2.060584656e+04 +2.060584656e+04 +2.075499656e+04 +2.075499656e+04 -2.9765e-01 -4.5286e+00 +1.1694e-01 +8.9358e-01 -4.8544e+00 -5.0000e+00 -1.3041e+00 -3.9457e+00 -1.7571e+00 -3.6859e+00
63 +1.386629113e+04 +1.386629113e+04 +1.401544113e+04 +1.401544113e+04 -2.0793e+00 -2.6696e+00 -2.8310e+00 +3.8136e+00 -4.5031e-01 +1.1882e-01 -1.3248e-01 -7.7515e-01 -7.0771e-01 -7.9181e-01
207 +8.657346638e+03 +8.657346638e+03 +8.806496638e+03 +8.806496638e+03 -2.2884e-01 +9.6732e-01 -2.7125e+00 +2.7031e+00 -2.5343e+00 -1.2105e+00 -3.9497e+00 -1.4091e+00 -1.0639e+00 -5.4776e-01
245 +5.403066121e+03 +5.403066121e+03 +5.552216121e+03 +5.552216121e+03 +5.7081e-01 +4.5682e-01 -1.3902e+00 +2.8577e+00 -1.2548e+00 -1.1856e+00 -1.4058e-01 -1.1431e+00 -1.6830e+00 +6.4813e-01
251 +3.921740284e+03 +3.921740284e+03 +4.070890284e+03 +4.070890284e+03 +1.2870e+00 -4.9221e-01 -2.4605e+00 +1.2067e+00 -1.9964e+00 -1.0721e+00 -4.5685e-01 -9.6886e-01 -6.5522e-01 +8.9556e-01
391 +1.293708311e+03 +1.293708311e+03 +1.442858311e+03 +1.442858311e+03 -5.0856e-02 -1.0144e+00 -2.3351e+00 +1.1695e+00 -2.6416e+00 -6.5159e-01 -5.9729e-01 -1.9099e+00 -8.4982e-01 +1.4663e+00
525 +7.102622831e+02 +7.102622831e+02 +8.594122831e+02 +8.594122831e+02 -5.2309e-01 -8.2851e-01 -2.1085e+00 +1.2202e+00 -3.3515e+00 -1.5886e+00 -1.2074e+00 -2.4541e+00 -1.0289e+00 +1.3021e+00
541 +6.075395377e+02 +6.075395377e+02 +7.566895377e+02 +7.566895377e+02 +7.5691e-02 -1.3491e+00 -1.5060e+00 +6.4696e-01 -2.7045e+00 -8.3669e-01 -8.2458e-01 -1.6897e+00 -1.3286e+00 +9.0497e-01
