% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.368526011e+03 +5.368526011e+03 +4.906436011e+03 +4.906436011e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
6 +1.493817138e+03 +1.493817138e+03 +1.031727138e+03 +1.031727138e+03 +2.6210e+00 +1.9790e+00 -2.7405e+00 -1.1603e+00 +9.1525e-01 +4.1996e+00 +7.1057e-01 -3.3855e+00 -3.8784e+00 +4.3274e+00 +3.1939e+00 -3.4362e+00 -3.5069e+00 -3.2400e+00 +3.2212e+00 +3.9276e-02 +1.1549e+00 +1.1700e+00 -3.6743e+00 +3.4806e+00
14 +6.182573301e+02 +6.182573301e+02 +1.561673301e+02 +1.561673301e+02 +2.3821e+00 +1.4491e+00 +1.8085e+00 -3.0993e+00 +3.7286e+00 +1.3179e+00 -4.1612e+00 -4.0780e+00 +2.0847e+00 +3.5112e+00 -2.8594e+00 -2.2784e+00 +1.2641e+00 -9.2243e-01 +6.1579e-01 -3.9452e+00 -2.0011e+00 +4.4343e+00 -1.0890e+00 +1.4157e+00
135 +3.568534219e+02 +3.568534219e+02 -1.052365781e+02 -1.052365781e+02 -2.1144e+00 -1.1474e-01 +2.2352e+00 -4.4400e+00 +2.4122e+00 -1.5593e+00 +1.1662e+00 -1.9358e-01 +1.5975e+00 -1.3433e+00 -1.7540e+00 -3.1068e-01 +1.2869e+00 -3.4352e+00 -1.2838e+00 -3.3052e+00 -1.3866e+00 +3.3643e+00 -3.4153e+00 +1.4573e+00
751 +2.258905008e+02 +2.258905008e+02 -2.361994992e+02 -2.361994992e+02 -2.5049e+00 +5.0840e-01 +2.2771e+00 -1.8739e+00 +2.9565e+00 +1.4369e-01 +4.2813e+00 +3.9452e+00 +2.4283e+00 -6.6225e-01 -1.9939e+00 -3.1297e+00 +3.8615e-01 -1.3342e+00 -2.4723e+00 -3.9221e+00 +9.1051e-02 +4.1062e+00 -3.0667e+00 +2.9526e+00
2920 +1.454165311e+02 +1.454165311e+02 -3.166734689e+02 -3.166734689e+02 -3.2099e+00 +2.9082e+00 +4.6514e+00 -5.8913e-01 +3.5871e+00 -1.2642e-01 +1.7583e+00 +3.7675e+00 +1.7317e+00 +1.5146e-01 -2.5704e+00 -4.7913e+00 -5.9497e-01 -2.4168e+00 -2.2740e+00 -3.1688e+00 +5.1432e-01 +3.7988e+00 -3.5292e+00 +1.7529e+00
4325 +9.987534437e+01 +9.987534437e+01 -3.622146556e+02 -3.622146556e+02 -2.2060e+00 +3.3164e+00 +4.7891e+00 -2.7198e-01 +2.9708e+00 +3.4472e+00 +2.6793e+00 +3.2227e+00 +1.1757e+00 +1.2580e-01 -2.1104e+00 -4.7436e+00 -5.9836e-01 -2.4868e+00 -1.8892e+00 -2.8658e+00 +4.8590e-01 +3.7948e+00 -3.1500e+00 +1.8264e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.585525124e+03 +1.585525124e+03 +1.663185124e+03 +1.663185124e+03 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
12 +1.459680965e+03 +1.459680965e+03 +1.537340965e+03 +1.537340965e+03 +2.9194e+00 +3.9977e+00 -1.2018e+00 -4.8424e+00 -2.3555e+00 +4.0481e+00 +1.3427e+00 +1.1011e+00 -2.1837e+00 -4.4908e-01 +2.5363e+00 +1.6316e+00 -2.1472e+00 -3.4266e+00 +1.6785e+00 -3.6933e+00 +2.0102e+00 -1.7014e+00 -2.5894e+00 -1.3075e-01
