% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.498692101e+03 +1.498692101e+03 +2.498692101e+03 +2.498692101e+03 +2.8761e+00 +1.5500e+00 -2.7414e+00 -2.6753e+00 +1.1431e+00 -3.6651e+00 -1.7782e-01 -3.2340e+00 -3.8931e+00 +2.3950e+00 -6.9430e-01 +3.0193e+00 +3.4542e+00 -6.0913e-02 +7.6405e-01 -3.0102e+00 +1.1279e+00 +3.4690e+00 +2.3452e+00 +3.3478e-01
27 +9.318271110e+02 +9.318271110e+02 +1.931827111e+03 +1.931827111e+03 +2.3442e+00 +2.7079e+00 -6.2149e-01 -3.9214e+00 -9.3064e-02 -4.7158e+00 -4.7040e-01 -1.1761e+00 -1.6508e+00 +1.4855e-01 -2.4059e+00 -4.4190e+00 -5.1472e-01 +3.9093e-01 +6.4593e-01 +7.2465e-03 -8.4910e-01 +2.0172e+00 +4.3146e+00 -2.4621e+00
41 +5.841813391e+02 +5.841813391e+02 +1.584181339e+03 +1.584181339e+03 -8.1194e-01 +2.4269e+00 -9.1594e-02 -7.2055e-01 +2.7156e+00 -3.3278e+00 +3.4158e+00 -3.0719e+00 -2.7279e+00 +9.0778e-01 +5.9570e-01 -5.6869e-01 -4.1170e+00 -1.3155e+00 +4.0781e+00 +7.7258e-01 -1.8649e-01 +1.4067e+00 +7.7170e-01 -1.4654e+00
243 +3.308832499e+02 +3.308832499e+02 +1.330883250e+03 +1.330883250e+03 -2.0148e-02 +3.3272e+00 +5.2934e+00 +1.3594e+00 +4.7441e+00 -4.4886e+00 +5.7895e-01 -1.9264e+00 -5.5181e+00 -6.0477e-01 -1.1852e+00 -2.8595e+00 +4.4884e-01 -4.6944e+00 +2.0568e+00 +2.7756e+00 +2.8866e+00 -1.8780e+00 +3.6315e+00 -2.4399e+00
366 +2.382453641e+02 +2.382453641e+02 +1.238245364e+03 +1.238245364e+03 -9.9076e-01 +2.5932e+00 +4.1332e+00 +1.9466e+00 +5.1837e+00 -5.4503e+00 -5.7714e-01 -2.1040e-01 -2.5916e+00 -1.1321e+00 -7.8593e-01 -7.4116e-01 +1.2438e+00 -5.1769e+00 +3.7298e+00 +2.6948e-01 +4.1805e+00 -1.9150e+00 +2.4309e+00 -8.6004e-01
1917 +1.578659072e+02 +1.578659072e+02 +1.157865907e+03 +1.157865907e+03 -2.1589e+00 +4.6328e+00 +3.1485e+00 +1.9527e+00 +3.6336e+00 -5.2816e+00 +4.4908e-01 -7.8583e-01 -4.4481e+00 -9.7325e-01 -3.7161e-02 -1.2509e+00 +6.6910e-01 -5.0450e+00 +2.6445e+00 +2.9991e+00 +2.8268e+00 -1.5400e+00 +1.5660e+00 -8.4262e-01
2305 +9.865646023e+01 +9.865646023e+01 +1.098656460e+03 +1.098656460e+03 -2.1562e+00 +4.6257e+00 +3.0789e+00 +1.8773e+00 +3.6967e+00 -5.3298e+00 +5.6938e-01 -7.4712e-01 -4.3894e+00 -1.1931e+00 -1.2597e-01 -1.1493e+00 +6.7125e-01 -5.0574e+00 +2.6988e+00 +3.0003e+00 +2.8866e+00 -1.6407e+00 +1.8022e+00 -1.2421e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323014260e+03 +1.323014260e+03 +1.393044260e+03 +1.393044260e+03 +4.4114e-01 -1.9434e+00 +7.0402e-01 +3.2997e+00 +1.6003e+00 +5.8170e-01 -3.8367e+00 +1.8137e+00 +3.3442e+00 +3.0433e+00 -3.9442e+00 -3.3224e+00 +1.0843e-02 +2.3449e+00 -3.4720e+00 -1.7950e-01 -1.2950e+00 -3.6954e+00 -2.3994e+00 +8.2964e-01
9 +9.846616329e+02 +9.846616329e+02 +1.054691633e+03 +1.054691633e+03 -2.2006e-01 -3.6306e+00 +1.6996e+00 +6.2767e+00 +5.0730e-01 -1.1118e+00 -4.3294e+00 +3.1398e+00 +1.6358e+00 +6.4062e-01 -4.1840e+00 -3.4530e+00 +9.8143e-01 +1.1540e+00 -3.7713e+00 -1.0490e+00 -1.4536e+00 -6.2509e-01 -3.6124e+00 -1.8651e+00
