% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.596777578e+06 +5.596777578e+06 +5.596853848e+06 +5.596853848e+06 +4.8145e+00 -1.3824e-01 +1.1780e+00 +1.7862e-01 +3.8856e+00 +6.4094e-01 +2.1090e+00 -2.5380e+00 +9.5489e-01 +8.8757e-01 -4.5929e+00 +3.2764e-01 -3.0646e+00 -3.4959e+00 -1.3813e+00 -3.9274e+00 +1.4606e+00 -2.9004e+00 +4.8528e+00 -3.9881e+00
4 +4.079952340e+05 +4.079952340e+05 +4.080715040e+05 +4.080715040e+05 +1.5429e-01 -4.6342e-01 -2.5605e+00 +4.3507e-01 -3.7025e+00 +3.0492e+00 +3.0447e+00 +3.3319e+00 -4.8592e+00 +4.5631e+00 -2.7062e+00 +2.0976e+00 +1.8386e+00 -3.4776e+00 +3.9915e-01 -1.5081e+00 +1.2703e+00 -2.8955e+00 -9.1932e-01 +2.5759e+00
7 +8.181288169e+04 +8.181288169e+04 +8.188915169e+04 +8.188915169e+04 -2.9025e+00 -2.4164e+00 -2.7879e+00 +2.3983e+00 +4.4055e+00 -2.6948e+00 +2.2504e+00 +3.4976e-01 -4.8978e+00 -2.6363e-01 +3.8152e+00 +1.4459e+00 -1.3190e+00 -3.0911e+00 +1.9709e+00 +4.0666e-01 +1.4920e+00 +1.5873e+00 +1.5705e+00 +1.2457e+00
14 +5.427503871e+04 +5.427503871e+04 +5.435130871e+04 +5.435130871e+04 +3.2146e+00 -5.7336e-01 -1.7856e+00 -1.1925e-01 -3.5856e+00 +4.5484e+00 -3.0180e+00 +3.3057e+00 +2.6617e+00 -2.6368e+00 -7.4442e-01 +1.4423e+00 -4.7230e+00 -7.2813e-01 +1.0207e+00 -1.7179e-01 -4.1278e+00 -3.5553e+00 +2.1925e+00 -3.7432e+00
51 +1.690509216e+03 +1.690509216e+03 +1.766779216e+03 +1.766779216e+03 +5.0000e+00 -3.1421e+00 -3.4305e+00 -3.9347e+00 -1.1144e+00 +5.0000e+00 -2.8910e+00 +2.4620e+00 +5.0000e+00 -2.0603e+00 -3.2232e+00 -9.7555e-01 -4.2705e+00 -4.7040e+00 +2.5421e+00 +1.0726e+00 -3.5394e+00 -3.9621e+00 -1.4719e-01 -2.6547e+00
63 +1.173529120e+03 +1.173529120e+03 +1.249799120e+03 +1.249799120e+03 +4.7757e+00 +4.9310e-01 +7.5122e-01 -1.1931e+00 +2.7159e-01 +2.6783e+00 -2.1112e+00 -2.9921e+00 +1.2765e+00 +3.0247e-01 -2.2021e-01 +2.2504e+00 -5.0000e+00 +1.9330e+00 +3.0807e-02 -3.0853e+00 -5.0000e+00 -5.0000e+00 +8.6337e-01 -1.9009e+00
171 +2.075939270e+02 +2.075939270e+02 +2.838639270e+02 +2.838639270e+02 +0.0000e+00 +1.2793e+00 -2.0716e+00 -3.2754e+00 -4.9246e+00 -9.2047e-01 +0.0000e+00 -5.0000e+00 +5.0000e+00 +7.0999e-01 -1.8090e+00 -1.8166e-02 -4.7958e+00 +1.4965e+00 +1.4544e+00 -1.6308e+00 -1.8253e+00 -3.9540e+00 +3.0190e-01 -2.7323e+00
18341 +1.307646677e+02 +1.307646677e+02 +2.070346677e+02 +2.070346677e+02 +1.0154e+00 -2.2921e+00 -1.1184e+00 +0.0000e+00 -1.1692e-01 -7.1508e-01 -1.2599e+00 -5.0000e+00 +4.3594e+00 +2.0800e+00 +1.1183e+00 -4.3676e+00 -4.1263e+00 +3.9201e+00 -4.2405e+00 +2.9068e+00 -1.5265e+00 -2.8893e+00 -2.0068e-01 +1.1112e+00
24512 +9.929711989e+01 +9.929711989e+01 +1.755671199e+02 +1.755671199e+02 +1.4764e+00 -5.0000e+00 +0.0000e+00 +4.7415e-01 -1.7165e+00 -2.9219e+00 -1.5721e+00 -5.0000e+00 +2.4165e+00 +5.0000e+00 +1.3926e+00 -2.4332e+00 -5.0000e+00 +2.0744e+00 -1.6152e+00 -5.9353e-01 +4.4033e-02 -5.0000e+00 +2.4241e+00 +1.1965e+00
56000 +5.843166666e+01 +5.843166666e+01 +1.347016667e+02 +1.347016667e+02 +1.9383e+00 -5.0000e+00 -1.7138e+00 -1.2861e+00 -2.2008e+00 -1.6334e+00 -4.4083e+00 +9.2943e-01 +0.0000e+00 +3.4375e+00 +6.1433e-01 -4.3568e+00 -4.4374e+00 +5.0000e+00 -2.2225e+00 -1.8183e+00 +2.1772e+00 -4.9923e+00 -2.8143e+00 -2.0390e+00
