% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.073503889e+02 +1.073503889e+02 +1.787003889e+02 +1.787003889e+02 +4.4938e+00 -4.3071e-01 +4.0289e+00 +4.1058e+00 -9.7620e-01 -1.1466e+00 -3.5335e+00 -2.9063e+00 +4.1923e+00 -2.5078e+00 +2.4528e+00 +2.3717e+00 -3.5749e+00 +1.1187e+00 +3.1763e+00 +5.8779e-01 +3.4168e+00 -1.7645e+00 +1.8609e+00 -2.6639e+00
2 +8.675576896e+01 +8.675576896e+01 +1.581057690e+02 +1.581057690e+02 -2.1553e+00 +2.3329e+00 +1.5650e+00 +4.1074e+00 +1.8094e+00 +3.1393e+00 -1.3277e-01 +4.9016e+00 -1.3686e+00 -4.6299e+00 +3.0574e-01 +7.2902e-01 +2.0223e-01 -1.7803e+00 -1.2038e+00 -4.2868e+00 -3.7542e+00 -4.8880e+00 +1.3415e+00 +3.9657e-01
3 +4.509891744e+01 +4.509891744e+01 +1.164489174e+02 +1.164489174e+02 +1.5868e+00 -7.6379e-01 +1.3566e+00 -6.0263e-02 +4.7120e+00 -2.1492e+00 -1.6403e+00 +3.5457e+00 +4.4087e-01 -7.5918e-01 -4.1858e+00 -3.1633e+00 -2.9069e+00 +4.7367e+00 -1.9678e+00 -4.4057e+00 -4.6008e+00 +3.5929e+00 +1.6323e+00 +2.3045e+00
43 +2.453108793e+01 +2.453108793e+01 +9.588108793e+01 +9.588108793e+01 +2.3071e+00 -2.6508e+00 -4.3476e+00 -3.1209e-01 -1.2462e-01 +2.2671e+00 +1.6520e+00 -6.0331e-01 -9.8212e-02 -4.4885e+00 +2.2109e+00 -2.3220e+00 +1.7418e+00 -1.5852e+00 -1.5660e+00 +4.5444e+00 +4.0117e-01 -4.7661e+00 -4.5079e+00 -2.2185e-01
65557 +1.438054102e+01 +1.438054102e+01 +8.573054102e+01 +8.573054102e+01 +4.6842e+00 -4.8885e+00 -2.8370e+00 -1.8114e+00 +1.7455e+00 +5.0000e+00 +5.0000e+00 -3.8358e+00 -4.8528e+00 -4.6860e+00 +4.8840e+00 +1.1850e+00 -1.1764e+00 +6.1125e-01 -4.2340e-01 +3.1958e+00 -2.1940e+00 -5.0000e+00 +8.2552e-01 -5.0000e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.306743740e+02 +1.306743740e+02 -2.245456260e+02 -2.245456260e+02 +2.4210e+00 -3.7396e-01 +1.2847e+00 +4.5440e+00 +3.8753e+00 +3.4090e+00 +2.0094e+00 +1.3494e+00 +4.9709e+00 +4.1445e+00 +1.1061e+00 +2.8487e+00 +4.6456e+00 -3.2787e+00 -4.9807e+00 -4.9453e+00 -1.6465e+00 -3.4186e+00 +6.4943e-01 +3.9912e+00
2 +4.245196749e+01 +4.245196749e+01 -3.127680325e+02 -3.127680325e+02 -2.5517e-01 -2.3997e+00 +3.1883e+00 -4.6979e+00 -7.6012e-01 -1.7020e+00 +2.9801e+00 -3.5189e+00 -1.0188e-01 +2.9763e+00 +2.9691e+00 +3.1804e-01 +3.1338e+00 +3.3881e+00 -4.1959e+00 -4.2520e+00 -7.3931e-01 +2.8201e+00 +2.7681e+00 -2.5609e-01
36 +3.742481166e+01 +3.742481166e+01 -3.177951883e+02 -3.177951883e+02 -4.1475e+00 +3.2724e+00 -1.7168e+00 +1.0148e+00 -3.1600e+00 -3.0762e+00 +2.3540e+00 -1.0259e-01 +4.5011e+00 -1.7120e+00 -3.3775e+00 +2.9811e+00 +3.9305e+00 +4.0210e+00 +3.2788e+00 -7.3382e-01 +4.9794e+00 -1.2553e+00 -7.2928e-01 +3.1089e+00
169 +2.474293502e+01 +2.474293502e+01 -3.304770650e+02 -3.304770650e+02 +0.0000e+00 +1.0559e+00 -1.6657e-01 +2.9112e+00 +0.0000e+00 +1.1017e+00 +2.3317e+00 +2.7800e+00 +5.0000e+00 -1.1506e-01 +0.0000e+00 +7.2776e-01 +1.0273e+00 +4.6453e+00 +2.0630e+00 -2.4338e+00 +5.0000e+00 -1.7919e-01 -6.0128e-01 +2.9321e+00
107174 +1.478468559e+01 +1.478468559e+01 -3.404353144e+02 -3.404353144e+02 -2.6746e-01 +3.4673e+00 +1.0814e+00 +4.2211e+00 +1.1912e+00 +1.1379e+00 +4.8972e+00 -1.7208e+00 +4.9845e+00 -2.7629e-01 -5.0000e+00 +1.2079e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -4.3634e+00 +4.9803e+00 -5.0000e+00 -1.6470e+00 +4.5823e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.908269273e+01 +7.908269273e+01 +1.782526927e+02 +1.782526927e+02 -4.7812e-01 +3.7772e+00 -2.3274e+00 +7.2776e-01 +1.1953e+00 +7.1376e-01 +1.8261e+00 +4.3829e+00 -2.8344e+00 +1.8919e+00 -3.0442e-01 +3.1849e+00 +3.9918e+00 +1.8787e+00 -2.2448e+00 -1.9955e+00 -1.4530e+00 +3.1754e+00 -2.1039e+00 +1.7363e+00
7 +6.188487291e+01 +6.188487291e+01 +1.610548729e+02 +1.610548729e+02 +9.9440e-01 -3.0416e+00 -4.3085e+00 +1.2774e+00 -5.2629e-01 +4.8647e+00 +4.9312e+00 -1.5585e+00 +3.8082e+00 -2.8980e+00 +4.5605e+00 -3.9529e+00 +1.5596e+00 -4.2045e+00 -2.6239e+00 +4.5791e+00 +2.1730e+00 +3.0525e+00 +1.0091e+00 +2.5682e+00
57 +3.107466187e+01 +3.107466187e+01 +1.302446619e+02 +1.302446619e+02 -3.9847e-01 -4.6697e+00 +6.9148e-01 +4.2777e+00 +4.4737e+00 +1.8841e+00 +5.0000e+00 +2.6475e+00 +5.0000e+00 +2.1020e+00 +5.0000e+00 -1.3220e+00 -3.4404e+00 -5.0000e+00 -3.4493e+00 -4.2087e-01 -2.1532e+00 +3.4776e-01 -7.3816e-01 -2.4318e+00
5179 +1.992394078e+01 +1.992394078e+01 +1.190939408e+02 +1.190939408e+02 +2.3994e+00 -5.0000e+00 +0.0000e+00 +5.0000e+00 +4.9871e+00 +4.5597e+00 +0.0000e+00 -5.0000e+00 +3.6526e+00 -4.0493e-01 +5.0000e+00 +1.8705e+00 -3.6596e+00 -4.5057e+00 -7.4040e-01 +5.0000e+00 +3.6011e+00 -4.8338e+00 -2.6425e+00 -4.4203e+00
67629 +1.544187382e+01 +1.544187382e+01 +1.146118738e+02 +1.146118738e+02 +2.3994e+00 -5.0000e+00 -1.6320e+00 +5.0000e+00 +4.9827e+00 +4.7170e+00 -9.0989e-01 -5.0000e+00 +3.6516e+00 -2.5965e-01 +5.0000e+00 +2.5416e+00 -4.1489e+00 -3.9770e+00 -2.6671e+00 +5.0000e+00 +3.7126e+00 -4.9543e+00 -3.2046e+00 -4.4225e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
