% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.152130335e+02 +4.152130335e+02 +4.060030335e+02 +4.060030335e+02 +4.5013e+00 -3.0657e+00 +8.2792e-01 -4.8575e-01 -6.0209e-01 -1.2411e+00 -1.3969e+00 +4.0899e+00 -2.1406e+00 -4.5095e+00 -4.8514e+00 +3.2803e+00 +3.9520e+00 +2.7209e+00 +1.0153e-01 +4.4251e+00 -3.0100e+00 -4.3172e+00 -4.7281e+00 -2.3679e+00
4 +3.735060182e+02 +3.735060182e+02 +3.642960182e+02 +3.642960182e+02 -1.4018e-01 +4.1674e-01 -1.6605e+00 -1.8731e+00 -1.3492e+00 +2.5367e+00 +9.7345e-01 -2.1806e-01 +2.2198e+00 -2.1385e+00 +4.8548e+00 +3.1213e+00 -6.2636e-01 -1.6940e-01 +1.0587e+00 +3.6626e+00 -1.5618e+00 +4.1142e+00 -3.8976e+00 +1.3712e+00
21 +2.443039136e+02 +2.443039136e+02 +2.350939136e+02 +2.350939136e+02 -4.4211e+00 +2.2711e+00 -8.4625e-01 -4.1592e+00 -3.6299e+00 +1.2731e+00 +2.3265e+00 +4.5660e+00 +3.2886e+00 -3.0016e+00 +3.9601e-01 -3.3845e-01 -3.6528e+00 +3.9665e+00 +4.2235e+00 -4.9267e+00 +4.4423e+00 +4.5620e+00 -3.1301e+00 +1.7383e+00
127 +1.150360509e+02 +1.150360509e+02 +1.058260509e+02 +1.058260509e+02 +0.0000e+00 +1.2241e+00 +2.3747e+00 -2.7185e+00 -4.9374e+00 +3.0114e+00 +4.1730e+00 +1.7419e+00 +1.6707e+00 +1.9812e+00 -5.0000e+00 -1.9235e+00 +3.2027e-01 +5.0000e+00 -1.9801e+00 -4.9152e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
169 +8.920454756e+01 +8.920454756e+01 +7.999454756e+01 +7.999454756e+01 +3.2352e+00 +4.8479e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +2.1568e+00 -2.0649e-01 +4.8582e+00 -1.6965e+00 -5.0000e+00 +3.7387e+00 +2.9145e+00 +5.0000e+00 -4.6430e+00 -4.9004e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
204 +4.924663090e+01 +4.924663090e+01 +4.003663090e+01 +4.003663090e+01 +5.0000e+00 +4.3470e+00 +2.1057e-01 +2.9783e+00 -4.9108e+00 +5.0000e+00 +4.9095e+00 +1.1837e+00 +1.5912e+00 +6.8160e-01 -5.0000e+00 -4.5548e+00 +4.3774e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
254 +3.112666103e+01 +3.112666103e+01 +2.191666103e+01 +2.191666103e+01 +5.0000e+00 +5.0000e+00 -3.5827e+00 +4.2998e+00 -5.0000e+00 +5.0000e+00 +4.8378e+00 +2.2576e+00 +2.9775e+00 -2.6114e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
263 +2.136715738e+01 +2.136715738e+01 +1.215715738e+01 +1.215715738e+01 +5.0000e+00 +5.0000e+00 +2.0126e+00 +1.4263e+00 -4.9500e+00 +5.0000e+00 +4.8791e+00 +3.2339e+00 +3.7926e+00 -3.5741e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9130e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
304 +1.551827694e+01 +1.551827694e+01 +6.308276944e+00 +6.308276944e+00 +5.0000e+00 +5.0000e+00 +3.2064e-01 +1.1310e+00 -4.9636e+00 +5.0000e+00 +4.8047e+00 +3.7695e+00 +4.7958e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9814e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
352 +6.969971924e+00 +6.969971924e+00 -2.240028076e+00 -2.240028076e+00 +5.0000e+00 +5.0000e+00 +6.1527e-01 +5.0000e+00 -4.9535e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +4.7069e+00 +5.0000e+00 -5.0000e+00 -4.9915e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
357 +3.747735275e+00 +3.747735275e+00 -5.462264725e+00 -5.462264725e+00 +5.0000e+00 +5.0000e+00 +3.7358e+00 +5.0000e+00 -4.9464e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7306e+00 -5.0000e+00 -5.0000e+00 +4.8635e+00 +5.0000e+00 -5.0000e+00 -4.8923e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
406 +9.311680688e-01 +9.311680688e-01 -8.278831931e+00 -8.278831931e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +4.5858e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9879e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
493 +4.940571733e-01 +4.940571733e-01 -8.715942827e+00 -8.715942827e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.9858e+00 +5.0000e+00 +4.7986e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -4.9912e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00
