% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.106228722e+05 +5.106228722e+05 +5.107467022e+05 +5.107467022e+05 +1.8754e+00 +4.8597e+00 +3.6674e+00 +3.4048e+00 +3.7608e+00 +8.8417e-01 -4.7378e+00 +3.5070e+00 -2.7348e+00 +1.3801e+00 +2.7375e+00 +2.5481e+00 -7.9477e-01 +2.4291e-01 -3.8619e+00 -2.9847e+00 +2.6048e-01 -8.5350e-01 -4.9114e+00 +4.5710e+00
2 +3.793858107e+05 +3.793858107e+05 +3.795096407e+05 +3.795096407e+05 -8.4359e-01 -4.5977e+00 +3.7778e+00 -4.5613e+00 +3.8935e+00 +1.7975e+00 -2.6756e+00 -2.7174e+00 -4.8160e+00 +1.3861e+00 +3.4129e+00 -6.3105e-02 -1.6933e+00 -1.6624e-01 -5.2169e-01 -4.8481e+00 +4.7912e+00 -2.5806e+00 +1.8792e+00 -2.9107e+00
3 +9.895355255e+04 +9.895355255e+04 +9.907738255e+04 +9.907738255e+04 -2.4371e+00 -2.6097e+00 -3.5471e+00 -5.8123e-01 -6.9361e-01 +2.7214e+00 +1.5912e+00 -1.0100e+00 +1.6244e+00 -3.7721e+00 +1.9092e+00 -1.1391e+00 +1.5396e+00 -3.6285e+00 +6.5497e-01 -1.2525e+00 -7.5763e-01 +1.7438e+00 +2.4191e+00 +1.4768e+00
673 +4.079221338e+04 +4.079221338e+04 +4.091604338e+04 +4.091604338e+04 -2.2168e-01 -4.2814e-01 +2.0015e+00 +9.6337e-01 -4.8405e-01 -2.2890e+00 -1.0742e-01 -1.7822e+00 +1.3319e+00 +6.3850e-01 -1.5087e+00 -1.2684e-01 +2.7345e+00 +1.5878e+00 -3.9882e-01 -4.0345e+00 +3.0415e+00 -8.7693e-01 +2.6371e+00 -8.2525e-01
2150 +2.623575956e+04 +2.623575956e+04 +2.635958956e+04 +2.635958956e+04 +1.8896e+00 +3.7933e-01 +2.9543e+00 +4.9118e-02 +1.0821e+00 -2.3850e+00 +1.4268e+00 -4.4333e-01 -4.3701e-01 -1.4501e+00 -1.0565e+00 -1.7242e+00 -9.3092e-01 -8.3906e-01 -5.4119e-01 +2.7223e-01 +6.6748e-01 +6.6515e-01 +2.1410e+00 +2.3826e+00
2928 +1.790539501e+04 +1.790539501e+04 +1.802922501e+04 +1.802922501e+04 +1.8253e+00 +2.1455e+00 +5.9414e-01 -1.9570e+00 +1.9691e+00 +6.3999e-01 +2.0779e+00 +1.6569e+00 +2.3541e-01 +1.0429e+00 -1.2921e+00 -1.6165e-01 +6.3061e-01 +1.2152e+00 -6.3105e-01 +3.8288e-01 +9.0136e-01 -4.8062e-01 -2.8473e+00 -1.5703e+00
4403 +1.365773778e+04 +1.365773778e+04 +1.378156778e+04 +1.378156778e+04 +2.5902e+00 +2.9377e+00 +3.5643e-01 -1.6496e-01 +1.6762e+00 +9.6244e-01 +1.1939e+00 -7.2809e-01 -5.0518e-01 +1.9602e+00 -2.5961e-01 -3.5566e-01 +1.1465e-01 +2.8191e-01 +1.3701e-01 -9.3745e-02 +2.1598e+00 +0.0000e+00 -2.1563e+00 -1.6366e+00
4760 +9.600264325e+03 +9.600264325e+03 +9.724094325e+03 +9.724094325e+03 -9.5088e-01 +2.7843e+00 -1.5683e+00 +1.9020e+00 +1.9092e+00 +1.4338e+00 -1.1056e+00 -3.5219e-01 +3.5138e-01 +9.0496e-01 -1.9590e+00 -1.1418e+00 -1.5432e+00 +1.4519e+00 -5.8835e-01 -1.8342e+00 -1.5743e+00 -7.2918e-01 -2.8180e-01 -8.6996e-01
7071 +5.643859035e+03 +5.643859035e+03 +5.767689035e+03 +5.767689035e+03 +0.0000e+00 +0.0000e+00 +1.1193e+00 -2.3796e+00 +3.0798e-01 +1.8335e-01 -7.7687e-01 -6.8395e-01 -1.0645e+00 +2.7444e+00 +1.2610e+00 -5.7668e-01 +1.3162e+00 +1.3062e+00 -1.3540e-01 -5.9376e-02 -1.3692e+00 -8.9924e-01 -9.1015e-01 +0.0000e+00
11151 +3.476549565e+03 +3.476549565e+03 +3.600379565e+03 +3.600379565e+03 -9.7555e-01 -1.5620e-01 +4.5712e-02 +1.6853e+00 +1.3686e+00 -5.8176e-01 +7.9068e-01 +4.0318e-01 -1.5320e+00 +2.6854e+00 -1.1294e+00 -8.8962e-01 -1.0633e+00 +3.6540e-01 +2.9585e-01 -2.0388e+00 -1.8744e-01 +5.5782e-01 +1.1007e+00 -9.2932e-01
18573 +2.014338978e+03 +2.014338978e+03 +2.138168978e+03 +2.138168978e+03 -1.1088e+00 +7.9715e-02 +7.9984e-01 +5.9745e-01 +1.2888e-01 +5.5137e-01 +5.9603e-01 -4.4432e-01 +6.7325e-01 +1.4985e+00 -1.0886e+00 -8.1255e-01 -2.3706e+00 +7.1951e-01 +1.5761e-02 -1.7577e+00 -1.6753e-01 -4.1678e-01 +1.0990e+00 -1.2920e+00
20396 +1.409993254e+03 +1.409993254e+03 +1.533823254e+03 +1.533823254e+03 -5.1928e-01 -1.7535e-01 -3.6397e-01 +8.9996e-01 +9.5352e-01 +1.5929e+00 +9.7016e-01 -3.2733e-01 -6.0895e-01 +4.6344e-01 -1.9278e+00 -2.4242e+00 -4.0502e-03 +3.0475e-01 -4.1658e-01 -1.5768e+00 +1.4264e+00 -2.1139e-02 +1.1180e-01 -9.3391e-01
33095 +5.705334791e+02 +5.705334791e+02 +6.943634791e+02 +6.943634791e+02 -7.2748e-01 +3.9091e-01 +3.3428e-01 +2.8350e-01 +1.2900e+00 +4.1804e-01 +5.7615e-01 +2.9447e-01 -8.1966e-01 +6.1959e-01 -2.1520e+00 -2.4262e+00 -7.9438e-01 +1.1879e-01 +3.6948e-02 -1.0792e+00 -6.2819e-01 +1.3158e+00 -7.4822e-01 -1.8195e+00
41610 +3.050981926e+02 +3.050981926e+02 +4.289281926e+02 +4.289281926e+02 -5.9640e-01 +2.0329e-01 +4.2588e-01 +1.2729e+00 +1.5288e+00 +1.0276e+00 +6.0333e-01 -2.4482e-01 -1.7137e+00 +1.5112e+00 -1.4388e+00 -2.1738e+00 -9.9730e-01 +6.3638e-01 +4.4374e-01 -1.8011e+00 -2.5063e-01 +1.5445e+00 -6.0818e-01 -2.0365e+00
72171 +1.967532294e+02 +1.967532294e+02 +3.205832294e+02 +3.205832294e+02 -7.4833e-01 +9.5830e-01 +4.4792e-01 +4.2290e-01 +1.3035e+00 +9.6668e-01 +8.6892e-01 +1.1504e-01 -1.5853e+00 -3.7936e-02 -6.2584e-01 -1.6687e+00 -1.1530e+00 +9.0292e-01 +4.9802e-01 -1.3641e+00 -5.1898e-02 +8.3057e-01 -4.0232e-01 -1.5282e+00
89068 +1.513097940e+02 +1.513097940e+02 +2.751397940e+02 +2.751397940e+02 -3.2934e-01 +7.2150e-01 +4.1476e-01 +5.0362e-01 +1.1856e+00 +7.9730e-01 +9.1676e-01 -5.2074e-01 -1.3960e+00 +6.9684e-02 -5.8615e-01 -1.4877e+00 -1.0673e+00 +8.2917e-01 +6.3779e-01 -1.2203e+00 +3.0894e-01 +7.3340e-01 -5.0354e-01 -1.7454e+00
162617 +9.946324266e+01 +9.946324266e+01 +2.232932427e+02 +2.232932427e+02 -7.0616e-01 +9.3571e-01 +3.5727e-01 +6.2634e-01 +1.0943e+00 +9.2469e-01 +1.0779e+00 -3.2587e-01 -1.5913e+00 +1.5736e-01 -3.9220e-01 -1.7185e+00 -1.2099e+00 +9.4562e-01 +5.3945e-01 -1.0443e+00 -1.3020e-01 +8.6367e-01 -3.0704e-01 -1.7060e+00
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.048128959e+05 +2.048128959e+05 +2.048604059e+05 +2.048604059e+05 +2.1032e+00 +2.0091e+00 +4.5735e+00 +2.8150e-01 -2.4113e+00 -2.9696e+00 +4.0581e+00 -1.5167e+00 -8.5771e-01 -3.9760e+00 +1.8640e+00 -1.2467e-01 +2.4043e+00 -8.7225e-02 -2.0893e-01 -2.2099e+00 -1.7729e+00 -4.3387e+00 -2.1803e+00 -3.7242e+00
7 +1.329660424e+05 +1.329660424e+05 +1.330135524e+05 +1.330135524e+05 -1.9484e-02 +2.3447e-01 -2.5182e+00 -1.8837e+00 +3.1259e+00 -3.6689e-01 -1.6123e+00 -3.8905e+00 -1.8116e+00 +7.2230e-01 +2.6734e+00 -4.5543e+00 -1.1464e+00 -1.1142e+00 +1.2703e+00 -9.5570e-01 +2.9001e+00 +1.1701e+00 +1.3126e+00 -2.0220e+00
72 +7.724025944e+04 +7.724025944e+04 +7.728776944e+04 +7.728776944e+04 +1.2660e-02 -2.6920e+00 +1.1877e+00 +5.5959e-01 -5.0120e-01 -2.4236e-02 +1.8935e+00 -2.9201e+00 +1.5209e+00 -1.6122e-01 +2.8137e+00 +2.0414e+00 +3.8331e+00 -2.3944e+00 +1.0349e+00 -6.6578e-01 +3.5038e+00 -2.3394e+00 -1.5719e+00 -3.2842e-01
429 +6.304017709e+04 +6.304017709e+04 +6.308768709e+04 +6.308768709e+04 -1.2193e-01 -1.5393e+00 -3.0333e+00 -3.3379e-01 -6.8004e-01 -1.8969e+00 +2.3218e+00 -3.7700e+00 +4.3872e-01 -1.7210e+00 +2.3393e+00 +1.5651e+00 +2.0173e+00 +2.8709e-01 +4.9614e+00 -1.5906e+00 +1.4311e+00 -1.4781e+00 -9.3374e-02 +2.9141e+00
2153 +2.869939445e+04 +2.869939445e+04 +2.874690445e+04 +2.874690445e+04 -7.6609e-01 +1.8516e+00 +1.4478e+00 -3.1129e+00 -7.0980e-03 +2.6628e-01 +1.9693e-01 -1.1770e+00 +1.3266e+00 +1.5462e-01 -2.5911e+00 +1.8831e+00 +1.7568e+00 +4.4963e-01 +2.8264e-01 +7.2927e-01 +8.2615e-01 -4.3181e-01 +3.1674e+00 +1.3482e+00
2716 +2.224192378e+04 +2.224192378e+04 +2.228943378e+04 +2.228943378e+04 +6.3610e-01 -1.7579e-01 -2.1692e-02 +5.7445e-01 +2.7288e+00 +1.8633e+00 -5.4111e-01 +1.2186e+00 +1.4927e+00 +1.9945e+00 +2.7250e+00 -1.2194e-01 +8.9102e-01 -1.9255e-01 -2.4611e-01 -2.9895e-01 -2.1077e+00 -1.3135e+00 -1.5006e+00 +1.0172e+00
4117 +9.700185679e+03 +9.700185679e+03 +9.747695679e+03 +9.747695679e+03 +3.7339e-01 -4.9919e-01 -2.1005e-01 +1.8251e-02 +9.2629e-01 +1.2289e+00 +5.7604e-01 +6.8520e-01 -1.5573e+00 +2.0473e+00 +0.0000e+00 -6.6286e-01 +8.1422e-01 +0.0000e+00 +3.0769e-01 -1.5363e-01 -8.0759e-01 +2.5681e+00 -8.0085e-01 +0.0000e+00
6260 +5.843564631e+03 +5.843564631e+03 +5.891074631e+03 +5.891074631e+03 +5.0951e-01 +8.0539e-01 -4.1101e-01 +8.3009e-01 +4.3207e-03 +9.2303e-01 +0.0000e+00 -3.7768e-01 -4.1641e-01 +4.9704e-01 -1.4175e+00 -6.0686e-01 +2.7768e-01 +1.5021e+00 -6.3302e-01 +8.8573e-01 +2.1917e-01 -1.1217e+00 +2.4064e+00 +0.0000e+00
6893 +2.400070335e+03 +2.400070335e+03 +2.447580335e+03 +2.447580335e+03 -9.8432e-01 -1.8072e-01 -6.8081e-01 +1.0667e+00 +1.3904e+00 +5.8943e-01 +1.3372e+00 +0.0000e+00 +1.3654e+00 +0.0000e+00 +1.2832e+00 -3.8733e-01 +1.1685e+00 -8.8843e-01 +7.4129e-01 +0.0000e+00 -1.4766e+00 +9.5214e-01 +5.0863e-01 +1.5418e-01
19048 +1.563409066e+03 +1.563409066e+03 +1.610919066e+03 +1.610919066e+03 +3.7000e-02 +9.0868e-01 -3.1677e-01 -8.5522e-01 -8.8899e-01 +1.5825e+00 +1.3102e+00 +7.7931e-01 +1.1681e+00 +6.1662e-01 +3.0637e-01 +1.9397e-01 +3.9756e-02 -1.4482e+00 +4.6796e-01 +5.3052e-01 -4.9298e-01 -2.6182e-01 -1.5577e+00 -6.1777e-01
25091 +8.361961801e+02 +8.361961801e+02 +8.837061801e+02 +8.837061801e+02 -2.9060e-01 +1.3300e+00 -2.0455e-01 -7.7377e-03 -3.0739e-01 +7.6924e-01 +9.7974e-01 +3.7177e-01 -2.6716e-01 +5.8311e-01 +3.6584e-01 +5.4055e-01 +3.9482e-01 -1.3316e+00 -8.5430e-01 +0.0000e+00 +5.3673e-01 -3.9402e-01 +2.2014e-01 -1.8851e-01
30090 +5.672767640e+02 +5.672767640e+02 +6.147867640e+02 +6.147867640e+02 +3.4781e-01 -1.3758e-01 -6.5330e-01 -6.2326e-01 -5.5263e-01 +9.0097e-01 +2.2380e-01 +7.6685e-03 +0.0000e+00 +0.0000e+00 +4.2328e-01 -3.4957e-02 +9.2898e-01 -1.2080e+00 -9.7084e-02 +2.0206e-01 +4.1121e-01 -7.2692e-01 +2.7713e-01 +1.9305e-01
32493 +3.641803211e+02 +3.641803211e+02 +4.116903211e+02 +4.116903211e+02 +5.7572e-02 +5.2097e-01 +1.7401e-01 -3.9797e-01 -4.5485e-01 +1.9943e-01 +1.4059e-02 +9.0904e-02 +3.8742e-01 +5.6033e-01 +6.4900e-01 -1.8231e-01 +1.6169e-01 -8.2141e-01 -4.7113e-01 +1.0866e+00 +4.7477e-01 -2.6615e-01 -3.6869e-02 -2.8463e-01
36298 +2.055458552e+02 +2.055458552e+02 +2.530558552e+02 +2.530558552e+02 +4.4473e-01 +3.6145e-01 +4.5249e-01 -2.3573e-01 -2.5032e-01 -2.3744e-02 +3.2140e-01 +1.1954e-01 +1.7938e-01 +4.1341e-01 +6.6752e-01 -2.1441e-01 +4.3634e-01 -8.6807e-01 -4.1810e-01 +0.0000e+00 +2.5453e-01 -1.2123e-01 -1.3683e-01 -5.3485e-01
49020 +1.460953707e+02 +1.460953707e+02 +1.936053707e+02 +1.936053707e+02 +8.6767e-01 +2.7442e-01 +5.4635e-01 -8.6073e-01 -2.3890e-01 +1.2319e-01 +6.8577e-01 +9.5439e-02 +7.8432e-01 +4.6966e-01 +4.5989e-01 -2.4789e-01 +7.2049e-01 -1.0596e+00 -1.0906e-01 +5.3775e-01 -1.3428e-02 -2.2099e-01 +8.3579e-02 -8.0887e-02
59904 +9.682483000e+01 +9.682483000e+01 +1.443348300e+02 +1.443348300e+02 +3.7894e-01 +2.3018e-02 +2.4159e-01 -5.5164e-01 -2.2284e-01 +7.5620e-02 +3.7289e-01 -8.4473e-02 +6.0976e-01 +2.9565e-01 +3.5699e-01 -3.7443e-02 +9.2679e-01 -6.4392e-01 -1.7765e-01 +7.2697e-01 -1.7903e-01 +2.0206e-01 -9.2932e-02 -3.3398e-01
69884 +5.900285572e+01 +5.900285572e+01 +1.065128557e+02 +1.065128557e+02 +6.5606e-01 +1.7920e-01 +1.4912e-01 -6.8382e-01 -1.6876e-01 +7.9336e-02 +5.3743e-01 +1.5461e-01 +6.7545e-01 +1.4350e-01 +4.8187e-01 +2.0998e-01 +8.7719e-01 -6.3496e-01 +4.7751e-01 +5.5956e-01 -1.6744e-01 +3.6814e-01 -6.5333e-02 -4.8700e-01
88562 +3.961821255e+01 +3.961821255e+01 +8.712821255e+01 +8.712821255e+01 +6.2858e-01 +1.0333e-01 +1.5179e-01 -4.8759e-01 -2.7213e-01 +1.5963e-01 +7.2407e-01 +1.0298e-01 +4.4101e-01 +6.1839e-02 +5.8383e-01 +1.4533e-02 +8.9288e-01 -7.9253e-01 +3.3027e-01 +5.3136e-01 -3.9175e-01 +3.0897e-01 -1.0566e-01 -3.9157e-01
100522 +2.270633377e+01 +2.270633377e+01 +7.021633377e+01 +7.021633377e+01 +6.2585e-01 +1.1674e-01 +1.1222e-01 -5.6501e-01 -3.1342e-01 +2.5721e-01 +9.5294e-01 -1.0449e-01 +5.9907e-01 +1.5206e-01 +6.0250e-01 +1.9411e-01 +8.0946e-01 -7.7876e-01 +2.8120e-01 +5.2201e-01 -2.8396e-01 +3.1935e-01 +3.8630e-02 -2.2441e-01
