% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.645376136e+05 +7.645376136e+05 +7.645735136e+05 +7.645735136e+05 -3.8991e+00 -9.9089e-02 +3.9133e+00 -1.2449e+00 +3.4316e+00 +4.9476e-01 -1.7607e+00 +2.1280e+00 -4.2807e-03 -4.8562e+00 +1.9028e+00 +1.5089e+00 +2.9981e+00 -1.4906e+00 -1.3020e+00 -4.9252e+00 +1.1055e-01 +3.2138e+00 -2.5029e+00 -1.3635e+00
5 +4.739967377e+05 +4.739967377e+05 +4.740326377e+05 +4.740326377e+05 -1.8162e+00 +5.5829e-01 +4.2129e+00 +2.5199e+00 -2.6654e+00 +2.2889e-01 +1.7134e+00 +7.7172e-01 -4.5514e+00 -8.6752e-01 +1.0007e+00 +2.5326e-01 -3.0656e-01 -1.0974e+00 +3.1958e+00 -1.1912e+00 -2.6863e-01 +1.4429e+00 -3.3382e+00 -2.1745e+00
97 +3.322524717e+05 +3.322524717e+05 +3.322883717e+05 +3.322883717e+05 -2.3320e+00 +4.9249e+00 +3.4674e+00 +2.2303e+00 -5.0000e+00 -1.6962e+00 +3.1520e-01 -1.5054e+00 -8.1204e-01 -2.5050e+00 +1.1272e-01 +3.8190e+00 +4.7638e-01 -1.6347e+00 -1.9216e+00 -4.3274e+00 -8.9483e-01 +7.8425e-01 -1.7375e+00 -2.2865e+00
148 +1.423650222e+05 +1.423650222e+05 +1.424009222e+05 +1.424009222e+05 -1.2860e+00 +5.0000e+00 +3.4076e+00 +4.9616e+00 -5.0000e+00 -5.0000e+00 -1.1759e+00 -4.8063e+00 -8.5300e-01 -3.7020e+00 -1.2309e+00 -3.1359e+00 +4.0857e+00 +0.0000e+00 +3.8266e+00 -3.6231e+00 +0.0000e+00 +4.0547e+00 -3.6789e+00 -3.1567e+00
175 +9.861837610e+04 +9.861837610e+04 +9.865427610e+04 +9.865427610e+04 -2.4234e+00 +3.2099e+00 +5.0000e+00 +5.0000e+00 -4.8262e+00 -5.0000e+00 -1.7236e-01 -2.3944e+00 +0.0000e+00 -8.2244e-01 -1.1519e+00 -4.1721e-01 +1.3599e+00 +3.0313e-01 -1.5624e+00 -3.4574e+00 +9.3466e-02 +5.0000e+00 -1.9804e+00 -4.3555e+00
224 +6.236681479e+04 +6.236681479e+04 +6.240271479e+04 +6.240271479e+04 +9.2420e-01 +5.0000e+00 +2.7950e+00 +5.0000e+00 -5.0000e+00 -4.2481e+00 -9.0667e-01 -4.8216e+00 -2.3474e+00 -3.1925e+00 -5.0000e+00 -1.7663e+00 +2.4348e-01 -2.5099e+00 +2.7358e+00 -3.5230e+00 +0.0000e+00 +5.0000e+00 -3.6565e+00 -4.5299e+00
237 +3.162222329e+04 +3.162222329e+04 +3.165812329e+04 +3.165812329e+04 -2.1137e+00 +5.0000e+00 +3.5266e+00 +4.9383e+00 -5.0000e+00 -4.5760e+00 -2.2043e+00 -5.0000e+00 -1.8022e-01 -1.8820e+00 -5.0000e+00 -1.2417e+00 +0.0000e+00 -5.0000e+00 +2.8892e+00 -4.9411e+00 +1.6470e+00 +4.7261e+00 -4.0137e+00 -2.7907e+00
270 +1.793891168e+04 +1.793891168e+04 +1.797481168e+04 +1.797481168e+04 -1.4499e+00 +5.0000e+00 +3.5735e+00 +4.4097e+00 -5.0000e+00 -4.6627e+00 -3.7125e+00 -4.8775e+00 -7.1560e-01 -4.8447e+00 -4.9321e+00 -1.3441e+00 +2.2196e-01 -5.0000e+00 +1.9681e+00 -4.4835e+00 -7.2097e-01 +4.9336e+00 -3.2262e+00 -2.8104e+00
280 +1.572076440e+04 +1.572076440e+04 +1.575666440e+04 +1.575666440e+04 -1.4941e+00 +5.0000e+00 +4.0042e+00 +4.9473e+00 -5.0000e+00 -4.4651e+00 -3.5083e+00 -5.0000e+00 +1.9236e+00 -5.0000e+00 -5.0000e+00 -2.0680e+00 -3.9163e+00 -3.7218e+00 +2.0434e+00 -4.9821e+00 +1.0532e+00 +4.7728e+00 -3.8680e+00 -2.4284e+00
291 +3.666492913e+03 +3.666492913e+03 +3.702392913e+03 +3.702392913e+03 -1.9899e+00 +5.0000e+00 +3.2746e+00 +4.9326e+00 -5.0000e+00 -4.3696e+00 -2.3026e+00 -5.0000e+00 +8.0121e-01 -6.9520e-01 -5.0000e+00 -4.1509e+00 -3.9600e+00 -5.0000e+00 +2.6973e+00 -5.0000e+00 +1.6803e+00 +4.6164e+00 -4.7969e+00 -1.5772e+00
461 +1.240969212e+03 +1.240969212e+03 +1.276869212e+03 +1.276869212e+03 -1.2626e+00 +5.0000e+00 +2.5702e+00 +4.9356e+00 -5.0000e+00 -4.6832e+00 -2.0940e+00 -5.0000e+00 +1.8984e+00 -1.3854e+00 -5.0000e+00 -3.7477e+00 -4.2012e+00 -5.0000e+00 +2.4183e+00 -5.0000e+00 +1.5318e+00 +4.8083e+00 -4.5934e+00 -2.2817e+00
705 +6.641288117e+02 +6.641288117e+02 +7.000288117e+02 +7.000288117e+02 -1.4317e+00 +5.0000e+00 +4.3355e+00 +4.9688e+00 -5.0000e+00 -4.5490e+00 -1.3012e+00 -5.0000e+00 +5.7909e-01 -1.3692e+00 -5.0000e+00 -4.9491e+00 -3.9450e+00 -5.0000e+00 +1.9505e+00 -5.0000e+00 +1.6124e+00 +4.6576e+00 -4.6137e+00 -2.0743e+00
