% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.925754255e+09 +1.925754255e+09 +1.925753634e+09 +1.925753634e+09 -1.6080e+00 -1.7091e+00 -3.0103e+00 -4.6696e+00 -3.8715e+00 +2.8490e+00 -1.4150e+00 -4.7024e+00 +6.1560e-01 -3.3579e+00 +3.1026e+00 -1.9154e+00 +2.6560e+00 -3.3726e+00 +2.2887e+00 -4.6616e+00 +4.1387e+00 -2.7111e+00 -1.4541e+00 +1.9651e+00
3 +3.116942382e+08 +3.116942382e+08 +3.116936171e+08 +3.116936171e+08 -4.4549e+00 -3.1062e-01 +5.8100e-01 -4.9667e+00 +2.0730e+00 -5.3501e-01 +4.9671e+00 +4.7778e+00 +4.4827e+00 +3.3430e+00 -1.2733e+00 -4.1522e+00 +2.6209e+00 +1.7779e+00 +1.7100e+00 -2.4275e+00 -4.9568e+00 -1.8951e+00 +2.8317e-01 -2.0879e+00
51 +1.335481948e+08 +1.335481948e+08 +1.335475737e+08 +1.335475737e+08 -5.0000e+00 +1.8599e+00 +1.9897e+00 -5.0000e+00 +1.1285e+00 -1.1909e+00 -2.2913e-01 +2.9764e-01 +5.0000e+00 +1.6421e+00 -1.8974e+00 -3.3537e+00 -6.6717e-01 +1.6274e+00 +2.7867e+00 -2.3870e+00 +6.5970e-01 +5.9487e-01 +2.1365e-01 -3.0349e+00
368 +8.649118711e+07 +8.649118711e+07 +8.649056600e+07 +8.649056600e+07 +0.0000e+00 +5.0000e+00 -4.8784e-01 -5.0000e+00 +5.0000e+00 -9.5866e-01 +1.7411e+00 +7.6568e-01 +2.6608e+00 -6.1135e-02 +1.1542e+00 +5.2959e-03 +3.3142e+00 +1.3323e+00 +2.8028e+00 -4.3459e+00 +1.0644e+00 +7.8999e-01 +2.1518e+00 +5.0000e+00
538 +6.024228237e+07 +6.024228237e+07 +6.024166126e+07 +6.024166126e+07 -2.8208e+00 +5.0000e+00 +0.0000e+00 -1.8997e+00 +2.0923e+00 +5.9269e-01 +2.5317e+00 +1.0238e+00 +1.9448e+00 +0.0000e+00 +1.0769e-01 +5.2236e-01 +2.1611e+00 -7.1469e-01 +3.6954e+00 +0.0000e+00 +1.3842e+00 +6.3599e-01 -1.6240e+00 -9.3744e-01
1061 +3.508034661e+07 +3.508034661e+07 +3.507972550e+07 +3.507972550e+07 -1.3787e+00 +5.0000e+00 -5.0361e-01 -5.0000e+00 -2.3296e+00 +0.0000e+00 +2.0269e+00 +1.4425e+00 +4.6556e-01 -7.6114e-01 +2.1526e+00 +1.5269e+00 +3.6050e+00 +7.5905e-01 +1.7432e+00 -9.4145e-01 +0.0000e+00 -1.7234e-01 -8.7752e-01 -8.7367e-01
9007 +2.388164070e+07 +2.388164070e+07 +2.388101959e+07 +2.388101959e+07 -2.2784e+00 +5.0000e+00 -2.2032e+00 -5.0000e+00 +0.0000e+00 -6.9046e-01 -2.7662e-01 -5.0445e-01 +4.7532e-01 -1.2759e+00 -1.0067e+00 +1.2354e+00 +5.0000e+00 +1.1566e+00 +2.6251e+00 -2.3091e+00 +1.4829e+00 +0.0000e+00 -2.2317e+00 +9.4511e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.329151443e+09 +2.329151443e+09 +2.329151189e+09 +2.329151189e+09 +2.0540e+00 -4.0974e+00 -3.4520e+00 -2.9909e-01 -3.7737e+00 +4.0826e+00 +1.7532e+00 +2.1973e+00 +3.6557e+00 +1.0917e+00 +3.4596e+00 -3.8260e+00 +2.2315e+00 -3.6856e+00 -2.0062e+00 -3.9011e+00 -8.6500e-01 -2.1123e-01 +3.2420e+00 -4.1834e+00
3 +8.200790825e+08 +8.200790825e+08 +8.200788276e+08 +8.200788276e+08 -9.4796e-01 -1.3556e+00 +3.2771e-01 +2.9795e+00 -4.7548e+00 -1.2815e+00 -3.1981e-01 +3.5010e+00 +4.5999e+00 -4.6956e-01 -3.8159e+00 -4.5605e-01 -9.8997e-01 -3.0663e-01 -1.9780e+00 -4.2141e-01 -1.7071e+00 -4.9801e+00 +3.5144e-01 +4.8949e+00
