% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.235885475e+07 +3.235885475e+07 +3.235893102e+07 +3.235893102e+07 -2.3379e+00 -5.2037e-01 +3.4081e+00 -2.8576e+00 +1.1170e-01 -1.6429e+00 -1.4972e+00 -1.3916e+00 -3.2014e+00 +2.5624e+00 -2.7335e+00 -3.5677e+00 +2.3175e+00 -3.4872e+00 +3.8162e+00 -1.9677e+00 +3.0491e+00 +3.1148e+00 +1.4012e+00 -1.7696e+00
2 +1.199886686e+07 +1.199886686e+07 +1.199894313e+07 +1.199894313e+07 -3.2030e+00 -3.8515e+00 +3.6588e+00 -2.2823e+00 -2.1812e+00 +7.3895e-01 +8.8108e-01 -1.4669e+00 -2.5468e+00 +2.9116e+00 -3.1069e+00 -2.1161e+00 +1.1409e+00 +8.7921e-01 +3.5434e+00 -1.7399e+00 +5.1826e+00 +3.2334e+00 +1.2099e+00 -3.4343e+00
16 +3.567922460e+06 +3.567922460e+06 +3.567998730e+06 +3.567998730e+06 -1.6449e+00 -2.0979e+00 -2.4027e+00 -6.6188e-01 +9.9796e-02 -2.4554e+00 -8.6763e-01 -2.9091e+00 -3.0229e+00 +4.0471e-01 -3.5989e+00 -2.3467e+00 +1.9466e+00 -1.7676e+00 +1.8507e+00 -2.2382e+00 +3.7887e+00 +3.9203e+00 -1.5520e+00 -6.2814e-01
23 +1.655039401e+06 +1.655039401e+06 +1.655115671e+06 +1.655115671e+06 -7.1338e+00 -1.8209e+00 -1.5984e+00 -6.2994e-01 -5.4388e+00 +1.0463e-01 +2.8358e-01 -9.1172e-01 -7.1490e+00 +3.1699e+00 -1.8228e+00 -2.6707e+00 +3.2959e+00 -1.2451e+00 +1.8572e+00 -6.2241e-01 +4.2399e+00 -8.3344e-01 +4.7961e+00 -5.0234e-01
26 +4.936871160e+05 +4.936871160e+05 +4.937633860e+05 +4.937633860e+05 -4.3396e+00 -1.8715e+00 -4.8912e-01 +3.8454e-01 -4.2076e-01 +4.9713e-01 +5.1810e-01 -2.5783e+00 -4.9738e+00 +2.9687e+00 -6.4950e-01 +3.0113e+00 +3.6533e+00 +1.2226e-01 +1.0744e+00 +7.7062e-01 +3.2868e+00 +3.2796e+00 +6.4178e-01 -3.1725e+00
30 +1.961434342e+04 +1.961434342e+04 +1.969061342e+04 +1.969061342e+04 -3.0864e+00 -2.2957e+00 -1.2579e+00 -1.4117e+00 -1.5303e+00 -4.5797e+00 -2.3999e+00 -6.4362e-01 -4.5566e+00 +4.0442e+00 -1.5661e+00 -1.8806e+00 +6.4549e+00 -1.7920e+00 +3.8643e+00 -5.6017e+00 +4.8510e+00 +1.2084e+00 +4.4743e+00 +1.6888e-01
37 +6.989565672e+03 +6.989565672e+03 +7.065835672e+03 +7.065835672e+03 -3.7793e-01 +4.0456e-02 -3.8298e+00 -3.9571e+00 -1.9762e+00 -8.6236e-01 +3.6197e-01 -1.9524e+00 -3.4378e+00 +5.1911e+00 -4.5851e+00 -3.9990e+00 +4.4438e+00 +9.4994e-02 +3.9368e+00 +9.3389e-01 +3.4656e+00 -5.2676e-01 +3.0286e+00 -1.1505e+00
50 +2.169365673e+03 +2.169365673e+03 +2.245635673e+03 +2.245635673e+03 -4.9944e+00 -1.8727e+00 -8.3044e-01 -2.4917e+00 -7.8911e-01 +1.0955e+00 -1.8211e+00 -1.9054e+00 -5.5196e+00 +7.3271e-01 +4.0613e-02 -2.6564e+00 +6.4392e+00 -8.8116e-01 +6.7140e-01 +1.4107e+00 +1.1548e+00 +2.4449e+00 +4.4200e+00 -2.1680e+00
131 +4.634537715e+02 +4.634537715e+02 +5.397237715e+02 +5.397237715e+02 -3.0747e+00 -2.1495e+00 -8.4495e-01 -7.9217e+00 +1.0582e-01 +1.9727e-01 +1.3091e+00 -3.2585e+00 -2.8054e+00 +3.5349e+00 +1.1231e+00 -6.8260e+00 +9.0095e+00 -1.5217e+00 +3.1914e+00 +2.7901e+00 +4.3680e+00 +2.1831e+00 +3.5423e+00 -1.8248e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.417033192e+07 +1.417033192e+07 +1.417030937e+07 +1.417030937e+07 -3.2911e-01 -1.3246e+00 -3.2612e+00 +3.4465e+00 +2.6904e+00 +2.2765e+00 +2.3010e+00 -3.4158e+00 +3.6028e+00 -3.7579e+00 +2.1332e+00 -1.8218e+00 -2.7475e+00 -2.1802e+00 -1.3391e+00 -1.3322e+00 -1.3912e+00 +3.5535e+00 -1.5951e+00 -3.6267e+00
6 +3.966500806e+06 +3.966500806e+06 +3.966478256e+06 +3.966478256e+06 +9.1736e-01 +2.7348e-01 -1.3794e+00 +1.4624e+00 +3.1145e+00 +2.7523e+00 +2.8545e-01 -4.8999e+00 +5.7674e+00 -4.0209e+00 +2.9129e+00 -1.6459e+00 -4.0184e+00 -3.2993e+00 -4.5179e-01 -3.2320e+00 +1.7113e-01 +4.6915e+00 -3.2385e+00 -4.1580e+00
14 +1.083560291e+05 +1.083560291e+05 +1.083334791e+05 +1.083334791e+05 -6.0146e-01 +2.3439e+00 -1.4759e+00 +5.2328e+00 -1.2576e+00 +5.2790e-01 -2.0923e+00 -2.7589e+00 +4.6114e-01 -5.2956e+00 +3.6315e+00 -2.9276e+00 -2.8950e+00 -2.3235e+00 -3.0591e+00 -1.7706e+00 -5.7683e-01 +4.6666e+00 -3.5815e+00 -4.5371e+00
30 +4.253007212e+04 +4.253007212e+04 +4.250752212e+04 +4.250752212e+04 +7.3014e-01 +4.3131e+00 -4.4648e+00 +3.2950e+00 +7.4163e-02 -4.2369e-02 +1.3825e+00 -8.3523e-01 -1.0124e+00 -4.7731e+00 +1.8102e+00 -3.5698e+00 -3.1130e+00 -3.3696e+00 -4.3106e+00 -1.3266e+00 -1.2120e+00 +8.7265e+00 -1.4973e+00 -4.0541e+00
81 +8.122568703e+02 +8.122568703e+02 +7.897068703e+02 +7.897068703e+02 -4.4507e-01 +2.6191e+00 -3.5450e+00 +5.4920e+00 +2.1528e+00 -3.1137e+00 +2.2246e+00 -1.7291e+00 -5.0894e-01 -3.3830e+00 +5.4250e+00 -3.5782e+00 +8.6498e-01 -2.2667e+00 -3.0539e+00 -3.4961e+00 -3.1596e+00 +8.4572e+00 -6.8735e+00 -4.7935e+00
85 +5.610634038e+02 +5.610634038e+02 +5.385134038e+02 +5.385134038e+02 -3.5670e+00 -6.8867e-01 -6.0332e+00 +2.6709e+00 +2.1677e+00 -9.4560e-01 -2.1344e+00 +2.9530e-01 +5.9590e-01 -2.7850e+00 +5.3789e+00 -3.1235e+00 -2.1534e+00 -3.5076e+00 -4.0404e+00 -1.3387e+00 -2.1951e+00 +6.3987e+00 -2.8332e+00 -7.3430e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.871758654e+06 +2.871758654e+06 +2.871772314e+06 +2.871772314e+06 +1.9401e+00 +3.0548e-01 -1.2924e+00 -9.0050e-01 -2.6852e+00 +2.8751e+00 +3.3402e+00 -3.2262e+00 -3.9218e+00 +2.9016e+00 -3.5573e+00 +3.2300e+00 +1.1700e+00 -1.6418e+00 +6.6688e-01 +1.9613e+00 -1.2619e-01 -3.2612e+00 -1.8012e+00 +7.4429e-01
4 +1.283754462e+06 +1.283754462e+06 +1.283768122e+06 +1.283768122e+06 -1.2680e+00 +8.2009e-01 -3.4053e+00 +1.9298e+00 -4.2954e+00 +3.9326e+00 +3.7788e+00 -5.0700e+00 -8.2632e+00 +2.7832e+00 -5.5786e+00 +4.4589e+00 +2.1855e+00 +1.7430e+00 +1.8494e+00 +6.7415e-01 +6.3448e-01 -5.2794e+00 -1.8402e+00 +6.4785e-01
6 +5.005106144e+05 +5.005106144e+05 +5.005242744e+05 +5.005242744e+05 +3.1866e+00 +1.9036e+00 +5.8942e-01 -2.8847e+00 -2.2611e+00 +3.3509e+00 +1.3246e+00 -4.7103e+00 -1.7572e+00 +2.6386e+00 -2.7776e+00 +3.4060e+00 -1.0093e-01 -2.7610e+00 +1.5542e+00 +6.1529e-02 +1.4362e+00 -2.1232e+00 -3.4446e+00 +2.1308e-01
10 +1.793934844e+05 +1.793934844e+05 +1.794071444e+05 +1.794071444e+05 +2.8789e+00 -1.5017e+00 -1.2206e+00 -2.1556e+00 -1.6144e+00 +3.9809e+00 +2.9328e+00 -7.3348e+00 -3.6567e+00 +6.0875e+00 -1.5205e+00 +6.9185e-02 +1.0127e+00 -3.0052e+00 -1.3822e+00 -5.0737e-01 +4.5142e-01 -4.1198e+00 -1.6896e+00 +8.5423e-03
28 +4.068175155e+03 +4.068175155e+03 +4.081835155e+03 +4.081835155e+03 +4.3313e+00 -4.3406e-02 +6.2772e-01 +1.3845e+00 +8.1891e-01 +1.3524e+00 +2.4213e+00 -2.7102e+00 -2.2063e+00 +4.1944e+00 -2.9569e+00 +4.1556e+00 +9.7290e-01 -2.3726e+00 +2.6810e+00 +1.0361e+00 +7.2230e-01 -5.7340e+00 -3.1372e+00 +3.3024e+00
60 +3.069792945e+03 +3.069792945e+03 +3.083452945e+03 +3.083452945e+03 +6.2241e-01 +1.8678e+00 -4.6719e-01 +1.8358e+00 +9.5713e-01 +8.2119e-01 -3.2917e-01 -5.7209e+00 -4.7331e+00 +4.0924e+00 -2.9063e+00 +4.1241e+00 +4.0153e+00 +7.4710e-02 +2.8378e+00 +1.2925e+00 +9.5355e-01 -5.0233e+00 -3.1400e-01 +2.5466e+00
68 +1.801504936e+03 +1.801504936e+03 +1.815164936e+03 +1.815164936e+03 +1.9598e+00 +1.1574e+00 -2.0897e-01 -6.1898e-01 -1.6419e+00 +3.6137e+00 +2.3166e+00 -6.3749e+00 -4.9299e+00 +3.5390e+00 +1.2348e+00 +4.3895e+00 +3.0501e+00 +6.2994e-01 +2.2159e+00 +1.3908e+00 +2.8735e-01 -4.5496e+00 -8.0258e-02 +3.1494e-01
74 +1.401180120e+03 +1.401180120e+03 +1.414840120e+03 +1.414840120e+03 +5.0869e+00 +2.0898e+00 +4.0136e-01 +1.4311e+00 +1.2757e+00 +4.5141e+00 -8.6466e-01 -3.3389e+00 -2.0425e+00 +2.5305e+00 -5.8138e-01 +3.7681e+00 +2.0502e+00 +2.4859e+00 +2.6869e+00 -4.2037e-02 +2.1994e-02 -4.9410e+00 +5.1665e-01 +1.8926e-01
177 +7.079065389e+02 +7.079065389e+02 +7.215665389e+02 +7.215665389e+02 +8.7617e+00 +1.6704e+00 -9.6829e-01 +2.6660e+00 +1.7127e+00 +6.1855e+00 +2.6574e+00 -5.6477e+00 -2.8783e+00 -1.0008e+00 -2.8075e-01 +2.1800e+00 +2.0815e+00 -3.0999e+00 +5.5046e+00 -9.4578e-01 -3.8490e+00 -5.0784e+00 +3.8981e-01 +2.8510e+00
235 +3.290980696e+02 +3.290980696e+02 +3.427580696e+02 +3.427580696e+02 +7.5234e+00 -1.3412e+00 +2.5346e+00 +2.9819e+00 +3.3011e+00 +3.5886e+00 +9.2252e-01 -5.0502e+00 -3.7298e+00 +2.1567e+00 +8.5945e-01 +4.9564e+00 -1.0995e+00 -1.3885e+00 +3.6003e+00 -2.9180e+00 -3.2207e+00 -5.5046e+00 +3.8398e+00 +1.6560e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.326784327e+05 +6.326784327e+05 +6.336162727e+05 +6.336162727e+05 -3.3901e+00 +3.5573e+00 -2.4986e+00 -2.1228e+00 -1.3347e+00 +3.2662e+00 +3.6894e+00 -2.6105e-01 +3.4959e+00 -2.9991e+00 +1.4870e+00 +1.6316e+00 +2.6975e+00 +2.4375e+00 -2.5441e+00 -1.2494e+00 +3.8755e+00 -1.2960e+00 +2.3531e+00 +1.8583e+00
2 +1.102980433e+05 +1.102980433e+05 +1.112358833e+05 +1.112358833e+05 -4.2552e+00 +2.2611e-01 -2.2480e+00 -1.5475e+00 -3.6277e+00 +5.6480e+00 +6.0678e+00 -3.3631e-01 +4.1505e+00 -2.6498e+00 +1.1136e+00 +3.0832e+00 +1.5208e+00 +6.8039e+00 -2.8169e+00 -1.0215e+00 +6.0090e+00 -1.1775e+00 +2.1618e+00 +1.9359e-01
