% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.968218410e+06 +1.968218410e+06 +1.968294680e+06 +1.968294680e+06 +1.4771e-02 -2.0343e+00 +4.2084e+00 +4.9090e+00 -3.9338e-01
7 +2.015851420e+05 +2.015851420e+05 +2.016614120e+05 +2.016614120e+05 -3.2275e+00 -4.9859e+00 -3.4545e+00 +2.2006e+00 -2.7747e+00
12 +1.140037601e+05 +1.140037601e+05 +1.140800301e+05 +1.140800301e+05 -3.7164e+00 -5.4517e-01 +1.2284e+00 -3.1930e+00 +1.2078e+00
40 +6.804379641e+03 +6.804379641e+03 +6.880649641e+03 +6.880649641e+03 -3.5592e+00 -1.9103e+00 -2.7983e+00 -1.7452e+00 -3.7242e+00
43 +4.681711479e+03 +4.681711479e+03 +4.757981479e+03 +4.757981479e+03 -3.2456e+00 -1.0800e+00 +4.7478e+00 +2.7445e-01 +4.3695e+00
65 +2.233510777e+03 +2.233510777e+03 +2.309780777e+03 +2.309780777e+03 -1.3181e+00 -3.0281e+00 +3.5799e+00 +4.1675e+00 -4.2562e+00
136 +2.862983855e+02 +2.862983855e+02 +3.625683855e+02 +3.625683855e+02 +7.1997e-01 -7.4820e-01 +3.4068e+00 -2.0633e+00 +4.2286e+00
860 +6.023113219e+01 +6.023113219e+01 +1.365011322e+02 +1.365011322e+02 -2.2081e+00 -3.1186e+00 -2.2962e+00 -1.0505e+00 +5.0000e+00
2205 +3.857797549e+01 +3.857797549e+01 +1.148479755e+02 +1.148479755e+02 +3.0577e-01 -3.4425e+00 +1.9653e+00 +2.5802e+00 +1.2848e+00
3254 +2.030939342e+01 +2.030939342e+01 +9.657939342e+01 +9.657939342e+01 +9.6678e-01 -2.7098e+00 +1.5350e+00 +8.1087e-01 +7.4584e-01
4165 +1.192039517e+01 +1.192039517e+01 +8.819039517e+01 +8.819039517e+01 +3.2886e-01 -4.1489e+00 +0.0000e+00 +2.7630e+00 -1.4202e-01
4594 +9.150430916e+00 +9.150430916e+00 +8.542043092e+01 +8.542043092e+01 +1.6657e+00 -3.5534e+00 -1.8148e-01 +1.3584e+00 -1.2826e+00
18310 +5.838871219e+00 +5.838871219e+00 +8.210887122e+01 +8.210887122e+01 +7.9660e-01 -3.6523e+00 -3.0233e-01 +1.8324e+00 -2.2454e+00
20688 +3.178898092e+00 +3.178898092e+00 +7.944889809e+01 +7.944889809e+01 +7.2012e-01 -3.4049e+00 -8.8569e-01 +9.9883e-01 -2.4330e+00
27073 +1.971506317e+00 +1.971506317e+00 +7.824150632e+01 +7.824150632e+01 -1.2830e-01 -3.4070e+00 -6.4918e-01 +1.2851e+00 -1.8496e+00
28515 +1.358954193e+00 +1.358954193e+00 +7.762895419e+01 +7.762895419e+01 -6.5461e-02 -3.4030e+00 -9.4061e-01 +9.4572e-01 -1.2044e+00
40530 +8.042594851e-01 +8.042594851e-01 +7.707425949e+01 +7.707425949e+01 -3.0973e-01 -3.3741e+00 -9.3517e-01 +9.8587e-01 -1.3928e+00
42030 +6.273186868e-01 +6.273186868e-01 +7.689731869e+01 +7.689731869e+01 -4.9528e-01 -3.3570e+00 -9.2585e-01 +9.9652e-01 -1.3324e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.047535251e+04 +4.047535251e+04 +4.045280251e+04 +4.045280251e+04 +1.2714e+00 -2.5293e+00 -8.4390e-01 -2.6202e+00 -2.2660e+00
38 +2.527501812e+04 +2.527501812e+04 +2.525246812e+04 +2.525246812e+04 -2.0322e+00 -2.4265e+00 +3.0882e+00 +4.4568e+00 -1.1476e+00
40 +6.794644839e+03 +6.794644839e+03 +6.772094839e+03 +6.772094839e+03 +5.2463e-02 -2.9830e+00 -1.1957e+00 +1.4304e+00 -2.9697e+00
104 +5.203109582e+03 +5.203109582e+03 +5.180559582e+03 +5.180559582e+03 +1.2080e-01 -8.7605e-01 +3.4870e-01 +2.0626e+00 -1.6404e+00
231 +3.848818603e+03 +3.848818603e+03 +3.826268603e+03 +3.826268603e+03 +0.0000e+00 -2.6467e+00 +3.7842e+00 +4.5884e+00 +1.7212e+00
270 +1.039864386e+03 +1.039864386e+03 +1.017314386e+03 +1.017314386e+03 +1.0400e+00 -4.4830e+00 -4.9936e+00 +1.3755e+00 -5.0000e+00
315 +3.798776924e+02 +3.798776924e+02 +3.573276924e+02 +3.573276924e+02 +2.3410e+00 -3.7543e+00 -5.0000e+00 -2.8952e+00 -4.6281e+00
501 +8.865049309e+01 +8.865049309e+01 +6.610049309e+01 +6.610049309e+01 +2.6893e+00 -2.6316e+00 +0.0000e+00 -5.0000e+00 -9.9627e-01
749 +4.463016529e+01 +4.463016529e+01 +2.208016529e+01 +2.208016529e+01 +1.8867e+00 -3.3839e+00 +1.6299e+00 -2.3550e+00 +1.7628e-02
1641 +3.173746212e+01 +3.173746212e+01 +9.187462118e+00 +9.187462118e+00 +1.9379e+00 -2.4785e+00 +1.2757e+00 -1.7099e+00 +8.9855e-02
1896 +2.505561421e+01 +2.505561421e+01 +2.505614211e+00 +2.505614211e+00 +2.4205e+00 -1.7577e+00 +1.1416e+00 -2.9491e+00 +2.4271e-01
16196 +1.496970054e+01 +1.496970054e+01 -7.580299460e+00 -7.580299460e+00 +2.9199e+00 -3.4654e-01 +1.1377e+00 -2.3604e+00 +1.1509e+00
