% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.996092002e+07 +1.996092002e+07 +1.996086508e+07 +1.996086508e+07 +2.1361e+00 +3.1762e+00 +2.3410e-02
2 +4.083533047e+06 +4.083533047e+06 +4.083478107e+06 +4.083478107e+06 +2.3109e+00 -4.4872e+00 -2.4482e+00
6 +1.617923827e+06 +1.617923827e+06 +1.617868887e+06 +1.617868887e+06 +2.0381e+00 +1.7183e-01 +1.4956e+00
8 +4.168467694e+05 +4.168467694e+05 +4.167918294e+05 +4.167918294e+05 -9.0508e-01 +1.9704e-01 +2.0084e+00
10 +1.215776314e+05 +1.215776314e+05 +1.215226914e+05 +1.215226914e+05 +3.1943e+00 -1.6420e+00 -8.5471e-01
11 +7.087614495e+04 +7.087614495e+04 +7.082120495e+04 +7.082120495e+04 -4.4383e+00 +3.0514e-01 +4.1355e+00
24 +3.169466825e+04 +3.169466825e+04 +3.163972825e+04 +3.163972825e+04 -3.8682e+00 -1.0687e-01 +1.7097e+00
53 +2.281412685e+04 +2.281412685e+04 +2.275918685e+04 +2.275918685e+04 -3.5813e+00 -1.4891e+00 -1.5683e+00
239 +6.709279377e+03 +6.709279377e+03 +6.654339377e+03 +6.654339377e+03 -4.2291e+00 -2.1106e+00 -4.2625e+00
310 +2.057478542e+02 +2.057478542e+02 +1.508078542e+02 +1.508078542e+02 -1.8057e+00 -1.6696e+00 -1.8720e+00
1738 +1.060617233e+01 +1.060617233e+01 -4.433382767e+01 -4.433382767e+01 -1.7210e+00 -1.7252e+00 -2.0718e+00
4877 +7.108420753e+00 +7.108420753e+00 -4.783157925e+01 -4.783157925e+01 -1.6263e+00 -1.4034e+00 -9.9875e-01
8139 +6.289832542e-01 +6.289832542e-01 -5.431101675e+01 -5.431101675e+01 -1.6969e+00 -1.2803e+00 -6.3919e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.986907025e+05 +1.986907025e+05 +1.987498325e+05 +1.987498325e+05 +3.3263e+00 -9.1256e-02 -3.2934e+00
16 +5.552752031e+04 +5.552752031e+04 +5.558665031e+04 +5.558665031e+04 -4.6016e+00 +2.3924e+00 +3.4602e+00
