% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.508904507e+07 +1.508904507e+07 +1.508883519e+07 +1.508883519e+07 -2.2197e+00 -3.7243e+00 +1.0350e-01 -1.6402e+00 -1.5862e+00 -2.2192e+00 +3.9301e+00 -1.6069e+00 -4.7223e+00 +3.6043e+00 -4.2476e+00 +3.1597e+00 -1.5946e+00 +3.8806e+00 -4.4935e+00 -1.5713e+00 +4.4966e+00 +3.3719e+00 -2.9386e+00 +4.4162e+00
3 +1.093464618e+06 +1.093464618e+06 +1.093254738e+06 +1.093254738e+06 -3.4758e+00 -1.5358e+00 +6.2842e-01 +3.6412e+00 -4.0094e+00 +2.9487e+00 +3.7737e+00 +3.5051e+00 -1.1832e+00 -1.7184e+00 -4.2675e+00 -1.8184e+00 +4.4301e+00 +2.9544e+00 +3.1039e+00 -3.5718e+00 -3.5694e+00 +3.1214e+00 -2.1441e+00 +2.3155e+00
230 +9.346172570e+05 +9.346172570e+05 +9.344073770e+05 +9.344073770e+05 -1.9057e+00 +3.6128e-01 +3.5356e-02 +3.9769e+00 -4.7777e+00 +1.3149e+00 -4.6267e-01 +2.4779e+00 -5.3436e-01 -1.4347e+00 -4.2950e+00 -7.6314e-01 +6.3528e-01 +2.6271e+00 +2.5114e+00 -3.2210e+00 -3.3886e+00 +3.7805e+00 -2.2668e+00 +1.8266e+00
391 +5.531648693e+05 +5.531648693e+05 +5.529549893e+05 +5.529549893e+05 -2.1806e+00 +1.0158e+00 -3.6191e-01 +3.0062e+00 -4.4797e+00 +1.0099e+00 +4.0055e-01 +1.7280e+00 -1.2086e+00 -5.4495e-01 -4.0092e+00 -2.5137e-01 +2.3066e+00 +1.8850e+00 +1.3076e+00 -3.6573e+00 -2.2181e+00 +3.5766e+00 -2.3145e+00 +1.8718e+00
637 +3.861487819e+05 +3.861487819e+05 +3.859389019e+05 +3.859389019e+05 -1.5218e+00 +8.4447e-01 -1.2609e+00 +2.9016e+00 -4.2990e+00 +1.2230e+00 +3.8723e-01 +1.3218e+00 -9.1848e-01 +1.0657e-01 -4.1303e+00 +4.5499e-01 +2.0472e+00 +7.2578e-01 +1.3646e-01 -2.9068e+00 -2.1223e+00 +3.4276e+00 -2.5466e+00 +1.7719e+00
661 +2.223409173e+05 +2.223409173e+05 +2.221310373e+05 +2.221310373e+05 -7.9240e-01 +9.7620e-01 -8.0911e-01 +2.7190e+00 -4.5797e+00 +2.1860e+00 +4.4395e-01 +1.2946e+00 +2.4067e-01 -4.4399e-01 -2.9942e+00 +7.6750e-01 +1.5235e+00 +1.1431e-01 +5.6574e-02 -3.6539e+00 -2.3870e+00 +3.0591e+00 -2.5403e+00 +1.8790e+00
817 +1.553474874e+05 +1.553474874e+05 +1.551376074e+05 +1.551376074e+05 -1.8092e+00 +1.1295e+00 -1.2975e+00 +3.6192e+00 -4.7086e+00 +2.9771e+00 +4.4828e-01 +1.5932e+00 +8.2145e-01 +5.5430e-01 -2.7375e+00 +4.9456e-01 +1.6891e+00 -1.3019e+00 +2.8859e-01 -3.7022e+00 -2.6647e+00 +3.0886e+00 -2.4596e+00 +1.9087e+00
972 +9.695505133e+04 +9.695505133e+04 +9.674517133e+04 +9.674517133e+04 -1.5708e+00 +1.0703e+00 -1.3966e+00 +2.7169e+00 -4.5880e+00 +2.4114e+00 +3.6106e-01 +7.8444e-01 +1.2611e+00 -1.1361e+00 -2.6985e+00 +1.5425e+00 +1.6219e+00 -1.8313e+00 -1.6678e+00 -4.3437e+00 -2.8631e+00 +3.1570e+00 -2.3053e+00 +1.8425e+00
1168 +6.130255431e+04 +6.130255431e+04 +6.109267431e+04 +6.109267431e+04 -1.4224e+00 -8.0757e-01 -1.1730e+00 +2.2977e+00 -4.6604e+00 +2.8737e+00 +3.3026e+00 +8.3975e-01 +9.1379e-01 -1.6362e-01 -2.6261e+00 +1.9104e+00 +1.9717e+00 -1.6048e+00 -1.7581e+00 -3.6775e+00 -3.1301e+00 +3.1222e+00 -2.3168e+00 +1.8392e+00
1350 +3.894821684e+04 +3.894821684e+04 +3.873833684e+04 +3.873833684e+04 -1.4772e+00 -1.5302e+00 -1.0483e+00 +2.1543e+00 -4.6915e+00 +2.5733e+00 +3.4435e+00 +8.8837e-01 +1.3568e+00 +1.3806e-02 -2.3633e+00 +2.0691e+00 +3.1208e+00 -1.7603e+00 -1.7391e+00 -4.0957e+00 -2.9400e+00 +3.0313e+00 -2.4193e+00 +1.9100e+00
