% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.049435403e+02 +1.049435403e+02 +1.762935403e+02 +1.762935403e+02 -3.7258e+00 +2.4736e+00 +4.0605e+00 +3.2411e+00 +3.7786e+00 -3.6216e+00 +8.8166e-01 -2.6471e+00 +2.8301e+00 -2.9660e+00 +2.3395e+00 -5.2568e-01 -4.9438e+00 +4.5184e+00 +1.8269e+00 +6.1127e-01 +2.4167e+00 -9.4621e-01 -3.9430e+00 -3.3501e+00
2 +9.876748906e+01 +9.876748906e+01 +1.701174891e+02 +1.701174891e+02 -3.6235e+00 +2.0219e+00 +4.3595e+00 -1.3588e+00 -3.6492e+00 -9.1088e-01 +7.3465e-01 -4.9469e+00 -2.0197e+00 -3.2585e+00 +6.4483e-02 +1.9939e-01 +3.8154e+00 +2.8646e-01 +4.3685e-01 -3.8610e+00 +2.8968e+00 +3.7796e+00 -3.7957e+00 +4.2694e+00
9 +3.952596879e+01 +3.952596879e+01 +1.108759688e+02 +1.108759688e+02 +1.6773e+00 +1.1121e+00 +1.0301e+00 -1.5126e+00 -7.3618e-01 -2.8626e+00 -2.3058e+00 -3.6635e+00 -1.9708e+00 +3.9203e+00 -4.8636e+00 -3.4657e+00 -3.4621e+00 -5.2217e-01 -3.2236e+00 -1.3323e+00 +5.1693e-01 -5.2580e-01 -3.6459e-01 +1.3658e+00
1597 +2.459501160e+01 +2.459501160e+01 +9.594501160e+01 +9.594501160e+01 +1.2998e+00 -2.8524e+00 +7.7980e-01 -2.7651e+00 +1.2640e+00 -1.3832e+00 -4.4502e+00 -8.9327e-02 +1.6426e+00 -2.6349e+00 -2.9443e+00 -3.5195e+00 -2.1230e-01 -7.9258e-02 +1.8810e-01 +2.2726e+00 -1.3704e+00 +1.8870e+00 -3.4883e+00 -4.4197e+00
2124 +1.473483921e+01 +1.473483921e+01 +8.608483921e+01 +8.608483921e+01 +1.1866e+00 -2.8560e+00 +8.0980e-01 -2.7969e+00 +1.4580e+00 -1.3568e+00 -4.4092e+00 -1.0732e-01 +1.6034e+00 -2.5997e+00 -2.9482e+00 -3.4549e+00 -1.8412e-01 -4.1304e-02 +5.7985e-01 +2.1544e+00 -1.3490e+00 +1.8488e+00 -3.6724e+00 -4.5431e+00
6965 +9.968442077e+00 +9.968442077e+00 +8.131844208e+01 +8.131844208e+01 +1.2068e+00 -2.9243e+00 +8.0900e-01 -2.7205e+00 +1.6313e+00 -1.3825e+00 -4.4129e+00 -9.8055e-02 +1.5958e+00 -2.6070e+00 -2.7062e+00 -3.5341e+00 -1.9418e-01 -1.1244e-02 +5.3181e-01 +2.0181e+00 -1.3784e+00 +1.8716e+00 -3.6347e+00 -4.4123e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.769589650e+01 +4.769589650e+01 -3.075241035e+02 -3.075241035e+02 +4.2393e+00 +3.9191e+00 -3.4509e+00 +2.9300e+00 +9.8805e-01 +1.9171e+00 +3.3119e+00 +1.8194e+00 -2.4315e+00 -1.8316e+00 +4.5627e+00 -1.6332e+00 -2.6639e+00 -4.2040e+00 -3.9551e+00 +1.3960e-01 -1.2503e+00 -2.4894e+00 +3.4350e+00 -2.8665e+00
8 +3.234042311e+01 +3.234042311e+01 -3.228795769e+02 -3.228795769e+02 +2.6305e+00 +2.9922e+00 -4.4449e+00 -1.6033e+00 +1.2141e-01 -3.2302e+00 -3.9485e+00 -4.4957e+00 +4.8107e+00 -3.7037e+00 +3.6806e+00 +2.0559e+00 +4.0911e+00 +3.0180e+00 -2.0275e+00 -4.6510e+00 +4.0247e+00 +3.5128e+00 -3.6884e+00 -2.5104e+00
832 +2.472813098e+01 +2.472813098e+01 -3.304918690e+02 -3.304918690e+02 +2.3367e+00 +3.1977e+00 -4.4987e+00 -1.3987e+00 +1.0028e-01 -3.0519e+00 -4.4297e+00 -4.3511e+00 +4.8652e+00 -3.5944e+00 +3.8156e+00 +2.1965e+00 +4.3289e+00 +2.6539e+00 -2.9300e+00 -4.7540e+00 +4.2792e+00 +3.7432e+00 -4.0012e+00 -2.5175e+00
