% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.203626712e+05 +9.203626712e+05 +9.204865012e+05 +9.204865012e+05 +2.9862e+00 +3.0688e+00 -4.1593e+00 +4.1391e+00 +4.6564e+00 -4.3544e+00 +1.4440e+00 +2.4920e+00 -6.8764e-01 +1.4256e-01 -1.3438e+00 -4.7110e+00 -5.9353e-01 -4.3065e+00 -1.2629e+00 +4.9610e+00 +3.1556e+00 -5.1716e-01 +2.2112e+00 +1.8466e+00
2 +3.120035424e+05 +3.120035424e+05 +3.121273724e+05 +3.121273724e+05 +3.6597e+00 +3.7705e+00 -4.4011e-02 +4.8495e+00 -3.7760e+00 -3.7449e+00 +4.1813e+00 -8.0493e-01 +1.8740e+00 +1.6280e+00 -1.2713e+00 +1.2676e+00 +3.4367e+00 -8.7423e-01 +6.0239e-01 +3.0956e+00 -4.8269e+00 -2.0600e+00 -1.1306e+00 -3.5664e+00
4 +1.507102249e+05 +1.507102249e+05 +1.508340549e+05 +1.508340549e+05 +2.1734e-02 -2.9263e+00 +3.5147e+00 +1.6715e+00 -4.1163e+00 -4.3377e+00 +3.4048e+00 -1.5131e+00 -1.8101e-01 -2.4681e+00 +4.9992e-01 +1.5623e+00 -7.9350e-01 +2.0048e+00 -4.9834e+00 +1.6278e+00 +4.4568e+00 +1.1971e+00 -1.0359e+00 -1.7664e+00
50 +7.925572811e+04 +7.925572811e+04 +7.937955811e+04 +7.937955811e+04 -1.1042e+00 +1.0466e+00 +5.0000e+00 -4.1553e-01 +2.9152e+00 +4.5971e-01 -3.0888e-01 -6.6020e-01 -3.3814e+00 -8.4553e-01 -3.8209e+00 +1.7614e-01 +1.0624e+00 -1.9303e+00 -9.1604e-01 +8.6481e-01 -1.3913e+00 +2.4038e-01 +1.9766e+00 -1.7337e+00
85 +6.145762110e+04 +6.145762110e+04 +6.158145110e+04 +6.158145110e+04 -5.4553e-01 +0.0000e+00 +3.1421e+00 +0.0000e+00 +3.4344e+00 -9.1675e-01 -6.1520e-01 -2.4575e+00 -1.5627e+00 +0.0000e+00 -2.4381e+00 +1.0910e+00 +2.6215e+00 -2.8575e+00 -7.1852e-01 +4.3854e-01 -1.4367e+00 +7.7453e-01 +3.2531e+00 -1.8476e+00
112 +2.075318132e+04 +2.075318132e+04 +2.087701132e+04 +2.087701132e+04 -8.1044e-01 +4.4318e-01 +5.9073e-01 -1.5250e+00 +7.3893e-01 -4.9147e-01 +1.1891e+00 +2.1698e+00 -2.6227e+00 -4.9237e-01 -1.9714e-01 +7.6648e-01 +1.2135e+00 -3.2372e+00 +1.4150e+00 +2.9596e-01 -1.1155e+00 +9.3785e-01 +1.6523e+00 +1.0069e-01
213 +1.519874231e+04 +1.519874231e+04 +1.532257231e+04 +1.532257231e+04 -1.8146e-01 +3.0645e+00 +7.8178e-01 +1.0642e+00 +2.1920e-01 -1.9037e+00 +6.7722e-01 -1.8595e-01 -2.6016e+00 +4.9126e-02 +5.5544e-01 -4.1773e-01 +8.3252e-01 -5.1128e-02 +2.8002e+00 +7.1128e-01 -1.3933e+00 +3.2287e+00 +2.1509e-01 -8.7700e-02
297 +5.821425729e+03 +5.821425729e+03 +5.945255729e+03 +5.945255729e+03 -7.1586e-01 +1.5736e+00 +2.7159e-01 +1.1173e+00 -1.9722e-01 +7.1851e-01 +1.9144e+00 -1.8408e+00 +3.2765e-01 +1.9808e-01 -1.7953e+00 +5.7320e-01 +1.2557e+00 -2.1620e+00 +3.8061e-01 +1.0940e+00 -3.1797e-01 +1.3963e-01 +8.4303e-01 +3.3349e-01
337 +2.404908394e+03 +2.404908394e+03 +2.528738394e+03 +2.528738394e+03 -2.9329e-01 +1.4913e+00 +7.9809e-01 +5.0179e-01 +5.1554e-02 +1.1470e+00 -5.2932e-01 -1.8769e+00 -3.3481e-01 +1.8528e-01 -1.1642e+00 +4.5334e-01 +1.2728e+00 -1.6250e+00 +1.1208e-01 -2.1332e-01 -9.8966e-01 +3.8521e-01 +1.1308e+00 -5.3880e-01
794 +1.256962065e+03 +1.256962065e+03 +1.380792065e+03 +1.380792065e+03 -6.5575e-01 +1.3478e+00 +4.1178e-01 +3.4527e-01 -1.4852e+00 +8.4808e-01 +4.4712e-01 -7.2862e-01 -2.5811e-01 +4.3307e-01 +4.7719e-01 +1.5118e-01 +1.0243e+00 -1.7181e+00 -2.2458e-02 -7.1940e-01 -1.4811e+00 +1.2807e+00 +8.9577e-02 -1.5371e+00
