% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.279528911e+03 +1.279528911e+03 +8.174389109e+02 +8.174389109e+02 -4.2873e+00 +2.9883e+00 +4.0237e+00 -2.1754e+00 -4.8547e-01 +3.0362e+00 +6.6459e-01 -4.9265e+00 +3.0110e+00 -2.6346e+00 -2.5821e+00 -4.9572e+00 +2.5749e+00 +1.8091e+00 -3.1803e+00 -4.8310e+00 -1.3410e+00 +2.7867e+00 +1.2928e+00 +3.9687e+00
50 +8.672455251e+02 +8.672455251e+02 +4.051555251e+02 +4.051555251e+02 +3.0673e+00 +3.8203e+00 +2.0444e+00 -4.5136e+00 +3.5159e+00 -3.6264e+00 -9.2642e-02 +1.2627e+00 +4.6473e+00 +3.7562e+00 -5.4892e-01 -3.6687e+00 -2.8722e+00 -4.5596e+00 -2.5405e+00 +3.2057e-01 -2.1426e+00 +1.6541e+00 -1.0813e+00 +2.6509e+00
66 +6.253240181e+02 +6.253240181e+02 +1.632340181e+02 +1.632340181e+02 +5.0000e+00 +4.6486e+00 +1.1323e+00 -2.2766e+00 -1.8260e+00 -1.4456e+00 -3.0676e+00 +4.1377e+00 -3.5384e+00 -2.1444e+00 -1.0001e-01 -2.4624e+00 -1.5347e+00 -1.8817e+00 +5.5231e-01 -4.3686e+00 -1.6660e+00 +5.0000e+00 -4.1411e+00 +2.4439e+00
248 +3.536322347e+02 +3.536322347e+02 -1.084577653e+02 -1.084577653e+02 +0.0000e+00 +8.3564e-01 +3.5513e+00 +0.0000e+00 +2.8816e+00 +4.4334e-01 +2.2669e-01 +1.4977e+00 +1.6614e+00 +1.2447e+00 -1.6459e+00 -3.7551e+00 -1.7594e+00 -4.1302e+00 +8.5430e-01 -2.5216e+00 +1.3822e-01 +3.6516e+00 -3.1907e+00 +3.7255e-01
783 +2.351190181e+02 +2.351190181e+02 -2.269709819e+02 -2.269709819e+02 +3.3897e+00 +2.5231e+00 +4.4247e+00 -1.2102e-01 +2.9671e+00 +1.2727e+00 +2.5676e+00 +1.5258e+00 -2.7986e-03 +8.7931e-01 -5.5526e-01 -3.7694e+00 -1.5835e-01 -4.2385e+00 -5.8590e-01 -4.2416e+00 -4.9901e-01 +3.3780e+00 -3.1265e+00 +1.6800e+00
3025 +1.575791916e+02 +1.575791916e+02 -3.045108084e+02 -3.045108084e+02 +3.2225e+00 +2.1503e+00 +4.1210e+00 -3.1019e-02 +3.0843e+00 +7.7762e-01 +3.1530e+00 +1.8570e+00 +4.8692e-02 +5.8372e-01 -1.6220e+00 -3.7636e+00 +1.0941e+00 -3.9959e+00 -1.4023e+00 -4.3038e+00 -4.0499e-01 +3.4144e+00 -2.7617e+00 +1.5406e+00
4744 +9.930067749e+01 +9.930067749e+01 -3.627893225e+02 -3.627893225e+02 +2.9242e+00 +2.3094e+00 +4.1151e+00 -9.5905e-02 +3.0777e+00 +1.2520e+00 +3.2210e+00 +1.8752e+00 +5.1289e-03 +6.7522e-01 -1.7355e+00 -3.7783e+00 +1.1252e+00 -3.8861e+00 -1.4080e+00 -4.2793e+00 -3.0262e-01 +3.3703e+00 -2.8045e+00 +2.1176e+00
5629 +6.150115158e+01 +6.150115158e+01 -4.005888484e+02 -4.005888484e+02 -1.4588e+00 +2.2952e+00 +4.0712e+00 -1.2525e-01 +3.1252e+00 +1.3700e+00 +3.2066e+00 +1.8460e+00 +1.2226e-01 +6.3223e-01 -1.7206e+00 -3.7495e+00 +1.1504e+00 -3.3493e+00 -1.4199e+00 -4.2739e+00 -3.2706e-01 +3.3385e+00 -2.8083e+00 +2.5778e+00
8523 +3.935730420e+01 +3.935730420e+01 -4.227326958e+02 -4.227326958e+02 -2.3242e+00 +2.3151e+00 +4.0774e+00 -1.1349e-01 +3.1537e+00 +1.3933e+00 +3.2461e+00 +1.8778e+00 +8.4534e-02 +6.1024e-01 -1.7044e+00 -3.7805e+00 +1.1408e+00 -3.4095e+00 -9.0674e-01 -4.2945e+00 -3.2676e-01 +3.3716e+00 -2.8131e+00 +1.5051e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.624485398e+03 +1.624485398e+03 +1.702145398e+03 +1.702145398e+03 +1.8452e+00 +2.2727e+00 -4.7659e+00 +4.7667e+00 -2.8010e+00 -1.1421e+00 +4.4839e+00 -3.7556e+00 +3.2539e+00 +1.4843e+00 +4.3760e+00 +6.1222e-01 -4.3366e+00 -1.5898e+00 -9.4631e-01 +4.8893e+00 +4.8917e+00 +2.4922e-01 +8.2018e-04 -2.9949e+00
5 +1.091077186e+03 +1.091077186e+03 +1.168737186e+03 +1.168737186e+03 +1.3853e+00 -1.4530e+00 -1.4075e+00 +4.6628e+00 -3.3453e+00 +2.0823e+00 +3.8412e+00 -2.2947e+00 -3.9675e+00 -4.1750e+00 +2.1764e+00 -1.5481e+00 -2.3968e+00 -4.5399e+00 -3.6645e+00 +4.4977e+00 -2.6094e+00 +1.0513e+00 +4.2468e+00 -1.6111e-01
