% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.185092836e+05 +2.185092836e+05 +2.186584336e+05 +2.186584336e+05 +3.3596e+00 -6.7127e-01 -1.2054e+00 +4.1536e+00 -1.7956e+00 -9.8296e-01 -4.3344e+00 -2.9800e+00 -1.4620e+00 +1.2682e+00 -1.5294e-01 -2.6956e+00 +1.5421e+00 -1.5393e+00 -1.4581e+00 +4.8749e+00 +8.2020e-01 +1.4658e+00 -2.1560e+00 -4.5094e+00
63 +1.374798141e+05 +1.374798141e+05 +1.376289641e+05 +1.376289641e+05 +1.8480e+00 +2.1133e+00 +3.9621e-01 -2.2810e+00 -3.0268e+00 -8.0421e-01 -1.4396e+00 +3.5919e-01 +1.2559e+00 +3.5037e+00 +1.4542e+00 +1.7570e+00 +3.3620e+00 -1.8083e+00 -2.9745e+00 -2.3598e+00 -4.9329e+00 -1.7974e+00 +2.3307e+00 +3.6327e+00
103 +6.188478143e+04 +6.188478143e+04 +6.203393143e+04 +6.203393143e+04 -4.4377e+00 -2.0258e+00 +4.6682e-01 +7.2939e-01 -1.2861e+00 -1.0850e+00 -1.1579e+00 -4.2868e+00 +6.6897e-01 -1.8914e+00 -1.6705e+00 +4.6997e-01 -7.9318e-01 +2.9082e+00 -8.7683e-01 -2.2611e+00 +1.4785e+00 +1.2936e+00 +5.1060e-02 +2.9041e+00
318 +2.932554400e+04 +2.932554400e+04 +2.947469400e+04 +2.947469400e+04 +0.0000e+00 -1.7864e-01 -3.0973e+00 +1.4499e+00 -3.2191e+00 -6.8006e-01 +0.0000e+00 -4.0092e+00 -1.3315e+00 +1.4866e-03 -3.0659e+00 +1.0676e+00 -6.2406e-01 +0.0000e+00 +0.0000e+00 -1.1472e+00 +1.5537e+00 -2.6859e+00 +1.0469e+00 +7.8530e-01
426 +2.436873625e+04 +2.436873625e+04 +2.451788625e+04 +2.451788625e+04 +1.0201e+00 +6.6088e-01 +0.0000e+00 +4.0106e+00 -3.4503e+00 -3.1775e-02 +8.6370e-01 -3.3755e+00 -4.5074e-01 +1.2121e+00 -3.3814e+00 -4.5080e-01 +2.6875e+00 +6.0201e-01 +3.5618e-02 +6.0790e-02 +1.3317e-02 -2.4942e+00 +1.5353e-01 +2.3984e+00
587 +1.575989109e+04 +1.575989109e+04 +1.590904109e+04 +1.590904109e+04 +1.6024e-01 -1.0895e+00 +6.6292e-01 +4.9323e-01 -3.9111e+00 -4.3398e+00 -1.3638e+00 -2.8823e+00 -1.6684e+00 +2.1565e+00 -1.8788e+00 -8.5520e-01 -9.3347e-01 -8.4367e-01 +4.3939e-01 -3.4498e-01 +1.8418e-01 -4.6870e-02 -4.9488e-01 +3.3058e+00
759 +9.325384124e+03 +9.325384124e+03 +9.474534124e+03 +9.474534124e+03 -2.0282e-01 +3.6103e-02 +5.5062e-01 +9.1151e-01 -3.3439e+00 -1.5093e+00 -2.4807e+00 -2.1791e+00 -2.8784e+00 +1.0895e+00 -2.6279e+00 -1.4158e+00 -7.5488e-02 -2.4708e+00 +6.9021e-01 +7.9970e-01 -2.9084e-01 -1.1798e+00 -4.1777e-01 +2.5625e+00
1149 +4.077085824e+03 +4.077085824e+03 +4.226235824e+03 +4.226235824e+03 +2.2579e-02 +4.5683e-01 -6.0750e-02 +1.8866e+00 -3.9005e+00 -2.2074e+00 -2.6218e+00 -1.9316e+00 -2.4171e+00 +1.9333e-01 -3.1199e+00 -1.1855e-01 +5.9796e-03 -1.1220e+00 -7.7088e-01 -2.0235e-01 -5.9190e-01 -2.3225e-01 -5.4427e-01 +4.1990e+00
1546 +3.755215173e+03 +3.755215173e+03 +3.904365173e+03 +3.904365173e+03 +5.1945e-01 +7.0811e-02 -2.6306e-01 +0.0000e+00 -4.0154e+00 -2.0869e+00 -2.7609e+00 -1.8216e+00 -1.4388e+00 +4.3307e-02 -3.2612e+00 -9.0812e-01 +6.8961e-01 -1.3009e+00 -1.5026e+00 -7.9485e-01 -5.6739e-01 +4.5077e-01 -1.1150e+00 +3.7743e+00
1832 +2.148533298e+03 +2.148533298e+03 +2.297683298e+03 +2.297683298e+03 -1.2657e+00 -5.4615e-01 -1.3920e+00 +2.0599e+00 -4.1035e+00 -1.4661e+00 -6.6398e-01 -1.8331e+00 -8.0827e-01 -4.7291e-01 -2.8394e+00 +1.1659e+00 +1.4129e+00 -6.9279e-01 -2.3631e+00 -3.7146e-01 -5.6775e-01 -1.4811e+00 -6.4122e-01 +7.8068e-01
2132 +1.241165612e+03 +1.241165612e+03 +1.390315612e+03 +1.390315612e+03 -8.9883e-01 -9.4419e-01 +3.8378e-01 +1.7537e+00 -4.0046e+00 -1.6847e+00 -1.1300e+00 -1.7595e+00 -7.7905e-01 -3.9258e-01 -3.4668e+00 -8.7994e-01 +1.5698e+00 -9.1495e-01 -1.9289e+00 -4.6562e-01 -4.6505e-01 -1.4057e+00 -6.7530e-01 +1.5990e+00
2630 +8.495519854e+02 +8.495519854e+02 +9.987019854e+02 +9.987019854e+02 -1.4084e+00 -6.7204e-01 -3.8949e-01 +1.2506e+00 -3.7690e+00 -1.5307e+00 -1.1979e+00 -1.8851e+00 -9.3073e-01 -4.1935e-01 -3.3869e+00 -7.0474e-01 +2.0802e+00 -7.8463e-01 -2.0943e+00 -4.9545e-01 -6.6034e-01 -1.1453e+00 -9.9924e-01 +4.5375e-01
3867 +5.525909338e+02 +5.525909338e+02 +7.017409338e+02 +7.017409338e+02 -1.3510e+00 -1.7844e+00 -1.3949e+00 +1.7194e+00 -3.4716e+00 -1.7789e+00 -8.6572e-01 -1.5862e+00 -9.6179e-01 -2.6939e-01 -2.9817e+00 -4.6161e-02 +1.2014e+00 -1.5971e+00 -2.5270e+00 -7.8321e-01 -8.3483e-01 -1.2421e+00 -1.3890e+00 -1.3036e+00
