% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.950974541e+06 +1.950974541e+06 +1.951010441e+06 +1.951010441e+06 -4.1032e+00 -4.2629e+00 +2.3800e+00 +1.3510e-01 +4.4878e+00 +3.3760e+00 +4.7216e-01 -4.7903e+00 +4.9344e+00 +1.4853e+00 -1.8119e+00 +1.3940e+00 -2.0666e+00 -3.7013e+00 +4.5190e+00 +1.7345e+00 -1.6114e+00 -3.7035e-02 +3.6947e-01 +2.3648e+00
2 +9.917183395e+05 +9.917183395e+05 +9.917542395e+05 +9.917542395e+05 -1.4477e+00 +2.1643e+00 -3.2367e+00 +5.8009e-01 -2.5382e+00 +3.8217e+00 -3.4314e+00 -2.0890e+00 +1.5406e-01 +1.5858e+00 -3.8883e-01 +4.7120e+00 -4.0680e+00 -1.4632e+00 +3.7725e+00 -2.5495e-01 +4.7759e-01 +1.5625e+00 -2.5640e+00 -2.9504e+00
19 +5.057829696e+05 +5.057829696e+05 +5.058188696e+05 +5.058188696e+05 +1.4975e+00 +4.7315e+00 +1.6370e+00 -4.6643e+00 -3.2759e+00 +2.9568e+00 +4.7175e+00 +4.0437e-01 +1.7049e+00 +7.5537e-01 -3.4309e+00 -2.0051e+00 -1.1698e+00 +9.6908e-02 +4.7036e+00 -4.1705e+00 -2.1903e-01 +4.3096e+00 -1.4622e+00 +3.8498e-01
75 +2.282908698e+05 +2.282908698e+05 +2.283267698e+05 +2.283267698e+05 +5.0000e+00 +2.7565e+00 +2.1235e+00 +2.0385e+00 -7.9326e-01 -4.3111e+00 +5.3724e-01 -3.5339e-01 -9.3955e-01 +5.9965e-01 +5.8219e-01 -2.1163e+00 -1.6841e+00 +5.0000e+00 +1.1607e+00 -3.8325e+00 +1.1790e+00 +5.0000e+00 -4.0617e+00 +7.6837e-01
266 +1.170019289e+05 +1.170019289e+05 +1.170378289e+05 +1.170378289e+05 +5.0000e+00 +2.4883e-01 +2.8848e+00 +9.4894e-02 -1.9317e+00 -4.8745e+00 +5.6107e-01 -1.6250e+00 -6.2217e-01 -1.9377e+00 -5.9481e-01 -2.8915e+00 -1.2609e+00 +3.3718e+00 -3.4246e-01 -4.6494e+00 -1.6542e+00 +4.8028e+00 -4.2526e+00 -3.5782e+00
337 +6.739273724e+04 +6.739273724e+04 +6.742863724e+04 +6.742863724e+04 +2.9393e+00 +3.7830e+00 +4.7821e+00 +1.9510e-01 -1.1587e+00 -5.0000e+00 +1.2374e+00 -3.0124e+00 +4.5603e-01 +3.9942e-01 -1.0906e+00 -1.1300e+00 -3.0031e+00 +3.5137e+00 -1.3459e+00 -4.9643e+00 -1.9720e+00 +4.9499e+00 -4.6395e+00 -1.6614e+00
371 +4.576383382e+04 +4.576383382e+04 +4.579973382e+04 +4.579973382e+04 +3.6172e+00 +4.7636e+00 +5.0000e+00 +1.4465e+00 -9.9776e-01 -5.0000e+00 +6.9757e-02 -2.4578e+00 -3.4051e-01 -4.0489e+00 -2.7025e+00 -2.9246e+00 -3.2015e+00 +1.7216e+00 -3.4249e+00 -4.9824e+00 -1.1202e-01 +4.7231e+00 -4.8150e+00 -2.2398e+00
426 +3.433831458e+04 +3.433831458e+04 +3.437421458e+04 +3.437421458e+04 +2.7522e+00 +4.1474e+00 +4.8912e+00 +9.5714e-01 -8.7728e-01 -5.0000e+00 +1.7998e+00 -1.6150e+00 +2.7600e-01 -2.4226e+00 -2.2235e+00 -1.9404e+00 -3.3028e+00 +1.8295e+00 -2.2305e+00 -4.9861e+00 -1.1812e+00 +4.9931e+00 -4.6995e+00 -1.3011e+00
576 +2.086831772e+04 +2.086831772e+04 +2.090421772e+04 +2.090421772e+04 +3.0341e+00 +4.2367e+00 +4.9094e+00 +2.1399e+00 -6.6548e-01 -5.0000e+00 -5.6563e-01 -3.0396e+00 -5.8849e-01 -1.8778e+00 -1.8420e+00 -2.1929e+00 -3.4287e+00 +2.0946e+00 -7.4199e-01 -4.9878e+00 -1.3962e+00 +4.6961e+00 -4.6763e+00 -1.2806e+00
744 +1.145565242e+04 +1.145565242e+04 +1.149155242e+04 +1.149155242e+04 +3.4099e+00 +3.6419e+00 +4.9440e+00 +3.3334e+00 -9.1235e-01 -5.0000e+00 -8.9596e-01 -3.5868e+00 -4.9203e-01 -2.0326e+00 -1.7710e+00 -1.8863e+00 -3.7755e+00 +1.8156e+00 -1.5734e+00 -4.9854e+00 -1.1023e+00 +4.6246e+00 -4.6314e+00 -1.7426e+00
808 +8.110097285e+03 +8.110097285e+03 +8.145997285e+03 +8.145997285e+03 +3.3859e+00 +3.7321e+00 +4.9462e+00 +3.2612e+00 -9.6857e-01 -5.0000e+00 -3.1865e-01 -3.5870e+00 -2.9601e-01 -2.6342e+00 -1.7016e+00 -2.0248e+00 -2.8629e+00 +1.8045e+00 -1.1589e+00 -4.9894e+00 -1.6042e+00 +4.5347e+00 -4.7101e+00 -1.9980e+00
977 +5.938825121e+03 +5.938825121e+03 +5.974725121e+03 +5.974725121e+03 +3.2359e+00 +3.6981e+00 +4.9373e+00 +2.9732e+00 -9.1245e-01 -4.9962e+00 -2.2628e+00 -3.2144e+00 +1.9732e-01 -2.2877e+00 -2.3803e+00 -2.0990e+00 -1.7125e+00 +1.6602e+00 -1.1629e+00 -4.9894e+00 -1.4616e+00 +4.6561e+00 -3.9898e+00 -1.8507e+00
1051 +3.487153551e+03 +3.487153551e+03 +3.523053551e+03 +3.523053551e+03 +3.2110e+00 +3.6739e+00 +5.0000e+00 +2.9005e+00 -1.2746e+00 -5.0000e+00 -1.5839e+00 -2.1550e+00 +4.6260e-01 -2.8878e+00 -2.0557e+00 -3.4845e+00 -1.3386e+00 +1.6405e+00 -1.6615e-01 -4.9889e+00 -1.8158e+00 +4.6142e+00 -4.1030e+00 -2.0517e+00
1129 +1.951710187e+03 +1.951710187e+03 +1.987610187e+03 +1.987610187e+03 +3.3247e+00 +3.5979e+00 +4.9430e+00 +2.9779e+00 -1.3557e+00 -4.9998e+00 -8.7197e-01 -2.0091e+00 -1.2914e-01 -2.0158e+00 -1.8939e+00 -2.3323e+00 -2.3451e+00 +1.9088e+00 -3.8235e-01 -4.9894e+00 -1.1612e+00 +4.6768e+00 -4.4366e+00 -1.8670e+00
1200 +9.747715460e+02 +9.747715460e+02 +1.010671546e+03 +1.010671546e+03 +3.2480e+00 +3.4712e+00 +4.9680e+00 +3.2220e+00 -1.4712e+00 -5.0000e+00 -8.5853e-01 -2.2887e+00 -3.4930e-01 -2.8200e+00 -2.2322e+00 -2.6829e+00 -2.0567e+00 +1.8259e+00 -5.0513e-01 -4.9902e+00 -1.6054e+00 +4.7371e+00 -4.2763e+00 -2.0510e+00
1363 +5.181611388e+02 +5.181611388e+02 +5.540611388e+02 +5.540611388e+02 +3.1923e+00 +3.4492e+00 +4.9301e+00 +3.2060e+00 -1.3841e+00 -4.9997e+00 -7.5938e-01 -2.1393e+00 -2.9548e-01 -2.6853e+00 -2.1933e+00 -2.3878e+00 -1.8702e+00 +1.8293e+00 -8.1445e-01 -4.9890e+00 -6.3396e-01 +4.7859e+00 -4.6392e+00 -2.2271e+00
