% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.726929745e+02 +9.726929745e+02 +1.972692975e+03 +1.972692975e+03 +1.2462e+00 -3.1461e+00 +3.2539e+00 +3.2431e+00 +3.6645e-01 +1.1308e+00 -2.5079e+00 -3.1389e+00 +1.7823e+00 -3.9039e+00
14 +5.655528200e+02 +5.655528200e+02 +1.565552820e+03 +1.565552820e+03 -8.6441e-01 -3.0367e+00 +2.8459e+00 +2.5998e+00 -2.5529e+00 +1.0420e+00 -1.5662e-01 -1.5166e+00 -2.6506e-01 -2.1764e+00
15 +3.549244532e+02 +3.549244532e+02 +1.354924453e+03 +1.354924453e+03 +6.8194e-01 +9.3853e-02 +2.8127e+00 +2.5663e+00 +3.6968e+00 -3.8620e-01 -1.7120e+00 -1.1559e+00 -7.5021e-01 -5.4818e+00
52 +2.265560256e+02 +2.265560256e+02 +1.226556026e+03 +1.226556026e+03 -4.8649e-01 +2.0897e+00 -7.1630e-01 +4.1159e+00 +3.6985e+00 -1.3312e+00 -1.0213e+00 +6.1161e-01 -1.6671e+00 -3.5366e+00
106 +1.550610591e+02 +1.550610591e+02 +1.155061059e+03 +1.155061059e+03 -5.0918e+00 +3.1476e+00 +2.0553e+00 +4.7333e+00 +4.1967e+00 -4.1383e+00 +8.2507e-02 +3.9698e-01 -2.5992e+00 -6.6156e-01
218 +8.745511053e+01 +8.745511053e+01 +1.087455111e+03 +1.087455111e+03 -2.0257e+00 +2.0478e+00 +2.3180e+00 +3.0087e+00 +1.9651e+00 -4.2435e+00 -6.2623e-01 +2.3207e-01 -1.6575e+00 +7.2533e-01
493 +6.067121056e+01 +6.067121056e+01 +1.060671211e+03 +1.060671211e+03 -2.4778e+00 +2.6013e+00 +1.4886e+00 +4.5294e+00 +2.6852e+00 -2.8858e+00 -1.5819e+00 +1.9243e-01 -1.9573e+00 -7.8603e-01
741 +3.105516128e+01 +3.105516128e+01 +1.031055161e+03 +1.031055161e+03 -2.0744e+00 +2.5891e+00 +1.7801e+00 +4.4810e+00 +2.7195e+00 -2.3900e+00 -1.6647e+00 -4.4507e-01 -2.3777e+00 -1.1662e+00
845 +2.335321751e+01 +2.335321751e+01 +1.023353218e+03 +1.023353218e+03 -2.0736e+00 +2.5998e+00 +1.8374e+00 +4.5722e+00 +2.6782e+00 -2.3283e+00 -1.6527e+00 -4.7879e-01 -2.4531e+00 -1.2725e+00
1316 +1.563436911e+01 +1.563436911e+01 +1.015634369e+03 +1.015634369e+03 -2.1174e+00 +2.5942e+00 +1.9037e+00 +4.5902e+00 +2.6905e+00 -2.3907e+00 -1.5726e+00 -3.9316e-01 -2.4514e+00 -1.3245e+00
36161 +9.927593334e+00 +9.927593334e+00 +1.009927593e+03 +1.009927593e+03 -3.8968e+00 +3.1850e+00 +4.5460e+00 +4.1033e+00 +2.3364e+00 -4.1471e+00 -1.7317e+00 +3.9376e-01 -2.4483e+00 -1.4712e+00
61337 +6.237407581e+00 +6.237407581e+00 +1.006237408e+03 +1.006237408e+03 -2.9746e+00 +3.0520e+00 +3.1830e+00 +3.5144e+00 +2.6193e+00 -4.3290e+00 -2.1922e+00 -2.4590e-01 -2.2514e+00 -1.5821e+00
74780 +3.497036336e+00 +3.497036336e+00 +1.003497036e+03 +1.003497036e+03 -2.7397e+00 +2.6098e+00 +3.4007e+00 +3.2808e+00 +3.2088e+00 -3.2542e+00 -1.7887e+00 +4.8903e-01 -2.0612e+00 -1.2117e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.401875573e+02 +6.401875573e+02 +7.102175573e+02 +7.102175573e+02 +4.9021e-01 +1.3509e+00 -1.4689e+00 -3.7904e-01 +3.8220e+00 +3.6742e+00 -1.4991e+00 -3.1336e+00 -2.4779e-01 +3.1616e+00
11 +5.076827093e+02 +5.076827093e+02 +5.777127093e+02 +5.777127093e+02 +1.2700e+00 +1.5269e+00 -2.7398e+00 -1.4982e+00 +4.7093e+00 +1.7744e+00 +6.3250e-02 -1.9957e+00 -1.8912e+00 +2.6304e+00
12 +3.490429909e+02 +3.490429909e+02 +4.190729909e+02 +4.190729909e+02 +2.3396e-01 -3.7959e-01 -5.5626e+00 -2.2461e+00 +1.7899e+00 +6.9205e-01 -1.9419e+00 -3.1094e+00 -1.1458e-01 +4.1903e+00
36 +2.472682766e+02 +2.472682766e+02 +3.172982766e+02 +3.172982766e+02 +9.5147e-01 -3.2950e+00 -5.9074e+00 -1.7900e+00 +2.8569e+00 -8.8195e-01 -9.9736e-01 -2.5053e+00 -1.8411e+00 +3.6506e+00
94 +1.561611511e+02 +1.561611511e+02 +2.261911511e+02 +2.261911511e+02 -8.4114e-01 -3.1555e+00 -3.5339e+00 -6.4706e-01 +1.3350e+00 +4.1278e-01 -2.8563e+00 +1.3321e-01 -3.4103e+00 +2.5801e-01
286 +9.059162157e+01 +9.059162157e+01 +1.606216216e+02 +1.606216216e+02 -1.9020e+00 -2.2931e+00 -4.0097e+00 -4.8015e+00 -1.4073e+00 -4.5585e+00 +1.6643e-01 +1.7239e+00 -4.6249e+00 +2.9306e+00
406 +5.520981794e+01 +5.520981794e+01 +1.252398179e+02 +1.252398179e+02 -4.8448e-01 -1.8387e+00 -4.5165e+00 -3.8665e+00 -1.3860e+00 -3.4640e+00 -1.2554e+00 +2.5254e+00 -4.5029e+00 +5.7135e-01
1148 +3.661275369e+01 +3.661275369e+01 +1.066427537e+02 +1.066427537e+02 -9.2929e-01 -1.7885e+00 -4.6523e+00 -3.2083e+00 -8.5614e-01 -3.5275e+00 -3.1425e-01 +1.8315e+00 -4.7864e+00 +6.9268e-01
1192 +2.475637897e+01 +2.475637897e+01 +9.478637897e+01 +9.478637897e+01 -9.2788e-01 -1.8380e+00 -4.5443e+00 -3.1309e+00 -8.8649e-01 -3.5201e+00 -3.1452e-01 +1.6818e+00 -4.8440e+00 +5.6057e-01
