% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.344855271e+06 +1.344855271e+06 +1.344891171e+06 +1.344891171e+06 -3.1884e+00 +2.3060e+00 +3.7786e+00 -3.5487e+00 -3.3500e-01 -1.6907e+00 -1.8219e+00 -3.6874e+00 +1.5324e+00 +8.9504e-01 +4.6146e+00 -3.9550e+00 +1.1479e+00 -2.9556e+00 -3.3941e+00 -4.8993e+00 +4.6111e+00 +6.1576e-01 +3.5762e+00 -2.9907e+00
14 +9.608158745e+05 +9.608158745e+05 +9.608517745e+05 +9.608517745e+05 -3.9821e+00 +2.9422e+00 -1.1977e+00 +2.3302e+00 -1.0272e-01 -2.2842e+00 -6.2352e-01 -2.9951e-01 +3.7037e+00 -8.5357e-01 +3.5567e+00 +2.7840e+00 +1.3531e-01 -2.7652e+00 -1.0113e+00 -2.0020e+00 +4.5258e+00 +2.4973e+00 -2.6772e+00 +2.5025e+00
32 +5.742867986e+05 +5.742867986e+05 +5.743226986e+05 +5.743226986e+05 -2.1663e+00 -2.7654e-01 +4.4994e+00 +3.6085e-01 -2.9492e+00 -1.9836e+00 -1.0288e+00 +2.7431e+00 +3.8318e-01 -4.3767e+00 +3.5179e+00 -1.4645e+00 +3.8106e+00 +3.0543e+00 +4.4798e+00 -1.4340e+00 -1.5636e+00 +4.4405e+00 -4.3199e+00 -5.6089e-01
197 +2.893427103e+05 +2.893427103e+05 +2.893786103e+05 +2.893786103e+05 -3.4814e-01 +3.1501e+00 +3.9284e+00 +2.2139e+00 -1.1352e+00 +1.1975e+00 -2.8969e-01 -4.9133e+00 +8.1034e-01 -1.6194e+00 -4.3468e+00 +2.5677e+00 -3.3943e+00 +2.3756e+00 +7.9501e-01 -4.6942e-01 +3.2355e+00 +3.9675e+00 -1.4492e+00 -3.3377e+00
331 +2.455751816e+05 +2.455751816e+05 +2.456110816e+05 +2.456110816e+05 +2.2754e-01 +2.3999e+00 +1.5271e+00 +5.0000e+00 -3.0450e+00 -1.1794e+00 +5.2644e-01 -1.0948e+00 +1.7181e+00 -2.0868e+00 -3.4909e+00 -7.1440e-01 -1.1216e+00 +7.9127e-01 +1.9809e+00 -3.1426e+00 +1.5955e+00 +5.0000e+00 +2.7146e+00 -1.2783e+00
521 +1.258202207e+05 +1.258202207e+05 +1.258561207e+05 +1.258561207e+05 -3.4183e+00 +4.0271e+00 +2.7438e+00 +5.0000e+00 -1.7924e+00 -1.0002e+00 -5.0000e+00 -4.8859e+00 +1.2271e+00 -2.2378e+00 -5.0000e+00 +5.1267e-01 -3.2090e+00 -3.4297e+00 +1.2098e+00 -3.5918e+00 +1.3662e-01 +4.8000e+00 -2.6436e-01 -2.9663e+00
640 +7.461449641e+04 +7.461449641e+04 +7.465039641e+04 +7.465039641e+04 -5.7022e-01 +5.0000e+00 +3.9477e+00 +5.0000e+00 -2.1648e+00 -5.0000e+00 -3.7994e+00 -3.8160e+00 +1.9135e+00 -3.2159e+00 -5.0000e+00 -1.2022e+00 -5.0000e+00 -2.1528e+00 +7.0464e-01 -5.0000e+00 -1.4111e+00 +4.9724e+00 +2.8351e+00 -4.4434e+00
856 +5.070846751e+04 +5.070846751e+04 +5.074436751e+04 +5.074436751e+04 -2.6981e+00 +4.4630e+00 +5.0000e+00 +4.8449e+00 -3.2296e+00 -5.0000e+00 -5.0000e+00 -4.5619e+00 +1.4569e+00 -2.8194e+00 -5.0000e+00 -1.5302e+00 -3.6544e+00 -3.0424e+00 +5.0000e+00 -5.0000e+00 +1.4106e+00 +4.9824e+00 +5.3955e-01 -4.3509e-01
960 +3.505789628e+04 +3.505789628e+04 +3.509379628e+04 +3.509379628e+04 -1.5302e+00 +4.9138e+00 +5.0000e+00 +5.0000e+00 -1.5091e+00 -5.0000e+00 -4.2902e+00 -3.4664e+00 -1.9076e-02 -4.9629e+00 -5.0000e+00 -6.4132e-01 -3.8712e+00 -3.7947e+00 +3.3246e+00 -5.0000e+00 -9.7633e-01 +4.9602e+00 +6.3845e-01 -4.7574e+00
1021 +1.846755909e+04 +1.846755909e+04 +1.850345909e+04 +1.850345909e+04 -1.2462e+00 +4.9760e+00 +5.0000e+00 +4.9913e+00 -2.8449e+00 -5.0000e+00 -3.2435e+00 -3.1766e+00 +1.7792e+00 -4.9529e+00 -5.0000e+00 +1.1266e+00 -5.0000e+00 +3.4961e-01 +1.4379e+00 -4.7209e+00 -4.8884e-01 +4.9750e+00 +9.8948e-01 -3.9595e+00
