% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.631634145e+01 +8.631634145e+01 -9.136836585e+02 -9.136836585e+02 -1.5183e+00 +2.9958e-01 +2.0947e+00 +5.0114e-02 -2.5923e+00 -2.5378e+00 +7.1421e-01 +9.9819e-01 +2.3359e+00 +2.3949e+00 -3.1379e+00 +1.1291e+00 +3.9311e+00 +2.5267e+00 +6.7863e-01 +3.1924e+00 -3.4026e+00 +8.7317e-01 -3.6003e+00 +2.0413e+00
155 +6.163882676e+01 +6.163882676e+01 -9.383611732e+02 -9.383611732e+02 -3.1508e+00 -4.6321e-01 +5.8095e-01 -4.4182e+00 -5.6624e-01 -4.0838e+00 -4.6617e-01 -5.7525e+00 +3.1525e-01 +2.8885e+00 +3.3621e+00 -1.6893e+00 +5.9430e-01 +1.6251e+00 +1.3874e+00 -1.9858e+00 +4.1520e+00 -3.3819e+00 -2.2319e+00 -7.9322e-01
289 +3.601359406e+01 +3.601359406e+01 -9.639864059e+02 -9.639864059e+02 -6.8974e+00 -3.1082e+00 +1.4172e+00 -3.6569e+00 +2.0286e+00 -2.5243e+00 -2.6359e+00 -4.0438e+00 +1.1989e+00 +9.5717e-01 +3.2586e+00 -8.7632e-01 +6.6339e-01 -9.2075e-01 -1.4492e+00 -4.5683e+00 +3.1071e+00 -1.2339e+00 +1.2997e+00 -2.6946e+00
296 +1.874006992e+01 +1.874006992e+01 -9.812599301e+02 -9.812599301e+02 -5.0166e+00 -3.4836e+00 +2.5467e+00 -3.2755e+00 +1.4028e+00 -3.4033e+00 +1.8160e-01 -4.7549e+00 +8.1562e-01 -2.3981e-01 +3.1663e+00 -1.2674e+00 +1.8832e+00 -1.3836e+00 -1.8142e+00 -4.0228e+00 +2.7168e+00 -7.2083e-01 +1.1147e+00 -2.2878e+00
319 +8.931364193e+00 +8.931364193e+00 -9.910686358e+02 -9.910686358e+02 -3.7105e+00 -2.8607e+00 +1.8236e+00 -3.5739e+00 +1.0286e+00 -3.9275e+00 -4.4794e-01 -5.2723e+00 +2.4823e+00 +1.6191e+00 +3.2018e+00 -8.1252e-01 +1.2224e+00 -1.3267e+00 -2.9276e+00 -2.5673e+00 +1.4487e+00 -1.6661e+00 +5.2407e-01 -3.0080e+00
448 +6.306498394e+00 +6.306498394e+00 -9.936935016e+02 -9.936935016e+02 -4.2106e+00 -3.0215e+00 +2.3853e+00 -5.2679e+00 +6.7513e-01 -3.2245e+00 -1.3932e+00 -4.8608e+00 +1.7820e+00 +2.0090e+00 +3.5275e+00 -1.5163e+00 +1.5459e+00 -8.7893e-01 -9.3924e-01 -3.1671e+00 +2.3814e+00 -7.2270e-01 -2.6901e-01 -1.5072e+00
513 +3.374328902e+00 +3.374328902e+00 -9.966256711e+02 -9.966256711e+02 -3.4173e+00 -2.3653e+00 +9.0945e-01 -5.1426e+00 +1.2752e+00 -3.7574e+00 -8.9769e-01 -4.4210e+00 +1.8483e+00 +2.2403e+00 +3.6371e+00 -1.1568e+00 +1.0218e+00 -9.1787e-01 -1.8117e+00 -4.1099e+00 +2.2224e+00 -2.3369e-01 +2.0074e-02 -2.4353e+00
633 +2.486799958e+00 +2.486799958e+00 -9.975132000e+02 -9.975132000e+02 -3.6028e+00 -2.7431e+00 +1.4547e+00 -4.6723e+00 +1.1046e+00 -3.1072e+00 -1.0132e+00 -4.7181e+00 +2.5143e+00 +2.0774e+00 +3.7892e+00 -1.5169e+00 +5.2276e-01 -5.4014e-01 -1.8365e+00 -3.6303e+00 +2.0238e+00 -7.5584e-01 +8.8038e-01 -2.4175e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.647238340e+01 +8.647238340e+01 +1.086472383e+03 +1.086472383e+03 -1.4999e+00 +2.4842e+00 -3.3038e+00 +1.2249e+00 +2.9510e+00 +1.1770e+00 +4.9640e-01 -6.8592e-01 -3.8046e+00 -2.0673e+00 -1.7197e+00 +1.9399e+00 -3.8954e+00 +1.3103e+00 +3.1763e+00 -1.8408e+00 -2.4022e+00 +2.9471e+00 -1.2777e+00 +3.1379e+00
