% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.975752004e+02 +8.975752004e+02 +1.000185200e+03 +1.000185200e+03 -8.2122e-01 +1.8456e+00 +9.0222e-01 -4.5352e-01 -3.5596e+00 -4.3192e+00 -1.9606e+00 +1.0139e+00 +4.0833e+00 +3.3050e+00 +3.9444e+00 -3.6483e+00 +3.1708e+00 +1.6089e+00 +4.4333e+00 +1.9928e+00 +3.1637e+00 -3.3136e+00 +3.1653e+00 -1.8904e+00
15 +5.851469919e+02 +5.851469919e+02 +6.877569919e+02 +6.877569919e+02 -7.9161e-02 +1.0371e-01 -8.4304e-01 -3.2042e+00 -5.1393e-01 -1.7019e+00 -3.1039e+00 +5.4118e-01 -9.7253e-01 +2.5783e+00 -1.6674e+00 -1.4227e+00 -4.8224e+00 +3.6883e+00 -4.3002e+00 +2.8980e+00 -1.3539e+00 +4.0157e+00 +4.6275e-01 +3.5468e+00
386 +3.585742772e+02 +3.585742772e+02 +4.611842772e+02 +4.611842772e+02 +1.4178e+00 +7.5573e-01 -3.3770e+00 +1.9599e-01 +4.8586e+00 +2.5452e-01 -1.5344e+00 -2.1957e+00 -3.0394e+00 +1.0071e+00 -1.1480e+00 -1.0252e-01 -1.0605e+00 +6.2616e-01 -2.4196e-01 -4.2840e-01 -2.1832e+00 -1.3857e+00 +6.3365e-01 +1.9110e-01
1162 +2.356963980e+02 +2.356963980e+02 +3.383063980e+02 +3.383063980e+02 +1.0400e+00 +1.6166e+00 +9.6920e-01 +3.7637e+00 -1.0709e+00 -1.4598e+00 -1.9096e+00 -1.0400e+00 -6.0632e-01 -1.1776e+00 -6.1042e-01 +8.7312e-01 +1.7041e-01 +6.6531e-01 -9.3075e-01 -3.5849e+00 +2.1605e-01 -1.1922e+00 +2.0704e+00 +5.0837e-01
20078 +1.436091424e+02 +1.436091424e+02 +2.462191424e+02 +2.462191424e+02 +2.5452e+00 +9.8831e-01 -3.1871e-01 +7.7329e-01 -1.8340e+00 -6.5131e-01 -2.1920e+00 -1.6165e+00 -5.8746e-01 -3.4337e-02 -1.3935e+00 -4.5630e-02 -2.0725e+00 +2.7382e+00 -1.1351e+00 -1.4217e+00 -8.3701e-01 -7.7664e-01 +3.7197e-01 +1.9455e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.081126359e+03 +1.081126359e+03 +1.174426359e+03 +1.174426359e+03 +2.3416e-01 +3.3195e+00 -3.7916e+00 +3.3138e+00 -4.0907e+00 -2.0486e+00 +4.1037e+00 +7.2089e-02 -2.8640e+00 +2.0728e+00 +5.4345e-01 +4.3802e+00 -2.6854e+00 -8.5551e-01 -3.9963e+00 -3.5985e+00 +2.6730e+00 -4.8966e+00 +4.6606e+00 +3.9485e+00
2 +6.815975693e+02 +6.815975693e+02 +7.748975693e+02 +7.748975693e+02 +1.4320e+00 -1.3541e+00 -1.2282e+00 -2.2968e+00 +2.9724e+00 -3.2154e+00 +1.9517e+00 +2.4346e-01 +3.6918e+00 -2.8103e+00 -1.9329e+00 -2.1780e+00 +2.3363e+00 +2.2074e+00 +2.7725e+00 -4.4116e+00 -3.9400e-01 -2.9446e+00 -6.3851e-01 +1.4007e+00
10 +4.974247189e+02 +4.974247189e+02 +5.907247189e+02 +5.907247189e+02 -6.1863e-01 -1.0008e+00 -2.4761e+00 -1.2325e+00 -2.9661e-01 +2.2628e+00 +3.2056e+00 -1.8509e+00 -4.2833e+00 -3.4489e-01 -4.0838e-02 +4.7025e+00 +2.2466e-01 -2.3238e-01 -2.6532e+00 -3.0856e+00 -3.6394e+00 +2.2764e+00 +1.4770e+00 +1.0672e+00
435 +3.772905116e+02 +3.772905116e+02 +4.705905116e+02 +4.705905116e+02 +1.0569e+00 -7.8335e-01 -8.3369e-01 -5.8370e-01 -2.5656e+00 -3.0754e+00 -2.3668e+00 +1.8418e+00 -7.3951e-01 -7.7422e-01 +2.8361e+00 +3.6661e+00 +6.3413e-01 +2.1386e+00 -2.3412e+00 -4.3846e-01 -2.7865e-01 +1.8519e+00 -3.3108e+00 -3.6036e+00
1296 +2.247331114e+02 +2.247331114e+02 +3.180331114e+02 +3.180331114e+02 +0.0000e+00 -1.4227e+00 -5.9788e-01 -1.0883e+00 -9.2241e-01 -2.5484e-01 -4.4940e-01 +1.3080e+00 -1.0182e+00 -4.0971e+00 +1.8962e+00 +1.9845e+00 +1.2181e+00 +1.9156e+00 -5.5549e-01 -6.0287e-02 -1.9260e-01 +3.3677e+00 -3.4186e+00 -2.5137e-01
22467 +1.347946716e+02 +1.347946716e+02 +2.280946716e+02 +2.280946716e+02 +2.5462e+00 -1.2586e+00 -1.8681e+00 -1.8148e-01 +3.5585e-01 +2.4048e+00 -1.6809e+00 +1.1789e+00 -1.0819e+00 -4.9913e-01 +1.1913e+00 +1.5911e+00 +1.6195e+00 +1.8522e+00 -1.5784e+00 -8.1477e-01 -7.2592e-01 +8.8460e-01 -7.7806e-01 -2.0433e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.500983405e+02 +9.500983405e+02 +9.637383405e+02 +9.637383405e+02 -1.9466e+00 -3.9404e+00 +2.4219e+00 +4.1534e+00 +3.7532e+00 +4.4271e+00 +4.3750e+00 +2.9980e+00 +2.1082e+00 +1.8779e+00 -6.1341e-01 -2.4862e+00 +3.1776e+00 -3.2976e+00 -3.3631e+00 +1.3373e+00 -2.6487e+00 +1.6889e+00 -4.6778e+00 -2.0100e+00
6 +5.102820453e+02 +5.102820453e+02 +5.239220453e+02 +5.239220453e+02 +7.2163e-01 -1.8936e+00 +4.7035e+00 +6.6311e-01 +3.0161e+00 +2.4385e+00 -2.4223e-02 -1.3312e+00 -1.3391e+00 -1.6188e+00 +1.4595e+00 +9.0887e-01 +2.7663e+00 -2.5416e+00 +3.8705e+00 -3.9498e+00 -3.6040e-01 -5.3247e-01 +1.2657e+00 -3.1668e+00
414 +3.793434780e+02 +3.793434780e+02 +3.929834780e+02 +3.929834780e+02 +1.0401e+00 -1.8705e+00 -3.0721e-01 +3.4877e+00 -6.3381e-01 -4.1598e-01 -3.3998e+00 -2.8313e+00 -1.9362e+00 +2.1039e-01 +1.3347e-01 +8.7013e-01 +5.0000e+00 -4.1836e-01 +1.4048e-01 -1.7694e+00 -5.4020e-01 +0.0000e+00 +5.6748e-01 +1.2334e+00
1395 +2.444556374e+02 +2.444556374e+02 +2.580956374e+02 +2.580956374e+02 -2.7040e+00 +1.6604e+00 +3.9517e+00 +1.7809e+00 +5.4969e-01 -1.1859e+00 -2.6405e+00 -4.7162e-01 -1.4073e+00 -1.7174e-01 -2.1532e+00 +2.2377e+00 +3.3276e-01 -2.5442e+00 +2.2321e-01 -1.9344e-01 -1.6873e+00 +8.2791e-01 +1.9973e+00 +1.0307e+00
21861 +1.566790188e+02 +1.566790188e+02 +1.703190188e+02 +1.703190188e+02 -1.8380e+00 +1.4066e+00 +2.4203e+00 +1.3937e+00 +1.3288e+00 -2.2123e+00 -2.0751e+00 -1.1086e+00 -1.4813e+00 -8.7670e-01 -2.6581e+00 +1.5854e+00 +7.1582e-01 -8.1957e-01 +1.9313e+00 -1.2164e+00 -1.6493e+00 +7.3706e-02 +1.4243e+00 +8.8108e-01
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.716294636e+02 +7.716294636e+02 +9.664294636e+02 +9.664294636e+02 -3.6948e+00 -3.5440e+00 -9.6844e-01 +9.9472e-01 +2.6156e+00 +2.2153e+00 -3.3430e+00 -2.1089e+00 +1.7606e+00 -3.9446e+00 -1.2682e-01 -2.5885e+00 +1.1337e+00 -3.2320e+00 +4.2850e+00 -6.9018e-02 -8.8657e-01 +2.0498e+00 +4.5059e+00 +3.0661e+00
14 +5.424735374e+02 +5.424735374e+02 +7.372735374e+02 +7.372735374e+02 -2.9063e-01 -6.4630e-01 +4.9225e+00 +1.4377e+00 +1.9025e+00 -1.3608e+00 +1.6710e+00 -1.1383e+00 -4.3207e+00 -2.7485e+00 -3.7676e+00 +4.7180e+00 -4.0749e+00 -5.9881e-01 -8.0889e-01 +2.0549e+00 -9.6698e-01 -3.5428e+00 +4.9997e+00 +2.4691e+00
461 +3.496531349e+02 +3.496531349e+02 +5.444531349e+02 +5.444531349e+02 +1.6643e+00 +1.4946e+00 +3.8283e+00 -1.6644e+00 +3.3532e+00 +7.7665e-01 +3.1369e+00 +3.0368e+00 -2.1128e+00 -1.8779e+00 +0.0000e+00 +1.3494e+00 -1.5957e+00 -1.3499e+00 -1.2503e+00 +1.7191e+00 -4.7401e-01 -1.8158e+00 +1.7955e-01 +4.8146e-01
2999 +2.509330124e+02 +2.509330124e+02 +4.457330124e+02 +4.457330124e+02 +3.6462e-01 -2.2686e-01 +2.2844e+00 -2.6007e+00 +1.8111e+00 -2.0087e+00 -5.9733e-01 +2.3392e+00 -1.8283e+00 -2.4815e+00 -4.0959e-02 +6.6335e-01 +8.1228e-01 +2.5483e-01 -1.1055e+00 -4.4892e-02 -5.3251e-01 -6.5521e-01 -3.7481e-01 +2.0504e+00
25717 +1.529089908e+02 +1.529089908e+02 +3.477089908e+02 +3.477089908e+02 -1.0233e+00 +2.8025e-01 +8.2940e-01 -1.9033e-01 +1.6054e+00 -1.8933e+00 +8.4957e-01 +8.1143e-01 -5.2737e-01 -7.6803e-01 -1.8013e+00 +3.8455e-01 +1.0812e+00 -6.2273e-01 -7.5570e-01 +1.2147e+00 -1.8361e+00 -1.0970e+00 +3.8633e-01 +1.2888e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.211806005e+02 +9.211806005e+02 +7.875906005e+02 +7.875906005e+02 +4.5293e+00 +4.9799e+00 +3.2128e+00 +1.3077e+00 +1.5608e+00 +1.4162e+00 +4.9793e+00 -4.8514e+00 +2.6551e-01 +6.6706e-01 +3.1442e-01 -4.0477e+00 +2.3553e+00 +4.8341e+00 -1.3446e+00 +2.3982e+00 +3.0982e+00 -2.0166e+00 +7.4380e-01 +2.8556e+00
16 +5.670046336e+02 +5.670046336e+02 +4.334146336e+02 +4.334146336e+02 +6.7565e-01 -3.2523e+00 +2.1860e+00 -1.0316e+00 -1.7640e+00 -1.3563e+00 +2.5624e+00 -2.5299e+00 +5.5563e-01 +4.6205e+00 -1.0254e+00 -2.6114e+00 -2.6681e+00 +1.1771e-01 +2.6314e+00 -9.8159e-01 +2.2662e+00 -6.4293e-01 +2.8132e+00 +2.7315e+00
574 +3.620024921e+02 +3.620024921e+02 +2.284124921e+02 +2.284124921e+02 +1.3804e+00 -2.2193e+00 +1.4896e+00 -1.5773e+00 -3.0366e-01 -8.1288e-01 -2.0771e+00 +6.4107e-01 +9.2889e-02 -3.4874e+00 +2.6023e+00 +0.0000e+00 +9.7819e-01 +1.2766e+00 -2.7936e+00 -1.8634e+00 +6.4408e-01 +1.1537e+00 -1.8969e+00 -7.3288e-01
2587 +2.443497197e+02 +2.443497197e+02 +1.107597197e+02 +1.107597197e+02 -3.4918e-01 -4.3053e-01 +1.9575e+00 +1.4611e+00 +1.6616e+00 +9.4047e-01 -1.9903e+00 +2.6985e+00 +3.5432e-01 -2.7477e+00 +2.0285e+00 -6.3975e-01 +4.8981e-01 +1.5196e+00 -2.4096e+00 +1.2728e+00 +4.7754e-01 -4.6578e-01 -2.8083e+00 -1.5602e+00
12871 +1.492073357e+02 +1.492073357e+02 +1.561733574e+01 +1.561733574e+01 -4.1694e-01 -1.5760e+00 +2.8626e+00 +1.6132e+00 +1.6742e+00 +1.2815e+00 -4.2539e-01 +6.8534e-01 -1.3170e+00 -2.2166e+00 +1.6864e+00 -6.6667e-01 +9.0916e-01 +1.7763e+00 -2.2649e+00 +2.2426e+00 -1.0842e+00 -1.7709e+00 -1.8864e+00 -1.4770e+00
128311 +9.857969257e+01 +9.857969257e+01 -3.501030743e+01 -3.501030743e+01 -8.2572e-01 -1.4461e+00 +2.8201e+00 +1.3515e+00 +1.7407e+00 +3.4677e-01 -3.8051e-01 +5.9302e-01 -1.4945e+00 -1.9750e+00 +1.5442e+00 -6.4213e-01 +8.0310e-01 +1.9529e+00 -1.8547e+00 +2.3721e+00 -1.1844e+00 -1.7780e+00 -1.8259e+00 -1.4822e+00
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.376936673e+02 +6.376936673e+02 +7.920636673e+02 +7.920636673e+02 -3.2895e+00 +7.1543e-01 -2.5993e+00 +1.0017e+00 +3.8875e+00 -4.8109e+00 -1.7685e+00 -2.6579e+00 -3.1207e-01 -3.0639e+00 +2.1135e+00 -4.7956e+00 -4.1114e+00 +6.0906e-01 -1.5746e+00 -9.1973e-01 +5.8815e-01 +4.2719e+00 -1.1763e+00 -1.1155e+00
3 +6.261070071e+02 +6.261070071e+02 +7.804770071e+02 +7.804770071e+02 +3.6289e+00 -1.0397e+00 +1.3387e+00 +4.1864e+00 +3.9066e+00 +3.0661e+00 +9.8867e-01 -5.8864e-02 -4.1373e-01 +2.9802e+00 +3.8620e+00 +1.3745e+00 +3.4527e-01 -5.9940e-01 -4.1308e+00 -3.3750e+00 -2.0512e+00 +3.1609e+00 +4.6554e+00 +9.7566e-01
835 +3.897131757e+02 +3.897131757e+02 +5.440831757e+02 +5.440831757e+02 +1.7792e+00 +1.3678e+00 -2.8206e+00 -4.2321e+00 +2.3230e+00 -1.0606e+00 -2.3432e+00 -9.2754e-01 -3.6632e+00 +3.2357e+00 -3.4037e+00 +8.8297e-01 +0.0000e+00 -1.5849e+00 +1.5522e+00 +1.3285e+00 +6.7456e-01 -2.3361e-01 -1.5301e+00 +5.4419e-01
1965 +2.422500225e+02 +2.422500225e+02 +3.966200225e+02 +3.966200225e+02 -7.3405e-01 +3.3000e+00 -2.8205e+00 -7.7742e-02 -6.3132e-02 +4.8296e-01 +4.6988e-01 -6.4291e-01 -2.4845e+00 +1.9974e-01 -1.6119e+00 +2.3777e+00 -7.2220e-01 +1.5513e+00 +1.6544e+00 +1.6134e+00 +2.7455e+00 -7.8911e-01 -1.4235e+00 -5.8774e-01
20647 +1.560964174e+02 +1.560964174e+02 +3.104664174e+02 +3.104664174e+02 +1.6710e+00 +2.4750e+00 -1.7645e+00 -3.3530e+00 +7.6465e-01 +1.2429e+00 +1.4033e-01 -1.7475e+00 -1.7409e-01 +5.1950e-01 -1.1971e+00 +1.9840e+00 +7.1188e-01 +9.1478e-01 +1.0987e+00 +8.8987e-01 +5.9403e-01 -2.0708e+00 -2.0230e+00 +3.9458e-01
159243 +9.372354204e+01 +9.372354204e+01 +2.480935420e+02 +2.480935420e+02 +1.4893e+00 +2.1722e+00 -5.2587e-01 -1.5691e+00 +1.0724e+00 +7.3848e-01 +1.0569e+00 -1.4432e+00 -2.0478e+00 +1.7625e+00 -1.2302e+00 +1.3704e+00 +1.1303e+00 +1.9134e+00 +2.6896e-01 +1.1147e+00 +1.0830e+00 -1.7519e+00 -1.1677e+00 +1.3260e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.984539748e+02 +7.984539748e+02 +5.101239748e+02 +5.101239748e+02 +2.9338e+00 +3.9355e+00 +2.0732e+00 +2.5953e+00 +4.0030e+00 +4.6037e+00 +3.7182e+00 +3.9923e+00 +1.4679e+00 +1.8153e+00 +1.8204e+00 +2.7413e+00 -1.4638e+00 -3.6688e-01 -3.0523e+00 +2.8620e+00 -3.0982e-01 +8.9350e-01 -2.7943e+00 -2.7767e+00
3 +6.237093708e+02 +6.237093708e+02 +3.353793708e+02 +3.353793708e+02 -1.6839e+00 -4.2964e+00 +4.4514e+00 +9.1333e-01 +2.6237e+00 -2.0111e+00 +3.0685e+00 -2.3327e+00 -2.0351e+00 +2.5029e+00 -3.6182e+00 -1.9263e+00 -2.5178e+00 -4.6691e+00 -3.0547e+00 +5.8878e-01 +4.2044e+00 -8.9726e-01 -2.0742e+00 +4.3351e+00
457 +3.976760947e+02 +3.976760947e+02 +1.093460947e+02 +1.093460947e+02 -3.9386e-01 +1.4679e+00 +3.8343e+00 -4.8956e-01 -1.2081e+00 -8.2047e-01 +2.3336e-01 -6.4078e-02 +2.7296e+00 +1.4110e+00 +0.0000e+00 +1.0580e+00 +2.1137e+00 -1.0043e+00 -1.8534e+00 -4.8560e-01 +3.0762e+00 +3.4729e+00 -1.9743e+00 -2.6051e+00
1426 +2.235576756e+02 +2.235576756e+02 -6.477232437e+01 -6.477232437e+01 -9.9262e-01 +9.9582e-01 +1.0458e+00 +3.1568e-01 +1.4658e+00 -1.1094e+00 -2.1891e+00 -1.5302e+00 -8.8552e-01 -3.4857e-01 -2.2391e+00 +3.0995e-01 +1.6791e+00 -3.1201e-01 -1.3585e+00 -9.2695e-01 +1.4056e+00 +2.8276e+00 -2.7839e+00 -1.2811e+00
28720 +1.487699004e+02 +1.487699004e+02 -1.395600996e+02 -1.395600996e+02 -1.3213e+00 -5.6318e-01 +1.9783e+00 +6.7957e-01 +1.2690e+00 -1.1714e+00 -1.3583e+00 -1.0588e+00 -1.1475e+00 +1.6442e+00 -4.5568e-01 +5.1878e-01 +2.0410e+00 -2.2173e+00 -1.8395e+00 -2.7000e+00 +2.0209e+00 +1.5258e+00 -1.8065e+00 +1.6004e+00
187060 +9.985378091e+01 +9.985378091e+01 -1.884762191e+02 -1.884762191e+02 -1.2433e+00 -6.7080e-01 +1.7747e+00 +6.3542e-01 +1.4412e+00 -1.9008e+00 -1.5288e+00 -9.4231e-01 -9.4237e-01 +1.6039e+00 -3.6446e-01 +5.5875e-01 +2.0472e+00 -2.5847e+00 -1.8207e+00 -2.2524e+00 +2.0545e+00 +1.2134e+00 -1.7626e+00 +1.1834e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
