% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.428253615e+01 +3.428253615e+01 -6.826746385e+01 -6.826746385e+01 +5.6433e-01 -9.0217e-01 -4.5182e+00 +2.2289e+00 -3.0820e+00 +2.4235e+00 -1.2089e+00 +1.7419e-01 -7.2000e-01 -7.6781e-01 +3.9609e+00 -3.2641e+00 -2.2110e+00 -2.2059e+00 +1.4406e+00 -3.5808e+00 +3.1091e+00 -2.5705e+00 -4.6785e+00 +2.1391e+00
3 +2.263789781e+01 +2.263789781e+01 -7.991210219e+01 -7.991210219e+01 -4.3851e+00 +6.3109e-01 -8.5126e-01 +3.2689e+00 +1.9690e-01 +4.6695e-02 +1.7888e+00 +1.5814e+00 -3.1439e+00 +1.9862e+00 -2.8773e-01 -3.7273e+00 -1.0059e-02 +1.1372e+00 -1.9385e-01 +1.0013e+00 -2.2962e+00 -3.8960e+00 +7.1394e-01 -6.1185e-01
178 +1.439332928e+01 +1.439332928e+01 -8.815667072e+01 -8.815667072e+01 +1.6505e-01 +3.7249e+00 -8.8846e-01 -2.9239e-01 -4.5156e+00 -4.1151e-01 -1.5795e+00 -5.6474e-01 -8.1691e-01 -3.5934e+00 +0.0000e+00 +1.5230e+00 -9.8632e-01 -2.6121e+00 +5.8461e-01 -4.5360e-01 -1.0755e+00 -3.1490e+00 +0.0000e+00 -8.9612e-01
615 +9.368376028e+00 +9.368376028e+00 -9.318162397e+01 -9.318162397e+01 -3.3982e-01 -2.6843e-01 +6.8105e-01 +0.0000e+00 +8.9910e-02 +0.0000e+00 -8.9092e-01 +1.1563e+00 +3.4356e-01 -1.0400e+00 -1.0796e-01 +0.0000e+00 +1.9874e+00 +0.0000e+00 +4.6975e-01 +3.4906e+00 -1.1222e+00 -2.1308e+00 -1.2853e+00 +7.5643e-01
36868 +5.587373332e+00 +5.587373332e+00 -9.696262667e+01 -9.696262667e+01 -1.2193e+00 +8.8776e-01 -1.0280e+00 +7.2442e-03 +8.7635e-02 +2.7016e-01 +1.7736e+00 -1.7485e+00 +9.5487e-01 +1.0539e+00 +1.0546e+00 +2.4426e+00 -1.5844e+00 -2.7644e+00 +7.6996e-01 -7.3136e-01 +3.0016e-01 -1.2882e+00 +2.5568e-01 -1.1603e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.742299504e+01 +6.742299504e+01 +1.391129950e+02 +1.391129950e+02 -3.1790e+00 -1.5817e+00 +8.4112e-01 -3.7117e+00 +4.6775e+00 +1.6180e+00 +8.2898e-01 +4.3471e+00 -2.1797e-01 +3.7853e+00 +4.9182e+00 -2.4812e+00 +3.6156e+00 -3.2070e+00 -2.0309e-02 -2.3658e+00 -4.5112e+00 +3.4037e+00 +4.6299e+00 -1.1312e+00
2 +3.863558924e+01 +3.863558924e+01 +1.103255892e+02 +1.103255892e+02 +4.3996e-01 +1.2193e+00 -4.2423e+00 -1.6574e+00 -2.4158e+00 -8.5653e-02 +4.5138e+00 +2.6924e+00 -2.0419e-01 -2.3996e+00 -7.1143e-01 +4.4533e+00 +2.7828e+00 +4.9062e+00 -8.7383e-01 -8.0389e-01 -4.7998e-01 -3.1254e+00 -4.3737e+00 +1.8683e+00
60 +2.411325694e+01 +2.411325694e+01 +9.580325694e+01 +9.580325694e+01 +4.1200e+00 -1.1752e+00 +3.5779e-01 -4.9762e+00 -1.6268e+00 +3.7305e+00 -7.5632e-01 -2.7114e+00 -9.6017e-01 -8.1773e-01 +5.6280e-01 +2.2213e+00 +8.7728e-01 +1.4297e+00 -1.8099e+00 -9.1171e-01 -2.7272e+00 +6.2549e-01 -2.2010e+00 +8.2720e-01
179 +1.226138629e+01 +1.226138629e+01 +8.395138629e+01 +8.395138629e+01 +1.6552e+00 +1.2160e+00 +2.3985e+00 -9.3669e-02 -1.6010e+00 -1.6147e+00 +1.9393e+00 -8.1368e-01 -1.3948e+00 +0.0000e+00 -2.4505e+00 -2.2776e+00 +0.0000e+00 +6.1800e-01 -1.4351e+00 -2.0332e+00 +2.7210e+00 +1.2363e+00 +0.0000e+00 -9.2410e-01
506 +9.328650119e+00 +9.328650119e+00 +8.101865012e+01 +8.101865012e+01 +2.3279e+00 +5.1625e-01 +1.5796e+00 +1.3834e+00 -1.8887e+00 +6.1428e-01 +0.0000e+00 +4.0856e-02 -2.1163e+00 -1.3480e+00 +4.1984e-01 -1.8000e+00 -9.4190e-01 -2.2992e+00 -1.4576e+00 -2.1226e+00 -1.3217e+00 -3.2830e-01 +3.2809e-02 +2.3967e-01
54343 +6.241098810e+00 +6.241098810e+00 +7.793109881e+01 +7.793109881e+01 +6.3442e-01 +1.8927e+00 -1.9060e-01 -6.0473e-01 -1.1423e-01 +7.1035e-01 +4.0490e+00 -8.1400e-01 +1.3771e+00 -3.7618e-01 +1.0971e+00 -7.1862e-01 +3.4635e-01 -5.1865e-01 +3.9937e-01 +4.7116e-01 +1.1832e+00 -6.6173e-01 -1.0399e-01 -2.2268e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.712521421e+01 +5.712521421e+01 +2.711352142e+02 +2.711352142e+02 -4.4875e+00 +2.3671e+00 +3.8869e+00 +2.1052e+00 -4.4918e+00 -2.2351e+00 +7.9328e-01 +6.8758e-01 +1.4168e+00 -3.7222e+00 -2.3720e-01 +2.0546e+00 -1.3475e+00 -1.1408e+00 +3.8494e+00 -2.0006e+00 +7.6329e-02 -4.7997e+00 +1.3968e+00 -3.7959e+00
18 +3.750473478e+01 +3.750473478e+01 +2.515147348e+02 +2.515147348e+02 +2.7001e+00 -8.0523e-02 -4.1791e+00 +4.8124e+00 -2.9323e+00 +3.9954e+00 +7.1206e-01 -3.9930e+00 -1.3585e+00 +2.5335e+00 -4.0110e+00 -3.1715e+00 +4.6248e-01 +7.5492e-01 -1.4378e+00 +2.7416e+00 +3.6067e-02 -2.1390e+00 +2.1474e+00 +1.7375e+00
81 +2.424699075e+01 +2.424699075e+01 +2.382569907e+02 +2.382569907e+02 -2.7223e+00 -4.1134e-01 -5.0301e-01 -1.0104e+00 -2.3760e+00 +5.7013e-01 -9.9072e-01 +9.0455e-01 -5.0000e+00 +2.7621e+00 +2.7472e+00 +2.6583e+00 +1.8180e+00 +3.2772e+00 -1.3679e+00 +2.0761e+00 -3.9171e+00 +2.4709e-01 +2.3706e+00 +7.5720e-02
107 +1.272790689e+01 +1.272790689e+01 +2.267379069e+02 +2.267379069e+02 +2.8503e+00 +0.0000e+00 +6.7151e-01 -1.2739e+00 +0.0000e+00 -7.5602e-01 -1.2838e+00 -3.2833e+00 +3.2423e-01 -3.5213e+00 +3.9758e+00 +2.6131e-01 +3.3005e+00 -2.7134e+00 -8.4685e-01 +3.4434e+00 +5.0000e+00 -1.4720e+00 -4.8477e-01 -2.8873e-01
1700 +9.799327293e+00 +9.799327293e+00 +2.238093273e+02 +2.238093273e+02 +5.0513e-01 -8.2772e-01 +1.6207e+00 -7.3288e-01 -6.6518e-01 -6.3389e-01 +2.1868e-01 -5.4869e-01 +2.0838e-01 -1.5042e+00 +3.5676e+00 +0.0000e+00 -4.0859e-02 -2.8154e+00 +4.2474e-01 -5.6106e-01 +2.7995e+00 +1.2985e-01 -1.4598e-01 -5.5217e-01
10980 +6.227505254e+00 +6.227505254e+00 +2.202375053e+02 +2.202375053e+02 +1.4735e+00 +1.7905e+00 +1.3611e-01 -2.2484e+00 +9.4124e-03 +1.0990e+00 -5.0552e-01 -3.0979e-01 -7.0650e-01 +5.2539e-01 -6.1456e-01 +8.9521e-01 +1.7855e+00 -5.5476e-01 -1.5436e+00 -2.2893e-01 -9.0749e-01 -2.3613e-01 +8.3257e-01 +9.6809e-01
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.783128782e+01 +4.783128782e+01 -1.064871218e+01 -1.064871218e+01 +3.9084e-01 +7.6037e-01 +4.7793e+00 -1.7980e+00 +2.6555e+00 +2.1232e+00 +1.0357e+00 +4.1719e+00 -5.0177e-01 +3.7743e+00 +3.9384e+00 +4.3108e+00 +7.6316e-01 -4.3015e+00 -4.3215e+00 -1.0095e-01 -9.0998e-01 -1.7067e+00 -1.9787e+00 +3.7246e+00
2 +3.371838611e+01 +3.371838611e+01 -2.476161389e+01 -2.476161389e+01 -9.4216e-01 -4.8190e+00 -2.9152e+00 -1.8359e+00 -8.5703e-01 +4.1120e+00 +5.3330e-01 -9.3630e-01 -2.0901e+00 +3.5941e+00 +7.1391e-01 -4.3520e+00 +8.2708e-01 -3.9184e-01 +2.7300e+00 -3.7465e+00 -4.2496e+00 +7.1410e-02 -1.9773e+00 -4.1325e+00
67 +1.278192179e+01 +1.278192179e+01 -4.569807821e+01 -4.569807821e+01 -1.3287e+00 -1.5038e-01 +6.9023e-01 +2.6274e+00 +3.4106e-01 +1.5559e+00 +3.1560e+00 +1.1963e+00 -5.1558e-01 -1.0621e+00 -6.3371e-01 -5.0000e+00 -1.2448e+00 -9.5120e-01 -3.3300e+00 -3.6717e+00 -1.7059e+00 +8.2723e-01 -5.1426e-01 +5.9944e-01
2202 +8.209091197e+00 +8.209091197e+00 -5.027090880e+01 -5.027090880e+01 -2.9260e+00 +9.4816e-02 +1.1007e-01 +3.0373e+00 +1.4247e-01 -5.8556e-01 +2.0461e+00 +2.5337e+00 -1.2782e+00 -4.4492e-01 -1.0015e+00 -4.7713e+00 +4.6856e-01 -1.6015e+00 +1.3001e+00 -2.0281e+00 +5.8486e-01 +2.8361e+00 -1.5682e+00 -1.1212e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
