% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.238787495e+01 +8.238787495e+01 +1.231678750e+02 +1.231678750e+02 -1.8820e+00 -3.9360e+00 -1.5843e+00 +4.8627e+00 -2.6873e+00 +3.8048e+00 -1.3674e+00 +1.3399e+00 +3.3524e+00 +2.3151e+00 -6.4198e-01 -3.5204e+00 -3.3241e+00 -6.6448e-02 -4.4102e+00 +2.8830e+00 -8.3279e-02 +8.6260e-01 +1.6396e+00 -1.2058e+00
271 +5.327316425e+01 +5.327316425e+01 +9.405316425e+01 +9.405316425e+01 -1.0961e+00 +1.5901e+00 +1.4221e+00 -1.5131e+00 -2.2337e+00 +2.7402e+00 +3.5919e-02 -3.0528e+00 +8.9916e-01 -3.6100e+00 +2.9886e+00 -5.0000e+00 -2.4937e+00 +1.9129e+00 -1.8933e+00 -5.7664e-01 -1.7464e+00 +7.6334e-01 -1.6205e+00 -4.6041e-01
350 +3.704236519e+01 +3.704236519e+01 +7.782236519e+01 +7.782236519e+01 -1.4751e+00 +1.2235e+00 +2.8114e+00 +4.7990e-01 -2.4343e+00 +1.5092e+00 +3.1217e-01 -3.1886e+00 +1.2030e+00 -4.5469e+00 +3.1351e+00 -3.9531e+00 -2.1693e+00 +3.6222e+00 -1.5635e+00 +8.4971e-02 -1.9869e-01 +1.8421e+00 -1.4661e+00 +1.6169e+00
462 +2.022936259e+01 +2.022936259e+01 +6.100936259e+01 +6.100936259e+01 -2.9929e+00 -3.8259e-01 +1.0136e+00 -3.2536e-01 -2.3063e+00 +1.3667e+00 -2.5398e+00 -2.4977e+00 +9.8689e-01 -4.1695e+00 +2.3258e+00 -3.2965e+00 -5.2091e-01 +1.8123e+00 -1.9265e+00 -2.8399e-01 +1.1980e+00 +1.3259e+00 -5.3256e-01 +8.4535e-01
521 +1.532979898e+01 +1.532979898e+01 +5.610979898e+01 +5.610979898e+01 -2.3170e+00 -5.7862e-01 +2.4230e+00 -9.6940e-01 -3.5021e+00 +1.3880e+00 -8.6562e-01 -2.2124e+00 +1.0477e+00 -3.2653e+00 +2.9910e+00 -3.3200e+00 +6.1776e-01 +3.9614e+00 -1.9787e-01 +4.6110e-01 +6.1584e-01 +2.9939e+00 +4.5733e-01 +2.0725e+00
608 +7.337151834e+00 +7.337151834e+00 +4.811715183e+01 +4.811715183e+01 -3.9446e+00 -9.0186e-01 +2.3188e+00 -1.6898e+00 -1.6677e+00 +1.0083e+00 -2.0488e+00 -2.4976e+00 +2.0555e+00 -3.2834e+00 +2.2089e+00 -3.4656e+00 -2.0504e-01 +3.0172e+00 -1.5233e+00 -2.1734e-01 +1.9865e-01 +1.5148e+00 -4.8313e-01 +1.0788e+00
734 +5.915276648e+00 +5.915276648e+00 +4.669527665e+01 +4.669527665e+01 -3.3477e+00 -5.4308e-01 +2.7469e+00 -1.3889e+00 -1.2732e+00 +1.2190e+00 -2.2103e+00 -1.5902e+00 +8.4956e-01 -3.0808e+00 +2.2304e+00 -3.6046e+00 +1.2811e-01 +3.3329e+00 -1.8754e+00 -5.2013e-01 +8.3636e-01 +1.2401e+00 +2.9039e-01 -4.0090e-01
920 +3.845157996e+00 +3.845157996e+00 +4.462515800e+01 +4.462515800e+01 -3.1678e+00 -1.2259e+00 +3.0514e+00 -1.3063e+00 -3.0281e+00 +9.9056e-01 -1.6239e+00 -1.2299e+00 +1.3699e+00 -3.3396e+00 +2.8622e+00 -4.1686e+00 +4.8698e-01 +4.0386e+00 -1.6625e+00 -7.1767e-01 +1.4854e+00 +1.3773e+00 +3.9886e-01 +7.2498e-01
940 +2.485135771e+00 +2.485135771e+00 +4.326513577e+01 +4.326513577e+01 -3.2839e+00 -1.1590e+00 +2.7882e+00 -1.3182e+00 -1.6814e+00 +1.1302e+00 -1.8273e+00 -1.8099e+00 +9.9187e-01 -3.5117e+00 +2.5029e+00 -3.1943e+00 +1.7647e-01 +4.1629e+00 -1.4563e+00 -7.4683e-01 +8.4902e-01 +5.6937e-01 +5.1235e-02 -2.6433e-01
1312 +1.135790423e+00 +1.135790423e+00 +4.191579042e+01 +4.191579042e+01 -2.8119e+00 -9.9975e-01 +2.9084e+00 -1.9981e+00 -1.9993e+00 +1.1192e+00 -1.9347e+00 -2.3147e+00 +1.5417e+00 -3.0668e+00 +2.4034e+00 -3.4263e+00 +5.4704e-01 +3.3441e+00 -1.4230e+00 -8.4215e-01 +1.0614e+00 +1.3801e+00 +3.0404e-01 +4.8026e-01
