% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.640824182e+01 +8.640824182e+01 -9.135917582e+02 -9.135917582e+02 -2.1837e+00 -4.9028e+00 -6.3684e-02 +3.8353e+00 +7.0063e-01 +4.1581e+00 +8.9382e-01 -3.5456e+00 +5.2229e-01 -3.9963e-01 -5.5434e-01 -4.6612e+00 -4.5798e+00 -2.0998e+00 -4.8562e+00 +2.6482e+00 +4.9089e+00 +2.9497e+00 -3.5507e+00 +3.1255e+00
387 +6.078303501e+01 +6.078303501e+01 -9.392169650e+02 -9.392169650e+02 +2.8017e+00 +4.2224e+00 +1.2746e+00 +4.9365e+00 -1.2361e+00 -1.2626e-02 +1.2322e+00 -2.3570e+00 +3.5223e+00 +1.0741e+00 +4.1520e+00 +3.2110e+00 -6.3389e-01 -5.0000e+00 -5.9683e-01 +3.9300e+00 +6.1365e-01 +1.6933e+00 -1.5107e+00 -2.6342e+00
506 +3.724226489e+01 +3.724226489e+01 -9.627577351e+02 -9.627577351e+02 +3.6261e+00 +4.2105e+00 -2.8087e-01 +3.2667e+00 +1.5603e+00 +1.8841e+00 +2.1127e+00 -2.2990e+00 +2.2285e+00 +3.5723e+00 +4.5533e+00 +3.7165e+00 +2.2731e-01 -4.7349e+00 -1.6429e+00 +2.8333e+00 +2.2516e-01 +2.6211e-01 +4.6638e-01 -2.1124e+00
741 +2.481735878e+01 +2.481735878e+01 -9.751826412e+02 -9.751826412e+02 +3.5170e+00 +4.2141e+00 -1.2365e+00 +2.1917e+00 -2.1673e-01 +8.2763e-01 +3.0093e+00 -2.6309e+00 +1.3026e+00 +3.0070e+00 +4.2336e+00 +4.2582e+00 -3.3365e-01 -4.4847e+00 -1.2789e+00 +3.5217e+00 -2.8561e-01 +1.4350e+00 -3.2316e-01 -2.6544e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.610918088e+01 +8.610918088e+01 +1.086109181e+03 +1.086109181e+03 +2.3958e+00 -7.4126e-01 +4.4801e+00 +2.4292e+00 -3.8313e+00 +1.1151e+00 +1.1477e+00 -7.9088e-01 -3.8908e+00 +3.2629e+00 +2.5520e+00 +3.6887e+00 +1.0253e+00 +9.2105e-02 +3.0249e+00 +2.8094e+00 +2.7342e+00 +3.9308e+00 +1.3310e+00 -2.7516e+00
282 +4.422152268e+01 +4.422152268e+01 +1.044221523e+03 +1.044221523e+03 +2.7946e+00 +4.2802e+00 -4.9862e+00 -4.5440e+00 -1.2239e-01 +2.5618e+00 +2.1995e+00 -1.8026e-01 -3.5116e-01 -3.7532e+00 -3.4447e+00 +3.2266e+00 -1.8758e+00 -3.6739e+00 -3.8146e+00 -3.6968e+00 -1.4507e+00 -4.5787e+00 -2.9625e+00 +2.5613e+00
368 +3.753776375e+01 +3.753776375e+01 +1.037537764e+03 +1.037537764e+03 +3.0623e+00 +4.8259e+00 -4.9892e+00 -3.1396e+00 +2.0892e-01 +2.9981e+00 +1.8137e+00 -1.4565e+00 +2.5452e+00 -2.7658e+00 -2.5371e+00 +1.7287e+00 -1.1057e+00 -3.2636e+00 -1.7738e+00 -3.4978e+00 -1.7977e+00 -4.9009e+00 -3.7129e+00 +9.5482e-01
374 +2.224580355e+01 +2.224580355e+01 +1.022245804e+03 +1.022245804e+03 +2.1237e+00 +4.0137e+00 -4.9009e+00 -2.4931e+00 +6.5304e-01 +3.3471e+00 -4.1046e-01 -7.4739e-01 +3.8957e-01 -3.3584e+00 -3.4321e+00 +3.2211e+00 +5.3212e-01 -2.6708e+00 -5.0000e+00 -4.1233e+00 -1.5438e+00 -4.0260e+00 -3.1970e+00 +2.7586e+00
520 +1.437043029e+01 +1.437043029e+01 +1.014370430e+03 +1.014370430e+03 +3.2838e+00 +4.7408e+00 -4.7252e+00 -1.1098e+00 +2.3171e+00 +3.6296e+00 +9.5448e-01 -1.0952e+00 +1.2860e+00 -3.4719e+00 -4.5908e+00 +2.9827e+00 +9.9274e-01 -2.6005e+00 -5.0000e+00 -3.2622e+00 -1.2688e+00 -3.4704e+00 -3.0429e+00 +1.7138e+00
