% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.454958128e+01 +8.454958128e+01 -9.154504187e+02 -9.154504187e+02 +2.9763e+00 +3.5177e+00 -1.4887e+00 +2.5710e+00 +1.9861e-01
10 +3.982399072e+01 +3.982399072e+01 -9.601760093e+02 -9.601760093e+02 +5.2553e-01 +8.1013e-01 -1.0517e+00 -4.8507e+00 +5.9116e-01
16 +3.177444879e+01 +3.177444879e+01 -9.682255512e+02 -9.682255512e+02 +1.0792e+00 -9.6530e-01 -1.2949e+00 -2.1734e+00 -2.7929e+00
83 +2.012571804e+01 +2.012571804e+01 -9.798742820e+02 -9.798742820e+02 -6.9765e-01 +4.1444e-03 +3.3676e+00 -2.0212e+00 -4.0712e+00
107 +8.206484747e+00 +8.206484747e+00 -9.917935153e+02 -9.917935153e+02 -1.4261e+00 -2.4844e+00 +4.1281e+00 +1.2838e+00 -5.0000e+00
218 +5.501364861e+00 +5.501364861e+00 -9.944986351e+02 -9.944986351e+02 +4.2611e-01 +1.2371e+00 +5.0000e+00 -3.1891e+00 -4.6086e+00
435 +2.046891347e+00 +2.046891347e+00 -9.979531087e+02 -9.979531087e+02 -4.3252e-01 +6.3085e-01 +5.0000e+00 -3.6895e+00 -4.7716e+00
667 +5.182633358e-01 +5.182633358e-01 -9.994817367e+02 -9.994817367e+02 +2.2487e-01 -1.3576e-01 +3.3396e+00 -2.9760e+00 -3.6110e+00
1214 +3.809154501e-01 +3.809154501e-01 -9.996190845e+02 -9.996190845e+02 +1.6814e-01 +4.3673e-01 +3.7074e+00 -2.8911e+00 -3.7841e+00
1460 +2.184379370e-01 +2.184379370e-01 -9.997815621e+02 -9.997815621e+02 +1.1365e-01 +4.6764e-01 +3.8842e+00 -2.5448e+00 -3.7051e+00
1649 +1.578113024e-01 +1.578113024e-01 -9.998421887e+02 -9.998421887e+02 +1.8434e-01 +3.1642e-01 +3.6597e+00 -2.6730e+00 -3.6094e+00
