% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.930951113e+01 +7.930951113e+01 +1.200895111e+02 +1.200895111e+02 -7.3497e-01 +2.2893e+00 -2.1455e+00 -1.5293e+00 +1.7186e+00 -1.3134e+00 -4.5631e-01 -2.5021e+00 +3.8785e+00 +2.3029e+00
33 +6.206500778e+01 +6.206500778e+01 +1.028450078e+02 +1.028450078e+02 +4.1562e+00 +2.5551e+00 -7.9185e-01 +9.3719e-01 -4.4332e+00 +1.4274e+00 +2.0445e+00 -9.5546e-01 +1.8257e+00 -1.5429e+00
90 +3.353971388e+01 +3.353971388e+01 +7.431971388e+01 +7.431971388e+01 +4.3314e+00 +1.5584e+00 -2.0502e+00 +4.5506e-01 -3.3350e-01 -1.8122e+00 +7.8413e-01 -3.3876e+00 +1.3325e+00 +4.7423e-02
162 +2.261503373e+01 +2.261503373e+01 +6.339503373e+01 +6.339503373e+01 +4.5564e+00 +1.9621e+00 -3.8007e+00 +1.5460e+00 -1.4781e+00 +1.2381e-01 +3.5208e+00 -3.9020e+00 +3.4833e+00 +4.1047e-01
211 +7.975943996e+00 +7.975943996e+00 +4.875594400e+01 +4.875594400e+01 +4.7757e+00 +6.1836e-01 -2.9822e+00 +3.6654e+00 -1.2751e+00 -1.1006e+00 +2.7121e+00 -3.4264e+00 +3.0113e+00 +1.0844e+00
247 +4.258279368e+00 +4.258279368e+00 +4.503827937e+01 +4.503827937e+01 +5.4858e+00 -9.0844e-01 -3.6598e+00 +3.5899e+00 -1.4792e+00 -2.0244e+00 +3.6335e+00 -2.8219e+00 +2.3847e+00 +8.0744e-01
305 +3.929700750e+00 +3.929700750e+00 +4.470970075e+01 +4.470970075e+01 +5.3973e+00 +3.4968e-01 -4.1576e+00 +3.8509e+00 -2.3519e+00 -1.9016e+00 +3.1287e+00 -2.8791e+00 +2.7250e+00 +8.8796e-01
355 +2.486145119e+00 +2.486145119e+00 +4.326614512e+01 +4.326614512e+01 +4.7139e+00 -4.9524e-01 -4.2390e+00 +3.5707e+00 -2.2560e+00 -1.6495e+00 +3.1835e+00 -3.4561e+00 +2.5020e+00 +4.0795e-01
2779 +1.281004073e+00 +1.281004073e+00 +4.206100407e+01 +4.206100407e+01 -3.1117e+00 -1.6435e+00 +3.5372e+00 -1.2510e+00 -3.8785e+00 +8.7341e-01 -1.9046e+00 -2.5488e+00 +2.5123e+00 -3.3423e+00
2781 +7.589716113e-01 +7.589716113e-01 +4.153897161e+01 +4.153897161e+01 -2.5776e+00 -1.4731e+00 +4.0381e+00 -1.8186e+00 -4.0262e+00 +1.7943e+00 -2.2108e+00 -1.9236e+00 +2.9107e+00 -3.4577e+00
2808 +3.726729639e-01 +3.726729639e-01 +4.115267296e+01 +4.115267296e+01 -2.8439e+00 -1.2483e+00 +3.4268e+00 -1.9888e+00 -4.0115e+00 +1.2215e+00 -2.0903e+00 -2.0958e+00 +2.1052e+00 -2.8865e+00
2848 +1.483147894e-01 +1.483147894e-01 +4.092831479e+01 +4.092831479e+01 -2.8003e+00 -1.0874e+00 +3.5945e+00 -2.0637e+00 -3.7097e+00 +1.1373e+00 -2.3968e+00 -2.4022e+00 +2.1093e+00 -2.8042e+00
