% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.812108546e+03 +3.812108546e+03 +3.842078546e+03 +3.842078546e+03 -3.6996e+00 -1.4687e+00 +1.5579e+00 -3.8481e+00 -2.6070e+00 -3.9698e+00 +2.4668e+00 -2.6912e+00 +4.9943e+00 +2.5042e+00 -2.8976e+00 -8.9475e-01 -1.8577e+00 -3.1719e+00 -1.7160e+00 -9.6894e-01 +4.1123e+00 +4.6794e+00 +4.6130e+00 +3.0606e+00
2 +2.451746942e+03 +2.451746942e+03 +2.481716942e+03 +2.481716942e+03 +4.6774e+00 -1.3968e+00 -2.5239e+00 +5.6197e-01 -1.9162e+00 +3.9312e+00 -4.1288e+00 +1.4629e+00 +1.6216e+00 -2.2001e+00 +1.8942e+00 -2.1309e+00 -2.5514e+00 +2.5729e+00 +1.6866e-01 -2.0260e+00 +2.3817e+00 -3.2671e-01 -4.5975e-01 -4.8715e+00
285 +1.551585849e+03 +1.551585849e+03 +1.581555849e+03 +1.581555849e+03 +2.4390e+00 -1.2045e+00 -5.0000e+00 -2.2540e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 +3.8274e+00 +3.4038e+00 -6.2938e-01 +5.0000e+00 -5.0000e+00 +3.4037e+00 +0.0000e+00 -2.6290e+00 +5.0000e+00 -2.4659e-01 -5.0000e+00 +5.0000e+00 -5.0000e+00
5672 +9.818141280e+02 +9.818141280e+02 +1.011784128e+03 +1.011784128e+03 -1.2730e+00 -3.7961e+00 -5.0000e+00 -1.6533e+00 +4.3738e+00 +4.7714e+00 -5.0000e+00 +1.6487e-01 +1.2190e+00 -6.7718e-01 +1.4884e+00 -2.6494e+00 +4.2842e+00 +2.0348e+00 -2.5280e+00 +1.1079e+00 -1.8770e+00 -3.0019e+00 +5.0000e+00 -3.9433e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.282253713e+03 +3.282253713e+03 +3.230543713e+03 +3.230543713e+03 -4.7887e+00 +2.1479e+00 +9.5514e-01 -2.9606e+00 -1.8176e+00 -8.3910e-01 +7.9940e-02 +2.7954e+00 -1.3104e-01 -3.4160e+00 +3.4218e-01 -6.2029e-01 -4.9413e+00 +2.8044e+00 -5.9224e-01 -3.5363e+00 +1.9425e+00 +1.7140e+00 +1.8885e+00 +4.2108e+00
61 +2.038566847e+03 +2.038566847e+03 +1.986856847e+03 +1.986856847e+03 -2.2496e+00 +3.9070e+00 +3.3220e+00 -5.6168e-01 -2.4281e+00 +2.8902e+00 -5.0000e+00 +5.0000e+00 -2.9955e+00 +3.4199e+00 +2.7976e+00 +5.4729e-01 +1.7288e+00 +3.2034e-01 -3.5217e+00 +4.3555e+00 +1.0302e+00 +3.0986e+00 -3.2510e-01 +5.0000e+00
65 +1.476944626e+03 +1.476944626e+03 +1.425234626e+03 +1.425234626e+03 +4.0796e+00 +9.8595e-01 -3.3050e-01 -1.0146e+00 -1.9697e+00 -4.3963e-01 -3.9574e+00 +2.6304e+00 -2.0398e+00 +1.3967e+00 +1.1449e+00 +3.2111e+00 +4.5919e+00 +2.3280e-01 -2.1916e-01 +3.7238e+00 -1.0384e+00 +9.2177e-01 +6.2722e-01 +5.0000e+00
794 +9.442911476e+02 +9.442911476e+02 +8.925811476e+02 +8.925811476e+02 +3.4733e+00 +5.0000e+00 -2.2150e+00 -3.5422e+00 +7.9860e-01 +1.1367e+00 -4.1687e+00 +5.0000e+00 -4.5494e+00 +1.2059e+00 +2.6443e+00 +2.8567e+00 +4.0159e+00 +2.0855e+00 -3.0063e+00 +5.0000e+00 -5.0000e+00 +0.0000e+00 -8.1958e-01 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.242652802e+03 +3.242652802e+03 +2.962702802e+03 +2.962702802e+03 +3.4113e+00 +2.4123e+00 -1.5939e+00 +1.0657e+00 -4.5073e+00 -3.4112e+00 -3.7914e+00 +3.3893e-01 +4.1681e+00 -1.7030e+00 +2.9407e+00 -2.9719e+00 +3.5205e+00 +1.9567e+00 -1.3901e+00 -2.3076e+00 -4.8715e-01 +4.0544e+00 -3.7755e+00 -3.3608e+00
