% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.141057029e+02 +9.141057029e+02 +1.007045703e+03 +1.007045703e+03 -2.6419e+00 +1.4837e+00 -4.1354e+00 -2.1951e+00 -2.1986e+00 +4.2641e+00 +1.2687e+00 +1.7866e+00 +4.3160e+00 -2.0324e+00 -7.8162e-01 -6.3629e-01 -1.5272e-01 -3.8957e+00 +3.4869e+00 -4.6721e+00 +1.7136e+00 +6.9036e-01 -2.1400e+00 +2.1663e+00
127 +5.928730677e+02 +5.928730677e+02 +6.858130677e+02 +6.858130677e+02 +1.0829e+00 +6.1078e-01 -1.8973e+00 +1.1757e+00 +5.0000e+00 +9.7151e-01 +1.4870e+00 +1.7059e+00 +3.1079e+00 +3.0368e+00 -4.9255e+00 -2.0546e+00 -1.0924e+00 +3.8657e-01 -9.6933e-01 -1.4925e+00 +5.0000e+00 +1.2788e-01 -1.2192e+00 +1.6780e+00
194 +3.728427899e+02 +3.728427899e+02 +4.657827899e+02 +4.657827899e+02 +7.8978e-01 -1.6635e+00 -2.9648e-01 +5.0000e+00 +4.3173e+00 +3.6702e+00 +1.7677e+00 -3.1608e+00 +5.0000e+00 +3.6560e+00 -1.7284e+00 -6.5828e-01 +2.5629e-01 -2.5698e-01 +4.8847e+00 -1.5745e+00 +5.4590e-01 -2.4601e+00 -1.1463e+00 -1.7198e+00
408 +1.805781989e+02 +1.805781989e+02 +2.735181989e+02 +2.735181989e+02 +9.1730e-01 +2.7972e+00 +5.8447e-04 +1.2227e+00 +1.6958e+00 +4.4167e+00 +2.4465e+00 -1.9369e+00 +4.3057e+00 +4.0195e+00 -1.3831e+00 -3.5385e+00 -2.7934e-01 +2.4857e-01 +2.9416e+00 +4.0143e-01 +2.2683e+00 -2.6026e+00 +1.4479e-01 -2.7435e+00
902 +1.509184689e+02 +1.509184689e+02 +2.438584689e+02 +2.438584689e+02 +9.7884e-01 +2.7762e+00 +4.2444e+00 +1.7018e+00 +4.8709e+00 +4.3167e+00 +1.8526e+00 -1.8648e+00 +4.7246e+00 +4.6977e+00 -2.1252e-01 -2.5615e+00 -7.8227e-01 +2.0935e-01 +2.5480e+00 -9.3944e-01 +1.4876e+00 -2.7850e+00 +2.8190e+00 -3.9713e+00
1503 +8.180866668e+01 +8.180866668e+01 +1.747486667e+02 +1.747486667e+02 -1.4141e-02 +4.9999e+00 +4.8353e+00 +9.3900e-01 +2.8374e+00 +4.4509e+00 +1.4491e+00 -1.3197e+00 +4.4546e+00 +4.2529e+00 -7.7058e-01 -3.9602e+00 +8.7049e-01 +3.0944e-01 +7.9338e-01 -1.4068e+00 +1.6289e+00 -3.0327e+00 +7.4326e-01 -3.1790e+00
2599 +5.985798366e+01 +5.985798366e+01 +1.527979837e+02 +1.527979837e+02 -8.0945e-02 +4.5265e+00 +4.4039e+00 +2.2191e+00 +1.6288e+00 +4.2664e+00 +2.6207e+00 -7.7919e-01 +3.5945e+00 +4.4583e+00 -1.3562e+00 -3.4953e+00 +1.4393e+00 +1.9320e-01 +2.0549e-01 +2.8146e-01 +2.7274e+00 -3.2981e+00 +1.9963e+00 -2.3431e+00
4530 +3.820896641e+01 +3.820896641e+01 +1.311489664e+02 +1.311489664e+02 -4.6285e-01 +4.9880e+00 +3.7313e+00 +1.6124e+00 +1.6913e+00 +3.6353e+00 +2.6549e+00 -1.2624e+00 +4.0454e+00 +3.3949e+00 -5.9623e-01 -4.0187e+00 +7.3082e-01 +3.8638e-02 -4.1760e-02 +1.1153e+00 +3.5799e+00 -3.5342e+00 +7.3068e-01 -2.2562e+00
6601 +2.452341696e+01 +2.452341696e+01 +1.174634170e+02 +1.174634170e+02 -3.4726e-01 +2.0996e+00 +2.4767e+00 +2.2376e+00 +2.4965e+00 +4.1512e+00 +2.6318e+00 -1.6222e+00 +3.6234e+00 +3.0823e+00 -5.6678e-03 -4.5542e+00 +1.0791e-01 +4.0350e-01 +2.9102e-01 +2.5146e+00 +2.8928e+00 -3.2211e+00 +1.2122e+00 -1.4383e+00
7530 +1.505427431e+01 +1.505427431e+01 +1.079942743e+02 +1.079942743e+02 -3.1764e-01 +2.6772e+00 +2.6430e+00 +2.2143e+00 +2.0240e+00 +3.4840e+00 +2.5956e+00 -1.3247e+00 +3.1158e+00 +3.1514e+00 +1.4641e+00 -4.7634e+00 -4.1892e-01 +4.6638e-01 +3.6737e-01 +2.3185e+00 +3.0456e+00 -3.2034e+00 +8.8225e-01 -1.1937e+00
10169 +9.626287333e+00 +9.626287333e+00 +1.025662873e+02 +1.025662873e+02 -3.1849e-01 +2.1850e+00 +1.4919e+00 +1.9219e+00 +1.9091e+00 +3.7135e+00 +2.6467e+00 -2.3250e+00 +3.2878e+00 +2.8251e+00 +1.4101e+00 -4.5189e+00 -1.6958e-01 +7.7855e-01 +4.7447e-01 +2.1921e+00 +3.5676e+00 -3.3943e+00 +5.3035e-01 -7.8561e-01
19505 +6.082100589e+00 +6.082100589e+00 +9.902210059e+01 +9.902210059e+01 -2.8323e-01 +2.4954e+00 +1.7500e+00 +2.4464e+00 +1.9894e+00 +3.6159e+00 +2.5888e+00 -2.4799e+00 +3.3277e+00 +2.4452e+00 +1.5204e+00 -4.6351e+00 -7.7539e-01 +4.0536e-01 +3.5005e-01 +2.9712e+00 +3.4995e+00 -3.2874e+00 +5.1926e-01 -5.7024e-01
