% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.123274260e+05 +1.123274260e+05 +1.117809260e+05 +1.117809260e+05 +1.8866e+00 +2.7859e-01 -3.8241e+00 +4.3301e+00 +4.0129e-01
2 +5.957740340e+04 +5.957740340e+04 +5.903090340e+04 +5.903090340e+04 +1.4524e+00 +5.6488e-01 +1.8128e+00 -8.2215e-01 -2.8900e+00
3 +1.741152551e+04 +1.741152551e+04 +1.686502551e+04 +1.686502551e+04 +9.2996e-01 -3.5234e+00 -1.9072e+00 -3.8295e+00 +2.1400e+00
5 +7.791344440e+03 +7.791344440e+03 +7.244844440e+03 +7.244844440e+03 +3.9306e+00 -7.3448e-01 +1.6217e-01 +2.5936e-01 +3.8863e+00
11 +3.724101843e+03 +3.724101843e+03 +3.177601843e+03 +3.177601843e+03 +5.6191e-01 -2.9680e+00 +2.1108e+00 -1.6740e+00 +9.7221e-01
19 +9.769863609e+02 +9.769863609e+02 +4.304863609e+02 +4.304863609e+02 +8.9217e-02 +3.7225e-01 +3.1170e+00 +6.5784e-01 +1.1925e+00
79 +1.903947411e+02 +1.903947411e+02 -3.561052589e+02 -3.561052589e+02 +6.7958e-01 +1.2670e+00 +2.9215e+00 -1.4481e+00 +1.1600e+00
115 +1.424167621e+02 +1.424167621e+02 -4.040832379e+02 -4.040832379e+02 +1.8491e+00 +1.0102e+00 +0.0000e+00 -4.4191e-01 +1.7546e+00
150 +4.933064123e+00 +4.933064123e+00 -5.415669359e+02 -5.415669359e+02 -2.2828e+00 +7.3488e-03 +1.5910e+00 -2.5681e-01 +1.4686e+00
252 +3.233117461e+00 +3.233117461e+00 -5.432668825e+02 -5.432668825e+02 -1.0813e+00 +2.3773e+00 +6.2388e-01 -1.8146e+00 +1.4974e+00
1826 +2.415866665e+00 +2.415866665e+00 -5.440841333e+02 -5.440841333e+02 -2.0292e+00 -1.0634e-01 +2.7179e+00 -1.4614e+00 +1.6984e+00
30002 +1.574530092e+00 +1.574530092e+00 -5.449254699e+02 -5.449254699e+02 +5.8583e-01 +7.3898e-03 +6.8380e-01 -2.4714e+00 +2.0580e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.835720266e+03 +6.835720266e+03 +7.835720266e+03 +7.835720266e+03 -3.6060e-01 +4.0896e+00 -1.5808e+00 +1.2272e+00 -3.4209e+00
14 +3.540084443e+03 +3.540084443e+03 +4.540084443e+03 +4.540084443e+03 -4.9365e+00 -1.3900e-01 -1.2936e+00 -3.1924e+00 -1.4069e+00
42 +1.911069707e+03 +1.911069707e+03 +2.911069707e+03 +2.911069707e+03 +2.1145e+00 +3.6916e-01 -3.8617e+00 -2.2400e+00 -1.7579e+00
54 +2.037516692e+02 +2.037516692e+02 +1.203751669e+03 +1.203751669e+03 +2.1143e-01 -1.2989e+00 -1.0351e+00 -2.3969e+00 -6.8897e-01
77 +4.629334248e+00 +4.629334248e+00 +1.004629334e+03 +1.004629334e+03 +2.0836e+00 +7.1704e-01 -1.4426e+00 -2.3763e+00 -5.7385e-01
241 +3.933849251e+00 +3.933849251e+00 +1.003933849e+03 +1.003933849e+03 -3.5005e-01 +7.2556e-01 -1.4125e+00 -9.6141e-01 -1.2324e+00
1608 +2.467416150e+00 +2.467416150e+00 +1.002467416e+03 +1.002467416e+03 +1.4891e+00 +1.2211e+00 -1.6562e+00 -7.0252e-01 -1.3660e+00
16473 +1.339895052e+00 +1.339895052e+00 +1.001339895e+03 +1.001339895e+03 -2.0491e+00 +2.2053e+00 -1.4331e+00 -1.1445e+00 -2.3163e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.665008427e+04 +1.665008427e+04 +1.685846427e+04 +1.685846427e+04 -2.7496e+00 -6.0580e-01 -3.2607e+00 +4.4383e+00 +9.1534e-01
6 +9.470942559e+03 +9.470942559e+03 +9.679322559e+03 +9.679322559e+03 +2.5411e+00 +4.8731e+00 +4.0026e+00 -1.0271e+00 +2.3450e+00
37 +6.071683584e+01 +6.071683584e+01 +2.690968358e+02 +2.690968358e+02 +1.5868e+00 +1.6936e+00 +2.5216e+00 +1.2078e+00 +2.5596e+00
59 +5.316298573e+00 +5.316298573e+00 +2.136962986e+02 +2.136962986e+02 -1.4697e+00 +7.4113e-01 +7.6390e-01 +1.3224e+00 +2.1496e+00
185 +3.902001815e+00 +3.902001815e+00 +2.122820018e+02 +2.122820018e+02 -1.9861e+00 +4.9811e-01 +0.0000e+00 +2.2740e+00 +1.2717e+00
1675 +1.601302057e+00 +1.601302057e+00 +2.099813021e+02 +2.099813021e+02 -2.0764e+00 +1.9988e+00 +1.0757e-01 +1.0624e+00 +1.7448e+00
2350 +1.417597539e+00 +1.417597539e+00 +2.097975975e+02 +2.097975975e+02 -2.1211e+00 +2.1289e+00 +1.9515e+00 +9.5267e-01 +2.4296e+00
6250 +8.357164178e-01 +8.357164178e-01 +2.092157164e+02 +2.092157164e+02 -2.1186e+00 +2.0586e+00 +2.1364e+00 +1.5733e+00 +2.2750e+00
6400 +5.852444635e-01 +5.852444635e-01 +2.089652445e+02 +2.089652445e+02 -2.1201e+00 +2.1228e+00 +2.2059e+00 +5.5209e-01 +2.4955e+00
9050 +3.738413079e-01 +3.738413079e-01 +2.087538413e+02 +2.087538413e+02 -2.1176e+00 +2.1236e+00 +2.1506e+00 +5.4928e-01 +2.4775e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.947691908e+04 +9.947691908e+04 +9.933195908e+04 +9.933195908e+04 -3.3224e+00 -7.3822e-01 -4.2158e+00 +1.5840e+00 +3.2465e+00
2 +5.549856269e+04 +5.549856269e+04 +5.535360269e+04 +5.535360269e+04 -1.8630e+00 +1.6461e+00 -2.3729e+00 -8.1101e-01 +2.7496e+00
5 +3.862950966e+04 +3.862950966e+04 +3.848454966e+04 +3.848454966e+04 +3.0334e+00 -3.8432e+00 -4.6202e+00 +5.8629e-01 +1.3735e+00
8 +8.561582572e+03 +8.561582572e+03 +8.416622572e+03 +8.416622572e+03 -3.9965e+00 -1.0295e+00 -3.0508e+00 -2.5844e+00 +7.6785e-01
40 +4.364282669e+03 +4.364282669e+03 +4.219322669e+03 +4.219322669e+03 -4.4595e+00 -2.2428e-01 -4.2912e+00 -8.0212e-01 -1.1423e+00
49 +2.574600534e+03 +2.574600534e+03 +2.429640534e+03 +2.429640534e+03 -4.4521e+00 +1.1038e+00 -1.6364e+00 -1.6298e+00 -2.5623e-01
63 +6.475515438e+02 +6.475515438e+02 +5.025915438e+02 +5.025915438e+02 -1.5763e+00 +2.1661e+00 -1.3978e+00 -7.7757e-01 -1.8078e+00
