% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.587130920e+01 +8.587130920e+01 -9.141286908e+02 -9.141286908e+02 +3.7444e+00 +1.5871e+00 +2.1413e+00 +2.7620e+00 +3.6965e+00 -7.5228e-01 +6.7783e-01 -2.4146e+00 -1.8437e+00 -2.9894e+00 +1.7512e+00 -4.6402e+00 -3.1231e+00 +1.1118e+00 -4.7150e+00 +3.2547e+00 +3.3776e+00 -3.6900e+00 -2.0005e+00 +4.1974e+00
103 +5.778812283e+01 +5.778812283e+01 -9.422118772e+02 -9.422118772e+02 -5.0000e+00 -9.8618e-01 +2.6733e+00 -4.8027e+00 +1.1266e+00 -4.2344e+00 -2.3779e+00 -4.1834e+00 -1.2770e+00 +4.0782e+00 +3.7126e+00 -1.0234e+00 -7.1674e-01 +6.0406e-01 -1.6977e+00 -1.5711e+00 +3.4424e+00 -1.5701e-01 +2.1573e+00 -5.0000e+00
152 +2.901549459e+01 +2.901549459e+01 -9.709845054e+02 -9.709845054e+02 -2.7234e+00 -2.3226e+00 +7.1563e-01 -4.3673e+00 +4.2143e-01 -3.6626e+00 -2.0495e+00 -5.0000e+00 +1.4912e-01 +2.4631e+00 +2.2205e+00 -1.1050e+00 +2.8932e-01 +4.8873e-01 -3.3778e+00 -2.5477e+00 +3.9603e+00 -1.1517e+00 +2.2673e+00 -2.7503e+00
201 +1.971543255e+01 +1.971543255e+01 -9.802845674e+02 -9.802845674e+02 -2.7368e+00 -2.9856e+00 -7.7229e-02 -4.3294e+00 -2.1450e-01 -3.7232e+00 -1.2034e+00 -5.0000e+00 +1.7783e-01 +2.5234e+00 +3.0418e+00 -1.1556e+00 +4.1141e-01 -9.3941e-01 -3.4816e+00 -2.6889e+00 +2.4433e+00 -5.5765e-01 +8.6123e-01 -3.1274e+00
225 +9.562935870e+00 +9.562935870e+00 -9.904370641e+02 -9.904370641e+02 -2.7862e+00 -2.9792e+00 +1.7146e+00 -4.5684e+00 -7.4273e-01 -3.6652e+00 -1.1855e+00 -5.0000e+00 +9.6994e-01 +2.5742e+00 +4.0978e+00 -1.3927e+00 +1.5308e+00 -9.8129e-01 -2.0835e+00 -2.8819e+00 +2.3734e+00 +7.4366e-02 -2.3653e-01 -3.4416e+00
583 +6.022940182e+00 +6.022940182e+00 -9.939770598e+02 -9.939770598e+02 -2.9975e+00 -1.9992e+00 +1.9619e+00 -4.5010e+00 +9.8966e-01 -3.3341e+00 -2.9925e-01 -4.9962e+00 +1.0049e+00 +2.4102e+00 +3.9631e+00 -1.5352e+00 +7.3522e-01 -1.3098e+00 -2.5082e+00 -4.1067e+00 +1.7403e+00 +4.4875e-02 +7.7430e-01 -2.5727e+00
634 +3.878896342e+00 +3.878896342e+00 -9.961211037e+02 -9.961211037e+02 -2.9996e+00 -2.1559e+00 +1.8754e+00 -4.5548e+00 +7.3165e-01 -3.2632e+00 -7.1299e-01 -4.9963e+00 +1.7493e+00 +2.2310e+00 +3.8961e+00 -1.5203e+00 +8.1807e-01 -1.3222e+00 -2.5168e+00 -4.1409e+00 +2.1329e+00 +2.1875e-01 +8.3634e-01 -2.0585e+00
723 +2.474240100e+00 +2.474240100e+00 -9.975257599e+02 -9.975257599e+02 -3.4624e+00 -2.1058e+00 +1.9358e+00 -4.5653e+00 +1.0691e+00 -3.2222e+00 -1.1259e+00 -4.9970e+00 +2.2436e+00 +2.5937e+00 +3.7259e+00 -1.4432e+00 +5.2309e-01 -1.2740e+00 -1.7737e+00 -4.0183e+00 +2.2349e+00 +2.9917e-02 +6.6984e-01 -2.2521e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.654562732e+01 +8.654562732e+01 +1.086545627e+03 +1.086545627e+03 +2.0455e+00 -1.3913e+00 +6.4264e-01 +3.2293e+00 -4.4944e+00 -4.3940e+00 +3.5030e+00 -2.7822e+00 -2.0326e+00 +3.5905e+00 +4.5593e+00 -4.2145e+00 +4.1301e+00 -1.8338e-01 -1.1591e+00 +2.1681e+00 +3.7881e+00 +2.5664e+00 -1.1781e+00 +4.5979e+00
