% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.397796760e+02 +1.397796760e+02 +8.742967600e+01 +8.742967600e+01 -1.7908e+00 +3.8710e+00 -2.6564e+00 +3.6265e-01 +6.3742e-01 +4.6643e+00 +4.2889e+00 -9.2818e-01 -2.7616e+00 -3.5092e+00 +3.6929e+00 +3.6621e+00 +3.2141e+00 -3.5996e+00 +4.1961e+00 +1.6697e+00 +1.7494e+00 -4.9259e+00 -6.7185e-01 -4.5047e-01
10 +5.549486855e+01 +5.549486855e+01 +3.144868550e+00 +3.144868550e+00 +3.6573e+00 -3.9611e+00 +3.4542e-01 -2.8697e+00 +1.6596e+00 +1.7949e+00 -3.2765e+00 -8.6664e-01 +4.3444e+00 +2.3998e+00 -9.3250e-01 +2.7305e+00 +4.0396e+00 -1.3867e+00 -3.9171e-01 -4.3857e+00 -3.4346e+00 +3.8459e+00 -1.8542e-01 +2.0895e+00
29 +3.138323295e+01 +3.138323295e+01 -2.096676705e+01 -2.096676705e+01 +2.0901e-01 -4.1483e+00 -5.8410e-01 +2.6000e+00 -1.7817e+00 +4.3734e+00 +9.6507e-01 -1.4374e+00 +2.4635e+00 +6.4255e-01 +2.5165e+00 -3.1726e+00 +7.8469e-01 -7.9614e-01 +6.6564e-01 +2.8702e+00 +2.6000e+00 +8.5015e-01 +2.1140e+00 -3.5385e+00
275 +2.328421352e+01 +2.328421352e+01 -2.906578648e+01 -2.906578648e+01 -1.4517e-01 -2.5554e+00 -3.2887e-01 +1.6057e+00 -2.9351e+00 +3.4359e+00 -1.9945e+00 -1.9657e+00 +2.9196e+00 -3.3283e-01 -2.8788e+00 -3.3533e+00 -1.2142e+00 -1.5176e+00 +1.8713e+00 +1.5882e+00 -1.5203e+00 +1.3471e-01 +1.6835e+00 -1.0127e+00
384 +1.488214278e+01 +1.488214278e+01 -3.746785722e+01 -3.746785722e+01 +2.8221e+00 -2.2647e+00 +2.2518e+00 -2.1020e+00 -2.1859e+00 +3.8093e+00 +1.3901e+00 -1.5192e+00 +3.6410e+00 +9.2063e-01 +0.0000e+00 -1.6828e+00 +4.2382e+00 -3.8675e-01 -1.1024e+00 +5.5255e-01 -5.0000e+00 +1.8357e+00 +5.0000e+00 -4.8763e+00
636 +9.979205423e+00 +9.979205423e+00 -4.237079458e+01 -4.237079458e+01 +6.2616e-01 -3.2046e+00 +2.5763e+00 -2.0566e+00 -1.3576e+00 +3.3098e+00 +1.0020e+00 -1.9406e+00 +2.6747e+00 +7.0336e-01 +1.6766e+00 -1.0781e+00 +3.0628e+00 -1.9643e+00 -2.3235e+00 +1.1825e+00 -3.0087e+00 -1.8519e-01 +4.5709e+00 -2.8424e+00
815 +5.367177999e+00 +5.367177999e+00 -4.698282200e+01 -4.698282200e+01 +7.7412e-01 -9.9566e-01 +2.3978e+00 -2.2440e+00 -1.7606e+00 +2.9658e+00 -5.8838e-01 -1.1342e+00 +2.2361e+00 -6.5557e-01 +1.4026e+00 -8.3181e-01 +2.9845e+00 -2.8591e-01 -2.4725e+00 +1.0930e+00 -2.8129e+00 +1.0638e+00 +4.1943e+00 -4.8676e+00
952 +3.901213509e+00 +3.901213509e+00 -4.844878649e+01 -4.844878649e+01 +3.5051e-01 -4.7639e-01 +2.7551e+00 -2.5316e+00 -1.7369e+00 +3.2040e+00 -2.6285e+00 -2.9829e-01 +2.2242e+00 -2.2008e+00 +1.9223e+00 +4.2357e-01 +3.0129e+00 -8.2640e-01 -1.6947e+00 +9.3895e-01 -2.9068e+00 +1.5102e+00 +4.3118e+00 -4.9857e+00
1154 +2.351878074e+00 +2.351878074e+00 -4.999812193e+01 -4.999812193e+01 -1.1979e+00 -8.1132e-01 +2.1158e+00 -2.4939e+00 -1.9876e+00 +3.1821e+00 -3.3815e+00 -2.8253e-01 +1.8292e+00 -6.1179e-01 +3.0814e+00 -1.1038e+00 +4.1709e+00 -2.2208e-01 -2.4893e+00 +6.7472e-01 -1.7160e+00 +1.7182e+00 +4.1759e+00 -4.8143e+00
1460 +1.513662701e+00 +1.513662701e+00 -5.083633730e+01 -5.083633730e+01 -7.5039e-01 -1.6034e+00 +2.0066e+00 -2.5918e+00 -1.8683e+00 +3.3398e+00 -3.4931e+00 +2.0648e-01 +1.8873e+00 -1.4699e+00 +2.9824e+00 -7.4777e-01 +4.3596e+00 -1.1267e+00 -1.9083e+00 +8.1475e-01 -1.4654e+00 +1.3644e+00 +4.1077e+00 -4.7413e+00
1709 +9.942958330e-01 +9.942958330e-01 -5.135570417e+01 -5.135570417e+01 -9.4929e-01 -1.2106e+00 +2.4852e+00 -2.2227e+00 -1.5096e+00 +3.6700e+00 -4.2696e+00 +3.7100e-01 +2.4601e+00 -1.4769e+00 +3.0985e+00 -7.6318e-01 +4.3873e+00 -8.9405e-01 -1.8268e+00 +9.1530e-01 -1.3884e+00 +1.6310e+00 +4.0053e+00 -4.7961e+00
2010 +6.277181948e-01 +6.277181948e-01 -5.172228181e+01 -5.172228181e+01 -8.8268e-01 -1.2231e+00 +2.4208e+00 -2.2289e+00 -1.4601e+00 +4.0500e+00 -4.1945e+00 +3.0723e-01 +2.4137e+00 -1.9741e+00 +3.3516e+00 -7.4598e-01 +3.4007e+00 -7.5913e-01 -1.8733e+00 +9.7096e-01 -1.1489e+00 +1.4711e+00 +4.0585e+00 -4.7589e+00
2972 +3.956909911e-01 +3.956909911e-01 -5.195430901e+01 -5.195430901e+01 -1.0868e+00 -1.2814e+00 +2.4213e+00 -2.2337e+00 -1.4480e+00 +3.7921e+00 -4.1013e+00 +2.3789e-01 +2.6675e+00 -1.9827e+00 +3.1032e+00 -6.5901e-01 +3.4620e+00 -9.9814e-01 -1.8195e+00 +9.6432e-01 -1.2190e+00 +1.6705e+00 +4.0201e+00 -4.7507e+00
4271 +2.412372541e-01 +2.412372541e-01 -5.210876275e+01 -5.210876275e+01 -1.0905e+00 -1.3183e+00 +2.4704e+00 -2.1856e+00 -1.4552e+00 +3.6919e+00 -4.0257e+00 +1.4111e-01 +2.6696e+00 -1.9135e+00 +3.0898e+00 -4.7525e-01 +3.4242e+00 -1.0026e+00 -1.8400e+00 +9.7005e-01 -1.2269e+00 +1.6989e+00 +3.7869e+00 -4.6544e+00
4508 +1.498150396e-01 +1.498150396e-01 -5.220018496e+01 -5.220018496e+01 -1.1272e+00 -1.3273e+00 +2.4642e+00 -2.2072e+00 -1.4630e+00 +3.6129e+00 -4.0273e+00 +1.3530e-01 +2.6330e+00 -1.9174e+00 +3.0794e+00 -4.1474e-01 +3.4381e+00 -9.8354e-01 -1.8307e+00 +9.7604e-01 -1.2126e+00 +1.7030e+00 +3.5671e+00 -4.5572e+00
5009 +9.758745391e-02 +9.758745391e-02 -5.225241255e+01 -5.225241255e+01 -1.0919e+00 -1.2486e+00 +2.5319e+00 -2.2535e+00 -1.4779e+00 +3.5838e+00 -3.9754e+00 +1.1582e-01 +2.6463e+00 -1.9232e+00 +3.0232e+00 -3.9534e-01 +3.4503e+00 -9.8037e-01 -1.8227e+00 +1.0679e+00 -1.1924e+00 +1.6893e+00 +3.4631e+00 -4.3865e+00
5304 +5.986606509e-02 +5.986606509e-02 -5.229013393e+01 -5.229013393e+01 -9.5888e-01 -1.2672e+00 +2.5492e+00 -2.2463e+00 -1.4789e+00 +3.5762e+00 -3.9463e+00 +1.5223e-01 +2.6882e+00 -1.9224e+00 +3.0312e+00 -4.9069e-01 +3.4595e+00 -9.6577e-01 -1.8178e+00 +1.0976e+00 -1.1819e+00 +1.7149e+00 +3.4340e+00 -4.2304e+00
5636 +3.948448400e-02 +3.948448400e-02 -5.231051552e+01 -5.231051552e+01 -8.7845e-01 -1.2893e+00 +2.5567e+00 -2.2718e+00 -1.4837e+00 +3.5628e+00 -3.9549e+00 +1.2108e-01 +2.7410e+00 -1.9087e+00 +3.0360e+00 -4.7666e-01 +3.4602e+00 -9.5075e-01 -1.8216e+00 +1.1580e+00 -1.1921e+00 +1.7276e+00 +3.3523e+00 -4.1460e+00
6317 +2.476725972e-02 +2.476725972e-02 -5.232523274e+01 -5.232523274e+01 -8.0520e-01 -1.3073e+00 +2.6217e+00 -2.3461e+00 -1.4900e+00 +3.5710e+00 -3.9241e+00 +9.0949e-02 +2.7693e+00 -1.8870e+00 +3.0417e+00 -4.2729e-01 +3.4563e+00 -9.4450e-01 -1.8291e+00 +1.1946e+00 -1.2014e+00 +1.7251e+00 +3.2023e+00 -4.0800e+00
6823 +1.529513442e-02 +1.529513442e-02 -5.233470487e+01 -5.233470487e+01 -7.5762e-01 -1.3268e+00 +2.6381e+00 -2.3495e+00 -1.4987e+00 +3.5868e+00 -3.9118e+00 +4.3153e-02 +2.7851e+00 -1.8498e+00 +3.0591e+00 -4.4111e-01 +3.4650e+00 -9.4828e-01 -1.8288e+00 +1.2353e+00 -1.2073e+00 +1.7275e+00 +3.1636e+00 -4.0017e+00
7677 +9.720932372e-03 +9.720932372e-03 -5.234027907e+01 -5.234027907e+01 -7.7984e-01 -1.3376e+00 +2.6366e+00 -2.3756e+00 -1.5015e+00 +3.6019e+00 -3.9140e+00 +3.1043e-02 +2.7678e+00 -1.8015e+00 +3.0508e+00 -4.4736e-01 +3.4768e+00 -9.3891e-01 -1.8310e+00 +1.2516e+00 -1.2049e+00 +1.7265e+00 +3.1649e+00 -3.9864e+00
9301 +6.284437442e-03 +6.284437442e-03 -5.234371556e+01 -5.234371556e+01 -7.9235e-01 -1.3133e+00 +2.6313e+00 -2.3888e+00 -1.4852e+00 +3.5987e+00 -3.9159e+00 +2.4751e-02 +2.7565e+00 -1.7702e+00 +3.0327e+00 -4.8080e-01 +3.4826e+00 -9.1045e-01 -1.8386e+00 +1.2562e+00 -1.1746e+00 +1.7293e+00 +3.1527e+00 -3.9451e+00
10051 +3.899730420e-03 +3.899730420e-03 -5.234610027e+01 -5.234610027e+01 -8.2504e-01 -1.2981e+00 +2.6278e+00 -2.3881e+00 -1.4769e+00 +3.5994e+00 -3.9156e+00 +1.5991e-02 +2.7644e+00 -1.7462e+00 +3.0324e+00 -4.9482e-01 +3.4879e+00 -8.9962e-01 -1.8504e+00 +1.2491e+00 -1.1724e+00 +1.7304e+00 +3.1583e+00 -3.9585e+00
11255 +2.478392867e-03 +2.478392867e-03 -5.234752161e+01 -5.234752161e+01 -8.4712e-01 -1.2945e+00 +2.6243e+00 -2.3844e+00 -1.4646e+00 +3.6001e+00 -3.9138e+00 +3.4136e-03 +2.7670e+00 -1.7429e+00 +3.0361e+00 -5.1021e-01 +3.4897e+00 -8.8325e-01 -1.8645e+00 +1.2316e+00 -1.1652e+00 +1.7293e+00 +3.1710e+00 -3.9552e+00
13899 +1.583637725e-03 +1.583637725e-03 -5.234841636e+01 -5.234841636e+01 -8.4882e-01 -1.2942e+00 +2.6151e+00 -2.3717e+00 -1.4820e+00 +3.6001e+00 -3.9149e+00 +2.1756e-03 +2.7672e+00 -1.7426e+00 +3.0339e+00 -5.1087e-01 +3.4906e+00 -8.7439e-01 -1.8870e+00 +1.2258e+00 -1.1620e+00 +1.7293e+00 +3.1675e+00 -3.9585e+00
18462 +9.890634518e-04 +9.890634518e-04 -5.234901094e+01 -5.234901094e+01 -8.3738e-01 -1.2856e+00 +2.6048e+00 -2.3597e+00 -1.4829e+00 +3.5997e+00 -3.9115e+00 +1.0491e-02 +2.7672e+00 -1.7412e+00 +3.0341e+00 -5.1011e-01 +3.4899e+00 -8.7999e-01 -1.8957e+00 +1.2257e+00 -1.1617e+00 +1.7292e+00 +3.1450e+00 -3.9601e+00
28913 +6.296273519e-04 +6.296273519e-04 -5.234937037e+01 -5.234937037e+01 -8.3323e-01 -1.2793e+00 +2.5987e+00 -2.3435e+00 -1.4927e+00 +3.5996e+00 -3.9062e+00 +1.2884e-02 +2.7714e+00 -1.7391e+00 +3.0340e+00 -5.0847e-01 +3.4908e+00 -8.7821e-01 -1.9080e+00 +1.2246e+00 -1.1617e+00 +1.7292e+00 +3.1366e+00 -3.9577e+00
49648 +3.976874448e-04 +3.976874448e-04 -5.234960231e+01 -5.234960231e+01 -8.3553e-01 -1.2753e+00 +2.5905e+00 -2.3438e+00 -1.4962e+00 +3.5994e+00 -3.9014e+00 +1.2239e-02 +2.7768e+00 -1.7345e+00 +3.0314e+00 -5.0883e-01 +3.4909e+00 -8.7797e-01 -1.9164e+00 +1.2205e+00 -1.1611e+00 +1.7366e+00 +3.1246e+00 -3.9555e+00
78859 +2.511771158e-04 +2.511771158e-04 -5.234974882e+01 -5.234974882e+01 -8.3969e-01 -1.2671e+00 +2.5886e+00 -2.3494e+00 -1.5007e+00 +3.6030e+00 -3.8990e+00 +1.0233e-02 +2.7779e+00 -1.7299e+00 +3.0303e+00 -5.0890e-01 +3.4865e+00 -8.7795e-01 -1.9171e+00 +1.2167e+00 -1.1554e+00 +1.7417e+00 +3.1228e+00 -3.9542e+00
159760 +1.583169113e-04 +1.583169113e-04 -5.234984168e+01 -5.234984168e+01 -8.4413e-01 -1.2634e+00 +2.5776e+00 -2.3546e+00 -1.5008e+00 +3.6072e+00 -3.8956e+00 +1.0269e-02 +2.7782e+00 -1.7266e+00 +3.0285e+00 -5.0892e-01 +3.4866e+00 -8.8271e-01 -1.9173e+00 +1.2168e+00 -1.1502e+00 +1.7468e+00 +3.1228e+00 -3.9522e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.716800444e+02 +3.716800444e+02 +1.921400444e+02 +1.921400444e+02 -3.2405e+00 +1.0520e+00 -1.5935e+00 -4.2793e+00 -4.4255e+00 +9.7654e-02 +2.5712e+00 -1.0967e+00 -2.3841e+00 -9.9123e-01 +4.2799e+00 +2.8401e+00 +4.4136e+00 -4.9474e-01 -4.6909e+00 -4.4537e+00 +2.6170e+00 -4.4799e+00 +1.4906e+00 -2.0038e+00
3 +8.504149437e+01 +8.504149437e+01 -9.449850563e+01 -9.449850563e+01 +2.9294e-01 -3.9159e+00 -4.1950e+00 +3.6730e+00 -4.5438e+00 +1.8127e+00 -3.7564e+00 +1.9211e+00 -3.2030e-02 +3.2275e+00 +3.8149e+00 -1.2404e+00 -1.6912e+00 +1.3792e+00 +3.7597e+00 +1.4337e+00 -2.8120e+00 -1.0830e+00 -5.2610e-01 +4.7618e+00
22 +4.431542137e+01 +4.431542137e+01 -1.352245786e+02 -1.352245786e+02 -8.5523e-01 +6.5214e-01 +8.1473e-01 -1.3742e+00 +3.1097e+00 -3.0174e+00 +3.1235e+00 +3.4356e-01 -7.5822e-01 +4.7071e-01 -2.1489e+00 +9.3520e-01 -3.2505e+00 -1.2029e+00 +1.8309e+00 -3.0656e+00 -7.2264e-01 +3.8199e+00 +2.4076e+00 +4.1251e+00
71 +3.829422443e+01 +3.829422443e+01 -1.412457756e+02 -1.412457756e+02 -5.8488e-01 -6.9396e-01 -2.8663e+00 -2.3965e+00 +5.0000e+00 +1.7436e-01 -6.6687e-02 +2.7877e-01 -5.5410e-01 +1.4961e+00 -1.3477e+00 +4.2287e+00 -5.0000e+00 -3.8862e+00 +4.3204e+00 +5.7223e-01 -6.7296e-01 +3.5131e-01 +1.2575e+00 -1.2620e+00
164 +2.082984915e+01 +2.082984915e+01 -1.587101508e+02 -1.587101508e+02 -2.1938e+00 +7.2199e-01 -1.3797e+00 +2.6042e-01 +3.3296e+00 +9.8900e-01 +2.1944e+00 +1.4649e+00 -2.0145e+00 +2.4261e+00 -1.2001e+00 +4.7661e+00 -1.2276e+00 -2.5616e-01 +4.6437e+00 +2.6016e+00 +4.7004e-02 +2.9246e+00 +3.4303e+00 -1.1760e+00
201 +1.564286945e+01 +1.564286945e+01 -1.638971305e+02 -1.638971305e+02 +5.3110e-01 +1.9835e-01 -7.7928e-01 +2.7937e-01 +3.9228e+00 +1.8313e+00 -6.1618e-01 +2.1128e+00 +2.3387e-01 +4.6227e+00 -3.1684e+00 +6.6836e-01 -1.1139e+00 -1.4568e+00 +4.8210e+00 +1.0536e+00 -1.0120e+00 +3.6127e+00 +4.0447e-01 +3.7855e-01
369 +9.191507168e+00 +9.191507168e+00 -1.703484928e+02 -1.703484928e+02 +6.9732e-01 +1.2534e+00 -1.0913e+00 +3.0900e+00 +3.5253e+00 -7.1746e-01 +1.8172e+00 +2.5733e+00 +2.6452e-02 +1.0254e+00 -2.6016e+00 +2.1329e+00 -1.7923e+00 +1.4629e+00 +4.5961e+00 +2.4409e+00 +3.4864e-01 +3.9639e+00 +1.3352e+00 -5.1736e-01
