% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.567053496e+06 +8.567053496e+06 +8.566843616e+06 +8.566843616e+06 +2.0442e+00 +5.0449e-01 +2.4260e+00 -2.0661e+00 +3.6809e+00 +6.6790e-01 +4.6180e+00 +4.2858e+00 +4.3751e+00 -5.2165e-02 +4.4035e-01 -9.7721e-01 +4.7929e+00 +1.4844e+00 -4.2143e+00 -3.1927e+00 +2.0507e+00 +6.8950e-02 -3.9469e+00 +3.2490e+00
12 +3.096285592e+06 +3.096285592e+06 +3.096075712e+06 +3.096075712e+06 -4.4477e+00 +2.1568e+00 -4.4750e+00 -1.5747e+00 +3.6415e+00 -2.3052e+00 +4.4361e-01 -4.4786e+00 -4.9886e+00 -4.6910e+00 -1.7168e+00 +1.7734e+00 +1.4741e+00 -4.5867e+00 +1.1690e+00 -3.7252e+00 -4.0717e+00 +5.0748e-01 -8.1134e-01 +1.6108e+00
161 +1.768216383e+06 +1.768216383e+06 +1.768006503e+06 +1.768006503e+06 +6.6917e-01 +1.7968e+00 -4.8926e+00 +1.4969e-01 +3.8788e+00 -2.8503e+00 -6.1130e-01 -4.1488e+00 -1.1935e+00 -5.0000e+00 -1.9215e+00 -5.3501e-01 +4.6006e+00 -2.3458e+00 +1.3890e+00 -3.2062e+00 -3.9887e+00 +1.1186e+00 -2.7883e+00 +2.4757e+00
183 +6.044298620e+05 +6.044298620e+05 +6.042199820e+05 +6.042199820e+05 -5.0000e+00 +4.4519e+00 -5.0000e+00 +9.8950e-01 +3.3080e+00 +2.4743e+00 +1.1411e+00 -4.6182e+00 -5.0000e+00 -4.3639e+00 -2.8029e+00 +3.5628e-01 +3.5715e+00 +8.7694e-01 +6.4427e-01 -4.1245e+00 -3.5663e+00 +3.6927e+00 -2.6558e+00 +2.3290e+00
342 +3.957546038e+05 +3.957546038e+05 +3.955447238e+05 +3.955447238e+05 -4.8681e+00 +3.4109e+00 -3.2129e+00 +1.7200e+00 +3.6604e+00 +2.4952e+00 +3.1239e-01 -3.4195e+00 -4.9996e+00 -4.4732e+00 -2.2095e+00 -7.6620e-01 +2.1303e+00 -7.4964e-01 +1.2516e+00 -4.1964e+00 -3.4046e+00 +3.3322e+00 -2.3531e+00 +1.7015e+00
493 +1.777753436e+05 +1.777753436e+05 +1.775654636e+05 +1.775654636e+05 -4.8076e+00 +3.1587e+00 -3.1732e+00 +1.4586e+00 +3.9464e+00 +1.7710e+00 +2.2002e-01 -3.9218e+00 -4.9997e+00 -4.4905e+00 -2.8484e+00 -1.0670e+00 +1.8359e+00 -1.3932e+00 -9.3739e-01 -4.2247e+00 -2.6272e+00 +3.1757e+00 -2.1457e+00 +1.9149e+00
724 +1.465493151e+05 +1.465493151e+05 +1.463394351e+05 +1.463394351e+05 -4.8425e+00 +3.1055e+00 -3.8959e+00 +4.1619e-01 +4.0568e+00 +8.3076e-01 +6.7443e-01 -3.7350e+00 -4.8590e+00 -4.5441e+00 -2.7818e+00 +7.9106e-01 +1.9771e+00 -1.4127e+00 -1.3412e+00 -4.0517e+00 -2.7955e+00 +3.3475e+00 -2.1488e+00 +1.8764e+00
1054 +8.628631394e+04 +8.628631394e+04 +8.607643394e+04 +8.607643394e+04 -4.8188e+00 +3.8439e+00 -3.5409e+00 +9.5323e-01 +3.8446e+00 +1.2648e+00 +3.1519e-01 -4.1016e+00 -4.8734e+00 -4.4781e+00 -2.6203e+00 +2.1258e-01 +3.0786e+00 -1.6857e+00 -1.4885e+00 -4.0271e+00 -3.0016e+00 +3.0749e+00 -2.4250e+00 +2.0243e+00
1154 +5.867964683e+04 +5.867964683e+04 +5.846976683e+04 +5.846976683e+04 -4.8172e+00 +3.9323e+00 -4.0050e+00 +7.9070e-01 +3.6206e+00 +1.1999e+00 +2.1022e-01 -4.1716e+00 -4.8559e+00 -4.4369e+00 -7.6595e-01 +4.9716e-01 +3.2340e+00 -1.4990e+00 -1.4409e+00 -4.0591e+00 -2.9169e+00 +3.0724e+00 -2.3838e+00 +1.9622e+00
1698 +3.974554073e+04 +3.974554073e+04 +3.953566073e+04 +3.953566073e+04 -4.8394e+00 +3.8138e+00 -4.6677e+00 +6.0112e-01 +4.9962e+00 -3.5572e-01 +5.1369e-03 -4.4727e+00 -4.8334e+00 -4.1683e+00 +9.8980e-01 +1.0705e+00 +3.9067e+00 -1.6294e+00 -1.4210e+00 -3.7270e+00 -2.9949e+00 +3.0454e+00 -2.3924e+00 +1.9293e+00
3052 +2.500869336e+04 +2.500869336e+04 +2.479881336e+04 +2.479881336e+04 -4.8016e+00 +2.4873e+00 -5.0000e+00 +3.9675e-01 +3.9185e+00 +5.0000e+00 +1.8982e+00 -4.1827e+00 -4.7864e+00 -2.2254e+00 +1.2086e+00 +1.2496e+00 +4.1549e+00 -1.4648e+00 -1.5267e+00 -3.7593e+00 -3.0438e+00 +3.0451e+00 -2.3519e+00 +1.9280e+00
3361 +1.570630165e+04 +1.570630165e+04 +1.549642165e+04 +1.549642165e+04 -4.8251e+00 +3.3880e+00 -5.0000e+00 +1.0594e+00 +3.7754e+00 +4.8333e+00 +2.5307e+00 -4.0495e+00 -4.7743e+00 -2.8708e-01 +1.3897e+00 +1.1517e+00 +4.2652e+00 -1.2710e+00 -1.5227e+00 -3.8035e+00 -3.0976e+00 +3.0782e+00 -2.3447e+00 +1.9255e+00
3583 +9.943733100e+03 +9.943733100e+03 +9.733853100e+03 +9.733853100e+03 -4.8366e+00 +3.1202e+00 -5.0000e+00 +1.4468e+00 +3.7574e+00 +4.5099e+00 +2.1788e+00 -4.0081e+00 -4.7793e+00 +1.1641e+00 +1.1201e+00 +1.3807e+00 +4.0224e+00 -1.3658e+00 -1.4873e+00 -3.8010e+00 -3.0632e+00 +3.0804e+00 -2.3631e+00 +1.9301e+00
4603 +6.274364569e+03 +6.274364569e+03 +6.064484569e+03 +6.064484569e+03 -4.8422e+00 +2.5547e+00 -5.0000e+00 +1.8668e+00 +3.7948e+00 +4.4612e+00 +2.5938e+00 -2.6453e+00 -4.7939e+00 +2.7439e+00 +1.1280e+00 +1.5598e+00 +3.9029e+00 -1.4784e+00 -1.5286e+00 -3.7767e+00 -3.0530e+00 +3.0636e+00 -2.3840e+00 +1.9175e+00
7451 +3.943542588e+03 +3.943542588e+03 +3.733662588e+03 +3.733662588e+03 -4.6494e+00 +2.3356e+00 -5.0000e+00 +2.8312e+00 +2.4096e+00 +3.6066e+00 +1.6998e+00 -3.1825e-01 -4.3373e+00 +2.6577e+00 +8.4960e-01 +1.4447e+00 +4.0734e+00 -1.4136e+00 -1.5233e+00 -3.7631e+00 -3.0676e+00 +3.0669e+00 -2.3856e+00 +1.9214e+00
8158 +2.494287762e+03 +2.494287762e+03 +2.284407762e+03 +2.284407762e+03 -4.6435e+00 +2.3512e+00 -5.0000e+00 +2.6103e+00 +2.0741e+00 +3.6017e+00 +1.6630e+00 -2.8468e-01 -3.5130e+00 +2.5476e+00 +8.8123e-01 +1.3983e+00 +4.0811e+00 -1.4356e+00 -1.5267e+00 -3.7634e+00 -3.0700e+00 +3.0670e+00 -2.3894e+00 +1.9266e+00
8502 +1.577617093e+03 +1.577617093e+03 +1.367737093e+03 +1.367737093e+03 -4.6392e+00 +2.3554e+00 -5.0000e+00 +2.7277e+00 +2.0844e+00 +3.5939e+00 +1.6733e+00 -2.4000e-01 -2.6267e+00 +2.5401e+00 +9.0187e-01 +1.4027e+00 +4.0849e+00 -1.4402e+00 -1.5320e+00 -3.7631e+00 -3.0694e+00 +3.0678e+00 -2.3908e+00 +1.9250e+00
8651 +9.022557057e+02 +9.022557057e+02 +6.923757057e+02 +6.923757057e+02 -4.6357e+00 +2.3545e+00 -5.0000e+00 +2.7539e+00 +2.1042e+00 +3.5900e+00 +1.6831e+00 -2.0628e-01 -1.9895e+00 +2.5346e+00 +8.9963e-01 +1.3982e+00 +4.0893e+00 -1.4414e+00 -1.5343e+00 -3.7629e+00 -3.0691e+00 +3.0681e+00 -2.3908e+00 +1.9246e+00
9354 +6.286231156e+02 +6.286231156e+02 +4.187431156e+02 +4.187431156e+02 -4.6313e+00 +2.3525e+00 -5.0000e+00 +2.7613e+00 +2.1090e+00 +3.5783e+00 +1.6721e+00 -1.7732e-01 -1.0001e+00 +2.5249e+00 +8.9482e-01 +1.4235e+00 +4.0888e+00 -1.4411e+00 -1.5376e+00 -3.7624e+00 -3.0689e+00 +3.0670e+00 -2.3901e+00 +1.9239e+00
12353 +3.980413716e+02 +3.980413716e+02 +1.881613716e+02 +1.881613716e+02 -4.6338e+00 +2.3558e+00 -5.0000e+00 +2.5613e+00 +2.0535e+00 +3.4688e+00 +2.3052e+00 -3.8918e-02 -1.0929e+00 +2.6138e+00 +8.8247e-01 +1.5503e+00 +4.0461e+00 -1.4244e+00 -1.5393e+00 -3.7637e+00 -3.0698e+00 +3.0643e+00 -2.3808e+00 +1.9204e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.653592234e+07 +1.653592234e+07 +1.653583025e+07 +1.653583025e+07 -3.9691e+00 -1.0493e+00 -3.8861e+00 -3.1795e+00 -7.5168e-01 -1.9995e+00 +1.8197e+00 -2.4319e+00 -4.2826e+00 +3.4345e+00 +2.0190e+00 -3.1259e+00 +2.2446e+00 +4.9773e+00 +9.2306e-01 -6.8012e-01 -3.1535e+00 -3.8507e+00 -1.0842e+00 -1.2753e+00
2 +1.136603891e+07 +1.136603891e+07 +1.136594682e+07 +1.136594682e+07 +3.7754e+00 -4.8050e-01 -7.8246e-02 +4.9801e+00 +3.8340e+00 +1.5529e+00 +3.4877e+00 +3.2757e+00 -1.3387e+00 +3.6829e+00 +1.9471e+00 -1.9422e+00 -4.6471e+00 -1.5385e+00 -9.0187e-02 +1.8633e+00 -1.5428e+00 +4.1076e+00 +4.1336e+00 -4.1198e+00
11 +8.773705656e+06 +8.773705656e+06 +8.773613566e+06 +8.773613566e+06 -4.9059e+00 -3.2942e+00 -2.8155e+00 -1.3841e+00 -2.2754e+00 -2.2569e+00 +1.1569e+00 +6.4635e-01 -5.7038e-01 +4.8594e+00 -3.6760e+00 +1.5045e+00 +1.1978e-01 +2.5392e+00 +2.5336e+00 +5.5351e-01 +6.0807e-01 +8.7904e-02 +1.9456e-01 -1.1004e-01
26 +6.223534187e+06 +6.223534187e+06 +6.223442097e+06 +6.223442097e+06 +2.1571e+00 -1.0941e+00 +5.4200e-01 -3.1791e+00 +4.7839e+00 +1.3837e+00 +2.9218e+00 -4.7185e+00 -1.3600e+00 +1.1434e+00 -2.7839e+00 -2.2800e+00 +2.0553e-01 +1.4944e+00 -1.2069e+00 -8.7656e-01 +2.0299e+00 +3.4570e+00 +3.3637e+00 -1.9991e+00
62 +1.864040104e+06 +1.864040104e+06 +1.863948014e+06 +1.863948014e+06 +3.3661e+00 +1.6095e+00 -5.5186e-01 -1.5666e+00 +4.7878e+00 -5.2222e-01 -1.1787e+00 +1.7396e+00 +6.8913e-01 -4.0733e+00 -5.0000e+00 -5.0000e+00 -5.0000e+00 +2.7154e+00 +6.8019e-01 -2.6788e+00 -3.1681e+00 +2.8245e+00 +2.7936e+00 -1.6665e+00
74 +8.934440926e+05 +8.934440926e+05 +8.933520026e+05 +8.933520026e+05 -2.5039e+00 -4.1786e-01 +5.0000e+00 -1.3977e+00 -3.0801e+00 +5.0000e+00 +6.1176e-02 -3.3320e+00 -8.1708e-01 +3.9119e+00 -5.0000e+00 +1.5387e+00 -2.2796e-01 -4.0922e+00 -3.1242e-02 +2.6616e-01 -3.6225e+00 +3.5773e+00 +2.0572e+00 -1.2605e+00
334 +5.299739774e+05 +5.299739774e+05 +5.298818874e+05 +5.298818874e+05 -3.3463e+00 -7.8758e-02 +1.6731e+00 -2.2212e+00 -3.0424e+00 +4.7129e+00 -1.3511e+00 -1.5730e+00 -1.0346e+00 +4.4485e+00 -3.8495e+00 +2.4602e+00 +2.1473e+00 -5.0322e-02 +2.2514e+00 +1.2051e+00 -4.3128e+00 +4.2738e+00 +1.9815e+00 -1.1382e+00
530 +3.609214082e+05 +3.609214082e+05 +3.608293182e+05 +3.608293182e+05 -3.1495e+00 +1.7301e+00 +1.6324e+00 -1.4249e+00 -1.2766e+00 +4.1515e+00 -8.1783e-01 -1.4570e+00 -1.0935e+00 +4.4496e+00 -3.6423e+00 +2.7800e+00 +1.6442e-01 +7.0750e-02 +1.3982e+00 +8.3894e-01 -3.8190e+00 +3.8167e+00 +1.6757e+00 -1.2082e+00
931 +2.233414681e+05 +2.233414681e+05 +2.232493781e+05 +2.232493781e+05 -3.4255e+00 -1.2719e+00 +3.4017e+00 -4.1887e+00 -2.2883e+00 +4.3480e+00 -1.6362e+00 -3.3499e+00 -1.9644e+00 +4.0874e+00 -3.0016e+00 +2.6246e+00 -1.4083e+00 +3.1728e-01 +3.5527e+00 +7.5124e-01 -4.5675e+00 +3.4957e+00 +1.6098e+00 -1.4733e+00
1185 +1.515272540e+05 +1.515272540e+05 +1.514351640e+05 +1.514351640e+05 -2.4094e+00 +5.1018e-01 +1.7446e+00 -4.4453e+00 -1.3971e+00 -1.3470e-01 -5.6209e-01 -3.5140e+00 -1.9070e+00 +3.6161e+00 -3.6607e+00 +2.5839e+00 -1.3558e+00 +6.1824e-01 +3.1357e+00 +5.7132e-01 -3.9024e+00 +3.6081e+00 +1.8271e+00 -1.3899e+00
1907 +9.854751580e+04 +9.854751580e+04 +9.845542580e+04 +9.845542580e+04 -3.0064e+00 +3.7936e-01 +1.3831e+00 -4.4181e+00 -2.1509e+00 +9.2093e-01 +7.3539e-01 -2.1987e+00 -2.2820e+00 +3.1304e+00 -2.1896e+00 +1.9427e+00 -1.6770e+00 +4.9357e-01 +3.7586e+00 +7.3749e-01 -3.7609e+00 +3.6209e+00 +1.8440e+00 -1.4253e+00
2157 +5.914115332e+04 +5.914115332e+04 +5.904906332e+04 +5.904906332e+04 -5.0000e+00 +6.3863e-01 -6.5503e-02 -4.1604e+00 -1.9814e+00 +6.7401e-01 +1.2407e+00 -2.1757e+00 -1.4791e+00 +2.7626e+00 -1.5175e+00 +1.7843e-03 -2.4724e+00 +7.3073e-01 +3.6856e+00 +4.5890e-01 -3.7622e+00 +3.5864e+00 +1.7673e+00 -1.3536e+00
2353 +3.980082779e+04 +3.980082779e+04 +3.970873779e+04 +3.970873779e+04 -4.7154e+00 +8.3534e-01 -1.0443e+00 -4.1996e+00 -1.9043e+00 -4.7971e-01 +4.0279e+00 -1.0452e+00 -1.5408e+00 +1.7049e+00 -6.7002e-01 -1.2129e+00 -1.7249e+00 +2.4114e-01 +3.6484e+00 +7.1135e-01 -3.8547e+00 +3.6492e+00 +1.7632e+00 -1.3241e+00
2518 +2.366268598e+04 +2.366268598e+04 +2.357059598e+04 +2.357059598e+04 -3.6405e+00 +6.2740e-03 -1.0194e+00 -4.0111e+00 -2.3020e+00 +9.3851e-02 +3.1514e+00 -1.0093e-01 -1.5065e+00 +1.8716e+00 +6.7834e-01 -1.2005e+00 -1.9244e+00 +1.1846e+00 +3.6915e+00 +6.5567e-01 -3.8858e+00 +3.7230e+00 +1.7734e+00 -1.3713e+00
2604 +1.415101455e+04 +1.415101455e+04 +1.405892455e+04 +1.405892455e+04 -4.6061e+00 +1.4705e-01 -1.3258e+00 -4.0109e+00 -2.2061e+00 -3.0267e-01 +4.2680e+00 +7.7046e-01 -8.7562e-01 +2.1634e+00 +1.6724e+00 -2.4129e+00 -1.8420e+00 +8.6350e-01 +3.5968e+00 +7.0939e-01 -3.8604e+00 +3.6459e+00 +1.7591e+00 -1.3717e+00
2755 +9.827044803e+03 +9.827044803e+03 +9.734954803e+03 +9.734954803e+03 -4.3790e+00 +8.1455e-02 -1.7696e+00 -3.8805e+00 -2.1972e+00 -4.0781e-01 +3.7528e+00 +1.9366e+00 -4.8137e-01 +2.0053e+00 +2.2196e+00 -2.1730e+00 -1.7808e+00 +6.6550e-01 +3.6048e+00 +6.1784e-01 -3.9011e+00 +3.6908e+00 +1.8353e+00 -1.3522e+00
2805 +5.575703039e+03 +5.575703039e+03 +5.483613039e+03 +5.483613039e+03 -4.0905e+00 +2.4651e-01 -2.0300e+00 -3.9043e+00 -2.2948e+00 -7.2391e-02 +3.7051e+00 +2.5348e+00 -2.7335e-01 +2.0900e+00 +3.1251e+00 -2.0300e+00 -1.8295e+00 +7.0887e-01 +3.6193e+00 +6.7216e-01 -3.9057e+00 +3.6469e+00 +1.8586e+00 -1.3640e+00
2957 +3.804577894e+03 +3.804577894e+03 +3.712487894e+03 +3.712487894e+03 -2.2052e+00 +1.6660e-01 -1.8204e+00 -3.7986e+00 -2.2777e+00 +4.6352e-01 +3.9044e+00 +2.4549e+00 +1.3079e-01 +2.4687e+00 +3.7238e+00 -1.6482e+00 -1.9309e+00 +5.4983e-01 +3.8768e+00 +7.7406e-01 -3.8420e+00 +3.6418e+00 +1.8262e+00 -1.3614e+00
3489 +2.487599559e+03 +2.487599559e+03 +2.395509559e+03 +2.395509559e+03 -2.1605e+00 +5.2911e-02 -2.1120e+00 -3.7960e+00 -2.1967e+00 +3.2718e-01 +3.4939e+00 +2.2876e+00 +4.7871e-01 +2.4043e+00 +3.7825e+00 -1.6629e+00 -1.9721e+00 +6.9668e-01 +3.7509e+00 +7.4482e-01 -3.8568e+00 +3.6589e+00 +1.8193e+00 -1.3589e+00
4201 +1.492772663e+03 +1.492772663e+03 +1.400682663e+03 +1.400682663e+03 -2.2006e+00 -9.1167e-01 -2.7351e+00 -3.9346e+00 -2.2404e+00 +3.2040e-01 +1.7788e+00 +2.2718e+00 +4.2735e-01 +1.5992e+00 +3.8340e+00 -1.5482e+00 -2.1025e+00 +7.1604e-01 +3.8051e+00 +7.4140e-01 -3.8646e+00 +3.6634e+00 +1.8166e+00 -1.3637e+00
4574 +9.952345571e+02 +9.952345571e+02 +9.031445571e+02 +9.031445571e+02 -2.2307e+00 -2.0199e+00 -2.5213e+00 -3.9158e+00 -2.2756e+00 +3.0073e-01 +4.8778e-01 +1.2508e+00 +6.0152e-01 +1.8111e+00 +3.8240e+00 -1.6304e+00 -2.1203e+00 +6.8342e-01 +3.7425e+00 +7.4268e-01 -3.8570e+00 +3.6749e+00 +1.8127e+00 -1.3641e+00
6406 +6.278775094e+02 +6.278775094e+02 +5.357875094e+02 +5.357875094e+02 -1.7754e+00 +1.4184e+00 +8.8990e-02 -3.9125e+00 -2.2306e+00 -1.5702e-01 +3.3464e-01 +8.2761e-01 +4.6165e-01 +1.7054e+00 +3.7827e+00 -1.6947e+00 -2.0989e+00 +6.9519e-01 +3.7558e+00 +7.3007e-01 -3.8522e+00 +3.6598e+00 +1.8185e+00 -1.3605e+00
6932 +3.979763025e+02 +3.979763025e+02 +3.058863025e+02 +3.058863025e+02 -1.8819e+00 +3.3927e+00 -1.7379e-01 -3.9107e+00 -2.2328e+00 -1.4939e+00 +1.2134e-01 +1.0238e+00 +4.0692e-01 +1.7304e+00 +3.7873e+00 -1.7479e+00 -2.1044e+00 +6.9957e-01 +3.7853e+00 +7.3190e-01 -3.8525e+00 +3.6658e+00 +1.8124e+00 -1.3602e+00
7201 +2.490659044e+02 +2.490659044e+02 +1.569759044e+02 +1.569759044e+02 -1.9517e+00 +3.9945e+00 -3.3294e-01 -3.8973e+00 -2.2342e+00 -2.6517e+00 -3.6969e-03 +1.0327e+00 +3.3586e-01 +1.7264e+00 +3.7900e+00 -1.7509e+00 -2.1035e+00 +7.0948e-01 +3.7788e+00 +7.3546e-01 -3.8527e+00 +3.6615e+00 +1.8113e+00 -1.3585e+00
7612 +1.562103594e+02 +1.562103594e+02 +6.412035935e+01 +6.412035935e+01 -1.9474e+00 +3.2744e+00 +6.9861e-02 -3.8917e+00 -2.2054e+00 -3.6479e+00 +1.1239e-02 +9.8900e-01 +3.6948e-01 +1.7571e+00 +3.7364e+00 -1.7115e+00 -2.1013e+00 +6.9055e-01 +3.7685e+00 +7.3711e-01 -3.8524e+00 +3.6599e+00 +1.8163e+00 -1.3593e+00
9502 +9.998279516e+01 +9.998279516e+01 +7.892795156e+00 +7.892795156e+00 -1.5103e+00 +2.8555e+00 -2.0526e-01 -3.8882e+00 -1.7026e+00 -3.7968e+00 -7.7366e-02 +9.7476e-01 +4.5575e-01 +1.6799e+00 +3.8274e+00 -1.7040e+00 -2.0990e+00 +6.7619e-01 +3.7690e+00 +7.2482e-01 -3.8534e+00 +3.6615e+00 +1.8167e+00 -1.3608e+00
