% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.328532079e+02 +7.328532079e+02 +7.159132079e+02 +7.159132079e+02 +6.6019e-01 -4.1617e+00 +2.0792e+00 +3.2449e+00 +3.6249e+00 -2.5122e-01 -3.8889e+00 -2.3496e+00 -4.3801e+00 +3.6619e+00 +5.0848e-01 +8.8566e-01 +1.5250e+00 +2.0051e+00 -3.5312e+00 +4.3932e+00 +8.5976e-01 -3.1970e+00 +1.8642e+00 +2.3713e+00
2 +5.063676048e+01 +5.063676048e+01 +3.369676048e+01 +3.369676048e+01 +1.8166e+00 +3.6893e+00 +2.3932e+00 -3.8034e+00 +3.7824e+00 +3.0029e+00 +3.9547e+00 +1.2638e+00 -2.4807e+00 -2.2030e-01 -4.0280e+00 +4.4981e+00 -1.0286e+00 -5.6002e-01 +4.6776e+00 -1.2896e+00 -1.0698e+00 +4.1566e+00 -5.0644e-01 -3.0926e+00
7 +3.672596263e+01 +3.672596263e+01 +1.978596263e+01 +1.978596263e+01 -1.5772e+00 +2.5615e+00 -4.3824e-01 -9.9866e-01 +8.9019e-01 +2.4740e+00 -1.9352e+00 +6.0029e-01 +1.5505e+00 -3.0054e+00 +3.5299e+00 +2.6719e+00 +3.2601e+00 -3.4680e+00 -1.8407e+00 +1.3322e+00 +3.7041e+00 +4.6331e+00 -2.3743e+00 -2.2687e+00
61 +2.383983686e+01 +2.383983686e+01 +6.899836860e+00 +6.899836860e+00 -2.0562e+00 -3.3155e+00 -2.8913e+00 -7.7225e-01 +1.4864e+00 +1.4773e+00 -1.7774e+00 -3.7458e+00 +1.1863e+00 -3.7677e+00 +9.4861e-01 +3.3403e+00 -4.3598e+00 -3.4297e+00 +1.8427e+00 +4.0843e+00 +3.1022e+00 -3.8739e+00 -1.0069e-01 +2.7590e+00
129 +1.385630206e+01 +1.385630206e+01 -3.083697936e+00 -3.083697936e+00 +3.2952e+00 +3.7710e+00 -2.3510e-01 -5.0000e+00 -1.1751e+00 +1.3970e+00 +9.7220e-01 -1.6090e+00 -2.0034e+00 -3.2027e+00 +2.1222e+00 -4.6256e+00 -4.7374e+00 +5.0000e+00 +4.2676e+00 +4.9819e+00 +7.6900e-01 +2.0450e+00 +1.9277e+00 +7.5241e-01
211 +9.881933032e+00 +9.881933032e+00 -7.058066968e+00 -7.058066968e+00 +4.7486e-01 +5.0000e+00 -8.6607e-01 -5.8396e-01 +3.9426e-01 -4.5128e-01 +4.1747e+00 -5.0000e+00 -1.6238e+00 -5.0000e+00 +4.3114e+00 -4.2134e+00 -4.3510e+00 -1.6129e+00 +1.1676e+00 +3.1490e+00 +4.5244e+00 -2.6658e+00 +4.6207e+00 -7.2745e-02
863 +4.266626572e+00 +4.266626572e+00 -1.267337343e+01 -1.267337343e+01 +3.5490e+00 +2.6400e+00 -2.5439e+00 -1.6771e+00 +1.3651e+00 -2.9949e-01 +2.3286e+00 -4.1963e+00 -7.4945e-01 -1.3069e+00 +5.0000e+00 +1.3077e+00 -3.3118e+00 -2.3540e+00 +1.9698e+00 +3.9929e+00 +4.6906e+00 +6.8180e-01 +1.3986e+00 +1.0183e+00
1111 +3.301313434e+00 +3.301313434e+00 -1.363868657e+01 -1.363868657e+01 +3.3312e+00 +2.7323e+00 -1.6905e+00 +1.0988e+00 +1.5334e+00 -8.4942e-01 +3.8092e+00 -3.8207e+00 -1.1296e+00 -1.1368e+00 +5.0000e+00 -7.0290e-01 -2.4786e+00 -7.4165e-01 +2.8661e+00 +1.7391e+00 +4.6705e+00 -6.6410e-03 -2.0602e-01 +9.2574e-01
1549 +2.487176917e+00 +2.487176917e+00 -1.445282308e+01 -1.445282308e+01 +3.3038e+00 +2.3298e+00 -1.2763e+00 +1.2388e+00 -1.3977e-02 -1.0157e+00 +3.5038e+00 -3.9217e+00 -1.1512e+00 -5.3173e-01 +4.8715e+00 -1.1706e+00 -3.8067e+00 -1.3720e+00 +2.5191e+00 +4.8621e+00 +4.6655e+00 -3.8055e-01 +1.5090e-01 +2.2058e+00
8722 +1.510653816e+00 +1.510653816e+00 -1.542934618e+01 -1.542934618e+01 +3.7963e+00 +2.6244e+00 -1.9907e+00 +1.7262e+00 +7.2639e-01 -4.5382e-01 +4.5503e+00 -3.7379e+00 -1.5498e+00 -1.1104e+00 +4.7423e+00 -3.4929e-01 -2.9110e+00 -1.2129e+00 +2.0927e+00 +4.0885e+00 +4.2638e+00 -8.6208e-01 -1.7361e-03 +2.7765e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.556230587e+01 +3.556230587e+01 +5.437230587e+01 +5.437230587e+01 -2.3388e+00 +2.9040e+00 +4.8532e+00 +3.6684e+00 -2.8743e+00 -3.5671e+00 +3.6243e+00 -3.9120e+00 -3.6143e+00 -1.7360e+00 -7.9801e-01 -1.6462e+00 -1.4357e+00 +4.1520e+00 +4.6691e+00 +2.7420e+00 +9.3185e-01 -1.5875e+00 +8.5290e-02 -1.6169e+00
3 +2.185034287e+01 +2.185034287e+01 +4.066034287e+01 +4.066034287e+01 -3.0491e+00 +1.1823e-01 -1.0036e+00 +2.0589e+00 +3.9021e+00 +2.0337e+00 +9.2858e-01 -4.9656e+00 +3.1567e+00 +2.6123e+00 +2.5323e+00 +2.9158e+00 +3.3025e+00 -4.7012e+00 +1.0607e-01 -1.1402e+00 -3.2531e+00 +4.2869e-01 +1.6739e-01 +3.0333e-03
48 +1.353153874e+01 +1.353153874e+01 +3.234153874e+01 +3.234153874e+01 -4.5687e+00 -1.1667e+00 +1.8049e+00 -1.5562e+00 +4.1558e-01 -1.4339e+00 -3.3839e+00 +4.0177e-01 -1.8125e+00 +4.3742e-01 -4.5547e+00 +4.5033e+00 +4.2296e+00 +1.1530e-01 +2.1568e-01 +2.3536e+00 -1.0789e+00 +1.4944e+00 -1.5300e+00 -2.8987e+00
204 +9.047951865e+00 +9.047951865e+00 +2.785795187e+01 +2.785795187e+01 +2.6710e-01 -1.5413e+00 +1.3075e+00 +2.5902e+00 +4.4218e-01 -4.5803e+00 -2.2970e+00 -1.1855e+00 -2.5721e+00 +4.6507e+00 -4.0823e+00 +5.0000e+00 +4.8968e+00 -7.8677e-01 -1.9667e+00 +6.5953e-01 -5.0000e+00 +3.7518e-01 -1.3898e+00 -3.5494e+00
515 +5.557482852e+00 +5.557482852e+00 +2.436748285e+01 +2.436748285e+01 +1.8979e+00 +1.4995e-01 +8.2655e-01 -1.0159e+00 +1.1017e+00 -4.8312e+00 -1.1963e+00 -1.0561e+00 -3.9299e-01 +2.9897e+00 -1.2796e+00 +2.4474e+00 +4.0403e+00 -2.1741e-01 -2.1641e+00 +0.0000e+00 -1.8248e+00 +2.1487e+00 +4.6032e-01 +1.1873e+00
2156 +3.964268757e+00 +3.964268757e+00 +2.277426876e+01 +2.277426876e+01 -1.9046e+00 +1.6870e+00 -1.0329e+00 +7.3288e-01 +1.7175e+00 -4.4420e+00 -1.1684e+00 -1.6532e+00 +1.5052e-01 +2.3996e+00 -2.0823e+00 +3.9037e+00 +4.0418e+00 +3.7491e-01 -8.6994e-01 -3.9805e+00 -2.0386e+00 +2.3887e+00 -5.8725e-01 +2.3311e+00
5178 +2.507836798e+00 +2.507836798e+00 +2.131783680e+01 +2.131783680e+01 +5.5404e-01 +1.2816e+00 -5.0572e-01 -1.4132e+00 +1.0521e+00 -5.0000e+00 -3.8113e-01 +2.8786e-01 -5.0270e-03 +2.9072e+00 -2.3213e+00 +4.7247e+00 +4.0939e+00 +3.8979e-01 -2.6878e+00 -3.0475e+00 -2.4721e+00 +3.4093e+00 +1.2267e+00 +3.1124e-01
11402 +1.417490057e+00 +1.417490057e+00 +2.022749006e+01 +2.022749006e+01 +1.0171e-01 +8.8180e-01 -7.6293e-01 +2.0191e-01 +1.5880e+00 -5.0000e+00 -7.3509e-01 +5.9287e-01 -5.2078e-02 +2.0176e+00 -2.8806e+00 +4.6087e+00 +4.1149e+00 -1.2656e-02 -3.3485e+00 -2.9094e+00 -2.6258e+00 +2.8457e+00 +3.9614e-01 +2.5139e+00
20154 +9.991528190e-01 +9.991528190e-01 +1.980915282e+01 +1.980915282e+01 +2.6575e-01 +9.0926e-01 -7.5479e-01 -1.5478e-02 +1.6438e+00 -5.0000e+00 -8.0115e-01 +6.2546e-01 -8.3881e-02 +1.9861e+00 -2.8695e+00 +4.5911e+00 +4.0908e+00 +8.8247e-02 -3.2958e+00 -3.0059e+00 -2.6906e+00 +2.8345e+00 +5.2516e-01 +2.6311e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.479620764e+01 +6.479620764e+01 +3.379462076e+02 +3.379462076e+02 -2.0242e+00 +7.2585e-01 -4.5467e+00 +8.0025e-01 +2.8660e+00 +1.4507e+00 +3.4309e+00 -3.5116e+00 +3.7460e+00 -1.8018e+00 -8.2757e-01 -3.0832e+00 -2.7086e+00 -4.1177e+00 +1.3904e+00 -3.5196e+00 +2.9851e-01 +2.2162e+00 +4.6971e+00 +1.8466e+00
4 +4.342528584e+01 +4.342528584e+01 +3.165752858e+02 +3.165752858e+02 -8.0100e-01 +2.1700e+00 -1.6845e-01 -1.0707e+00 +4.2357e-01 -3.1948e+00 -1.8375e+00 -1.0047e+00 -2.6465e+00 -4.3167e+00 -6.7598e-01 -1.4521e+00 -4.5342e+00 -5.2560e-01 +1.2396e+00 -3.3215e-02 +4.6185e+00 -2.1027e+00 +3.5150e+00 +2.1362e+00
17 +3.306403155e+01 +3.306403155e+01 +3.062140316e+02 +3.062140316e+02 -1.7478e+00 +4.6724e+00 -4.8028e+00 +3.3859e+00 +1.7834e-01 +1.5123e+00 -3.5430e+00 -3.1272e+00 -1.3112e+00 +1.2982e+00 -4.4567e+00 +3.4687e+00 -2.0027e+00 +3.7605e+00 +4.4338e+00 -4.0615e+00 +1.5283e+00 -3.1876e+00 +3.8628e+00 +3.9671e+00
