% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.462709142e+02 +1.462709142e+02 +1.293309142e+02 +1.293309142e+02 -2.7279e+00 +3.4974e+00 +2.8183e+00 -3.1706e+00 +1.5436e+00 +2.4872e+00 -1.3803e+00 +3.1868e+00 -1.3555e+00 -3.5870e+00 -2.9080e+00 -3.9538e-01 +3.6557e+00 -3.0404e+00 +8.3135e-01 -5.3529e-01 -3.7870e+00 -2.2376e+00 -2.5414e+00 +3.2206e+00
65 +9.886283596e+01 +9.886283596e+01 +8.192283596e+01 +8.192283596e+01 -1.1920e+00 +3.1736e+00 +1.7703e+00 -3.9595e+00 +3.1773e+00 +2.3389e+00 -1.7414e+00 +2.2345e+00 -1.3241e+00 -4.0501e+00 -6.7658e-01 +1.7840e+00 +2.1566e+00 -2.4654e+00 +1.1740e+00 +2.5097e+00 +3.5856e+00 -7.7360e-01 -5.3738e+00 +9.1874e-02
114 +5.533178586e+01 +5.533178586e+01 +3.839178586e+01 +3.839178586e+01 +9.9418e-01 +2.1696e+00 +1.4964e+00 -4.2329e+00 +2.3838e+00 +6.8234e-01 +1.2311e+00 -1.0291e+00 -1.6965e-01 -3.1143e+00 +1.4496e-01 +2.4086e+00 +1.6776e+00 -4.0370e+00 +2.7689e+00 +9.2092e-01 +4.3460e+00 -9.1282e-01 -2.8552e+00 +3.5949e-02
167 +3.094993140e+01 +3.094993140e+01 +1.400993140e+01 +1.400993140e+01 +1.4436e+00 +2.2395e+00 +3.6587e-02 -2.6508e+00 +5.3526e+00 -5.3649e-01 +1.4747e+00 -2.6583e+00 -9.0317e-01 -3.9775e+00 +5.2416e-01 -1.7104e-01 +8.8421e-01 -3.4412e+00 -2.6990e-01 +1.0803e+00 +3.2488e+00 +9.8980e-01 -2.9890e+00 -5.2635e-01
309 +2.323703640e+01 +2.323703640e+01 +6.297036404e+00 +6.297036404e+00 +1.5758e+00 +2.3422e+00 -8.7951e-01 -9.6322e-01 +1.7100e+00 -1.6775e+00 +1.9994e+00 -1.3438e+00 +4.0741e-01 -1.6382e+00 +3.1422e+00 -2.2393e+00 -3.6335e+00 -8.9135e-01 +1.1009e-01 +1.8687e+00 +4.5775e+00 +2.1847e+00 +9.6805e-01 +4.9191e-01
423 +1.564871061e+01 +1.564871061e+01 -1.291289391e+00 -1.291289391e+00 +3.0353e+00 +3.5939e+00 -1.0962e+00 +1.3166e+00 +1.6240e+00 -3.6526e+00 +3.3178e+00 -1.8393e+00 +1.3103e-01 -2.4898e+00 +3.4590e+00 -1.6687e-01 -2.9542e+00 -4.3966e-01 +2.5502e+00 +2.5810e+00 +5.1075e+00 -1.4893e+00 -5.3611e-01 +2.3288e-01
447 +9.865097495e+00 +9.865097495e+00 -7.074902505e+00 -7.074902505e+00 +3.2965e+00 +4.2004e+00 -1.2584e+00 +1.5111e+00 +1.3837e+00 -2.5871e+00 +2.6969e+00 -2.0211e+00 +5.0280e-01 -2.4545e+00 +3.6254e+00 +5.8164e-02 -3.2369e+00 -7.3200e-01 +1.9633e+00 +2.7505e+00 +4.5354e+00 +3.9773e-01 +4.3014e-01 +2.2565e+00
641 +6.090629422e+00 +6.090629422e+00 -1.084937058e+01 -1.084937058e+01 +3.7764e+00 +2.0377e+00 -1.5100e+00 +1.3539e+00 +1.7718e+00 -1.4214e+00 +3.9352e+00 -1.5217e+00 +6.0411e-02 -2.3549e+00 +3.5799e+00 +6.7191e-01 -2.1057e+00 -1.5247e+00 +2.8643e+00 +3.0004e+00 +3.3208e+00 -6.3035e-01 +3.4061e-01 +2.5638e+00
828 +3.732378697e+00 +3.732378697e+00 -1.320762130e+01 -1.320762130e+01 +3.6844e+00 +2.6624e+00 -5.6023e-01 +1.0214e+00 +2.1898e+00 -2.3399e+00 +3.2833e+00 -2.1113e+00 -1.7025e-01 -2.4619e+00 +3.6175e+00 -2.4432e-01 -2.7569e+00 -1.2825e+00 +2.9466e+00 +3.2430e+00 +3.6080e+00 -4.2112e-01 +3.2864e-01 +1.9856e+00
982 +2.184144336e+00 +2.184144336e+00 -1.475585566e+01 -1.475585566e+01 +3.6302e+00 +2.1355e+00 -1.0279e+00 +1.0618e+00 +1.8214e+00 -2.4308e+00 +3.1554e+00 -1.9153e+00 -5.3562e-01 -2.0224e+00 +3.8236e+00 -2.6696e-01 -2.7495e+00 -1.3252e+00 +3.0235e+00 +2.9628e+00 +3.9215e+00 -5.2814e-01 +5.1615e-01 +2.7722e+00
1306 +1.455973714e+00 +1.455973714e+00 -1.548402629e+01 -1.548402629e+01 +3.7837e+00 +2.1482e+00 -9.3289e-01 +1.1625e+00 +1.7140e+00 -1.8893e+00 +3.1310e+00 -2.0475e+00 -4.6316e-01 -2.0466e+00 +3.7170e+00 -5.8298e-02 -2.5279e+00 -1.5150e+00 +2.5590e+00 +3.2802e+00 +3.7956e+00 -3.5782e-01 +2.4284e-01 +2.5681e+00
1484 +9.782681480e-01 +9.782681480e-01 -1.596173185e+01 -1.596173185e+01 +3.8286e+00 +2.3801e+00 -1.0379e+00 +1.2702e+00 +1.8499e+00 -1.9400e+00 +3.2234e+00 -1.9215e+00 -1.1763e-01 -2.0640e+00 +3.8517e+00 -6.4672e-02 -2.4519e+00 -1.3210e+00 +2.7133e+00 +3.2591e+00 +3.8453e+00 -4.8687e-01 +2.1021e-01 +2.3671e+00
1712 +5.852377664e-01 +5.852377664e-01 -1.635476223e+01 -1.635476223e+01 +3.7327e+00 +2.2392e+00 -9.6799e-01 +1.1665e+00 +1.8838e+00 -1.9366e+00 +3.1805e+00 -1.8749e+00 -2.0614e-01 -2.1029e+00 +3.8486e+00 -6.6222e-02 -2.4175e+00 -1.3117e+00 +2.7504e+00 +3.3294e+00 +3.8478e+00 -4.9875e-01 +2.4413e-01 +2.4558e+00
1925 +3.946372690e-01 +3.946372690e-01 -1.654536273e+01 -1.654536273e+01 +3.7542e+00 +2.2738e+00 -9.9897e-01 +1.1616e+00 +1.8715e+00 -1.9011e+00 +3.2347e+00 -1.8998e+00 -1.9695e-01 -2.1304e+00 +3.8890e+00 -9.3197e-02 -2.4051e+00 -1.2935e+00 +2.7710e+00 +3.3233e+00 +3.8719e+00 -5.1672e-01 +2.2414e-01 +2.4260e+00
2384 +2.494730925e-01 +2.494730925e-01 -1.669052691e+01 -1.669052691e+01 +3.7487e+00 +2.2600e+00 -9.7915e-01 +1.1580e+00 +1.8645e+00 -1.9493e+00 +3.2293e+00 -1.8828e+00 -2.0780e-01 -2.1454e+00 +3.8757e+00 -9.0663e-02 -2.3931e+00 -1.2806e+00 +2.7919e+00 +3.3103e+00 +3.8767e+00 -5.4308e-01 +2.0952e-01 +2.4593e+00
