% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.525209300e+06 +1.525209300e+06 +1.525245200e+06 +1.525245200e+06 -2.2000e+00 +8.3531e-01 -3.6641e+00 +1.7977e+00 +2.9277e+00 +6.7597e-01 +4.4357e+00 +2.8931e+00 +2.3301e+00 +4.5189e-01 -4.4338e+00 -7.3160e-01 -3.9898e+00 -1.7603e+00 +2.5197e+00 +3.8572e+00 +1.1879e+00 +4.6323e+00 -4.8481e+00 +4.6839e+00
10 +7.242857293e+05 +7.242857293e+05 +7.243216293e+05 +7.243216293e+05 -1.2960e+00 +2.8846e+00 -3.3215e+00 +2.7483e+00 -4.9307e+00 -3.4194e+00 +1.7521e+00 -3.9964e+00 +1.9661e+00 -3.2340e-01 -3.2300e+00 -5.6123e-01 -2.1987e+00 -4.5581e-01 +4.5315e+00 -4.3493e+00 -5.4418e-01 -6.2348e-01 +3.7780e+00 +9.2828e-01
22 +6.106900581e+05 +6.106900581e+05 +6.107259581e+05 +6.107259581e+05 +2.0164e-01 +2.9101e+00 +2.8204e+00 +1.0690e+00 -3.7265e+00 +1.6546e+00 +1.0639e+00 -1.0856e+00 +2.5589e+00 -2.2400e-01 +4.3552e-01 -2.7118e+00 -1.9724e+00 -3.0061e+00 +2.3600e+00 -4.1537e+00 +3.4261e+00 +1.3397e+00 -1.3373e+00 +1.5641e+00
219 +3.433716084e+05 +3.433716084e+05 +3.434075084e+05 +3.434075084e+05 +9.0576e-01 -4.8231e-01 +2.1969e+00 +2.9925e-01 -5.0000e+00 -4.6143e+00 +5.0000e+00 -7.3658e-01 +2.6724e+00 +5.0000e+00 -1.1426e+00 -2.1774e+00 +5.0000e+00 -2.6332e+00 +1.7034e+00 -1.8640e+00 +9.1753e-01 +5.0000e+00 -5.0000e+00 -8.0377e-01
356 +2.438065124e+05 +2.438065124e+05 +2.438424124e+05 +2.438424124e+05 +1.2363e+00 +5.6484e-01 +4.0922e+00 -9.0944e-01 -5.0000e+00 -5.0000e+00 +9.6642e-01 -5.0000e+00 +3.4422e+00 +3.6910e+00 -5.0000e+00 -5.0000e+00 -2.9566e+00 +1.7903e+00 -1.5064e+00 -5.0000e+00 -4.3097e-01 +5.0000e+00 -5.0000e+00 -6.6126e-01
404 +7.814282130e+04 +7.814282130e+04 +7.817872130e+04 +7.817872130e+04 +1.9910e+00 +6.0231e-01 +5.0000e+00 +3.5845e+00 -5.0000e+00 -5.0000e+00 +3.9570e+00 -5.0000e+00 +1.3118e+00 -3.2649e+00 -5.0000e+00 -4.9361e+00 +2.2971e+00 -5.0553e-01 +6.6351e-01 -5.0000e+00 +4.4338e-01 +5.0000e+00 -5.0000e+00 -1.3554e+00
522 +4.230511701e+04 +4.230511701e+04 +4.234101701e+04 +4.234101701e+04 +1.7703e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 -1.8820e+00 -5.0000e+00 +2.5175e+00 -4.2733e+00 -5.0000e+00 -5.0000e+00 +6.1705e-01 -3.5229e+00 +2.8744e+00 -5.0000e+00 +1.3248e+00 +5.0000e+00 -5.0000e+00 -4.0665e-01
570 +1.988977861e+04 +1.988977861e+04 +1.992567861e+04 +1.992567861e+04 +3.3545e+00 +1.3506e+00 +5.0000e+00 +1.6315e+00 -5.0000e+00 -5.0000e+00 -3.8983e-01 -5.0000e+00 +2.6159e+00 -2.3217e+00 -5.0000e+00 -4.9065e+00 +8.9130e-01 -8.6632e-01 -3.9952e-01 -5.0000e+00 -2.9356e+00 +5.0000e+00 -5.0000e+00 -1.4305e+00
761 +6.972233430e+03 +6.972233430e+03 +7.008133430e+03 +7.008133430e+03 +3.8949e+00 +2.6687e+00 +5.0000e+00 +2.2549e+00 -5.0000e+00 -5.0000e+00 +1.2557e+00 -5.0000e+00 +7.8652e-01 -2.9887e+00 -5.0000e+00 -4.8945e+00 -2.5896e+00 -1.1140e+00 -3.8096e-02 -5.0000e+00 -2.4085e+00 +5.0000e+00 -5.0000e+00 +0.0000e+00
1419 +3.811199449e+03 +3.811199449e+03 +3.847099449e+03 +3.847099449e+03 +3.1068e+00 +2.6693e+00 +5.0000e+00 +1.1311e+00 -5.0000e+00 -5.0000e+00 -2.7730e-01 -5.0000e+00 +3.1609e-01 -1.2364e+00 -4.3641e+00 -4.8701e+00 -1.6625e+00 -2.5489e+00 -1.4570e-01 -5.0000e+00 -2.5832e+00 +5.0000e+00 -5.0000e+00 -4.0677e-03
