% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.925344864e+01 +3.925344864e+01 +1.106034486e+02 +1.106034486e+02 +1.9896e+00 -3.6826e+00 +3.1614e+00 +1.7206e+00 -3.8334e+00 +2.2961e+00 +4.3107e+00 -4.3930e+00 -3.9819e+00 +2.3200e+00 +4.7224e+00 -4.3446e+00 +1.2164e+00 +6.0196e-01 +1.1466e+00 -3.3560e+00 +8.8064e-01 -6.2342e-01 -1.4767e+00 +3.0158e+00
2597 +1.981480632e+01 +1.981480632e+01 +9.116480632e+01 +9.116480632e+01 +2.6049e+00 +2.0707e+00 +3.7966e+00 +4.9134e+00 +5.0000e+00 +3.6470e+00 +1.3915e+00 +4.9796e+00 -9.7542e-01 +2.8759e+00 -4.2089e+00 -3.8050e+00 -1.6362e-01 -1.8257e+00 -4.1105e+00 +3.7750e-01 +2.6873e+00 +2.6352e+00 +4.4699e+00 -4.7732e+00
4047 +1.169915753e+01 +1.169915753e+01 +8.304915753e+01 +8.304915753e+01 +2.6836e+00 +2.2635e+00 +3.8543e+00 +4.9285e+00 +5.0000e+00 +3.6759e+00 +1.3989e+00 +4.9800e+00 -9.9082e-01 +2.7459e+00 -3.8678e+00 -3.8671e+00 -1.9949e-01 -1.8171e+00 -4.2778e+00 +5.8971e-01 +2.7925e+00 +2.7839e+00 +3.9290e+00 -4.7669e+00
6817 +9.642497878e+00 +9.642497878e+00 +8.099249788e+01 +8.099249788e+01 +2.5828e+00 +2.2043e+00 +3.8741e+00 +4.9046e+00 +5.0000e+00 +3.6866e+00 +1.3917e+00 +4.9795e+00 -8.2615e-01 +2.7463e+00 -3.8283e+00 -3.8630e+00 -1.8716e-01 -1.8128e+00 -3.8954e+00 +6.0869e-01 +2.8891e+00 +2.4784e+00 +4.1117e+00 -4.7642e+00
16871 +6.103576576e+00 +6.103576576e+00 +7.745357658e+01 +7.745357658e+01 +2.7477e+00 +2.1683e+00 +3.9145e+00 +4.8200e+00 +5.0000e+00 +3.6842e+00 +1.3297e+00 +4.9641e+00 -9.6103e-01 +2.8175e+00 -3.8568e+00 -3.7383e+00 -1.7685e-01 -1.8291e+00 -3.9126e+00 +6.3559e-01 +2.9018e+00 +2.5816e+00 +4.1093e+00 -4.6296e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.217541409e+01 +8.217541409e+01 -2.730445859e+02 -2.730445859e+02 -1.2837e+00 +1.4717e+00 +2.2449e+00 -4.8278e+00 +4.8803e-01 -3.8780e+00 +2.3400e+00 -4.0434e-01 -2.7348e+00 -3.9889e+00 +2.5193e+00 -1.9238e+00 +4.9802e+00 +3.4562e+00 -5.2883e-01 +3.3145e+00 +1.7007e+00 -4.7101e+00 -3.8944e+00 -4.0465e+00
14 +6.217189281e+01 +6.217189281e+01 -2.930481072e+02 -2.930481072e+02 +1.4300e+00 -1.2464e-01 -2.2969e+00 +4.6801e+00 +3.7239e+00 +3.5627e+00 -3.2943e+00 -1.4798e-01 -2.0698e+00 +2.6715e+00 +2.0252e+00 +1.9523e+00 -3.2621e+00 +1.0816e+00 +1.4311e+00 +8.0820e-01 +3.6701e+00 -9.5693e-01 +3.0332e+00 -3.8561e+00
188 +3.282450416e+01 +3.282450416e+01 -3.223954958e+02 -3.223954958e+02 -5.0000e+00 -1.5051e+00 -3.5800e+00 +2.5920e+00 -8.3381e-01 -2.5261e+00 -3.5506e+00 +1.4470e+00 +1.6110e+00 +3.5057e+00 +2.5790e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00 -7.5936e-02 +8.3684e-01 +1.6463e+00 -1.5174e+00 -9.3247e-01
1923 +2.110248062e+01 +2.110248062e+01 -3.341175194e+02 -3.341175194e+02 -2.4922e+00 +8.9018e-01 -1.1233e+00 +3.8798e+00 -6.6713e-01 -2.1758e+00 -2.2950e+00 -1.7558e-01 +9.8644e-01 +3.1768e+00 +2.7296e-01 +5.3624e-01 +1.7118e+00 +4.6131e+00 +3.1655e-01 +1.3836e+00 +1.2545e+00 +2.9680e+00 -5.0013e-01 -1.1040e+00
