% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.771405030e+01 +3.771405030e+01 +2.077405030e+01 +2.077405030e+01 +3.6545e+00 +1.3875e-01 -3.1655e+00 -5.3541e-01 +4.6617e+00 +3.0950e+00 +5.6801e-01 +4.1236e-01 +4.2105e+00 +1.6868e+00 -3.8485e+00 -4.3787e+00 -4.4100e+00 -3.3661e+00 -2.3748e+00 -1.1595e+00 +2.6720e+00 -1.8424e+00 +2.8215e+00 +2.8080e+00
31 +2.397153083e+01 +2.397153083e+01 +7.031530826e+00 +7.031530826e+00 -1.4971e-01 +1.5210e+00 -3.1720e+00 -2.1085e+00 +3.5493e+00 +1.9691e+00 +8.0167e-01 -5.0000e+00 -2.0881e+00 +9.1674e-01 +4.7732e-01 +0.0000e+00 +2.1995e+00 -2.0413e+00 +1.9923e+00 -1.9651e+00 -4.0237e+00 +2.0805e+00 -5.7711e-02 +7.1389e-01
122 +1.346341120e+01 +1.346341120e+01 -3.476588798e+00 -3.476588798e+00 +1.8508e+00 +4.6421e+00 -3.6866e+00 -4.0468e+00 +2.7977e+00 +4.3304e+00 +2.3539e+00 -5.0000e+00 -4.1691e+00 -2.7178e+00 -9.3318e-01 +2.8244e+00 +8.0653e-01 -5.0000e+00 -2.8609e+00 +2.0772e+00 -1.7751e+00 +4.4005e-01 +4.7902e+00 +4.1665e-01
200 +7.735631779e+00 +7.735631779e+00 -9.204368221e+00 -9.204368221e+00 +3.1296e+00 +3.8306e+00 -3.0523e+00 -5.0000e+00 +3.5031e+00 +3.2883e+00 +2.0616e+00 -5.0000e+00 -3.0591e+00 -3.7816e+00 +8.6438e-01 +3.8872e+00 +2.4123e-01 -3.9844e+00 -3.7661e+00 +8.5229e-01 -1.4045e+00 +1.2504e+00 +3.3191e+00 +2.5008e-01
2993 +6.224358693e+00 +6.224358693e+00 -1.071564131e+01 -1.071564131e+01 +3.1456e+00 +3.8342e+00 -3.7723e+00 -5.0000e+00 +3.5141e+00 -1.2060e+00 +2.0565e+00 -5.0000e+00 -3.3835e+00 -1.6883e+00 +7.5825e-01 +4.1374e+00 +1.4575e-01 -3.9197e+00 -3.5760e+00 +9.5496e-01 -1.3273e+00 +1.1702e+00 +3.9797e+00 +2.0845e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.377800715e+01 +2.377800715e+01 +4.258800715e+01 +4.258800715e+01 -3.6720e-01 +1.8532e+00 -4.7643e+00 -3.7990e+00 -1.3414e+00 -4.7862e-01 -2.4194e+00 -4.2949e+00 +1.5563e+00 +1.3594e+00 -4.6971e+00 +4.3477e+00 +4.5046e+00 -3.1661e+00 -4.6726e+00 -3.6303e+00 +2.1012e+00 +3.8493e-02 -4.3609e+00 +3.3224e+00
29 +1.420089652e+01 +1.420089652e+01 +3.301089652e+01 +3.301089652e+01 -4.5424e-01 +1.8199e-01 +1.9867e+00 +0.0000e+00 -1.8505e-01 -3.4440e+00 -2.7602e+00 -4.9077e+00 +7.9602e-01 -7.8084e-01 +1.4896e+00 +1.9642e-01 -1.8025e+00 -4.0407e+00 -5.0000e+00 +9.1956e-01 -5.4689e-01 -2.5448e+00 +4.4864e+00 +3.4879e+00
297 +8.369897801e+00 +8.369897801e+00 +2.717989780e+01 +2.717989780e+01 -7.2246e-01 +1.4405e-03 +2.0624e+00 -1.1549e+00 +1.4941e+00 -3.2779e+00 +4.8478e-02 -4.5461e+00 -9.0226e-01 +3.1204e-01 +1.4343e+00 +1.6146e+00 -7.5294e-01 -1.5337e+00 -4.9255e+00 -6.1809e-01 -7.2933e-01 -1.8746e+00 +2.2407e+00 +2.2124e+00
6035 +6.309265296e+00 +6.309265296e+00 +2.511926530e+01 +2.511926530e+01 -6.4469e-01 -2.2113e-01 +2.1220e+00 -1.1631e+00 +1.4948e+00 -3.2705e+00 +5.1792e-02 -4.5502e+00 -9.7131e-01 +3.6469e-01 +1.4409e+00 +1.7708e+00 -8.0254e-01 -1.5168e+00 -5.0000e+00 -6.1520e-01 -7.4835e-01 -1.8355e+00 +2.2394e+00 +2.3037e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.420562782e+02 +1.420562782e+02 +4.152062782e+02 +4.152062782e+02 -3.3576e+00 +3.8927e+00 +3.3486e+00 -6.5607e-01 -3.5790e+00 -4.1304e-01 -4.8641e+00 +3.7570e+00 +9.5771e-02 -2.5961e+00 +2.9925e+00 +6.5493e-01 +3.5577e+00 -3.0360e+00 -1.5002e+00 -3.2334e+00 -4.7285e+00 -2.0944e+00 +4.4629e+00 +3.1362e+00
7 +5.077936414e+01 +5.077936414e+01 +3.239293641e+02 +3.239293641e+02 -2.2279e+00 -4.5885e+00 +3.4672e+00 +1.9056e+00 -3.5528e+00 -1.4110e-01 -2.0755e-01 -1.0918e+00 +4.4514e+00 +4.3005e+00 -1.7222e+00 +2.9973e+00 +4.0083e+00 +4.0278e+00 +3.8210e+00 -2.5793e-01 +3.0954e+00 +2.4926e+00 -2.6268e+00 +3.6026e-01
9 +3.078019578e+01 +3.078019578e+01 +3.039301958e+02 +3.039301958e+02 -4.4791e+00 +1.2163e+00 -3.4289e+00 +3.7549e-01 +6.5187e-01 +2.8004e+00 +7.4975e-02 +2.7957e+00 -8.6213e-01 +2.5428e-01 -4.9034e+00 -3.9154e+00 -3.8777e-01 +4.4815e+00 -1.4989e+00 -2.4245e+00 +1.6499e+00 +1.8466e+00 +6.6489e-02 -4.0787e+00
17 +1.744492995e+01 +1.744492995e+01 +2.905949299e+02 +2.905949299e+02 -5.0000e+00 +4.1153e-01 +4.1637e+00 +4.4704e+00 +1.4472e+00 -3.0173e+00 -2.7257e+00 +2.4571e+00 +6.0487e-01 +2.2665e+00 -2.0651e+00 +3.2983e+00 -9.9167e-01 +3.2710e+00 -1.1790e+00 -1.2490e+00 +1.5918e+00 +2.6870e+00 -1.9631e+00 -1.1823e+00
35 +1.152143040e+01 +1.152143040e+01 +2.846714304e+02 +2.846714304e+02 -4.9115e+00 +3.6993e+00 +1.6148e-01 +5.0000e+00 +4.9577e+00 -4.3927e+00 +0.0000e+00 +8.0286e-01 -6.7594e-01 +4.9973e+00 -7.4655e-01 +2.8561e+00 -2.4600e+00 +8.6098e-01 +2.2356e+00 +3.3630e-01 +5.0000e+00 +4.6226e+00 -3.0148e+00 -1.4211e+00
163 +9.768305404e+00 +9.768305404e+00 +2.829183054e+02 +2.829183054e+02 -4.8788e+00 +4.6220e+00 -1.9244e+00 +5.0000e+00 +5.0000e+00 -4.6554e+00 +3.5613e+00 -6.7704e-02 -1.4825e+00 +4.9985e+00 -2.2611e+00 +1.1214e+00 +4.8553e-01 +2.5957e+00 +2.9138e+00 +1.3368e+00 +5.0000e+00 +4.0803e+00 -2.2908e+00 -2.0046e+00
531 +5.987589465e+00 +5.987589465e+00 +2.791375895e+02 +2.791375895e+02 -4.8377e+00 +4.9075e+00 +2.4957e-01 +5.0000e+00 +3.2187e+00 -4.7832e+00 +1.0142e+00 -4.3448e+00 -1.1640e+00 +4.6152e+00 +6.2510e-01 +9.5327e-01 -7.1691e-01 +3.9370e-01 +4.0548e+00 -3.0772e+00 +5.0000e+00 +3.7101e+00 +2.7386e+00 -1.2572e+00
3426 +3.954886021e+00 +3.954886021e+00 +2.771048860e+02 +2.771048860e+02 -4.8150e+00 +5.0000e+00 +5.6094e-01 +5.0000e+00 +2.5758e+00 -4.7677e+00 +1.1288e-01 -2.4936e-01 -1.4857e+00 +4.7967e+00 +1.7268e-01 +1.7723e+00 +1.4789e+00 +3.9312e-01 +4.8952e+00 -1.8327e+00 +5.0000e+00 +3.2680e+00 +2.7209e+00 -1.2974e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.702608199e+01 +4.702608199e+01 +8.420608199e+01 +8.420608199e+01 -2.8187e+00 -4.4689e+00 -1.5665e+00 +1.3859e+00 +2.6952e+00 -8.0582e-01 +3.1040e+00 -2.0873e-02 -4.0862e+00 +4.0222e+00 +4.5373e+00 -2.6576e+00 -9.1148e-01 +3.2971e+00 +8.7358e-01 +1.5675e+00 -3.2356e+00 +3.4599e+00 +4.7532e+00 +4.3005e+00
3 +2.145921401e+01 +2.145921401e+01 +5.863921401e+01 +5.863921401e+01 +4.7384e+00 +3.6430e+00 -2.7506e+00 -4.7901e+00 +6.7081e-01 +4.9207e-01 +2.8974e+00 +3.9512e+00 -2.8064e+00 -3.6020e-01 +2.4417e+00 +2.3632e+00 -3.7010e+00 -1.0903e+00 +4.0701e+00 +4.7582e+00 +2.8769e+00 -8.9307e-01 -3.9518e+00 -3.5760e+00
31 +1.506119540e+01 +1.506119540e+01 +5.224119540e+01 +5.224119540e+01 +1.2013e+00 +2.5801e-01 -2.0335e+00 +0.0000e+00 -2.2584e+00 +3.9408e-01 +1.5626e+00 +4.0388e+00 +8.7232e-02 -4.2046e-01 -9.5813e-01 -4.3436e+00 +5.0000e+00 +2.2001e+00 -6.3058e-01 +2.3045e+00 +3.8049e+00 +1.9340e+00 -2.4345e+00 +4.3738e-02
437 +9.459978574e+00 +9.459978574e+00 +4.663997857e+01 +4.663997857e+01 -9.5319e-01 -1.6884e+00 +3.2514e+00 +4.1724e+00 -3.4886e+00 +2.0982e+00 +3.9426e+00 -2.4971e-01 -4.9370e+00 +3.4050e+00 -2.1811e+00 +5.2387e-01 +2.4337e+00 +4.0413e+00 +4.6346e+00 +3.1656e-01 +1.2110e+00 +5.0000e+00 -4.6145e+00 +3.8709e-03
1307 +6.255353412e+00 +6.255353412e+00 +4.343535341e+01 +4.343535341e+01 -9.8539e-01 -1.6892e+00 +3.4314e+00 +4.3831e+00 -3.5193e+00 +2.3131e+00 +3.7507e+00 -3.0422e-01 -4.9180e+00 +3.3474e+00 -2.1936e+00 +9.1055e-01 +2.9895e+00 +4.0467e+00 +4.5961e+00 +2.6994e-01 +1.1405e+00 +5.0000e+00 -4.6425e+00 -1.2641e-02
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
