% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.575183846e+02 +1.575183846e+02 +1.405783846e+02 +1.405783846e+02 -1.7205e+00 +2.3015e+00 -1.1250e-01 +4.1892e+00 +1.5773e+00
2 +6.007607556e+01 +6.007607556e+01 +4.313607556e+01 +4.313607556e+01 +1.0245e+00 +2.6306e-01 -1.0367e+00 +3.1259e+00 +3.0787e+00
15 +3.022511414e+01 +3.022511414e+01 +1.328511414e+01 +1.328511414e+01 -1.1172e-02 -2.6069e+00 -4.7311e+00 +3.4517e+00 +1.2495e+00
77 +2.043999361e+01 +2.043999361e+01 +3.499993608e+00 +3.499993608e+00 +2.0461e-01 -9.4299e-01 -3.8187e+00 +3.7972e+00 -7.4665e-01
305 +1.503908684e+01 +1.503908684e+01 -1.900913156e+00 -1.900913156e+00 +3.1210e+00 -4.6004e-01 -1.1659e+00 +3.9903e+00 -4.2865e-01
318 +9.726060438e+00 +9.726060438e+00 -7.213939562e+00 -7.213939562e+00 +3.8604e+00 +2.7863e-01 -1.1707e+00 +2.9613e+00 +8.7370e-01
375 +5.959680974e+00 +5.959680974e+00 -1.098031903e+01 -1.098031903e+01 +2.7290e+00 +5.5257e-01 -2.3848e+00 +2.7396e+00 +1.1143e+00
726 +2.439551539e+00 +2.439551539e+00 -1.450044846e+01 -1.450044846e+01 +2.7722e+00 +1.9751e+00 -2.0494e+00 +1.9664e+00 +1.4071e+00
1030 +1.241306364e+00 +1.241306364e+00 -1.569869364e+01 -1.569869364e+01 +3.1465e+00 +2.3981e+00 -1.8047e+00 +1.7206e+00 +1.3450e+00
1421 +9.636892456e-01 +9.636892456e-01 -1.597631075e+01 -1.597631075e+01 +3.0693e+00 +2.4293e+00 -1.8226e+00 +1.7332e+00 +1.3326e+00
1763 +5.856357813e-01 +5.856357813e-01 -1.635436422e+01 -1.635436422e+01 +3.0568e+00 +2.2044e+00 -1.8503e+00 +1.8057e+00 +1.3175e+00
2775 +3.973160364e-01 +3.973160364e-01 -1.654268396e+01 -1.654268396e+01 +3.0985e+00 +2.2467e+00 -1.8596e+00 +1.7841e+00 +1.3060e+00
3576 +2.450239503e-01 +2.450239503e-01 -1.669497605e+01 -1.669497605e+01 +3.1105e+00 +2.1935e+00 -1.8562e+00 +1.8165e+00 +1.2877e+00
4011 +1.425260910e-01 +1.425260910e-01 -1.679747391e+01 -1.679747391e+01 +3.1133e+00 +2.1722e+00 -1.8563e+00 +1.8418e+00 +1.2835e+00
5626 +9.860212990e-02 +9.860212990e-02 -1.684139787e+01 -1.684139787e+01 +3.1222e+00 +2.1807e+00 -1.8507e+00 +1.8312e+00 +1.2858e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.815259249e+01 +6.815259249e+01 +8.696259249e+01 +8.696259249e+01 +3.3175e+00 +9.5644e-01 +2.6632e+00 +3.2833e-01 -4.0965e+00
6 +4.504690404e+01 +4.504690404e+01 +6.385690404e+01 +6.385690404e+01 -3.9483e-01 -5.0428e-01 -7.6988e-01 +3.9303e+00 -2.8953e+00
8 +2.723200869e+01 +2.723200869e+01 +4.604200869e+01 +4.604200869e+01 +2.4145e+00 +2.8342e+00 +1.5210e+00 -3.6976e+00 +2.0311e+00
19 +1.990537158e+01 +1.990537158e+01 +3.871537158e+01 +3.871537158e+01 -9.5097e-01 +4.2102e+00 -2.4866e-02 +2.7380e-01 +2.0096e+00
122 +1.408291474e+01 +1.408291474e+01 +3.289291474e+01 +3.289291474e+01 -2.5789e+00 +3.5067e+00 -3.2373e+00 +3.4906e+00 -3.2435e+00
250 +8.696850431e+00 +8.696850431e+00 +2.750685043e+01 +2.750685043e+01 -1.9416e+00 +3.9033e+00 -1.4465e+00 +3.5705e+00 -2.2798e+00
928 +6.137355660e+00 +6.137355660e+00 +2.494735566e+01 +2.494735566e+01 -2.2998e+00 +2.9498e+00 -2.0600e+00 +4.2974e+00 -2.6826e+00
1685 +3.885595510e+00 +3.885595510e+00 +2.269559551e+01 +2.269559551e+01 -2.2403e+00 +2.8154e+00 -2.1030e+00 +4.1000e+00 -2.5269e+00
2155 +2.304212886e+00 +2.304212886e+00 +2.111421289e+01 +2.111421289e+01 -2.2555e+00 +2.7993e+00 -2.0138e+00 +3.9374e+00 -2.5833e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.340340485e+02 +2.340340485e+02 +5.071840485e+02 +5.071840485e+02 -6.2196e-01 -3.5703e+00 -2.7790e+00 +4.3254e-01 -3.6221e+00
2 +6.577107241e+01 +6.577107241e+01 +3.389210724e+02 +3.389210724e+02 +2.6917e+00 +3.4032e+00 -1.6191e+00 -2.1965e+00 -2.3640e+00
8 +4.042265042e+01 +4.042265042e+01 +3.135726504e+02 +3.135726504e+02 +3.1372e+00 +4.4068e+00 +1.4563e-01 +4.4993e+00 +1.5194e+00
26 +2.992269370e+01 +2.992269370e+01 +3.030726937e+02 +3.030726937e+02 -5.6893e-01 +1.8731e+00 -3.5829e+00 +3.3111e-01 +3.3952e+00
44 +2.373468874e+01 +2.373468874e+01 +2.968846887e+02 +2.968846887e+02 +1.5153e+00 +3.5161e+00 +1.9325e+00 +3.4986e-01 +1.4888e+00
120 +1.370342447e+01 +1.370342447e+01 +2.868534245e+02 +2.868534245e+02 +9.3394e-01 +4.1522e+00 +8.8501e-01 +1.4628e+00 +1.2037e+00
358 +9.836666769e+00 +9.836666769e+00 +2.829866668e+02 +2.829866668e+02 +4.0748e+00 +2.2875e+00 +5.2530e-01 +1.6299e+00 +1.1594e+00
1012 +5.350364963e+00 +5.350364963e+00 +2.785003650e+02 +2.785003650e+02 +3.5416e+00 +3.7841e+00 -7.8744e-01 +1.0571e+00 +9.2997e-01
