% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.119418411e+03 +1.119418411e+03 +2.119418411e+03 +2.119418411e+03 -2.0741e+00 +3.1335e+00 +6.4578e-01 +3.6129e+00 +2.1756e+00 +1.3930e+00 +4.4746e+00 +4.5258e+00 -4.9930e+00 -4.1140e+00 -4.1676e+00 -4.5720e+00 +4.9004e+00 -4.9656e-01 +4.2520e+00 +2.4814e+00 -1.1600e+00 -3.5240e+00 +1.0252e+00 +2.7787e+00
6 +9.466988082e+02 +9.466988082e+02 +1.946698808e+03 +1.946698808e+03 -1.3279e+00 +9.7877e-01 +2.6178e+00 +4.2504e-01 +2.3375e+00 -1.4477e+00 +3.5834e+00 +3.2861e+00 -1.4824e+00 -1.4730e+00 -4.8790e+00 -2.7146e+00 -4.0043e+00 +3.7583e+00 +4.6233e+00 -3.6505e+00 +3.5910e+00 -2.5362e+00 +1.0530e+00 -4.4921e+00
662 +6.116259073e+02 +6.116259073e+02 +1.611625907e+03 +1.611625907e+03 -6.0701e-01 +1.8366e+00 +4.1091e+00 +4.7581e+00 +2.8161e+00 -4.8554e+00 -2.8552e-03 -3.8087e+00 -4.5867e+00 +3.2928e+00 +7.7624e-01 -4.1936e+00 -2.5379e+00 +2.0929e+00 +4.3091e+00 +2.4632e+00 +2.8517e+00 -1.2720e+00 +3.8943e-01 -8.4839e-01
3396 +3.763969579e+02 +3.763969579e+02 +1.376396958e+03 +1.376396958e+03 -3.5652e+00 +2.5576e+00 +4.8640e+00 +3.5303e+00 +4.4966e+00 -1.6747e+00 -5.7912e-01 -9.5212e-01 +2.8101e-02 -5.6935e-01 +1.6779e-01 -2.1252e-01 -8.4468e-01 +1.1436e+00 +5.0000e+00 +1.3774e+00 +1.3397e+00 -2.1711e+00 +1.4464e+00 -1.2308e+00
14579 +2.487357145e+02 +2.487357145e+02 +1.248735715e+03 +1.248735715e+03 -2.7707e+00 +2.1893e+00 +3.6816e+00 +4.0900e+00 +3.1315e+00 -4.1064e+00 -3.8622e+00 +8.2478e-01 -1.6869e+00 -8.2465e-01 -3.2162e+00 +4.4319e-01 -6.1294e-01 -1.6175e+00 +4.8412e-01 +2.5022e+00 +5.0000e+00 +7.1164e-01 +7.9871e-02 +4.7361e-01
35883 +1.516957609e+02 +1.516957609e+02 +1.151695761e+03 +1.151695761e+03 -4.0926e+00 +2.2297e+00 +3.8159e+00 +3.4445e+00 +3.1917e+00 -3.4244e+00 -2.4476e+00 -1.2676e+00 -1.6406e+00 +3.2795e-01 -1.9930e+00 -1.4678e+00 -2.4329e+00 -2.7399e+00 +2.6993e+00 +4.2089e+00 +2.8218e+00 +2.0797e-02 -1.6190e+00 +3.7364e-02
116283 +9.476412939e+01 +9.476412939e+01 +1.094764129e+03 +1.094764129e+03 -3.1087e+00 +2.0608e+00 +3.8823e+00 +3.4677e+00 +4.3107e+00 -3.1178e+00 -1.4726e+00 -1.0434e-02 -2.7125e+00 -1.0876e+00 -2.1418e+00 -8.3583e-01 -1.0474e+00 -4.4413e+00 +3.1302e+00 +4.1748e+00 +3.8472e+00 +8.7197e-01 -1.8379e+00 -1.2913e-01
136283 +6.165478737e+01 +6.165478737e+01 +1.061654787e+03 +1.061654787e+03 -3.1736e+00 +2.0400e+00 +3.8802e+00 +3.4971e+00 +4.3196e+00 -3.2432e+00 -1.5259e+00 -2.6258e-02 -2.6949e+00 -1.0594e+00 -2.1359e+00 -7.2457e-01 -9.4897e-01 -4.4409e+00 +3.1714e+00 +4.2312e+00 +3.8793e+00 +8.0478e-01 -1.7831e+00 -1.8392e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.709412360e+03 +1.709412360e+03 +1.779442360e+03 +1.779442360e+03 -1.5045e+00 -1.5807e+00 +4.6690e+00 -1.7022e+00 +2.3295e-01 -1.7558e+00 +3.1443e+00 +2.5369e+00 -2.4176e+00 +2.4300e+00 +3.2036e+00 -9.4429e-01 +1.7103e+00 -1.8225e+00 -1.9710e+00 +1.6410e+00 -7.4495e-02 -4.0116e+00 -3.9470e+00 -2.8148e+00
9 +1.342286224e+03 +1.342286224e+03 +1.412316224e+03 +1.412316224e+03 -3.6563e+00 -4.2449e+00 -4.2333e+00 -4.4107e+00 -4.4928e+00 -3.4059e+00 +8.8279e-01 +1.2386e+00 -3.7670e+00 +2.3009e+00 -3.2137e+00 +3.4715e-01 -4.9767e+00 -7.4167e-01 +1.7847e-01 -6.6360e-01 -6.3429e-01 +4.0188e+00 +3.3838e+00 +3.8808e+00
14 +7.681064041e+02 +7.681064041e+02 +8.381364041e+02 +8.381364041e+02 -1.2068e+00 +4.6468e-01 -4.6960e+00 +4.1791e+00 -6.6174e-02 +7.6723e-01 +2.8663e-01 +1.2618e+00 -1.6323e+00 +3.8798e+00 -3.5818e+00 -2.2082e+00 +2.5763e+00 -2.5065e+00 +2.0907e+00 +7.3426e-01 +7.6290e-01 +3.0583e+00 +4.3542e-01 +1.5890e+00
1575 +6.214465148e+02 +6.214465148e+02 +6.914765148e+02 +6.914765148e+02 +1.0107e+00 -3.7412e+00 -1.9063e+00 +1.5414e+00 +1.0413e+00 -2.3111e-01 -2.2277e+00 +2.5912e-01 +1.9113e+00 +3.7523e+00 -8.5755e-01 -4.1511e+00 +3.6498e+00 -1.4526e+00 -5.8442e-01 -2.0369e+00 -3.2616e-01 +2.3737e+00 +4.6792e-01 +3.0239e+00
