% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.527091356e+02 +6.527091356e+02 +7.553191356e+02 +7.553191356e+02 -8.6126e-01 -8.6501e-03 -3.3318e+00 +3.2333e+00 -2.3304e+00 +1.1303e+00 -4.2343e+00 +1.5753e+00 +3.2900e+00 +4.3557e+00 -3.6701e+00 -1.3379e+00 +4.2601e+00 +1.0581e+00 +3.9245e+00 -7.1994e-01 +1.0781e+00 +1.1710e+00 +5.7914e-01 +3.9594e+00
3 +6.126478043e+02 +6.126478043e+02 +7.152578043e+02 +7.152578043e+02 -2.6483e+00 -2.3573e+00 -4.7465e+00 +1.1941e+00 -2.2980e+00 -8.4605e-01 -4.3682e+00 -1.3613e+00 -1.2295e+00 -4.7346e+00 -3.6926e-01 -1.8937e+00 +2.5125e-02 -1.9232e-01 +4.7045e-01 -3.6180e+00 -3.9843e+00 -4.4771e+00 +2.2199e+00 +4.9611e-01
192 +3.533157310e+02 +3.533157310e+02 +4.559257310e+02 +4.559257310e+02 +1.3834e+00 +3.9887e+00 -5.7242e-01 -1.2437e-01 -6.5156e-01 -4.0988e+00 -1.3738e-01 +9.0214e-01 -7.0288e-01 -8.1156e-01 +5.8348e-01 -2.4043e+00 -1.0647e-01 -9.3622e-01 +1.1677e-03 -2.4959e+00 +5.5364e-01 -2.9622e+00 -6.6340e-01 -8.5442e-01
1267 +2.502753362e+02 +2.502753362e+02 +3.528853362e+02 +3.528853362e+02 +1.6039e+00 +2.9445e+00 -4.8582e-01 +1.1620e+00 -2.4314e+00 -4.5227e+00 -9.2311e-01 -1.1246e-01 -2.9645e+00 +9.0498e-01 -3.1555e-01 -7.3261e-01 -8.8395e-01 -7.8150e-02 -8.3772e-01 -2.7603e+00 -2.1262e+00 -1.2613e+00 +2.4439e+00 +3.7057e-01
4839 +1.584129478e+02 +1.584129478e+02 +2.610229478e+02 +2.610229478e+02 +1.0731e+00 +1.3775e+00 -2.4921e+00 +2.6801e+00 -2.1088e+00 -1.3874e+00 -2.4642e+00 -9.8311e-01 -2.2716e-01 +9.7625e-01 -3.7466e-01 -8.6447e-01 -2.4569e-01 +2.9170e+00 -1.2246e+00 -1.9757e+00 -1.0369e+00 -1.2573e+00 +1.0445e+00 +5.6433e-01
89228 +9.997404747e+01 +9.997404747e+01 +2.025840475e+02 +2.025840475e+02 +9.6626e-01 +1.5724e+00 -1.1925e+00 +2.5450e+00 -2.1346e+00 -1.1199e+00 -2.0669e+00 -1.5312e+00 -2.7710e+00 +1.2242e+00 -1.8877e-01 -8.6136e-01 +5.4653e-01 +1.6515e+00 -1.2431e+00 -1.5388e+00 -1.5110e+00 -1.0090e+00 -4.9217e-01 +6.2690e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.619456459e+02 +7.619456459e+02 +8.552456459e+02 +8.552456459e+02 -4.1051e+00 +4.8603e+00 -3.4424e+00 -1.4601e+00 -6.0313e-01 -3.9536e+00 +1.8605e+00 -4.3735e+00 -6.8423e-01 -1.9042e+00 +5.6881e-01 -3.5868e+00 -2.3177e-01 -6.8539e-01 -1.6530e+00 +1.8774e+00 -1.4318e+00 +1.2269e+00 +1.0771e+00 -3.3629e+00
26 +5.960129535e+02 +5.960129535e+02 +6.893129535e+02 +6.893129535e+02 +1.9709e+00 -7.8635e-01 -3.5828e+00 +4.4606e+00 -4.1612e+00 +1.9746e+00 +3.7307e+00 -1.0383e+00 -2.0754e+00 -3.3370e+00 -8.7880e-01 +1.8859e+00 +6.6051e-01 +4.5761e+00 -3.9346e+00 -1.7542e+00 -3.4959e+00 -1.4471e+00 -1.2157e+00 +3.0713e+00
202 +3.802427208e+02 +3.802427208e+02 +4.735427208e+02 +4.735427208e+02 +2.7505e-01 +1.9505e+00 -1.7897e+00 -2.1831e+00 -2.7065e+00 +3.2115e+00 -3.9241e+00 -1.2878e+00 -3.3786e+00 +1.0436e+00 -1.6195e+00 +0.0000e+00 +3.1384e+00 +2.1622e+00 -2.9479e+00 -7.6667e-01 -4.0349e-01 +2.4313e+00 +0.0000e+00 -2.4012e+00
705 +2.343912921e+02 +2.343912921e+02 +3.276912921e+02 +3.276912921e+02 +1.7466e-01 -2.0534e+00 -2.4853e+00 -2.2130e+00 -2.3481e+00 +2.3014e+00 -1.3965e+00 +4.2548e-01 -1.1700e+00 -1.2650e+00 +1.3922e+00 +3.4671e-01 +1.6227e+00 -4.6160e-01 -6.0127e-01 -1.2058e+00 -5.4120e-01 +5.8697e-01 -2.2739e-01 -1.9999e+00
