% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.796543771e+04 +7.796543771e+04 +7.811458771e+04 +7.811458771e+04 -2.6831e+00 +3.7857e+00 -1.3840e+00 -1.6364e+00 -3.6646e+00
2 +3.271939066e+04 +3.271939066e+04 +3.286854066e+04 +3.286854066e+04 +4.2525e-01 -2.5189e+00 +2.5161e+00 -2.2041e+00 -3.2067e+00
10 +3.395810883e+03 +3.395810883e+03 +3.544960883e+03 +3.544960883e+03 -7.4985e-01 -3.7648e+00 +1.1154e+00 +2.1053e+00 -2.3370e-02
14 +1.429085300e+03 +1.429085300e+03 +1.578235300e+03 +1.578235300e+03 -2.9716e+00 -1.0524e+00 -2.0626e-01 +2.0433e+00 -8.4856e-01
80 +7.394639777e+02 +7.394639777e+02 +8.886139777e+02 +8.886139777e+02 -1.5907e+00 -1.4266e+00 -7.7546e-01 +2.7884e+00 +1.9153e+00
180 +2.999889912e+02 +2.999889912e+02 +4.491389912e+02 +4.491389912e+02 -1.7234e+00 -1.4873e+00 +2.6454e-01 +2.4877e+00 +0.0000e+00
404 +2.482467675e+02 +2.482467675e+02 +3.973967675e+02 +3.973967675e+02 -1.0398e+00 -1.8180e+00 -1.8122e+00 +2.3436e+00 -7.9303e-01
1107 +8.518382141e+01 +8.518382141e+01 +2.343338214e+02 +2.343338214e+02 -1.6672e+00 -1.5942e+00 -1.3110e+00 +5.8670e-01 -3.2973e+00
5253 +4.787862622e+01 +4.787862622e+01 +1.970286262e+02 +1.970286262e+02 -1.4131e+00 -1.1733e+00 -1.4450e+00 +7.3022e-01 -3.9433e+00
20457 +1.878527149e+01 +1.878527149e+01 +1.679352715e+02 +1.679352715e+02 -1.4173e+00 -1.2202e+00 -5.9796e-01 +1.1137e+00 -3.5711e+00
35412 +1.079604920e+01 +1.079604920e+01 +1.599460492e+02 +1.599460492e+02 -8.8302e-02 -6.5451e-01 -6.1687e-01 +1.0281e+00 -3.5487e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.204215003e+03 +9.204215003e+03 +8.204215003e+03 +8.204215003e+03 -2.6540e+00 -1.4736e+00 -2.1306e+00 -1.5677e+00 +2.0104e+00
35 +1.563566161e+03 +1.563566161e+03 +5.635661608e+02 +5.635661608e+02 -4.2141e+00 -1.0986e+00 -1.0457e+00 -1.7402e+00 -1.6311e+00
69 +7.615047082e+02 +7.615047082e+02 -2.384952918e+02 -2.384952918e+02 -5.0000e+00 +4.9932e-01 -4.4392e-01 -1.9113e-01 +4.3512e+00
182 +5.516453834e+02 +5.516453834e+02 -4.483546166e+02 -4.483546166e+02 -5.0000e+00 +1.5973e+00 +1.4109e+00 +2.6946e-01 +5.0000e+00
411 +2.697253130e+02 +2.697253130e+02 -7.302746870e+02 -7.302746870e+02 -5.0000e+00 +1.5878e+00 +1.8147e+00 +8.6143e-02 +5.0000e+00
711 +2.131932136e+02 +2.131932136e+02 -7.868067864e+02 -7.868067864e+02 -5.0000e+00 +8.1222e-01 +2.1129e+00 +3.2094e-01 +5.0000e+00
2771 +8.239601003e+01 +8.239601003e+01 -9.176039900e+02 -9.176039900e+02 -5.0000e+00 +1.2597e+00 +1.4763e+00 -1.5842e+00 -1.2918e+00
5121 +2.965595354e+01 +2.965595354e+01 -9.703440465e+02 -9.703440465e+02 -5.0000e+00 +1.2099e+00 +1.8835e+00 -8.6708e-01 -4.2096e-01
6094 +2.461152873e+01 +2.461152873e+01 -9.753884713e+02 -9.753884713e+02 -5.0000e+00 +1.0638e+00 +1.2650e+00 -1.9956e+00 -2.6923e+00
24157 +1.270598537e+01 +1.270598537e+01 -9.872940146e+02 -9.872940146e+02 -5.0000e+00 +1.3890e+00 +1.9782e+00 -3.0138e-01 +1.8440e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.718551736e+03 +2.718551736e+03 +2.817171736e+03 +2.817171736e+03 -1.8753e-01 -8.2921e-01 -1.1263e-02 -3.3873e-01 +4.3837e+00
46 +6.668232204e+02 +6.668232204e+02 +7.654432204e+02 +7.654432204e+02 -1.0705e+00 -2.9850e+00 +2.6511e+00 -3.4971e+00 +1.1993e+00
64 +1.938213096e+02 +1.938213096e+02 +2.924413096e+02 +2.924413096e+02 -8.2206e-01 -1.1458e+00 +1.1214e+00 -2.8999e+00 -3.1139e-01
507 +9.762819702e+01 +9.762819702e+01 +1.962481970e+02 +1.962481970e+02 -2.1208e+00 -1.9131e+00 +1.4551e+00 -3.0634e+00 -1.0049e+00
3082 +4.478350813e+01 +4.478350813e+01 +1.434035081e+02 +1.434035081e+02 -2.6248e+00 -1.9164e+00 +1.1502e+00 -3.2074e+00 -3.3266e-01
15945 +3.950510125e+01 +3.950510125e+01 +1.381251012e+02 +1.381251012e+02 -9.5878e-01 -1.7753e+00 +1.4741e+00 -2.8705e+00 -3.1962e-01
15980 +5.058091994e+00 +5.058091994e+00 +1.036780920e+02 +1.036780920e+02 -9.1132e-01 -1.3585e+00 +1.9488e+00 -2.8429e+00 +1.7843e-01
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.572967613e+04 +4.572967613e+04 +4.568252613e+04 +4.568252613e+04 +2.9272e-01 -9.3218e-01 +1.9360e+00 +5.5553e-01 -1.9015e+00
2 +3.699305498e+04 +3.699305498e+04 +3.694590498e+04 +3.694590498e+04 +6.7842e-01 -2.3093e+00 +2.1639e+00 -2.1539e+00 -3.0982e+00
3 +1.565852632e+04 +1.565852632e+04 +1.561137632e+04 +1.561137632e+04 -2.2502e+00 +7.2910e-01 -2.3180e+00 +3.8162e-01 +3.3478e+00
10 +1.429548865e+03 +1.429548865e+03 +1.382398865e+03 +1.382398865e+03 -1.2121e+00 -3.0216e+00 -1.2378e-01 -2.5191e+00 +8.2222e-01
110 +4.636179009e+02 +4.636179009e+02 +4.164679009e+02 +4.164679009e+02 -4.8017e-01 -2.2256e+00 -2.7041e+00 -1.9313e+00 +2.6241e-01
198 +2.587813918e+02 +2.587813918e+02 +2.116313918e+02 +2.116313918e+02 -1.4714e+00 -2.5682e+00 -2.5682e+00 -3.7883e+00 +5.9586e-01
377 +1.002502899e+02 +1.002502899e+02 +5.310028989e+01 +5.310028989e+01 -2.1543e+00 -1.5668e+00 -2.9812e+00 -2.7146e+00 -1.2386e-01
3360 +5.448733718e+01 +5.448733718e+01 +7.337337182e+00 +7.337337182e+00 -1.9902e+00 -1.8009e+00 -2.5177e+00 -3.4408e+00 -7.0285e-01
5511 +3.003814478e+01 +3.003814478e+01 -1.711185522e+01 -1.711185522e+01 -2.8988e-01 -1.0693e+00 -1.5046e+00 -3.2069e+00 -2.6181e-01
% function evaluation | noise-free fitness - Fopt (3.752000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.371913953e+05 +4.371913953e+05 +4.372289153e+05 +4.372289153e+05 +3.6643e+00 +3.3494e+00 +2.8840e-01 +4.6387e+00 +1.3482e+00
2 +5.096216707e+04 +5.096216707e+04 +5.099968707e+04 +5.099968707e+04 -1.3164e+00 +2.3194e-01 -1.9959e+00 -2.5288e-01 -4.0354e+00
6 +3.425792484e+03 +3.425792484e+03 +3.463312484e+03 +3.463312484e+03 +9.3953e-01 -4.5765e+00 +6.5405e-01 -3.0458e+00 -1.0384e+00
19 +6.532527025e+02 +6.532527025e+02 +6.907727025e+02 +6.907727025e+02 +1.7534e+00 -3.0709e+00 +1.9636e+00 -3.4886e+00 +7.0783e-01
184 +2.688167439e+02 +2.688167439e+02 +3.063367439e+02 +3.063367439e+02 -4.9004e-02 -1.6833e+00 +2.6723e+00 -1.2869e+00 +2.8212e+00
512 +2.511516423e+02 +2.511516423e+02 +2.886716423e+02 +2.886716423e+02 +1.1391e+00 -3.6096e+00 +2.6634e+00 -6.2616e-01 +5.0000e+00
2958 +1.288541782e+02 +1.288541782e+02 +1.663741782e+02 +1.663741782e+02 +1.7919e+00 -2.3024e+00 +3.0726e+00 -6.1887e-01 +5.0000e+00
9590 +5.091689417e+01 +5.091689417e+01 +8.843689417e+01 +8.843689417e+01 +1.5995e+00 -3.3322e+00 +2.1395e+00 -2.7034e+00 +1.5762e+00
21868 +2.151155480e+01 +2.151155480e+01 +5.903155480e+01 +5.903155480e+01 +8.3215e-01 -2.2286e+00 +2.3321e+00 -2.5056e+00 +1.8719e+00
% function evaluation | noise-free fitness - Fopt (-4.257500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.355910571e+05 +1.355910571e+05 +1.351653071e+05 +1.351653071e+05 +3.8183e+00 +4.6393e+00 -4.8194e+00 -3.5182e+00 +4.7580e+00
6 +9.424132804e+04 +9.424132804e+04 +9.381557804e+04 +9.381557804e+04 -4.9618e+00 -3.5837e+00 +5.5461e-01 -4.2742e-02 +3.4228e+00
11 +1.389710108e+04 +1.389710108e+04 +1.347135108e+04 +1.347135108e+04 -3.1395e+00 -2.4987e-02 -1.0133e-01 -4.2564e+00 -3.3652e+00
24 +8.853269990e+03 +8.853269990e+03 +8.427519990e+03 +8.427519990e+03 -4.7961e+00 +4.1042e+00 -4.6587e+00 -2.9046e+00 +4.0579e+00
35 +4.580332391e+03 +4.580332391e+03 +4.154582391e+03 +4.154582391e+03 -1.7208e+00 +3.9972e+00 -8.6947e-01 -2.7399e+00 -3.4703e+00
