% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.261114825e+05 +3.261114825e+05 +3.262606325e+05 +3.262606325e+05 +1.1617e-01 +1.0593e+00 -1.5203e-01 +1.4354e+00 -6.9772e-01 +4.2657e+00 +1.4580e+00 -9.9163e-01 +1.6962e+00 +1.7354e+00 -3.2875e+00 +8.5549e-01 -3.5646e+00 -4.7161e+00 +1.3537e+00 -1.1739e+00 +3.8249e+00 +2.4880e+00 -2.4307e+00 -2.0554e+00
11 +2.185971332e+05 +2.185971332e+05 +2.187462832e+05 +2.187462832e+05 -3.1872e+00 +1.7673e+00 -3.8865e+00 +4.3056e+00 -2.8493e-01 -3.1863e+00 -8.8230e-01 +1.0642e-01 -4.1660e+00 -4.6337e+00 -4.8777e-01 +5.2788e-01 +8.6091e-01 -5.5397e-01 -1.7146e+00 +5.4064e-02 +4.9594e+00 -1.3340e+00 -6.0228e-01 +2.4873e+00
34 +8.746869216e+04 +8.746869216e+04 +8.761784216e+04 +8.761784216e+04 -9.6794e-01 -2.2969e+00 -3.0108e+00 -2.1714e+00 -2.0449e+00 -4.7756e+00 +1.5669e+00 +1.2931e+00 -6.8196e-01 -1.4967e+00 -1.3616e+00 -3.2609e-01 -8.1476e-01 +2.5871e+00 -4.9369e-01 -3.7477e+00 +5.1631e-01 -4.3065e+00 +4.5202e-01 +9.1958e-02
157 +5.912515805e+04 +5.912515805e+04 +5.927430805e+04 +5.927430805e+04 +2.2118e+00 -3.3906e+00 -2.5268e+00 +7.4641e-01 -4.5893e+00 +0.0000e+00 +1.2518e+00 -1.6682e+00 +0.0000e+00 +0.0000e+00 -2.7653e+00 +3.3290e-01 +2.2576e+00 +1.4405e+00 +1.1209e+00 +1.1431e+00 -3.8741e+00 -2.2302e+00 -9.8663e-02 +0.0000e+00
687 +2.816568229e+04 +2.816568229e+04 +2.831483229e+04 +2.831483229e+04 -3.2898e+00 -2.1553e+00 +0.0000e+00 +3.2309e+00 +0.0000e+00 -3.7589e-02 +1.2523e+00 -9.6685e-01 +6.0956e-01 +1.0257e+00 -2.6990e+00 +2.5220e-01 +4.0967e-01 -1.4029e+00 -1.2241e+00 -2.5321e+00 +7.6780e-01 -6.9721e-01 -2.4489e+00 -6.6311e-01
787 +2.143892948e+04 +2.143892948e+04 +2.158807948e+04 +2.158807948e+04 -3.5048e+00 -2.1583e+00 -1.3381e+00 +0.0000e+00 -1.0400e+00 -6.9329e-01 +6.7795e-01 -8.6583e-01 +2.0011e+00 +1.8876e-01 -4.3752e+00 +1.4919e+00 +1.8638e+00 +0.0000e+00 +0.0000e+00 -3.9476e-01 +7.7870e-01 -6.9898e-01 -2.7822e+00 -4.2274e-01
1089 +1.545502717e+04 +1.545502717e+04 +1.560417717e+04 +1.560417717e+04 -1.6686e+00 +0.0000e+00 +0.0000e+00 -1.1897e+00 -1.0080e+00 -1.0198e+00 -2.4095e+00 -1.0766e+00 +2.0586e+00 -1.0745e-02 -2.9617e+00 -1.2700e+00 +1.5525e+00 -1.3160e+00 -6.5663e-01 -2.5066e+00 +4.7572e-01 -6.4275e-01 +0.0000e+00 +1.9494e+00
3534 +9.759212992e+03 +9.759212992e+03 +9.908362992e+03 +9.908362992e+03 -7.6338e-01 -1.7179e+00 +7.3057e-01 -1.0869e+00 -5.0000e+00 -2.5931e+00 -2.7037e+00 -3.8822e+00 +1.0202e+00 +7.7274e-01 -3.1103e+00 +1.1657e+00 +9.4100e-01 -5.6367e-01 -2.0555e+00 -7.5796e-01 -2.7225e-01 -1.9033e+00 -5.0030e-01 -1.1781e+00
6178 +4.941731515e+03 +4.941731515e+03 +5.090881515e+03 +5.090881515e+03 -2.7762e+00 -8.7361e-01 -1.5403e+00 +7.7664e-01 -2.0374e+00 -9.1243e-01 -2.4424e+00 -3.1851e+00 +1.0016e+00 +3.1653e-01 -2.5197e+00 +8.6377e-01 +1.8424e+00 +3.4092e-01 +0.0000e+00 -1.7353e+00 -1.3617e+00 +1.8125e-01 -3.2010e+00 -3.0653e+00
15529 +3.730783730e+03 +3.730783730e+03 +3.879933730e+03 +3.879933730e+03 -8.5855e-01 -9.4532e-01 -1.6274e+00 +1.6841e+00 -1.9821e+00 -7.8562e-01 -1.0648e-01 -2.7945e-01 +1.0968e+00 -1.3126e+00 -3.9001e+00 +4.9330e-01 +1.8256e+00 -2.2922e+00 -1.8727e+00 -9.6665e-01 -3.8336e-01 +1.6577e-02 -3.0659e+00 -3.7483e+00
