% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.712133184e+02 +2.712133184e+02 +2.542733184e+02 +2.542733184e+02 -2.2775e+00 +1.5979e+00 +2.0490e+00 +3.9449e+00 +3.4084e+00 +3.3232e+00 -3.7658e+00 +3.0312e+00 -4.5949e+00 -2.2226e+00 -1.2448e+00 +2.3637e-01 -7.3977e-01 +3.5600e+00 +2.2499e+00 +4.8695e+00 -1.9370e+00 +3.5936e+00 +9.6095e-01 +4.5157e+00
5 +6.658664044e+01 +6.658664044e+01 +4.964664044e+01 +4.964664044e+01 +6.3268e-01 +2.9561e+00 +8.6870e-01 +4.7695e-01 +4.3675e+00 +1.4483e-01 +4.6045e+00 -9.5445e-01 -3.1189e+00 +2.5401e+00 -8.4149e-01 +1.8826e+00 -4.4427e+00 -3.0502e+00 +1.2496e+00 -1.5240e+00 +3.0385e+00 -4.5530e+00 -4.6612e+00 +6.7732e-01
15 +4.350579573e+01 +4.350579573e+01 +2.656579573e+01 +2.656579573e+01 -1.0964e+00 -4.1015e+00 +4.9367e+00 +2.5070e+00 +3.0295e-01 +1.6258e+00 +4.8816e+00 -1.9443e+00 +1.6688e+00 -3.0851e+00 +1.9183e+00 +2.2622e+00 +2.6430e-02 -4.0131e+00 +8.2883e-01 +4.6452e+00 +3.2102e+00 -1.0305e+00 +1.6728e-01 +3.8975e+00
244 +3.731997135e+01 +3.731997135e+01 +2.037997135e+01 +2.037997135e+01 +1.5426e+00 +1.0197e+00 +5.0000e+00 +1.1598e+00 +4.3352e+00 +2.1641e+00 -7.4443e-01 -8.1493e-01 +0.0000e+00 -3.6119e+00 +1.0171e+00 +3.2324e-01 -8.3218e-02 -5.0000e+00 +1.6252e-01 +5.0000e+00 +3.3091e+00 +9.2185e-01 -9.0108e-01 +5.0000e+00
1259 +1.935047371e+01 +1.935047371e+01 +2.410473707e+00 +2.410473707e+00 +5.0000e+00 -7.9887e-01 -7.0479e-01 +1.2674e-02 +2.0370e+00 +4.3955e-01 +3.0947e+00 -4.8004e+00 +4.8583e-01 -1.7606e+00 +3.8196e+00 +5.0069e-01 -1.5452e+00 -1.0259e+00 +0.0000e+00 +5.0000e+00 +8.5123e-01 -4.9135e-01 +5.3570e-01 +3.7049e+00
41910 +1.430081563e+01 +1.430081563e+01 -2.639184372e+00 -2.639184372e+00 +5.0000e+00 +2.4496e+00 -1.5005e+00 +2.5910e+00 +1.2787e+00 -8.6909e-01 +4.9928e+00 -5.1089e-03 +8.4909e-01 -5.0000e+00 +3.9391e+00 +3.1989e-01 -4.6332e+00 +2.5523e-01 +5.0000e+00 +5.0000e+00 +5.0000e+00 -1.7099e+00 -1.4502e+00 +3.1510e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.187885739e+01 +8.187885739e+01 +1.006888574e+02 +1.006888574e+02 -6.5085e-01 +6.0453e-01 +3.9470e+00 -1.2368e+00 -4.1417e+00 +1.5651e+00 +2.2470e-01 -2.6761e+00 +2.8321e-01 +3.0538e+00 -2.3061e-01 -3.9492e+00 -3.8908e+00 +2.0681e+00 +2.1471e+00 -1.7513e+00 -4.2656e+00 +3.4255e+00 -9.7105e-01 -2.8859e+00
11 +5.781215823e+01 +5.781215823e+01 +7.662215823e+01 +7.662215823e+01 +2.3281e+00 -1.0120e+00 -3.2107e+00 -4.0077e+00 +4.0405e+00 -3.4164e+00 +4.7677e+00 +1.5544e+00 +3.3027e+00 -3.4529e+00 -6.2695e-01 +1.1327e+00 +2.3410e+00 +3.9683e+00 +2.4291e+00 -3.7747e+00 -4.0558e+00 -8.9670e-01 +2.9634e+00 +3.9713e+00
305 +3.579837534e+01 +3.579837534e+01 +5.460837534e+01 +5.460837534e+01 +6.7477e-01 +1.3844e+00 +4.4784e+00 -4.8018e+00 -1.6503e+00 -4.5963e+00 +5.0000e+00 +3.9043e+00 +1.1212e+00 +2.8924e-02 -1.4257e+00 +5.0000e+00 +1.7855e+00 +2.4170e+00 +0.0000e+00 -3.1560e+00 -1.4091e+00 +4.0717e+00 -5.1380e-01 +4.3768e+00
